CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT_MC,NVA_ALIANZA,MORENA,PH,ES,MHTG,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,20,B,97,136,,90,2,6,0,3,,0,334,10,344,596,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,20,C01,115,121,,66,3,4,1,4,,0,314,8,322,595,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,21,B,118,110,,67,1,6,3,4,,0,309,8,317,538,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,21,C01,108,97,,81,6,3,1,1,,0,297,13,310,538,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,B,118,104,,49,5,7,1,4,,0,288,6,294,516,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,C01,136,102,,53,1,1,2,0,,0,295,10,305,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,22,C02,107,95,,64,6,4,2,3,,1,282,13,295,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,23,B,103,84,,49,1,3,7,2,,0,249,3,252,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,23,C01,114,71,,51,2,6,5,3,,1,253,3,256,424,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,24,B,155,103,,77,5,5,2,1,,1,349,20,369,620,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,25,B,123,56,,64,3,4,2,1,,0,253,7,260,444,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,25,C01,96,80,,59,0,9,3,0,,0,247,12,259,443,Anulada,Anulada,SUP-REC-548/2015,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,26,B,92,87,,39,4,10,2,3,,0,237,8,245,432,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,26,C01,82,74,,53,3,9,4,4,,0,229,13,242,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,27,B,78,90,,47,3,9,0,3,,0,230,12,242,417,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,27,C01,72,61,,61,3,7,0,0,,0,204,8,212,416,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,B,117,132,,55,3,5,0,4,,0,316,13,329,665,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C01,134,129,,64,3,2,3,3,,0,338,11,349,665,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C02,150,120,,50,7,3,3,3,,0,336,17,353,665,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,28,C03,127,119,,58,6,5,2,2,,1,320,9,329,664,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,29,B,172,128,,65,4,5,1,3,,0,378,12,390,656,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,29,C01,168,107,,72,4,4,2,1,,0,358,21,379,656,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,B,127,88,,61,5,6,2,7,,0,296,11,307,548,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,C01,119,102,,54,4,4,1,4,,0,288,9,297,547,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,30,C02,113,85,,80,4,6,1,3,,0,292,9,301,547,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,31,B,124,89,,46,4,2,2,2,,0,269,13,282,476,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,31,C01,124,80,,37,10,4,1,5,,0,261,12,273,476,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,32,B,140,104,,64,4,3,2,7,,0,324,11,335,510,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,10,CIUDAD CONSTITUCION,1,COMONDU,32,C01,115,116,,50,3,6,2,9,,0,301,8,309,510,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,5,LORETO,337,B,26,,45,1,,0,0,1,,0,73,0,73,,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,40,B,196,97,,57,8,11,19,7,,0,395,16,411,682,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,41,B,142,72,,28,5,4,12,1,,0,264,19,283,493,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,41,C01,117,64,,32,3,6,20,8,,0,250,10,260,492,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,42,B,128,109,,37,0,2,15,6,,2,299,14,313,515,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,42,C01,154,92,,36,4,7,13,3,,0,309,13,322,514,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,43,B,191,95,,61,9,7,20,8,,0,391,14,405,668,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,44,B,173,165,,72,4,12,20,3,,0,449,16,465,738,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,45,B,196,132,,77,1,3,29,7,,0,445,16,461,703,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,46,B,170,126,,71,4,8,19,1,,0,399,18,417,655,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,47,B,124,83,,32,3,4,13,4,,0,263,4,267,378,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,47,C01,113,77,,24,5,3,6,3,,0,231,3,234,377,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,48,B,183,110,,61,5,1,3,3,,0,366,12,378,565,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,48,C01,201,135,,53,7,0,4,4,,0,404,11,415,565,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,49,B,51,10,,28,0,1,0,1,,0,91,9,100,166,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,50,B,56,43,,11,2,0,3,1,,0,116,3,119,175,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,51,B,57,104,,17,1,0,5,0,,0,184,2,186,259,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,52,B,104,115,,6,3,1,6,7,,0,242,10,252,360,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,53,B,63,76,,43,0,0,1,0,,0,183,7,190,282,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,B,110,85,,25,4,1,0,1,,0,226,7,233,382,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,C01,112,75,,6,2,1,1,1,,0,198,10,208,381,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,54,E01,36,35,,37,5,1,4,0,,0,118,8,126,186,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,55,B,142,99,,14,5,1,0,1,,0,262,6,268,378,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,56,B,158,141,,12,7,1,1,2,,0,322,4,326,476,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,57,B,298,170,,10,3,2,6,1,,0,490,6,496,656,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,58,B,195,162,,11,1,4,6,0,,0,379,15,394,519,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,59,B,115,100,,14,5,7,0,1,,0,242,8,250,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,59,C01,122,120,,11,5,2,0,1,,0,261,7,268,425,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,60,B,104,101,,15,6,1,2,1,,0,230,7,237,385,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,60,C01,98,111,,8,2,1,0,1,,0,221,2,223,385,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,B,148,133,,26,8,4,3,0,,0,322,15,337,571,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C01,139,152,,29,11,1,5,0,,1,338,6,344,570,Anulada,Anulada,SUP-REC-548/2015,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C02,140,161,,23,7,1,3,1,,0,336,12,348,570,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,61,C03,162,141,,22,7,3,6,1,,0,342,8,350,570,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,11,CIUDAD INSURGENTES,1,COMONDU,62,B,65,19,,5,0,0,0,1,,0,90,4,94,147,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,63,B,28,26,,21,1,0,0,0,,0,76,10,86,109,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,67,B,240,118,,33,8,0,0,0,,0,399,20,419,571,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,68,B,199,120,,12,0,0,0,0,,0,331,16,347,460,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,69,B,84,76,,148,2,1,0,3,,0,314,22,336,453,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,70,B,184,84,,33,2,0,2,0,,0,305,15,320,407,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,71,B,54,30,,33,0,0,0,0,,0,117,12,129,213,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,72,B,160,81,,46,2,2,2,0,,0,293,18,311,430,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,73,B,219,162,,45,5,1,4,2,,0,438,30,468,643,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,1,COMONDU,74,B,34,32,,33,1,0,0,0,,0,100,9,109,166,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,B,195,,118,15,,19,0,0,,0,347,6,353,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,C01,202,,131,17,,7,1,2,,0,360,6,366,514,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,338,E01,68,,38,0,,1,0,0,,0,107,4,111,152,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,B,316,,131,13,,18,0,5,,0,483,3,486,734,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,C01,303,,189,12,,14,0,3,,0,521,6,527,733,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01,298,,138,17,,8,0,2,,0,463,5,468,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C01,307,,162,19,,10,0,4,,0,502,5,507,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C02,345,,136,21,,6,1,5,,0,514,6,520,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,339,E01C03,283,,154,17,,12,0,8,,0,474,6,480,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,340,B,247,,120,13,,9,1,0,,0,390,4,394,498,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,340,C01,216,,97,17,,19,0,1,,0,350,7,357,498,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,341,B,145,,119,14,,12,2,1,,0,293,3,296,434,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,341,C01,160,,111,13,,19,9,0,,0,312,5,317,434,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,B,159,,119,25,,6,0,3,,0,312,1,313,429,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,C01,159,,111,21,,3,0,3,,0,297,5,302,428,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,342,S01,11,,1,2,,1,0,1,,0,16,1,17,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,343,B,247,,169,38,,12,3,1,,0,470,4,474,615,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,344,B,295,,191,10,,11,0,7,,0,514,8,522,719,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,344,C01,346,,197,11,,10,0,8,,0,572,6,578,718,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,345,B,125,,71,1,,1,0,0,,0,198,8,206,244,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,345,E01,71,,33,1,,1,0,0,,0,106,0,106,114,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,346,B,133,,105,1,,2,0,2,,0,243,3,246,400,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,346,E01,38,,32,3,,11,0,0,,0,84,1,85,141,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,347,B,112,,89,1,,1,0,1,,0,204,10,214,256,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,75,B,141,52,,4,71,3,,4,1,0,276,9,285,463,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,75,C01,141,48,,2,61,0,,2,10,0,264,5,269,462,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,B,149,49,,1,92,2,,7,3,0,303,7,310,522,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,C01,174,46,,1,57,4,,4,4,0,290,8,298,521,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,C02,159,71,,3,67,3,,5,3,0,311,7,318,521,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,77,B,208,92,,3,120,5,,4,11,3,446,8,454,688,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,77,S01,71,26,,6,35,4,,3,0,1,146,5,151,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,78,B,139,67,,2,80,1,,3,3,1,296,3,299,531,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,78,C01,149,72,,1,71,8,,0,8,0,309,11,320,530,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,79,B,150,101,,2,79,4,,4,5,0,345,8,353,588,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,80,B,139,54,,3,70,1,,1,2,0,270,11,281,465,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,80,C01,123,58,,2,83,2,,3,4,0,275,11,286,464,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,81,B,160,105,,1,72,4,,2,2,0,346,9,355,554,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,82,B,146,65,,4,84,1,,2,3,0,305,9,314,495,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,82,C01,146,53,,2,94,4,,0,6,0,305,10,315,495,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,B,169,56,,0,87,2,,9,3,0,326,11,337,532,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,C01,165,76,,2,77,0,,1,2,0,323,10,333,532,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01,131,81,,2,88,3,,4,7,0,316,4,320,502,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01C01,165,77,,1,88,2,,3,3,0,339,4,343,502,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01C02,145,93,,1,78,1,,5,4,0,327,9,336,501,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,84,B,44,36,,1,16,2,,12,9,0,120,4,124,211,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,B,151,106,,5,76,2,,1,0,0,341,25,366,551,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,E01,36,25,,1,26,2,,3,1,0,94,3,97,155,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,E02,133,62,,4,60,2,,3,3,0,267,18,285,573,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,86,B,32,42,,1,4,1,,0,0,0,80,2,82,119,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,87,B,101,25,,2,24,0,,3,0,0,155,9,164,259,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,88,B,102,87,,4,68,5,,2,1,0,269,18,287,468,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,88,C01,107,68,,6,63,1,,0,0,0,245,26,271,467,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,89,B,112,74,,8,66,4,,4,1,0,269,13,282,463,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,89,C01,146,64,,14,64,6,,2,1,0,297,14,311,463,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,90,B,197,124,,12,79,7,,1,2,0,422,12,434,613,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,91,B,113,111,,13,32,1,,1,2,0,273,12,285,411,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,92,B,64,34,,38,62,21,,5,2,1,227,5,232,374,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,93,B,84,46,,30,67,27,,6,4,0,264,8,272,473,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,B,141,59,,26,85,18,,6,1,0,336,15,351,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C01,116,55,,36,91,24,,8,1,0,331,19,350,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C02,115,64,,30,81,16,,7,4,0,317,15,332,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C03,134,76,,35,79,14,,7,1,0,346,15,361,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,B,46,26,,22,60,10,,9,3,0,176,9,185,431,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,C01,58,41,,16,78,16,,6,3,1,219,12,231,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,B,105,46,,28,65,19,,10,2,0,275,7,282,583,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,C01,97,64,,32,76,10,,5,1,0,285,9,294,583,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,B,93,46,,25,59,15,,5,1,0,244,10,254,497,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,C01,91,45,,27,65,10,,11,0,2,251,7,258,497,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,S01,49,17,,8,39,3,,0,0,0,116,3,119,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,B,90,48,,33,73,27,,6,2,0,279,12,291,556,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C01,95,58,,22,78,24,,7,0,0,284,6,290,556,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C02,80,46,,26,85,24,,11,2,0,274,9,283,555,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,99,B,106,24,,20,83,2,,0,0,0,235,9,244,345,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,101,B,14,17,,1,69,3,,0,0,0,104,2,106,153,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,102,B,123,25,,5,79,7,,1,0,0,240,7,247,592,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,103,B,111,63,,5,227,12,,0,1,0,419,29,448,702,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,B,57,32,,22,179,9,,1,0,0,300,24,324,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C01,93,45,,11,154,9,,2,3,0,317,23,340,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C02,97,43,,12,173,12,,2,2,0,341,21,362,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C03,94,46,,11,167,17,,1,0,1,337,11,348,683,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E01,72,34,,3,104,3,,4,0,0,220,15,235,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02,94,21,,9,153,4,,2,0,0,283,19,302,581,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C01,111,42,,6,140,8,,0,0,0,307,17,324,581,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C02,88,37,,5,182,2,,0,0,0,314,20,334,580,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C03,74,47,,4,147,6,,1,2,0,281,16,297,580,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,105,B,47,26,,17,21,0,,1,2,0,114,5,119,197,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,107,B,82,61,,36,55,10,,1,0,0,245,9,254,449,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,108,B,112,42,,23,61,14,,1,1,0,254,7,261,462,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,108,C01,85,51,,33,59,15,,3,1,1,248,8,256,462,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,109,B,127,74,,37,64,11,,1,0,0,314,7,321,552,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,110,B,49,7,,1,61,1,,11,1,0,131,8,139,194,Acta casilla,,,
