ENTIDAD,CVE_ENTIDAD,MUNICIPIO,CVE_MUNICIPIO,YEAR,PARTIDO_GOBERNADOR
OAXACA,20,SANTA MARIA TEOPOXCO,434,1993,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,1994,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,1995,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,1996,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,1997,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,1998,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,1999,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2000,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2001,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2002,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2003,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2004,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2005,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2006,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2007,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2008,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2009,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2010,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2011,MC
OAXACA,20,SANTA MARIA TEOPOXCO,434,2012,MC
OAXACA,20,SANTA MARIA TEOPOXCO,434,2013,MC
OAXACA,20,SANTA MARIA TEOPOXCO,434,2014,MC
OAXACA,20,SANTA MARIA TEOPOXCO,434,2015,MC
OAXACA,20,SANTA MARIA TEOPOXCO,434,2016,MC
OAXACA,20,SANTA MARIA TEOPOXCO,434,2017,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2018,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2019,PRI
OAXACA,20,SANTA MARIA TEOPOXCO,434,2020,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,1993,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,1994,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,1995,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,1996,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,1997,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,1998,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,1999,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2000,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2001,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2002,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2003,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2004,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2005,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2006,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2007,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2008,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2009,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2010,PRI
OAXACA,20,SANTA MARIA TEPANTLALI,435,2011,MC
OAXACA,20,SANTA MARIA TEPANTLALI,435,2012,MC
OAXACA,20,SANTA MARIA TEPANTLALI,435,2013,MC
OAXACA,20,SANTA MARIA TEPANTLALI,435,2014,MC
OAXACA,20,SANTA MARIA TEXCATITLAN,436,1993,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,1994,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,1995,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,1996,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,1997,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,1998,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,1999,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2000,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2001,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2002,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2003,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2004,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2005,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2006,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2007,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2008,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2009,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2010,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2011,MC
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2012,MC
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2013,MC
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2014,MC
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2015,MC
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2016,MC
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2017,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2018,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2019,PRI
OAXACA,20,SANTA MARIA TEXCATITLAN,436,2020,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,1993,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,1994,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,1995,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,1996,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,1997,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,1998,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,1999,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2000,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2001,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2002,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2003,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2004,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2005,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2006,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2007,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2008,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2009,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2010,PRI
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2011,MC
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2012,MC
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2013,MC
OAXACA,20,SANTA MARIA TLAHUITOLTEPEC,437,2014,MC
OAXACA,20,SANTA MARIA TLALIXTAC,438,1993,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,1994,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,1995,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,1996,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,1997,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,1998,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,1999,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2000,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2001,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2002,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2003,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2004,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2005,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2006,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2007,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2008,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2009,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2010,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2011,MC
OAXACA,20,SANTA MARIA TLALIXTAC,438,2012,MC
OAXACA,20,SANTA MARIA TLALIXTAC,438,2013,MC
OAXACA,20,SANTA MARIA TLALIXTAC,438,2014,MC
OAXACA,20,SANTA MARIA TLALIXTAC,438,2015,MC
OAXACA,20,SANTA MARIA TLALIXTAC,438,2016,MC
OAXACA,20,SANTA MARIA TLALIXTAC,438,2017,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2018,PRI
OAXACA,20,SANTA MARIA TLALIXTAC,438,2019,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,1993,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,1994,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,1995,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,1996,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,1997,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,1998,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,1999,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2000,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2001,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2002,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2003,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2004,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2005,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2006,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2007,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2008,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2009,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2010,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2011,MC
OAXACA,20,SANTA MARIA TONAMECA,439,2012,MC
OAXACA,20,SANTA MARIA TONAMECA,439,2013,MC
OAXACA,20,SANTA MARIA TONAMECA,439,2014,MC
OAXACA,20,SANTA MARIA TONAMECA,439,2015,MC
OAXACA,20,SANTA MARIA TONAMECA,439,2016,MC
OAXACA,20,SANTA MARIA TONAMECA,439,2017,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2018,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2019,PRI
OAXACA,20,SANTA MARIA TONAMECA,439,2020,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,1993,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,1994,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,1995,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,1996,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,1997,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,1998,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,1999,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2000,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2001,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2002,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2003,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2004,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2005,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2006,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2007,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2008,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2009,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2010,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2011,MC
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2012,MC
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2013,MC
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2014,MC
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2015,MC
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2016,MC
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2017,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2018,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2019,PRI
OAXACA,20,SANTA MARIA TOTOLAPILLA,440,2020,PRI
OAXACA,20,SANTA MARIA XADANI,441,1993,PRI
OAXACA,20,SANTA MARIA XADANI,441,1994,PRI
OAXACA,20,SANTA MARIA XADANI,441,1995,PRI
OAXACA,20,SANTA MARIA XADANI,441,1996,PRI
OAXACA,20,SANTA MARIA XADANI,441,1997,PRI
OAXACA,20,SANTA MARIA XADANI,441,1998,PRI
OAXACA,20,SANTA MARIA XADANI,441,1999,PRI
OAXACA,20,SANTA MARIA XADANI,441,2000,PRI
OAXACA,20,SANTA MARIA XADANI,441,2001,PRI
OAXACA,20,SANTA MARIA XADANI,441,2002,PRI
OAXACA,20,SANTA MARIA XADANI,441,2003,PRI
OAXACA,20,SANTA MARIA XADANI,441,2004,PRI
OAXACA,20,SANTA MARIA XADANI,441,2005,PRI
OAXACA,20,SANTA MARIA XADANI,441,2006,PRI
OAXACA,20,SANTA MARIA XADANI,441,2007,PRI
OAXACA,20,SANTA MARIA XADANI,441,2008,PRI
OAXACA,20,SANTA MARIA XADANI,441,2009,PRI
OAXACA,20,SANTA MARIA XADANI,441,2010,PRI
OAXACA,20,SANTA MARIA XADANI,441,2011,MC
OAXACA,20,SANTA MARIA XADANI,441,2012,MC
OAXACA,20,SANTA MARIA XADANI,441,2013,MC
OAXACA,20,SANTA MARIA XADANI,441,2014,MC
OAXACA,20,SANTA MARIA XADANI,441,2015,MC
OAXACA,20,SANTA MARIA XADANI,441,2016,MC
OAXACA,20,SANTA MARIA XADANI,441,2017,PRI
OAXACA,20,SANTA MARIA XADANI,441,2018,PRI
OAXACA,20,SANTA MARIA XADANI,441,2019,PRI
OAXACA,20,SANTA MARIA XADANI,441,2020,PRI
OAXACA,20,SANTA MARIA YALINA,442,1993,PRI
OAXACA,20,SANTA MARIA YALINA,442,1994,PRI
OAXACA,20,SANTA MARIA YALINA,442,1995,PRI
OAXACA,20,SANTA MARIA YALINA,442,1996,PRI
OAXACA,20,SANTA MARIA YALINA,442,1997,PRI
OAXACA,20,SANTA MARIA YALINA,442,1998,PRI
OAXACA,20,SANTA MARIA YALINA,442,1999,PRI
OAXACA,20,SANTA MARIA YALINA,442,2000,PRI
OAXACA,20,SANTA MARIA YALINA,442,2001,PRI
OAXACA,20,SANTA MARIA YALINA,442,2002,PRI
OAXACA,20,SANTA MARIA YALINA,442,2003,PRI
OAXACA,20,SANTA MARIA YALINA,442,2004,PRI
OAXACA,20,SANTA MARIA YALINA,442,2005,PRI
OAXACA,20,SANTA MARIA YALINA,442,2006,PRI
OAXACA,20,SANTA MARIA YALINA,442,2007,PRI
OAXACA,20,SANTA MARIA YALINA,442,2008,PRI
OAXACA,20,SANTA MARIA YALINA,442,2009,PRI
OAXACA,20,SANTA MARIA YALINA,442,2010,PRI
OAXACA,20,SANTA MARIA YALINA,442,2011,MC
OAXACA,20,SANTA MARIA YALINA,442,2012,MC
OAXACA,20,SANTA MARIA YALINA,442,2013,MC
OAXACA,20,SANTA MARIA YALINA,442,2014,MC
OAXACA,20,SANTA MARIA YAVESIA,443,1993,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,1994,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,1995,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,1996,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,1997,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,1998,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,1999,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2000,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2001,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2002,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2003,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2004,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2005,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2006,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2007,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2008,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2009,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2010,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2011,MC
OAXACA,20,SANTA MARIA YAVESIA,443,2012,MC
OAXACA,20,SANTA MARIA YAVESIA,443,2013,MC
OAXACA,20,SANTA MARIA YAVESIA,443,2014,MC
OAXACA,20,SANTA MARIA YAVESIA,443,2015,MC
OAXACA,20,SANTA MARIA YAVESIA,443,2016,MC
OAXACA,20,SANTA MARIA YAVESIA,443,2017,PRI
OAXACA,20,SANTA MARIA YAVESIA,443,2018,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,1993,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,1994,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,1995,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,1996,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,1997,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,1998,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,1999,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2000,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2001,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2002,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2003,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2004,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2005,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2006,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2007,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2008,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2009,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2010,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2011,MC
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2012,MC
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2013,MC
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2014,MC
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2015,MC
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2016,MC
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2017,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2018,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2019,PRI
OAXACA,20,SANTA MARIA YOLOTEPEC,444,2020,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,1993,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,1994,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,1995,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,1996,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,1997,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,1998,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,1999,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2000,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2001,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2002,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2003,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2004,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2005,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2006,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2007,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2008,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2009,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2010,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2011,MC
OAXACA,20,SANTA MARIA YOSOYUA,445,2012,MC
OAXACA,20,SANTA MARIA YOSOYUA,445,2013,MC
OAXACA,20,SANTA MARIA YOSOYUA,445,2014,MC
OAXACA,20,SANTA MARIA YOSOYUA,445,2015,MC
OAXACA,20,SANTA MARIA YOSOYUA,445,2016,MC
OAXACA,20,SANTA MARIA YOSOYUA,445,2017,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2018,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2019,PRI
OAXACA,20,SANTA MARIA YOSOYUA,445,2020,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,1993,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,1994,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,1995,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,1996,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,1997,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,1998,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,1999,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2000,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2001,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2002,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2003,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2004,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2005,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2006,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2007,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2008,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2009,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2010,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2011,MC
OAXACA,20,SANTA MARIA YUCUHITI,446,2012,MC
OAXACA,20,SANTA MARIA YUCUHITI,446,2013,MC
OAXACA,20,SANTA MARIA YUCUHITI,446,2014,MC
OAXACA,20,SANTA MARIA YUCUHITI,446,2015,MC
OAXACA,20,SANTA MARIA YUCUHITI,446,2016,MC
OAXACA,20,SANTA MARIA YUCUHITI,446,2017,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2018,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2019,PRI
OAXACA,20,SANTA MARIA YUCUHITI,446,2020,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,1993,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,1994,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,1995,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,1996,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,1997,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,1998,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,1999,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2000,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2001,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2002,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2003,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2004,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2005,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2006,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2007,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2008,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2009,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2010,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2011,MC
OAXACA,20,SANTA MARIA ZACATEPEC,447,2012,MC
OAXACA,20,SANTA MARIA ZACATEPEC,447,2013,MC
OAXACA,20,SANTA MARIA ZACATEPEC,447,2014,MC
OAXACA,20,SANTA MARIA ZACATEPEC,447,2015,MC
OAXACA,20,SANTA MARIA ZACATEPEC,447,2016,MC
OAXACA,20,SANTA MARIA ZACATEPEC,447,2017,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2018,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2019,PRI
OAXACA,20,SANTA MARIA ZACATEPEC,447,2020,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,1993,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,1994,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,1995,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,1996,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,1997,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,1998,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,1999,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2000,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2001,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2002,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2003,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2004,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2005,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2006,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2007,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2008,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2009,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2010,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2011,MC
OAXACA,20,SANTA MARIA ZANIZA,448,2012,MC
OAXACA,20,SANTA MARIA ZANIZA,448,2013,MC
OAXACA,20,SANTA MARIA ZANIZA,448,2014,MC
OAXACA,20,SANTA MARIA ZANIZA,448,2015,MC
OAXACA,20,SANTA MARIA ZANIZA,448,2016,MC
OAXACA,20,SANTA MARIA ZANIZA,448,2017,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2018,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2019,PRI
OAXACA,20,SANTA MARIA ZANIZA,448,2020,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,1993,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,1994,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,1995,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,1996,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,1997,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,1998,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,1999,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2000,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2001,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2002,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2003,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2004,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2005,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2006,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2007,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2008,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2009,PRI
OAXACA,20,SANTA MARIA ZOQUITLAN,449,2010,PRI
