CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,18,JUAN ALDAMA,40,RIO GRANDE,1202,C02,33,64,26,25,4,5,63,35,8,1,0,0,0,3,4,0,271,12,283,511,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,724,S01,20,90,5,84,11,1,117,58,0,2,1,0,0,2,2,0,393,9,402,0,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,21,JUAN ALDAMA,724,B,3,37,9,6,0,1,63,7,0,0,0,0,0,1,1,0,128,0,128,633,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,99,B,0,57,2,8,2,1,98,10,0,0,0,0,0,0,2,0,180,10,190,271,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,19,JEREZ,647,C01,50,86,5,8,6,6,33,29,1,1,0,2,0,3,11,1,241,11,253,417,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,279,B,12,142,16,4,4,1,54,12,2,1,2,0,0,3,0,0,253,6,259,412,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,839,B,0,27,2,1,0,15,31,0,0,0,0,0,0,0,0,0,76,1,77,113,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,832,B,1,106,13,0,1,65,11,3,0,0,0,2,0,0,0,0,202,7,209,239,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,826,B,2,102,10,0,0,79,54,3,0,0,0,0,0,0,0,0,250,2,252,285,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,52,B,77,82,16,17,7,7,42,47,7,2,0,0,0,7,10,0,321,14,335,594,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,863,B,0,61,6,0,1,44,35,1,0,0,0,0,0,1,0,0,149,2,151,178,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,51,C01,56,54,12,12,2,3,72,33,5,2,0,0,0,1,5,0,257,7,264,427,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,2,ZACATECAS,5,CALERA,45,C01,42,68,10,5,1,1,47,36,4,1,0,0,0,2,7,0,224,3,227,406,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,47,TEPETONGO,1433,B,33,132,29,2,2,0,33,15,3,1,0,1,0,1,0,0,252,6,258,391,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,831,B,0,63,1,3,4,78,116,1,0,0,0,1,1,0,0,0,268,5,273,347,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,867,B,0,88,18,3,0,37,7,5,3,0,0,1,0,0,0,0,162,4,166,213,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,837,B,0,74,0,0,0,5,69,0,0,0,0,0,0,0,0,0,148,4,152,185,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1259,B,35,113,83,7,1,4,139,36,7,0,0,0,0,3,3,0,431,13,444,610,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,841,C01,5,93,93,7,2,42,68,6,5,0,1,0,0,1,0,0,323,10,333,438,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1268,B,20,134,200,8,1,3,43,18,6,0,0,0,0,0,1,0,434,11,445,684,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1262,B,15,103,91,6,1,2,49,7,8,0,0,0,0,1,1,0,284,17,301,474,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1267,B,9,72,127,3,1,0,10,3,6,0,0,0,0,0,1,0,232,2,234,359,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,842,B,0,50,31,1,0,14,13,3,2,2,0,1,0,0,1,0,118,3,121,162,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1235,B,13,189,17,6,5,5,40,16,3,1,0,0,0,1,1,0,297,18,315,546,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1266,B,10,74,140,5,1,0,45,11,7,0,2,0,0,0,0,0,295,7,302,412,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1280,B,6,71,92,4,0,2,18,6,4,0,1,0,0,0,2,0,206,1,207,306,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1258,B,30,154,89,3,0,9,182,35,5,1,0,0,0,1,2,0,511,16,527,714,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1264,B,14,140,225,5,2,4,55,11,10,0,0,0,0,0,1,0,467,9,476,745,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1207,S01,24,61,8,3,7,1,91,11,3,0,0,0,0,3,6,0,218,3,221,0,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,82,B,4,117,12,3,4,0,96,7,0,0,0,0,0,1,1,0,245,6,251,386,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1265,B,11,127,230,3,2,1,16,12,11,0,0,0,0,0,1,0,414,12,426,598,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1257,C01,21,77,58,1,1,4,109,10,3,0,2,0,0,0,0,0,286,5,291,377,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,821,B,0,65,6,0,3,48,94,7,0,0,0,0,0,0,0,0,223,14,237,317,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,25,MAZAPIL,824,B,2,25,6,4,2,26,34,8,0,0,0,1,1,1,0,0,110,5,115,222,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1257,B,13,63,41,6,2,1,114,13,9,0,0,0,0,0,1,0,263,3,266,377,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1256,C01,31,117,112,5,4,4,146,19,4,1,0,0,0,0,0,0,443,15,458,607,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1256,B,18,117,104,5,4,6,146,18,8,0,0,0,0,0,1,0,427,9,436,607,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1260,B,19,115,118,5,3,0,145,25,3,0,0,0,0,1,0,0,434,14,448,639,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1253,B,13,76,17,22,5,3,57,13,1,0,0,0,0,0,1,0,208,12,220,344,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1235,C01,8,193,34,10,2,1,47,15,5,1,1,1,0,1,0,0,319,18,337,546,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1282,B,2,26,45,2,1,1,26,8,1,0,0,0,0,0,0,0,112,4,116,158,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1250,C01,20,48,36,32,7,2,28,40,4,1,1,0,0,1,2,0,222,7,229,403,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1281,B,22,92,87,8,0,1,32,6,2,0,1,0,0,0,0,0,251,2,253,402,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1278,B,7,167,109,3,3,2,86,3,4,1,5,0,0,0,0,0,390,11,401,530,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,83,B,3,94,6,3,1,0,108,1,1,1,0,0,0,1,1,0,220,4,224,290,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1276,B,19,55,95,3,1,0,29,6,2,0,0,1,0,1,0,0,212,14,226,370,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1247,B,5,56,18,29,2,0,28,1,2,1,0,0,1,1,0,0,144,10,154,383,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1249,C01,7,57,13,21,13,5,36,21,2,0,0,0,0,0,0,0,175,3,178,381,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1279,B,10,111,160,3,2,5,39,5,4,0,1,1,0,0,0,0,341,4,345,502,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1249,B,1,73,17,15,7,2,41,17,0,0,2,0,0,3,0,0,178,8,186,382,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1248,B,9,84,50,38,5,8,62,29,2,0,2,0,0,3,0,0,292,10,302,520,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1278,C01,2,194,92,1,3,2,86,5,2,1,5,0,0,0,0,0,393,16,409,530,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,968,B,45,115,12,44,3,2,117,57,5,1,4,0,0,4,4,0,413,12,425,655,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1275,B,11,77,78,3,2,1,31,5,2,0,0,0,0,0,0,0,210,6,216,283,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1274,B,80,77,159,1,1,6,42,17,7,0,1,0,0,0,1,0,392,6,398,725,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1246,B,11,68,20,50,2,3,52,10,0,0,0,0,0,3,2,0,221,15,236,562,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,80,C01,7,85,17,2,3,3,122,10,2,0,1,0,0,3,2,0,257,9,266,401,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1255,B,4,47,17,11,8,7,86,24,2,1,0,0,1,1,0,0,209,10,219,357,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1244,B,3,43,7,16,2,6,37,19,0,0,2,0,0,1,0,0,136,7,143,329,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1232,B,12,94,24,26,5,0,59,12,3,1,0,1,0,2,0,0,239,17,256,500,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,966,B,62,82,14,63,4,3,52,56,4,0,2,0,1,2,3,0,348,17,365,576,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1273,B,23,49,96,2,3,1,26,9,7,0,0,0,0,0,1,0,217,4,221,400,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1243,B,5,72,23,27,0,4,34,10,3,0,0,0,0,1,1,0,180,6,186,342,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1271,B,6,98,106,20,0,3,37,10,8,0,0,0,0,0,0,0,288,10,298,443,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1242,B,49,103,8,11,2,0,33,27,0,2,1,0,0,1,0,0,237,9,246,396,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1229,B,25,97,10,9,1,4,38,25,5,0,3,0,0,0,0,0,217,8,225,388,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,967,C01,37,59,8,27,1,4,64,27,5,0,3,0,0,1,2,0,238,14,252,419,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1273,C01,24,37,102,0,2,1,18,9,9,0,0,0,0,1,0,0,203,5,208,399,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1242,C01,39,83,8,14,5,3,48,13,3,0,0,0,0,0,0,0,216,10,226,395,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1272,B,4,56,75,2,0,0,23,6,2,1,0,0,0,0,1,0,170,4,174,261,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1270,B,21,60,32,5,0,1,130,2,4,0,0,0,0,0,1,0,256,23,279,425,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,974,B,42,76,9,25,3,2,93,28,3,0,2,0,0,2,1,0,286,14,300,475,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1241,B,46,125,28,49,7,6,54,36,11,1,4,1,1,0,1,0,370,20,390,741,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1270,C01,19,36,50,4,1,1,145,5,3,0,0,0,0,0,0,0,264,27,291,425,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,B,48,82,11,48,8,1,95,44,3,0,2,1,0,4,15,0,362,13,375,561,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1269,C01,12,96,116,4,1,0,10,5,7,1,1,0,0,0,1,0,254,9,263,447,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1240,B,14,97,37,7,4,2,48,19,5,0,0,0,0,2,0,0,235,7,242,564,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1263,B,4,45,50,4,0,1,23,1,3,0,0,0,0,0,0,0,131,2,133,225,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1238,B,10,101,19,27,7,6,34,20,2,0,0,0,0,2,0,0,228,12,240,489,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1228,B,32,123,27,14,5,3,52,38,10,0,1,0,0,0,0,0,305,9,314,560,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,570,B,69,92,11,24,12,13,114,27,3,0,1,0,0,2,5,0,373,18,391,666,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1266,C01,5,50,184,5,0,3,44,7,4,0,0,0,0,0,0,0,302,13,315,411,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1237,C01,17,121,50,2,7,5,51,31,7,0,0,0,0,1,0,0,292,6,298,483,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,573,C02,55,86,6,17,9,8,96,29,1,1,0,0,2,1,3,0,314,17,331,623,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,41,SAIN ALTO,1269,B,8,86,117,5,3,2,24,9,7,0,0,0,0,0,0,0,261,13,274,447,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1227,B,23,49,10,16,3,6,55,25,6,1,0,0,0,2,4,0,200,10,210,417,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1237,B,21,98,55,6,9,4,65,33,1,0,1,0,2,0,2,0,297,7,304,483,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1610,B,12,109,49,8,4,4,65,16,5,0,0,0,0,3,6,0,281,3,284,412,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,965,C02,48,65,14,46,8,3,91,29,7,0,2,0,0,1,5,0,319,10,329,560,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1609,B,16,152,107,27,21,2,91,47,7,1,3,0,0,3,4,0,481,10,491,728,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,87,B,1,53,3,0,0,2,61,3,0,0,0,0,0,1,2,0,126,3,129,184,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1212,C01,40,59,35,11,3,3,64,28,9,0,1,0,0,2,0,0,255,8,263,558,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,594,B,26,44,1,2,13,4,14,4,1,0,1,0,0,1,0,0,111,6,117,206,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1236,C01,11,87,38,7,4,2,80,17,5,0,0,0,0,2,0,0,253,9,262,412,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1224,B,10,71,11,13,2,4,112,17,5,1,0,0,0,0,0,0,246,20,266,439,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1211,B,39,57,15,6,1,2,72,16,5,0,0,0,0,1,2,0,216,8,224,426,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1236,B,12,81,25,5,2,1,98,20,4,1,2,0,0,0,0,0,251,9,260,412,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1611,B,10,79,41,13,5,2,69,17,3,0,2,0,0,4,7,0,252,8,260,395,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1209,B,44,99,26,16,11,1,146,30,10,0,1,0,0,3,2,0,389,12,401,636,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1611,C01,4,93,36,22,6,3,71,24,0,0,0,0,0,4,2,0,265,9,274,395,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1221,B,7,83,7,13,12,8,22,8,3,0,2,0,1,2,1,0,169,18,187,386,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,6,CAÑITAS DE FELIPE PESCADOR,67,B,46,35,3,3,54,9,40,69,4,1,5,1,0,0,1,0,271,5,276,355,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1208,B,53,57,18,10,5,4,97,16,8,0,0,0,0,3,0,0,271,7,278,447,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1082,C01,17,115,17,64,6,8,50,37,6,1,2,0,0,0,2,0,325,11,336,533,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1220,B,18,68,13,16,14,2,28,10,1,0,0,0,0,2,3,0,175,23,198,409,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1082,B,18,98,17,87,5,3,48,26,10,1,2,0,0,2,3,0,320,10,330,533,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1088,C01,22,240,12,9,1,3,51,21,3,0,1,0,0,2,6,0,371,8,379,534,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1080,B,27,108,10,72,1,2,64,42,2,1,0,0,0,1,2,0,332,9,341,459,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1081,B,13,128,10,55,7,2,73,23,1,1,1,0,0,2,1,0,317,18,335,560,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1205,B,41,91,17,13,3,1,43,24,3,3,2,0,0,3,2,0,246,9,255,387,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1612,B,12,121,83,24,6,2,115,44,7,0,2,0,0,3,6,0,425,12,437,665,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,6,CAÑITAS DE FELIPE PESCADOR,65,B,48,56,8,6,27,7,106,50,6,2,6,0,0,4,3,0,329,10,339,452,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1612,C01,11,118,93,25,6,3,91,35,8,0,1,0,0,5,8,0,404,10,414,665,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1083,B,3,27,14,35,1,1,34,11,0,0,0,0,0,2,0,0,128,1,129,162,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1204,B,50,61,31,12,3,4,78,33,3,0,1,0,0,2,3,0,281,7,288,515,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,6,CAÑITAS DE FELIPE PESCADOR,66,B,91,84,11,4,59,8,136,111,1,1,5,0,1,4,0,0,516,8,524,677,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1085,B,7,38,13,33,4,8,51,27,2,0,0,0,0,3,0,0,186,5,191,282,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1219,B,14,86,111,13,0,4,64,15,7,0,0,0,0,1,0,0,315,13,328,545,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,2,APULCO,15,B,61,83,2,34,13,18,119,96,1,2,2,1,0,5,0,0,437,22,459,690,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1203,C01,28,87,27,17,3,3,81,37,6,0,0,0,0,1,1,0,291,8,299,574,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1612,C02,14,135,79,20,8,6,98,46,5,1,1,0,0,6,8,0,427,11,438,664,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,978,C01,63,97,12,79,5,1,51,62,4,0,2,0,0,1,1,0,378,17,395,674,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1613,B,11,112,46,18,8,4,60,52,4,1,3,0,0,15,14,0,348,11,359,541,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1086,C01,11,256,12,11,3,0,79,23,11,0,5,0,0,0,0,0,411,10,421,579,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,567,C01,64,68,11,11,7,4,38,25,1,0,1,0,0,2,10,0,242,12,254,440,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,572,C01,53,90,8,12,8,8,99,32,3,2,0,0,0,5,5,0,325,16,341,612,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1203,B,42,109,30,13,5,7,48,46,0,0,1,1,0,0,2,0,304,16,320,574,ACTA CASILLA,,,
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1690,B,1,123,106,1,1,0,44,11,3,0,0,0,0,0,0,0,290,6,296,421,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1087,B,21,247,21,5,0,0,40,20,12,1,3,1,0,0,3,0,374,10,384,514,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1217,B,55,107,52,20,6,7,110,26,13,0,1,0,0,1,2,0,400,13,413,690,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,582,B,38,38,7,14,13,17,36,20,2,0,0,0,1,2,4,0,192,1,193,418,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1218,B,32,107,80,10,2,1,96,27,4,0,1,0,0,0,0,0,360,10,370,748,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,2,APULCO,16,B,3,30,3,12,0,5,40,1,0,0,0,1,0,1,1,0,97,7,104,206,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,27,MELCHOR OCAMPO,868,B,9,143,114,3,2,1,95,4,4,0,0,0,0,1,1,0,377,11,388,455,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1198,B,25,84,24,40,8,6,77,34,3,1,0,0,0,0,0,0,302,13,315,678,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,568,C01,38,55,7,16,5,1,62,20,0,0,0,1,1,1,4,0,211,11,222,402,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1087,C01,15,252,12,10,2,1,44,22,14,1,2,0,0,1,3,0,379,1,380,514,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,2,APULCO,17,B,27,113,8,91,2,2,109,25,2,1,4,0,0,2,1,0,387,13,400,573,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1215,C01,44,64,36,9,0,1,74,44,7,0,0,0,0,2,5,0,286,10,296,596,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1613,C01,15,128,46,32,8,0,55,39,6,1,0,0,0,18,5,0,353,6,359,540,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,2,APULCO,14,B,47,137,8,29,5,7,130,72,3,2,0,2,0,3,3,0,448,25,473,669,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1088,B,26,203,15,4,1,4,74,29,6,1,1,0,0,0,2,0,366,1,367,535,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,17,HUANUSCO,563,B,17,27,3,1,1,1,11,4,3,1,5,0,0,0,0,0,74,1,75,158,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,38,PANUCO,1093,B,13,126,10,97,1,4,39,26,1,0,0,0,0,0,0,0,317,6,323,440,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,53,VILLA DE COS,1615,C01,12,130,60,18,7,2,61,47,7,2,3,0,1,11,7,0,368,16,384,617,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1213,B,43,61,21,2,4,2,48,19,0,0,0,0,0,1,1,0,202,5,207,388,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,18,JALPA,604,B,47,57,9,14,12,13,84,41,0,0,1,0,0,0,1,0,279,5,284,493,GRUPO DE RECUENTO,,,
