CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,642,1,5,290,148,1,2,8,42,6,0,0,0,0,0,0,502,9,511,631
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,643,1,5,165,123,1,0,5,1,13,3,0,0,0,0,0,316,10,326,354
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,644,1,0,175,22,1,0,0,1,1,0,0,0,0,0,0,200,1,201,631
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,33,JUAREZ HIDALGO,645,2,8,313,347,2,1,2,27,57,3,0,0,0,0,0,760,14,774,917
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,646,2,2,276,411,0,4,2,21,4,0,0,0,0,0,0,720,13,733,939
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,647,1,1,229,296,2,1,1,1,1,0,0,0,0,0,0,532,26,558,740
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,648,1,0,169,174,0,1,0,1,0,1,0,0,0,0,0,346,16,362,456
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,649,1,3,200,283,1,1,5,3,3,2,0,0,0,0,0,501,12,513,732
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,650,2,0,306,621,1,3,1,7,0,0,0,0,0,0,0,939,22,961,1281
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,651,1,1,63,215,2,1,0,1,0,0,0,0,0,0,0,283,3,286,354
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,652,1,1,73,159,0,0,0,3,0,0,0,0,0,0,0,236,12,248,327
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,653,1,0,94,254,1,2,0,1,2,0,0,0,0,0,0,354,13,367,502
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,654,2,5,202,431,0,1,1,8,1,0,0,0,0,0,0,649,16,665,872
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,655,3,33,97,755,1,4,0,0,1,0,0,0,0,0,0,891,12,903,1254
5,13,HIDALGO,1,ZIMAPAN,34,LA MISION,656,1,1,88,178,1,2,0,2,0,0,0,0,0,0,0,272,4,276,414
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,657,1,45,189,5,3,5,23,23,11,247,0,0,0,0,0,551,18,569,692
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,658,1,65,110,1,3,2,5,5,1,80,0,0,0,0,19,272,19,310,411
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,659,2,340,264,3,8,3,4,13,3,75,0,0,0,0,0,713,26,739,1116
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,660,2,365,316,7,3,6,4,10,6,164,0,0,0,0,0,881,28,909,1125
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,661,2,362,235,6,2,3,3,10,4,22,0,0,0,0,0,647,26,673,927
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,662,2,138,264,8,6,4,4,12,18,122,0,0,0,0,1,576,36,613,770
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,663,2,209,365,9,7,8,4,24,20,94,0,0,0,0,0,740,17,757,967
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,35,LOLOTLA,664,2,133,180,12,6,4,1,39,10,86,0,0,0,0,3,471,11,485,820
5,13,HIDALGO,9,METEPEC,36,METEPEC,665,4,25,621,638,16,12,9,121,19,16,21,3,19,1,0,1521,57,1578,2180
5,13,HIDALGO,9,METEPEC,36,METEPEC,666,1,21,240,158,4,1,14,73,4,8,10,2,4,1,0,540,22,562,208
5,13,HIDALGO,9,METEPEC,36,METEPEC,667,2,37,399,225,6,3,1,146,12,11,10,0,13,0,4,863,23,890,1264
5,13,HIDALGO,9,METEPEC,36,METEPEC,668,3,7,281,410,9,8,5,15,1,1,7,2,8,1,0,755,57,812,2182
5,13,HIDALGO,9,METEPEC,36,METEPEC,669,1,0,94,109,1,0,0,5,0,0,2,2,0,1,0,214,4,218,359
5,13,HIDALGO,9,METEPEC,36,METEPEC,670,2,1,261,328,4,6,0,9,0,0,8,0,5,0,0,622,34,656,789
5,13,HIDALGO,9,METEPEC,36,METEPEC,671,2,6,252,347,9,1,0,27,0,2,6,0,8,1,0,659,33,692,992
5,13,HIDALGO,9,METEPEC,36,METEPEC,672,1,2,154,82,3,0,0,0,0,0,0,0,4,1,0,246,11,257,264
5,13,HIDALGO,9,METEPEC,36,METEPEC,673,1,12,222,240,5,4,0,27,1,1,6,2,6,0,0,526,14,540,634
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,674,2,32,269,217,4,4,2,56,16,132,0,0,0,0,1,732,49,782,1166
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,675,2,46,351,202,4,2,8,38,18,130,0,0,0,0,1,799,52,852,1392
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,676,1,4,123,264,2,1,1,2,3,43,0,0,0,0,0,443,17,460,578
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,677,1,13,75,96,1,3,3,4,4,24,0,0,0,0,0,223,5,228,306
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,678,2,12,353,38,3,8,11,12,6,87,0,0,0,0,1,530,27,558,721
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,679,2,6,258,63,1,4,1,6,2,65,0,0,0,0,0,406,43,449,659
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,680,2,28,403,218,6,5,6,43,5,98,0,0,0,0,1,812,56,869,1268
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,681,3,27,412,310,4,9,4,27,10,88,0,0,0,0,2,891,41,934,1263
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,682,1,0,33,37,1,1,1,1,1,12,0,0,0,0,2,87,3,92,123
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,683,2,3,78,24,2,2,1,3,0,74,0,0,0,0,0,187,12,199,277
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,684,1,6,196,160,1,4,1,4,2,58,0,0,0,0,0,432,21,453,611
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,685,1,1,79,125,1,1,1,4,1,20,0,0,0,0,0,233,8,241,348
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,686,2,8,227,31,2,4,3,20,5,78,0,0,0,0,0,378,35,413,778
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,687,1,4,151,38,2,3,1,12,0,69,0,0,0,0,0,280,19,299,453
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,688,1,13,147,72,1,3,4,5,1,32,0,0,0,0,1,278,20,299,395
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,689,1,3,147,309,3,1,1,10,4,66,0,0,0,0,0,544,20,564,750
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,690,1,1,89,81,1,3,2,0,1,66,0,0,0,0,0,244,8,252,262
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,691,1,4,132,126,5,2,3,2,5,81,0,0,0,0,0,360,22,382,602
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,692,1,0,112,38,3,3,0,1,1,45,0,0,0,0,0,203,16,219,387
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,693,1,10,228,108,4,4,5,14,15,46,0,0,0,0,0,434,21,455,631
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,694,1,35,165,71,1,0,8,12,5,32,0,0,0,0,0,329,23,352,628
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,695,2,12,128,123,5,13,13,6,4,131,0,0,0,0,0,435,48,483,975
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,696,1,3,79,8,1,1,0,3,1,59,0,0,0,0,0,155,9,164,217
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,697,2,26,276,328,3,6,4,11,13,99,0,0,0,0,0,766,14,780,975
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,698,1,4,171,92,1,4,3,6,4,89,0,0,0,0,0,374,21,395,531
5,13,HIDALGO,2,ZACUALTIPAN DE ANGELES,37,METZTITLAN,699,1,0,77,1,0,0,0,4,0,29,0,0,0,0,0,111,14,125,185
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,700,1,80,173,177,2,4,7,9,21,7,0,0,0,0,0,480,0,480,652
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,702,1,15,77,145,5,3,2,0,4,2,0,0,0,0,0,253,12,265,369
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,704,2,221,360,428,4,25,5,14,23,7,0,0,0,0,4,1087,33,1124,1545
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,705,1,18,29,38,0,0,0,5,1,2,0,0,0,0,0,93,2,95,124
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,707,1,20,110,70,3,5,2,3,20,0,0,0,0,0,0,233,10,243,338
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,708,1,32,187,80,3,7,3,7,28,0,0,0,0,0,0,347,6,353,449
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,709,1,7,79,42,0,0,1,6,2,1,0,0,0,0,2,138,0,140,168
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,710,3,107,419,420,12,12,15,34,86,14,0,0,0,0,0,1119,23,1142,1566
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,711,1,13,83,72,2,4,1,2,3,1,0,0,0,0,0,181,5,186,263
5,13,HIDALGO,8,ACTOPAN,38,MINERAL DEL CHICO,712,2,81,290,216,7,6,16,19,86,7,0,0,0,0,2,728,15,745,1026
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,713,2,10,242,185,2,2,3,38,7,2,13,2,4,0,0,510,33,543,974
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,714,2,25,234,66,19,3,9,221,29,54,7,0,6,0,0,673,28,701,997
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,715,2,9,220,258,8,8,8,85,29,24,0,2,0,0,0,651,23,674,1382
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,716,2,3,115,88,10,3,0,82,4,85,1,2,1,1,0,395,38,433,1098
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,717,2,6,163,159,21,2,2,121,37,23,9,2,4,1,0,550,26,576,801
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,718,2,4,109,89,6,6,7,18,3,16,5,0,2,0,0,265,8,273,1171
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,719,2,5,102,61,16,0,3,110,31,14,3,0,10,0,0,355,0,355,1090
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,720,2,3,99,108,9,1,0,147,8,108,2,2,1,2,0,490,39,529,1469
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,721,1,0,79,72,4,0,0,97,7,32,5,0,0,0,0,296,29,325,611
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,722,1,13,141,61,18,3,6,192,18,26,11,6,0,0,0,495,21,516,221
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,723,2,12,156,198,5,5,0,118,11,42,5,0,1,0,0,553,22,575,940
5,13,HIDALGO,9,METEPEC,39,MINERAL DEL MONTE,724,1,7,154,71,6,1,6,181,39,21,9,0,5,2,0,502,19,521,228
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,726,4,776,541,31,10,18,156,29,63,31,5,2,0,0,0,1662,38,1700,2663
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,727,6,657,488,80,29,30,241,45,169,54,6,3,1,0,2,1803,77,1882,3866
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,728,4,452,291,57,24,37,229,32,133,60,3,1,0,2,1,1321,23,1345,2672
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,729,4,433,310,55,8,16,186,45,119,41,2,1,0,0,0,1216,38,1254,2473
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,730,4,480,390,59,17,28,176,32,76,22,2,3,1,0,1,1286,47,1334,2408
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,731,16,2068,1104,198,62,73,1263,157,518,235,4,4,1,0,27,5687,147,5861,10919
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,732,2,287,214,34,7,10,133,25,72,34,1,0,0,0,0,817,17,834,1486
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,733,2,150,123,9,6,5,71,23,44,15,1,0,0,0,1,447,21,469,766
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,734,7,786,576,118,35,27,493,80,224,98,4,2,0,1,3,2444,62,2509,5173
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,735,2,207,125,20,4,10,108,23,63,34,1,0,0,0,0,595,17,612,974
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,736,2,236,188,18,11,11,121,24,85,51,0,0,0,0,1,745,35,781,1264
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,737,11,1252,746,148,69,62,515,99,358,213,5,2,0,0,3,3469,102,3574,8000
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,738,2,181,108,25,4,10,138,21,40,17,0,0,0,0,0,544,13,557,946
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,740,14,1237,944,216,56,61,400,105,332,157,5,4,1,0,4,3518,86,3608,9762
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,741,3,442,317,18,16,7,84,21,42,7,2,1,0,0,0,957,14,971,2236
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,929,2,250,145,19,16,12,115,18,65,17,0,0,0,0,0,657,15,672,1125
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,937,2,164,127,18,3,7,80,18,28,5,1,1,0,0,0,452,17,469,759
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,938,1,71,70,13,3,4,49,9,25,4,0,0,0,0,0,248,9,257,569
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1708,1,98,101,10,4,7,36,8,29,12,0,0,0,0,0,305,4,309,564
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1709,2,216,184,18,4,5,125,2,63,13,1,1,0,0,0,632,14,646,1051
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1710,3,379,230,35,12,19,240,22,93,35,0,0,0,0,2,1065,36,1103,1726
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1711,2,143,101,14,7,4,89,19,46,14,0,0,0,0,0,437,12,449,799
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1712,2,180,125,12,8,10,53,28,52,22,1,2,1,0,0,494,11,505,1035
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1713,2,136,104,19,11,6,50,14,55,10,3,1,0,1,0,410,11,421,855
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1714,1,132,109,13,2,0,25,12,30,11,1,0,0,0,1,335,6,342,526
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1715,1,132,70,11,2,2,45,11,38,10,1,0,0,0,3,322,15,340,603
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1716,2,266,143,44,4,7,238,104,90,40,5,1,0,0,2,942,26,970,1427
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1717,3,381,162,30,23,16,142,37,102,65,0,1,1,0,0,960,33,993,2020
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1719,1,166,105,9,5,6,85,7,17,14,0,2,0,0,0,416,10,426,637
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1720,1,89,53,9,4,4,33,7,24,17,0,0,1,0,2,241,11,254,495
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1721,1,128,44,15,4,5,54,15,37,13,0,0,0,0,1,315,3,319,574
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1722,1,113,48,11,2,6,52,10,36,10,0,0,0,0,0,288,13,301,585
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1723,1,96,62,13,5,3,54,8,13,17,0,0,0,0,0,271,14,285,566
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1724,1,121,61,15,5,6,47,11,29,12,0,0,0,0,1,307,2,310,644
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1725,1,109,56,9,1,5,52,9,32,15,1,0,0,0,1,289,7,297,554
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1726,1,93,59,10,3,2,46,6,17,8,0,0,0,0,0,244,7,251,429
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1727,1,141,77,15,6,10,58,12,32,12,2,0,0,0,2,365,14,381,699
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1728,1,99,48,15,4,3,54,11,26,11,1,1,0,0,2,273,2,277,565
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1729,1,117,47,9,4,10,77,11,29,5,0,0,0,0,0,309,4,313,616
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1730,1,96,64,10,4,6,20,10,31,6,3,1,0,0,0,251,9,260,456
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1731,1,90,40,10,0,1,29,3,8,7,0,0,0,0,0,188,3,191,356
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1732,1,66,56,9,1,13,29,10,27,13,0,0,0,0,0,224,10,234,485
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1733,1,148,46,13,5,6,65,7,34,14,0,0,0,0,0,338,8,346,664
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1734,1,79,33,9,4,4,47,12,18,8,0,0,0,0,1,214,8,223,376
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1735,1,108,77,12,8,5,57,29,27,12,0,0,1,0,1,336,5,342,547
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1736,1,126,87,16,6,5,60,19,35,25,5,0,0,0,2,384,8,394,680
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1737,1,120,87,15,3,5,70,20,21,19,1,0,0,0,0,361,8,369,651
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1738,1,124,56,6,1,6,51,34,37,20,2,0,0,0,0,337,12,349,592
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1739,1,91,67,8,1,7,28,2,24,19,0,0,0,0,1,247,6,254,489
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1740,1,130,65,14,7,5,23,20,28,17,0,0,0,0,0,309,0,309,580
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1741,1,108,93,20,4,5,62,17,36,22,0,0,0,0,0,367,6,373,704
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1742,1,96,70,19,6,10,36,11,34,14,0,0,0,0,0,296,9,305,652
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1743,1,79,52,20,3,3,67,16,32,10,0,0,0,0,0,282,3,285,487
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1744,1,137,89,22,2,6,49,28,28,5,0,0,0,0,0,366,10,376,694
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1745,1,106,64,23,7,5,58,7,51,17,2,0,0,0,0,340,13,353,710
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1746,1,75,54,11,5,1,15,9,20,15,0,0,0,0,1,205,4,210,432
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1747,1,94,42,13,1,0,46,12,35,11,0,1,0,0,0,255,4,259,607
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1748,1,90,61,16,1,8,49,5,44,22,0,0,0,0,0,296,9,305,629
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1749,1,81,64,15,3,7,35,5,21,16,0,0,0,0,0,247,8,255,481
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1750,2,252,166,14,3,7,115,24,35,18,0,0,0,0,1,634,20,655,1162
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1751,2,160,89,15,1,5,65,6,37,14,1,0,0,0,0,393,7,400,805
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1752,2,220,125,10,2,2,47,11,24,14,4,0,0,0,3,459,8,470,970
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1753,2,364,229,17,1,5,111,10,49,16,1,0,1,0,0,804,14,818,625
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1754,2,136,93,34,8,9,55,11,49,18,1,0,0,0,1,414,13,428,943
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1755,2,177,99,28,14,6,70,15,39,15,1,0,0,0,0,464,17,481,1039
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1756,1,114,75,5,5,7,49,5,29,13,0,0,0,0,0,302,8,310,748
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1757,2,203,115,35,11,9,71,25,50,20,1,1,1,0,2,542,22,566,1288
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1758,1,131,91,24,3,3,54,7,48,18,1,0,0,0,0,380,5,385,707
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1759,2,125,91,17,7,8,58,17,47,17,1,0,0,0,0,388,7,395,831
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1760,2,107,93,19,4,4,47,8,41,15,1,0,0,0,0,339,13,352,751
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1761,2,145,77,17,5,9,92,12,56,29,0,0,0,0,0,442,7,449,998
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1762,2,168,92,21,8,9,110,8,75,44,2,3,0,0,2,540,17,559,1244
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1763,1,89,77,19,3,5,48,12,31,12,0,0,0,0,1,296,11,308,706
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1764,2,131,103,23,4,7,71,13,42,18,2,0,0,0,0,414,4,418,881
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1765,2,120,97,45,6,11,51,20,38,27,2,1,0,0,1,418,8,427,985
5,13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,1766,2,145,67,26,6,6,49,12,41,17,2,1,0,0,0,372,10,382,800
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,743,3,479,171,124,50,98,33,64,66,40,2,0,0,3,6,1130,29,1165,1792
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,744,3,308,167,94,71,103,27,63,71,40,1,0,1,0,0,946,38,984,1593
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,745,2,249,140,89,36,118,18,70,66,32,0,0,0,0,0,818,36,854,1459
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,746,3,328,197,125,64,137,19,71,73,30,1,0,1,0,1,1046,40,1087,1744
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,747,2,205,153,60,29,54,13,69,76,21,1,0,1,0,0,682,28,710,1140
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,748,4,318,185,115,49,193,27,91,67,26,2,0,3,1,0,1077,32,1109,1756
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,749,2,286,172,129,30,107,27,52,47,34,1,0,2,0,0,887,39,926,1498
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,750,3,367,209,149,124,131,32,80,138,48,0,1,0,1,0,1280,31,1311,2229
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,751,4,333,260,137,275,107,25,103,160,69,1,5,0,1,0,1476,40,1516,2506
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,752,2,218,116,72,103,65,15,69,95,25,0,2,0,0,0,780,22,802,1398
5,13,HIDALGO,7,MIXQUIAHUALA DE JUAREZ,41,MIXQUIAHUALA DE JUAREZ,753,3,243,220,115,40,94,21,103,106,14,2,0,2,0,2,960,25,987,1619
