uniqueid,year,incumbent_party_Horacio
20565,1998,PRI
20565,2001,PVEM
20565,2004,MC
20565,2007,PRI
20565,2010,PAN_PRD_PT_MC
20565,2013,PAN_PRD_PT
20565,2016,MORENA
20565,2018,NA
20567,1998,PRI
20567,2001,PAN
20567,2004,PRI
20567,2007,PRI
20567,2010,PAN_PRD_PT_MC
20567,2013,PRI_PVEM
20567,2016,PT
20567,2018,NA
20568,1998,PRI
20568,2001,PRI
20568,2004,NA
20570,2007,PRD
20570,2010,PAN_PRD_PT_MC
20570,2013,PRI_PVEM
20570,2016,PAN_PRD
20570,2018,NA
