Municipio,Seccion,Tipo,PAN,PRI,PRD,PT,PVEM,CDPPN,PCD,PSN,PARM,PAS,DSPPN,No Registrados,Nulos,Total
MACUSPANA,897,BA,18,143,202,7,1,0,0,0,1,0,0,0,4,376
MACUSPANA,897,C1,22,165,157,3,3,0,0,0,0,0,0,0,7,357
MACUSPANA,898,BA,57,107,98,15,3,1,0,0,0,0,1,0,7,289
MACUSPANA,898,C1,39,111,91,31,4,0,0,0,0,0,0,0,4,280
MACUSPANA,899,BA,51,117,95,23,2,2,1,0,0,0,1,0,2,294
MACUSPANA,900,BA,10,85,160,0,4,0,0,1,0,0,0,0,5,265
MACUSPANA,900,C1*,5,79,197,3,4,1,0,0,0,1,0,0,10,300
MACUSPANA,901,BA,15,113,124,14,0,1,0,0,0,0,0,0,3,270
MACUSPANA,901,C1,18,94,135,9,3,0,0,0,0,0,0,0,6,265
MACUSPANA,902,BA,17,74,113,11,0,0,0,0,0,0,0,5,5,225
MACUSPANA,902,C1,11,63,101,12,1,2,0,0,0,0,0,0,7,197
MACUSPANA,903,BA,16,109,153,9,3,2,1,0,0,2,0,0,4,299
MACUSPANA,903,C1,20,126,131,7,2,3,0,0,1,0,0,0,6,296
MACUSPANA,904,BA*,1,62,20,0,0,0,0,0,0,1,0,0,0,84
MACUSPANA,904,EX,2,60,38,0,0,0,0,0,0,0,0,0,1,101
MACUSPANA,905,BA*,3,106,202,0,0,0,1,0,0,0,0,0,7,319
MACUSPANA,905,C1*,14,95,233,1,0,0,0,0,0,1,0,0,5,349
MACUSPANA,906,BA,7,140,223,0,0,6,0,0,0,0,0,0,6,382
MACUSPANA,907,BA*,20,145,225,1,0,0,0,0,0,0,0,0,2,393
MACUSPANA,908,BA,18,167,53,2,0,0,0,1,1,0,1,0,11,254
MACUSPANA,909,BA*,8,147,235,2,5,0,0,0,1,1,0,0,13,412
MACUSPANA,910,BA*,2,95,137,1,0,11,0,0,2,0,1,0,1,250
MACUSPANA,910,C1,7,64,159,0,1,3,0,0,0,0,0,0,0,234
MACUSPANA,911,BA*,14,115,185,0,2,6,0,0,1,5,2,0,8,338
MACUSPANA,911,C1,11,127,200,0,3,9,0,0,0,10,1,0,3,364
MACUSPANA,912,BA*,17,118,214,1,0,2,0,0,0,0,0,0,3,355
MACUSPANA,912,C1*,10,126,158,0,3,2,0,1,0,1,0,0,37,338
MACUSPANA,913,BA,22,131,224,1,3,11,2,0,0,3,0,0,9,406
MACUSPANA,913,C1,16,139,222,0,3,4,0,0,0,1,0,0,4,389
MACUSPANA,914,BA*,28,125,198,0,4,1,0,0,0,1,0,0,8,365
MACUSPANA,914,C1*,24,109,214,1,0,5,0,0,0,0,0,0,4,357
MACUSPANA,915,BA,22,215,162,0,1,0,0,3,1,0,0,0,11,415
MACUSPANA,915,C1*,15,229,150,0,1,12,0,0,1,0,1,0,10,419
MACUSPANA,916,BA,14,118,126,2,1,7,1,0,0,1,0,0,6,276
MACUSPANA,916,C1,12,114,122,2,2,4,0,0,1,0,0,2,8,267
MACUSPANA,917,BA,20,104,124,0,3,5,1,0,0,2,1,0,8,268
MACUSPANA,917,C1,15,104,120,0,0,6,0,0,1,2,0,0,8,256
MACUSPANA,918,BA*,3,98,180,1,0,5,0,0,1,0,0,0,8,296
MACUSPANA,918,C1,13,58,202,0,0,17,0,0,0,1,0,0,5,296
MACUSPANA,919,BA*,11,106,145,1,0,1,0,0,1,0,0,0,16,281
MACUSPANA,919,C1,12,90,145,0,0,5,0,0,0,0,0,0,11,263
MACUSPANA,920,BA,1,100,71,0,1,0,0,0,0,0,0,0,2,175
MACUSPANA,921,BA,2,59,11,0,0,0,0,0,0,0,0,0,0,72
MACUSPANA,922,BA,5,213,228,2,0,0,0,0,1,0,0,0,0,449
MACUSPANA,922,C1*,1,209,221,0,0,0,0,0,0,0,0,0,8,439
MACUSPANA,923,BA*,14,194,149,3,4,1,0,2,0,1,0,0,20,388
MACUSPANA,923,C1*,10,221,142,0,2,0,0,4,2,0,0,3,17,401
MACUSPANA,924,BA,3,261,184,0,1,0,0,0,0,0,0,0,2,451
MACUSPANA,924,C1,6,266,205,1,0,0,0,0,0,0,0,0,3,481
,,,,,,,,,,,,,,,,
MACUSPANA,925,BA*,3,194,146,0,0,0,0,1,2,1,0,0,3,350
MACUSPANA,925,C1,0,210,140,0,0,0,0,0,0,0,0,0,0,350
MACUSPANA,926,BA,0,81,48,0,0,0,0,0,0,0,0,0,12,141
MACUSPANA,927,BA*,20,215,97,3,1,0,0,0,0,0,0,0,9,345
MACUSPANA,928,BA*,8,106,150,1,3,3,0,0,1,0,7,0,11,290
MACUSPANA,928,C1*,5,112,171,4,0,3,0,0,1,0,1,0,8,305
MACUSPANA,929,BA*,10,169,227,3,2,0,0,0,0,0,6,0,6,423
MACUSPANA,929,C1*,10,169,179,0,1,0,2,0,0,0,9,0,12,382
MACUSPANA,930,BA,0,169,157,0,0,0,0,0,0,0,0,0,19,345
MACUSPANA,930,C1,8,144,168,0,4,1,2,0,0,0,0,0,12,339
MACUSPANA,931,BA*,5,163,190,0,1,1,1,0,0,0,0,0,3,364
MACUSPANA,931,C1,3,161,189,2,1,0,2,1,0,0,0,0,6,365
MACUSPANA,932,BA*,2,231,101,5,1,0,0,0,1,0,0,0,14,355
MACUSPANA,933,BA,19,159,90,2,0,0,0,2,1,1,0,0,7,281
MACUSPANA,933,C1,22,170,78,0,2,1,0,0,0,0,0,0,5,278
MACUSPANA,934,BA,24,169,88,0,4,0,0,0,1,6,0,0,4,296
MACUSPANA,934,C1*,28,174,103,1,5,0,0,2,1,0,2,1,15,332
MACUSPANA,934,C2,28,187,102,1,2,0,0,0,0,1,0,0,8,329
MACUSPANA,935,BA,22,175,90,2,3,0,0,0,0,1,0,0,35,328
MACUSPANA,935,C1*,18,220,85,1,0,0,0,0,0,0,0,0,8,332
MACUSPANA,936,BA,6,165,44,1,0,1,0,1,0,1,0,0,6,225
MACUSPANA,937,BA,27,115,123,2,3,0,0,0,1,0,0,0,23,294
MACUSPANA,938,BA,8,145,241,1,1,4,0,2,1,0,0,0,3,406
MACUSPANA,938,C1,6,154,221,1,1,0,0,0,0,0,0,0,24,407
MACUSPANA,939,BA,6,236,137,2,0,0,0,0,1,0,1,0,20,403
MACUSPANA,939,C1*,13,255,125,0,0,0,0,0,0,0,0,0,9,402
MACUSPANA,940,BA,9,229,51,2,1,0,0,3,1,1,0,0,6,303
MACUSPANA,941,BA*,11,169,28,0,0,0,1,0,1,0,0,0,5,215
MACUSPANA,942,BA,30,158,52,0,2,1,0,0,0,0,0,0,8,251
MACUSPANA,942,C1,31,168,43,0,0,0,0,0,0,1,0,0,11,254
MACUSPANA,943,BA*,8,172,193,2,5,0,0,0,6,1,0,0,10,397
MACUSPANA,943,C1*,7,208,157,1,0,0,0,0,1,0,0,0,7,381
MACUSPANA,944,BA,9,216,33,1,1,0,0,0,0,0,0,0,8,268
MACUSPANA,944,EX,4,147,30,0,1,0,0,0,0,0,0,0,6,188
MACUSPANA,945,BA,13,172,74,2,0,1,0,1,1,1,0,1,7,273
MACUSPANA,945,C1,7,248,48,1,2,0,0,3,0,0,0,0,17,326
MACUSPANA,945,C2,16,216,38,2,1,0,0,0,0,0,0,0,0,273
MACUSPANA,946,BA*,9,205,59,1,2,0,0,0,2,0,0,0,19,297
MACUSPANA,946,C1,14,185,38,3,1,0,0,0,4,0,0,0,14,259
MACUSPANA,947,BA*,14,206,74,2,0,0,0,1,1,0,0,0,23,321
MACUSPANA,947,C1,7,232,115,2,2,0,0,0,0,0,1,0,16,375
MACUSPANA,948,BA,94,113,46,5,1,1,0,2,3,2,0,0,6,273
MACUSPANA,948,C1*,79,129,53,0,2,0,0,1,6,0,0,0,7,277
MACUSPANA,949,BA,19,192,18,3,2,0,0,0,2,0,0,0,6,242
MACUSPANA,949,EX,13,69,12,1,0,0,0,0,1,0,0,0,3,99
MACUSPANA,950,BA,13,204,148,2,2,1,0,1,0,0,0,0,17,388
MACUSPANA,951,BA*,24,213,91,1,1,0,0,0,0,0,0,0,14,344
MACUSPANA,952,BA,24,129,69,4,2,2,0,0,1,1,0,0,9,241
MACUSPANA,952,C1,21,104,78,2,1,1,1,1,0,0,0,0,10,219
MACUSPANA,953,BA,104,232,126,6,5,0,0,0,4,0,0,0,11,488
MACUSPANA,881,EM*,,17150,79,2,0,0,0,1,0,0,0,0,3,252
,,,,,,,,,,,,,,,,
NACAJUCA,954,BA,166,224,146,2,0,0,0,1,1,0,0,0,9,549
NACAJUCA,955,BA,72,146,159,3,0,0,0,0,1,1,1,0,5,388
NACAJUCA,955,C1,116,116,123,1,0,0,0,0,0,0,0,0,8,364
NACAJUCA,956,BA*,78,181,165,1,0,0,1,0,1,0,0,1,13,441
NACAJUCA,956,C1,99,187,146,6,1,0,0,0,0,0,0,0,5,444
NACAJUCA,957,BA*,93,142,101,2,0,0,2,0,0,0,0,0,9,349
NACAJUCA,957,C1*,118,154,83,0,0,0,0,0,0,1,0,0,3,359
NACAJUCA,958,BA*,128,186,136,3,0,0,0,2,0,1,0,0,8,464
NACAJUCA,958,C1,137,215,111,0,0,0,0,0,1,0,1,0,10,475
NACAJUCA,959,BA,62,130,163,2,0,0,0,0,0,0,0,0,8,365
NACAJUCA,959,C1,72,125,131,2,1,0,0,0,1,0,0,0,10,342
NACAJUCA,960,BA,34,143,385,7,1,0,17,1,0,0,0,0,10,598
NACAJUCA,960,C1,48,117,414,5,1,1,6,0,0,0,0,0,7,599
NACAJUCA,961,BA,3,61,116,1,1,0,0,0,1,0,1,0,1,185
NACAJUCA,962,BA,31,204,334,10,0,0,3,1,1,0,0,0,17,601
NACAJUCA,962,C1*,52,233,307,4,0,0,1,1,0,0,0,0,17,615
NACAJUCA,963,BA,49,174,260,6,0,0,0,0,0,0,0,0,1,490
NACAJUCA,963,C1,40,174,274,5,1,1,0,0,0,0,0,0,13,508
NACAJUCA,964,BA,48,254,264,7,0,1,0,0,1,0,0,0,11,586
NACAJUCA,964,C1,46,245,297,5,0,1,0,0,2,1,0,1,14,612
NACAJUCA,965,BA*,32,271,260,3,1,1,0,1,2,0,0,0,37,608
NACAJUCA,965,C1*,14,302,256,4,0,0,0,2,4,1,0,0,40,623
NACAJUCA,966,BA,2,76,264,1,1,0,0,0,0,1,0,0,6,351
NACAJUCA,967,BA,19,164,274,10,0,0,0,1,0,0,0,0,10,478
NACAJUCA,967,C1,9,151,285,19,0,0,1,0,1,0,0,0,12,478
NACAJUCA,968,BA,50,80,260,0,1,0,0,0,0,0,1,0,4,396
NACAJUCA,968,C1,35,96,239,3,0,0,0,0,0,0,1,0,8,382
NACAJUCA,969,BA,16,127,197,5,3,0,0,2,0,1,0,0,59,410
NACAJUCA,969,C1,23,136,244,5,1,0,0,2,0,1,0,0,22,434
NACAJUCA,969,EX*,11,79,96,1,0,0,1,0,0,0,0,0,8,196
NACAJUCA,970,BA*,10,212,166,1,1,0,0,1,0,0,0,0,10,401
NACAJUCA,970,C1,4,205,167,6,1,1,0,0,1,1,0,0,5,391
NACAJUCA,971,BA,14,168,245,4,0,15,0,0,0,0,0,0,26,472
NACAJUCA,971,C1,15,194,247,2,0,8,0,0,1,0,1,0,0,468
NACAJUCA,971,C2,21,181,251,3,0,9,0,0,0,0,0,0,12,477
NACAJUCA,972,BA*,9,262,219,3,0,7,0,0,2,2,1,0,13,518
NACAJUCA,972,C1,8,261,238,4,0,5,0,0,0,0,0,0,16,532
NACAJUCA,973,BA*,8,237,74,2,0,2,0,0,2,0,0,1,5,331
NACAJUCA,974,BA*,50,206,187,1,2,4,0,0,2,0,0,0,11,463
NACAJUCA,974,C1,35,237,258,0,1,1,0,0,0,0,0,0,8,540
NACAJUCA,974,C2*,12,253,191,4,3,5,0,0,1,0,0,0,15,484
NACAJUCA,975,BA,39,165,239,6,1,0,0,0,0,0,1,1,10,462
NACAJUCA,976,BA,42,122,207,1,1,1,3,0,2,0,0,0,10,389
NACAJUCA,976,C1,53,174,153,3,0,0,0,0,0,0,1,0,4,388
NACAJUCA,977,BA,48,269,221,6,2,0,0,0,1,0,0,0,23,570
NACAJUCA,978,BA,6,141,147,1,0,0,0,0,0,2,0,0,5,302
NACAJUCA,978,C1,22,139,115,1,1,0,0,0,0,5,1,0,4,288
NACAJUCA,979,BA*,24,182,135,5,0,0,0,2,1,0,1,1,15,366
NACAJUCA,979,C1*,35,224,118,4,0,0,0,0,0,0,0,0,12,393
NACAJUCA,980,BA,21,242,201,3,1,0,0,1,0,0,0,0,8,477
,,,,,,,,,,,,,,,,
NACAJUCA,980,C1*,22,233,176,7,2,0,0,0,0,0,0,0,10,450
NACAJUCA,981,BA,30,246,144,2,0,0,0,2,1,2,0,0,18,445
NACAJUCA,982,BA,24,286,168,3,0,0,1,0,1,0,1,0,6,490
NACAJUCA,982,C1*,27,279,189,3,0,1,1,1,0,1,0,0,15,517
NACAJUCA,982,C2,33,254,180,0,2,0,1,0,0,0,0,0,8,478
NACAJUCA,983,BA*,13,184,112,1,0,0,1,0,0,0,1,0,12,324
NACAJUCA,983,C1,32,159,141,1,1,1,0,0,0,1,0,0,21,357
NACAJUCA,984,BA*,21,200,106,2,1,0,0,0,1,1,0,0,9,341
NACAJUCA,984,C1,22,183,98,3,0,0,0,1,1,0,0,0,7,315
NACAJUCA,985,BA,44,278,120,1,2,2,0,0,0,0,0,0,18,465
NACAJUCA,985,C1,30,249,144,2,2,15,0,1,2,0,0,0,17,462
NACAJUCA,986,BA,35,173,117,0,0,0,0,1,1,1,0,0,14,342
NACAJUCA,986,C1*,27,147,144,9,2,0,0,1,1,0,1,0,15,347
NACAJUCA,986,C2,26,166,128,4,3,1,1,0,0,0,1,0,23,353
NACAJUCA,986,C3,36,136,144,2,0,0,0,0,0,0,0,0,0,318
NACAJUCA,986,C4,27,130,135,0,0,0,1,1,0,0,0,0,0,294
NACAJUCA,986,C5,33,174,122,7,3,1,0,0,1,0,1,0,0,342
NACAJUCA,986,C6*,27,157,110,2,2,0,0,0,0,1,1,0,11,311
NACAJUCA,987,BA,43,183,154,3,4,2,0,0,2,2,1,0,10,404
NACAJUCA,987,C1,25,174,159,9,5,0,0,1,2,1,1,0,0,377
NACAJUCA,988,BA,29,149,102,6,1,3,0,1,0,0,0,0,9,300
NACAJUCA,988,C1,18,130,88,7,2,1,1,1,1,0,1,0,10,260
NACAJUCA,989,BA*,32,166,109,12,1,2,1,0,1,0,1,0,13,338
NACAJUCA,989,C1,22,161,109,6,3,4,0,1,0,0,0,0,13,319
NACAJUCA,990,BA,43,189,100,5,0,1,1,1,1,0,0,0,16,357
NACAJUCA,990,C1,35,190,92,10,2,1,0,1,0,0,2,0,32,365
NACAJUCA,957,EM,18,38,53,0,1,0,0,0,0,0,0,0,7,117
,,,,,,,,,,,,,,,,
PARAISO,991,BA,18,127,237,2,1,0,0,0,0,0,1,0,3,389
PARAISO,991,C1,29,99,211,2,0,0,0,0,0,0,2,0,10,353
PARAISO,992,BA,23,144,239,13,1,1,0,0,1,0,2,0,22,446
PARAISO,993,BA*,33,71,158,6,0,0,0,0,0,0,2,0,6,276
PARAISO,993,C1,24,80,132,9,0,0,0,0,0,0,0,0,7,252
PARAISO,994,BA*,14,139,205,2,0,0,0,0,0,0,0,0,6,366
PARAISO,994,C1,9,140,186,1,0,0,0,0,1,0,0,0,10,347
PARAISO,995,BA,7,83,187,6,0,0,0,0,0,0,0,0,11,294
PARAISO,995,C1*,16,80,205,1,0,0,0,0,0,0,3,0,3,308
PARAISO,996,BA*,0,96,195,0,1,0,0,0,0,0,0,0,10,302
PARAISO,996,C1*,6,82,193,0,0,1,0,0,0,1,0,0,4,287
PARAISO,997,BA*,15,112,192,4,2,0,1,1,0,0,0,0,0,327
PARAISO,997,C1,13,93,191,9,0,0,0,1,0,0,0,0,6,313
PARAISO,998,BA,8,87,162,1,1,0,0,0,1,0,0,0,9,269
PARAISO,998,C1,8,85,180,3,1,0,0,0,0,0,0,0,5,282
PARAISO,999,BA*,14,125,179,3,0,0,0,0,0,0,0,0,2,323
PARAISO,999,C1,12,103,201,1,0,0,0,0,0,0,0,0,11,328
PARAISO,1000,BA*,14,130,186,0,2,1,0,0,0,0,0,0,6,339
PARAISO,1000,C1*,13,127,177,3,2,0,0,0,1,1,1,0,12,337
PARAISO,1001,BA,13,132,163,2,0,1,0,0,0,2,0,0,8,321
PARAISO,1001,C1*,8,103,194,4,1,0,0,0,0,0,0,0,7,317
PARAISO,1002,BA,15,189,273,2,0,0,0,0,0,0,0,0,10,489
PARAISO,1003,BA,15,100,183,3,0,0,0,0,0,0,0,0,10,311
PARAISO,1003,C1*,16,102,189,2,0,0,0,0,1,0,2,0,8,320
PARAISO,1004,BA*,5,117,212,4,0,0,0,0,0,0,0,0,5,343
PARAISO,1004,C1*,14,104,202,4,1,0,0,0,0,0,1,0,8,334
PARAISO,1005,BA,12,160,194,7,1,0,1,0,0,0,0,0,5,380
PARAISO,1005,C1*,14,126,232,2,0,0,0,0,0,0,0,0,6,380
PARAISO,1006,BA,22,113,108,0,0,0,0,0,0,0,0,0,1,244
PARAISO,1006,EX*,25,109,111,0,0,0,1,0,1,0,0,0,7,254
PARAISO,1007,BA*,22,144,151,5,1,0,1,0,1,0,0,0,5,330
PARAISO,1007,C1*,28,163,144,10,0,0,0,0,1,0,0,0,5,351
PARAISO,1008,BA*,8,149,117,3,0,0,0,1,0,0,1,0,6,285
PARAISO,1008,C1,2,148,121,0,0,0,0,0,0,0,0,0,5,276
PARAISO,1009,BA*,7,151,263,2,1,0,0,0,0,0,2,1,5,432
PARAISO,1010,BA*,13,257,211,2,0,1,0,0,0,0,0,0,17,501
PARAISO,1011,BA*,6,126,147,3,1,1,0,0,0,0,0,0,14,298
PARAISO,1011,C1,6,131,160,3,2,0,0,1,1,0,1,0,3,308
PARAISO,1012,BA*,5,116,162,3,0,0,0,0,0,0,0,0,4,290
PARAISO,1012,C1,6,149,156,2,0,1,0,0,1,0,0,0,7,322
PARAISO,1012,EX*,6,98,74,2,0,0,0,0,0,0,0,0,1,181
PARAISO,1013,BA*,8,159,183,2,1,0,0,0,0,1,0,0,5,359
PARAISO,1013,C1,4,142,201,10,0,0,0,0,0,0,0,0,4,361
PARAISO,1014,BA*,7,208,243,4,0,0,0,0,1,0,0,0,9,472
PARAISO,1014,C1*,7,204,267,2,1,0,0,0,1,0,0,0,3,485
PARAISO,1015,BA,1,225,228,0,0,0,0,0,0,0,0,0,17,471
PARAISO,1016,BA,6,189,147,5,0,0,1,0,1,0,0,0,6,355
PARAISO,1016,C1*,7,204,161,0,3,0,0,0,2,0,0,0,3,380
PARAISO,1017,BA,11,143,144,1,1,0,0,0,0,0,0,0,4,304
PARAISO,1017,C1,8,118,181,0,2,0,0,0,0,0,1,0,3,313
,,,,,,,,,,,,,,,,
PARAISO,1018,BA*,12,150,154,0,0,0,0,0,0,0,1,0,5,322
PARAISO,1018,C1,13,148,168,1,0,0,0,2,0,0,0,0,5,337
PARAISO,1019,BA*,5,98,229,0,0,0,0,1,0,0,0,0,6,339
PARAISO,1019,C1*,7,135,197,0,0,0,0,0,0,0,0,0,12,351
PARAISO,1020,BA*,12,200,306,1,2,0,0,0,0,0,0,0,10,531
PARAISO,1021,BA*,28,130,254,4,0,0,0,0,0,0,0,0,11,427
PARAISO,1021,C1,14,127,259,6,0,0,0,0,2,0,0,0,10,418
PARAISO,1022,BA,12,130,273,2,1,0,0,0,0,0,0,0,7,425
PARAISO,1022,C1,9,186,213,2,0,0,0,0,0,0,0,0,6,416
PARAISO,1022,C2*,15,167,232,1,0,0,0,1,0,0,0,0,4,420
PARAISO,1023,BA*,13,158,290,4,1,0,0,0,0,0,1,1,7,475
PARAISO,1023,C1*,13,154,296,0,1,1,0,0,1,0,0,0,2,468
PARAISO,1024,BA*,16,152,164,1,0,0,0,0,0,0,0,0,9,342
PARAISO,1024,C1*,11,169,159,1,1,0,0,1,1,0,0,0,8,351
PARAISO,1025,BA*,5,123,208,2,1,0,0,0,0,0,0,0,6,345
PARAISO,1025,C1,1,176,178,2,0,0,0,0,1,0,0,0,5,363
PARAISO,1026,BA*,16,285,248,2,4,0,0,0,1,0,0,0,9,565
PARAISO,1027,BA*,28,284,212,2,0,0,0,1,1,1,0,0,7,536
PARAISO,1027,C1*,60,288,206,0,0,0,0,1,0,0,0,0,9,564
PARAISO,1028,BA*,6,203,168,1,0,0,1,1,0,0,0,0,9,389
PARAISO,1028,C1*,7,218,145,2,0,0,0,0,0,0,0,0,8,380
PARAISO,1029,BA*,10,213,117,3,0,0,0,0,2,0,0,0,10,355
PARAISO,1029,C1*,15,180,119,2,1,0,0,1,2,0,0,0,9,329
PARAISO,1030,BA*,13,175,87,1,0,0,0,0,2,1,0,0,7,286
PARAISO,1030,C1*,28,127,115,3,0,0,0,0,0,0,1,0,2,276
PARAISO,1031,BA*,12,201,121,1,0,2,0,1,1,1,0,0,16,356
PARAISO,1032,BA*,21,200,125,1,0,0,1,1,1,0,1,0,8,359
PARAISO,1032,C1*,10,182,128,1,1,0,0,0,0,1,0,0,11,334
PARAISO,1033,BA,8,147,180,3,1,0,0,0,0,0,0,0,5,344
PARAISO,1033,C1*,10,154,162,1,1,0,0,0,0,0,0,0,7,335
PARAISO,1034,BA*,3,111,168,2,1,0,0,0,0,0,0,0,6,291
PARAISO,1034,C1,9,93,168,0,0,0,0,0,0,0,0,0,5,275
PARAISO,1035,BA,8,132,174,1,0,0,0,0,0,0,0,0,0,315
PARAISO,1035,C1,13,126,148,2,0,0,0,0,0,0,0,0,13,302
PARAISO,1002,EM,6,32,77,4,0,1,0,0,0,0,0,0,1,121
,,,,,,,,,,,,,,,,
TACOTALPA,1036,BA*,21,164,140,5,0,0,0,0,0,0,0,0,15,345
TACOTALPA,1036,C1,10,135,146,0,0,0,0,0,1,0,0,0,30,322
TACOTALPA,1037,BA,25,118,120,5,0,1,0,0,0,0,0,0,13,282
TACOTALPA,1037,C1,20,147,139,5,0,0,0,0,0,0,0,0,4,315
TACOTALPA,1038,BA,20,187,241,3,2,0,0,0,1,0,0,0,12,466
TACOTALPA,1038,C1,21,169,283,3,1,0,1,1,0,2,0,0,9,490
TACOTALPA,1039,BA*,31,138,180,7,0,0,0,0,0,1,0,0,10,367
TACOTALPA,1039,C1,33,148,170,1,0,0,0,0,0,2,0,0,7,361
TACOTALPA,1040,BA,38,133,140,4,0,0,0,0,0,3,0,0,8,326
TACOTALPA,1040,C1,15,129,144,3,0,0,0,0,0,6,0,0,13,310
TACOTALPA,1041,BA*,5,275,29,3,0,0,0,1,2,0,0,0,8,323
TACOTALPA,1042,BA,20,154,28,6,2,0,0,0,1,0,0,0,4,215
TACOTALPA,1042,C1,17,153,46,3,0,0,0,0,0,0,0,0,2,221
TACOTALPA,1043,BA,9,87,38,3,1,0,0,0,0,0,0,0,4,142
TACOTALPA,1044,BA,24,204,96,5,1,1,0,3,1,0,0,0,0,335
TACOTALPA,1044,C1,25,188,73,3,0,0,0,0,0,0,0,0,16,305
TACOTALPA,1045,BA,12,145,50,5,0,0,0,0,1,0,0,0,14,227
TACOTALPA,1046,BA*,50,209,104,4,0,0,0,0,1,0,0,0,13,381
TACOTALPA,1047,BA,22,93,57,8,0,0,0,0,0,1,0,0,3,184
TACOTALPA,1048,BA*,7,64,21,2,3,0,1,0,0,0,0,0,4,102
TACOTALPA,1049,BA*,77,158,95,1,3,0,0,0,0,1,0,0,15,350
TACOTALPA,1049,C1*,56,164,122,0,1,2,0,0,1,0,0,0,4,350
TACOTALPA,1050,BA*,72,186,124,1,2,4,1,1,3,0,0,0,16,410
TACOTALPA,1050,C1,62,168,132,1,1,0,0,0,1,0,0,0,16,381
TACOTALPA,1051,BA,38,89,213,3,3,0,0,0,0,0,0,0,9,355
TACOTALPA,1051,C1*,24,88,200,9,2,0,0,1,3,2,0,0,6,335
TACOTALPA,1051,EX,23,23,202,1,0,0,0,0,0,0,0,0,3,252
TACOTALPA,1052,BA,63,139,129,3,1,1,0,0,2,1,0,0,10,349
TACOTALPA,1052,C1,62,159,114,4,3,1,0,0,1,0,0,7,2,353
TACOTALPA,1053,BA,65,188,136,0,1,0,0,2,0,0,0,0,17,409
TACOTALPA,1053,C1,92,180,132,4,3,0,0,0,1,2,0,0,12,426
TACOTALPA,1054,BA,35,231,72,3,0,0,0,0,0,0,0,0,17,358
TACOTALPA,1054,EX,36,42,24,0,2,0,0,0,1,0,0,0,6,111
TACOTALPA,1055,BA,91,144,83,3,1,0,0,0,0,0,0,0,20,342
TACOTALPA,1055,C1*,74,174,81,6,0,0,0,0,2,0,0,0,4,341
TACOTALPA,1056,BA,47,94,290,10,1,0,0,0,3,0,0,5,13,463
TACOTALPA,1056,EX,43,101,92,1,1,0,0,1,1,0,1,0,12,253
TACOTALPA,1057,BA,21,259,93,2,1,1,0,1,1,1,0,0,11,391
TACOTALPA,1058,BA,62,212,166,2,1,0,0,0,1,0,0,0,12,456
TACOTALPA,1059,BA*,14,237,65,5,1,0,1,0,2,0,1,0,8,334
TACOTALPA,1060,BA,35,195,46,0,0,0,0,0,0,0,0,0,9,285
TACOTALPA,1060,C1*,41,201,37,1,1,0,0,1,1,0,0,0,10,293
TACOTALPA,1060,EX,45,52,26,4,1,0,0,0,0,0,0,0,3,131
TACOTALPA,1061,BA,27,114,210,0,0,0,6,3,0,0,0,0,0,360
TACOTALPA,1061,C1,32,220,85,1,2,0,1,1,1,1,0,0,14,358
TACOTALPA,1062,BA,29,188,122,7,1,0,3,0,3,0,0,0,13,366
,,,,,,,,,,,,,,,,
TACOTALPA,1040,EM,19,50,56,2,0,0,0,0,0,0,0,0,4,131
,,,,,,,,,,,,,,,,
TEAPA,1063,BA*,10,155,125,1,1,0,0,1,0,2,11,0,10,316
TEAPA,1063,C1*,18,138,118,1,2,0,2,0,1,0,5,0,5,290
TEAPA,1063,C2*,13,170,112,1,1,0,1,0,1,2,1,0,10,312
TEAPA,1064,BA*,10,215,154,4,0,0,0,0,0,0,1,0,14,398
TEAPA,1064,C1*,17,180,151,3,1,1,0,0,0,0,5,1,12,371
TEAPA,1065,BA*,10,147,147,4,2,0,0,0,1,1,2,0,17,331
TEAPA,1065,C1,7,145,136,2,2,0,0,0,0,0,1,0,9,302
TEAPA,1066,BA,31,184,132,2,2,0,0,0,0,1,4,0,21,377
TEAPA,1066,C1,24,183,156,2,1,0,1,0,0,0,0,0,7,374
TEAPA,1067,BA*,13,174,120,6,1,0,1,0,0,0,1,0,15,331
TEAPA,1067,C1,10,187,126,1,1,0,0,0,1,0,2,0,10,338
TEAPA,1068,BA*,30,186,159,3,0,0,0,0,0,0,0,1,4,383
TEAPA,1068,C1*,30,178,138,2,0,0,0,0,0,0,0,0,12,360
TEAPA,1068,C2,21,147,170,2,1,0,0,0,0,0,1,0,5,347
TEAPA,1069,BA,44,168,139,1,0,0,0,0,0,0,0,0,6,358
TEAPA,1069,C1*,30,179,152,2,0,0,0,0,0,0,2,0,8,373
TEAPA,1070,BA,44,191,174,4,1,0,0,0,0,1,4,0,18,437
TEAPA,1070,C1*,48,197,177,1,0,0,0,0,0,0,1,0,22,446
TEAPA,1071,BA,33,192,153,4,0,0,0,0,0,0,3,0,13,398
TEAPA,1071,C1,33,205,180,2,1,0,0,0,0,0,1,0,11,433
TEAPA,1072,BA,23,134,154,4,2,0,1,0,1,0,0,0,9,328
TEAPA,1072,C1*,23,159,128,0,1,0,0,0,1,0,1,1,5,319
TEAPA,1072,C2*,15,126,142,2,0,2,0,0,1,0,1,0,9,298
TEAPA,1073,BA,45,190,204,5,1,0,0,0,0,1,2,1,20,469
TEAPA,1073,C1*,41,203,234,2,0,1,1,0,1,0,2,0,12,497
