Municipio,Sección,Casilla,Lista Nominal,PAN,PRI-PVEM,PRD,PT,PC,PAS,PMP,FC,No Registrados,Nulos,Total
MACUSPANA,950,BA,735,6,91,229,3,78,1,0,0,0,20,428
MACUSPANA,951,BA,735,1,169,209,2,0,1,0,0,0,11,393
MACUSPANA,952,BA,431,2,97,116,3,6,0,3,2,0,8,237
MACUSPANA,952,C1,432,2,68,149,4,3,0,1,0,0,6,233
MACUSPANA,953,BA,387,5,43,195,5,0,0,2,0,0,4,254
MACUSPANA,953,C1,387,0,36,104,0,0,0,1,0,0,147,288
MACUSPANA,881,ES MR,,3,141,198,1,1,1,0,0,0,8,353
,,,,,,,,,,,,,,
NACAJUCA,954,BA,385,12,147,134,3,4,0,0,0,0,8,308
NACAJUCA,954,C1,385,14,157,128,0,6,1,0,0,0,3,309
NACAJUCA,955,BA,534,30,173,213,6,2,1,0,0,0,0,425
NACAJUCA,955,C1,535,27,172,214,3,3,0,0,0,0,9,428
NACAJUCA,956,BA,669,18,199,226,8,5,1,0,1,0,7,465
NACAJUCA,956,C1,670,26,197,223,11,2,0,4,0,0,15,478
NACAJUCA,957,BA,489,27,174,115,1,8,0,0,1,0,10,336
NACAJUCA,957,C1,490,32,185,126,0,3,0,0,0,0,6,352
NACAJUCA,958,BA,707,29,241,216,3,5,0,1,0,0,8,503
NACAJUCA,958,C1,707,42,265,196,1,6,1,1,0,0,9,521
NACAJUCA,959,BA,544,17,172,203,3,4,0,0,0,0,7,406
NACAJUCA,959,C1,545,23,174,189,1,2,0,0,1,0,5,395
NACAJUCA,960,BA,522,28,129,167,2,8,4,1,1,0,17,357
NACAJUCA,960,C1,522,29,105,212,1,8,4,3,0,0,0,362
NACAJUCA,960,C2,522,40,98,198,8,18,0,1,0,0,10,373
NACAJUCA,961,BA,290,3,136,105,2,0,0,0,1,0,10,257
NACAJUCA,962,BA,521,10,138,228,4,12,0,0,1,0,5,398
NACAJUCA,962,C1,521,23,158,199,4,2,2,0,0,0,5,393
NACAJUCA,962,C2,522,19,154,189,3,16,0,1,0,0,2,384
NACAJUCA,963,BA,669,13,230,266,3,6,0,3,0,0,12,533
NACAJUCA,963,C1,669,11,233,264,3,2,1,2,0,0,8,524
NACAJUCA,964,BA,533,43,147,172,5,11,0,0,1,0,10,389
NACAJUCA,964,C1,533,19,165,178,11,4,0,3,0,0,5,385
NACAJUCA,964,C2,533,15,178,192,4,5,0,2,0,0,10,406
NACAJUCA,965,BA,550,54,192,146,3,0,1,0,0,0,14,410
NACAJUCA,965,C1,550,44,187,142,9,0,1,1,0,0,18,402
NACAJUCA,965,C2,551,80,170,143,4,2,0,1,1,0,33,434
NACAJUCA,966,BA,487,4,145,211,3,0,0,2,0,0,6,371
NACAJUCA,967,BA,665,11,225,238,21,0,0,1,0,0,15,511
NACAJUCA,967,C1,665,6,212,277,8,2,0,1,0,0,21,527
NACAJUCA,968,BA,534,32,107,248,4,0,1,0,0,0,6,398
NACAJUCA,968,C1,535,28,98,247,1,6,0,0,0,0,10,390
NACAJUCA,969,BA,568,5,137,221,7,4,1,1,1,1,21,399
NACAJUCA,969,C1,569,6,149,229,6,2,1,2,1,0,14,410
NACAJUCA,969,EX,285,3,92,114,2,2,1,0,0,0,5,219
NACAJUCA,970,BA,541,3,202,206,2,0,0,2,0,0,14,429
NACAJUCA,970,C1,541,4,183,212,3,1,3,2,0,0,9,417
NACAJUCA,971,BA,623,24,167,301,3,0,0,0,0,0,7,502
NACAJUCA,971,C1,623,16,146,327,3,2,0,2,0,0,8,504
NACAJUCA,971,C2,624,14,174,293,2,0,2,0,1,0,12,498
NACAJUCA,972,BA,506,11,171,193,3,0,0,0,0,0,0,378
NACAJUCA,972,C1,507,11,173,188,0,0,1,0,0,0,0,373
NACAJUCA,972,C2,507,9,165,187,7,1,0,0,0,0,10,379
NACAJUCA,973,BA,498,5,168,159,1,0,0,0,0,0,8,341
NACAJUCA,974,BA,574,8,216,199,6,5,0,0,0,0,5,439
,,,,,,,,,,,,,,
NACAJUCA,974,C1,575,9,196,219,1,2,0,2,0,0,14,443
NACAJUCA,974,C2,575,14,190,180,2,0,1,0,0,0,19,406
NACAJUCA,974,EX,461,9,236,103,1,0,0,2,0,0,9,360
NACAJUCA,975,BA,691,7,211,269,2,3,1,1,0,0,7,501
NACAJUCA,976,BA,568,1,165,259,2,0,1,1,0,0,28,457
NACAJUCA,976,C1,568,7,181,222,0,0,1,0,0,0,26,437
NACAJUCA,977,BA,413,5,125,176,0,1,1,0,0,0,8,316
NACAJUCA,977,C1,414,6,98,154,4,2,1,1,0,0,7,273
NACAJUCA,978,BA,434,1,137,219,2,0,0,0,0,0,4,363
NACAJUCA,978,C1,434,0,131,187,2,1,0,2,0,8,0,331
NACAJUCA,979,BA,583,6,183,175,5,7,0,1,0,0,8,385
NACAJUCA,979,C1,583,19,214,172,4,3,0,1,0,0,8,421
NACAJUCA,980,BA,509,9,149,180,1,0,0,1,0,340,1,681
NACAJUCA,980,C1,509,12,183,123,0,1,3,0,1,0,5,328
NACAJUCA,980,C2,510,7,156,145,0,1,0,0,1,0,6,316
NACAJUCA,981,BA,694,12,270,201,2,2,3,2,2,0,12,506
NACAJUCA,982,BA,618,5,264,184,1,1,1,0,0,0,8,464
NACAJUCA,982,C1,618,7,280,180,1,0,0,1,0,0,5,474
NACAJUCA,982,C2,618,5,194,231,1,2,0,0,2,0,6,441
NACAJUCA,982,C3,619,2,213,226,3,0,1,0,0,0,8,453
NACAJUCA,983,BA,580,10,201,113,1,2,0,0,0,0,5,332
NACAJUCA,983,C1,580,7,187,133,2,1,0,0,0,0,5,335
NACAJUCA,984,BA,620,14,170,103,0,1,0,0,0,0,0,288
NACAJUCA,984,C1,620,11,177,95,2,3,0,0,2,0,8,298
NACAJUCA,985,BA,657,14,203,112,1,2,1,3,0,0,0,336
NACAJUCA,985,C1,657,7,225,119,1,2,0,0,0,0,5,359
NACAJUCA,985,C2,658,7,179,134,1,1,0,0,1,0,8,331
NACAJUCA,986,BA,747,25,161,166,1,0,0,0,1,0,14,368
NACAJUCA,986,C1,747,25,175,169,3,1,0,0,0,0,7,380
NACAJUCA,986,C2,747,26,133,147,2,1,0,1,0,0,16,326
NACAJUCA,986,C3,747,26,162,156,1,1,0,1,0,0,15,362
NACAJUCA,986,C4,748,19,167,176,3,1,0,1,1,0,13,381
NACAJUCA,986,C5,748,23,149,160,3,0,0,0,1,0,23,359
NACAJUCA,986,C6,748,20,176,162,1,3,0,0,0,0,18,380
NACAJUCA,986,C7,748,22,165,151,1,0,1,0,0,0,7,347
NACAJUCA,986,C8,748,14,146,159,4,0,0,0,0,0,14,337
NACAJUCA,987,BA,559,16,102,115,0,2,0,0,0,0,3,238
NACAJUCA,987,C1,560,16,117,133,2,1,0,1,0,0,5,275
NACAJUCA,987,C2,560,17,122,89,1,0,0,1,1,0,12,243
NACAJUCA,988,BA,576,18,126,121,1,2,0,0,0,0,6,274
NACAJUCA,988,C1,577,22,109,110,1,1,0,1,0,0,7,251
NACAJUCA,989,BA,625,30,145,119,4,2,0,0,0,0,0,300
NACAJUCA,989,C1,626,24,152,128,0,5,0,1,0,0,7,317
NACAJUCA,990,BA,720,25,157,186,0,2,0,0,0,0,11,381
NACAJUCA,990,C1,720,18,174,155,2,0,0,0,0,0,0,349
,,,,,,,,,,,,,,
NACAJUCA,957,ES MR,,10,63,90,3,0,1,1,0,0,3,171
,,,,,,,,,,,,,,
PARAISO,991,BA,654,42,145,226,3,0,1,0,0,0,6,423
PARAISO,991,C1,655,42,133,195,1,0,0,0,1,0,4,376
PARAISO,992,BA,387,26,87,99,1,0,0,1,1,0,4,219
PARAISO,992,C1,387,27,93,92,1,0,0,0,0,0,0,213
PARAISO,993,BA,461,22,92,124,0,3,0,0,0,0,4,245
PARAISO,993,C1,461,24,90,92,0,5,0,0,0,0,4,215
PARAISO,994,BA,575,44,122,199,1,0,0,0,0,0,3,369
PARAISO,994,C1,575,46,144,170,1,1,0,0,0,0,3,365
PARAISO,995,BA,523,29,118,157,1,2,0,1,0,0,2,310
PARAISO,995,C1,523,23,122,170,1,2,1,0,0,0,0,319
PARAISO,996,BA,489,25,125,167,0,0,0,0,0,0,1,318
PARAISO,996,C1,490,20,111,182,1,1,0,0,0,0,5,320
PARAISO,997,BA,495,39,147,143,2,0,0,0,0,0,4,335
PARAISO,997,C1,496,42,138,125,0,0,0,0,0,0,3,308
PARAISO,998,BA,520,21,140,143,0,0,0,1,0,0,2,307
PARAISO,998,C1,520,38,120,135,0,3,0,0,0,0,5,301
PARAISO,999,BA,487,53,121,147,0,2,0,0,0,0,5,328
PARAISO,999,C1,487,51,102,139,0,0,0,0,0,0,3,295
PARAISO,1000,BA,491,31,158,139,0,0,0,0,0,0,8,336
PARAISO,1000,C1,492,40,166,126,1,0,0,0,0,0,8,341
PARAISO,1001,BA,453,25,167,116,0,0,0,0,0,0,0,308
PARAISO,1001,C1,453,20,128,140,0,1,1,0,0,0,1,291
PARAISO,1002,BA,726,54,205,191,1,4,0,0,0,1,11,467
PARAISO,1003,BA,490,57,110,132,2,2,0,0,1,0,7,311
PARAISO,1003,C1,490,51,120,148,2,1,0,0,0,0,0,322
PARAISO,1004,BA,547,28,142,185,3,0,1,0,0,0,6,365
PARAISO,1004,C1,548,41,114,198,0,1,0,0,0,0,4,358
PARAISO,1005,BA,565,82,114,200,1,1,1,0,0,0,1,400
PARAISO,1005,C1,565,60,140,208,6,0,0,0,0,0,6,420
PARAISO,1006,BA,360,35,144,84,0,1,1,0,0,0,2,267
PARAISO,1006,EX,378,70,124,101,0,0,0,0,1,0,0,296
PARAISO,1007,BA,546,47,171,169,0,0,0,0,0,0,11,398
PARAISO,1007,C1,546,64,183,165,0,0,0,0,2,0,7,421
PARAISO,1008,BA,422,124,81,116,1,0,0,0,0,0,2,324
PARAISO,1008,C1,423,104,82,109,2,1,0,0,0,0,5,303
PARAISO,1009,BA,663,27,165,255,1,1,0,0,1,0,5,455
PARAISO,1010,BA,639,51,230,206,0,0,0,1,0,0,12,500
PARAISO,1011,BA,482,41,168,131,0,0,1,3,1,0,3,348
PARAISO,1011,C1,482,24,186,111,0,0,1,0,0,0,0,322
PARAISO,1012,BA,573,37,124,167,3,0,0,0,0,0,0,331
PARAISO,1012,C1,573,52,169,173,0,0,0,0,0,0,5,399
PARAISO,1012,EX,227,15,103,54,2,0,0,0,0,0,1,175
PARAISO,1013,BA,556,56,158,172,0,0,0,0,0,0,8,394
PARAISO,1013,C1,557,60,150,208,1,0,0,0,0,0,5,424
PARAISO,1014,BA,734,148,129,217,1,0,0,0,0,0,2,497
,,,,,,,,,,,,,,
PARAISO,1014,C1,735,110,149,243,0,2,0,0,0,1,5,510
PARAISO,1015,BA,642,158,158,167,1,0,0,2,0,0,1,487
PARAISO,1016,BA,569,80,188,130,0,0,0,0,1,0,8,407
PARAISO,1016,C1,570,68,183,138,1,0,2,0,0,0,4,396
PARAISO,1017,BA,428,16,135,144,2,0,0,1,0,0,2,300
PARAISO,1017,C1,429,22,118,155,2,0,0,2,0,0,0,299
PARAISO,1018,BA,470,17,172,149,1,0,0,0,0,0,0,339
PARAISO,1018,C1,470,19,154,169,2,0,0,0,0,0,4,348
PARAISO,1019,BA,494,31,112,206,0,0,1,0,0,0,4,354
PARAISO,1019,C1,495,46,136,175,0,0,0,1,0,0,4,362
PARAISO,1020,BA,420,19,124,155,0,0,0,2,0,0,3,303
PARAISO,1020,C1,420,25,126,139,0,0,1,0,0,4,4,299
PARAISO,1021,BA,631,61,160,224,0,3,0,0,0,0,5,453
PARAISO,1021,C1,631,38,181,221,1,7,1,0,0,0,0,449
PARAISO,1022,BA,635,43,155,252,2,0,0,0,0,0,7,459
PARAISO,1022,C1,636,69,171,217,0,0,1,0,2,0,5,465
PARAISO,1022,C2,636,66,187,202,1,2,0,1,0,0,0,459
PARAISO,1023,BA,651,46,191,268,1,0,2,0,0,0,0,508
PARAISO,1023,C1,652,36,187,244,2,4,0,1,1,0,7,482
PARAISO,1024,BA,510,77,184,102,1,1,0,0,1,0,9,375
PARAISO,1024,C1,510,84,194,80,2,1,1,2,1,0,4,369
PARAISO,1025,BA,494,34,141,211,0,1,0,0,0,0,0,387
PARAISO,1025,C1,494,37,161,180,0,0,1,0,0,0,0,379
PARAISO,1026,BA,414,61,133,132,1,0,1,0,0,0,2,330
PARAISO,1026,C1,414,61,143,114,1,0,2,0,0,0,6,327
PARAISO,1027,BA,542,42,242,119,0,1,0,2,0,0,6,412
PARAISO,1027,C1,542,39,220,103,1,0,0,0,0,0,0,363
PARAISO,1027,C2,542,36,256,125,2,1,0,0,0,0,9,429
PARAISO,1028,BA,566,48,203,166,1,1,0,0,0,0,3,422
PARAISO,1028,C1,566,49,200,166,0,0,0,0,0,0,5,420
PARAISO,1029,BA,627,26,273,99,0,0,0,2,1,0,12,413
PARAISO,1029,C1,628,30,247,122,0,2,0,1,0,0,5,407
PARAISO,1030,BA,412,86,131,83,0,1,0,0,0,0,7,308
PARAISO,1030,C1,412,84,144,76,0,0,1,2,0,0,1,308
PARAISO,1031,BA,535,85,264,77,1,1,0,2,0,0,6,436
PARAISO,1032,BA,612,35,235,134,0,0,0,2,0,0,3,409
PARAISO,1032,C1,612,42,208,137,2,0,1,1,0,0,5,396
PARAISO,1033,BA,546,105,68,197,5,0,0,0,0,0,7,382
PARAISO,1033,C1,547,85,90,164,2,1,0,0,0,0,9,351
PARAISO,1034,BA,428,41,122,145,0,0,1,0,0,0,15,324
PARAISO,1034,C1,429,37,117,141,2,2,0,1,0,0,3,303
PARAISO,1035,BA,493,76,97,174,1,0,2,0,0,0,7,357
PARAISO,1035,C1,494,72,110,153,4,0,0,0,0,0,6,345
,,,,,,,,,,,,,,
PARAISO,1002,ES MR,,17,27,38,1,0,0,0,0,0,1,84
,,,,,,,,,,,,,,
TACOTALPA,1036,BA,602,156,217,22,3,1,0,0,0,0,17,416
TACOTALPA,1036,C1,603,149,218,22,1,2,0,0,0,0,8,400
TACOTALPA,1037,BA,464,96,177,8,2,2,0,0,0,0,7,292
TACOTALPA,1037,C1,464,101,180,17,3,0,0,0,0,0,10,311
TACOTALPA,1038,BA,505,97,156,38,0,0,1,0,0,0,10,302
TACOTALPA,1038,C1,506,89,183,40,1,1,0,0,0,0,9,323
TACOTALPA,1038,C2,506,91,190,40,1,0,0,1,0,0,9,332
TACOTALPA,1039,BA,543,122,201,23,1,0,0,0,0,3,13,363
TACOTALPA,1039,C1,544,114,227,26,0,0,0,0,1,0,8,376
TACOTALPA,1040,BA,508,128,169,32,2,0,0,0,0,0,11,342
TACOTALPA,1040,C1,509,117,172,29,3,0,0,0,1,0,13,335
TACOTALPA,1041,BA,557,60,320,1,2,1,1,3,0,0,15,403
TACOTALPA,1042,BA,441,88,135,9,0,0,0,0,0,0,2,234
TACOTALPA,1042,C1,442,79,140,6,0,0,1,0,1,0,0,227
TACOTALPA,1043,BA,223,57,42,5,0,1,0,0,1,0,6,112
TACOTALPA,1044,BA,634,135,184,17,4,0,0,1,0,0,9,350
TACOTALPA,1044,C1,634,125,179,15,4,1,3,1,2,0,5,335
TACOTALPA,1045,BA,458,107,137,4,2,0,0,0,0,0,10,260
TACOTALPA,1046,BA,727,198,245,12,0,0,0,4,2,0,12,473
TACOTALPA,1047,BA,247,29,109,17,1,0,0,0,0,0,0,156
TACOTALPA,1048,BA,182,57,38,5,0,0,0,0,0,0,3,103
TACOTALPA,1049,BA,610,110,180,54,3,0,0,2,0,0,13,362
TACOTALPA,1049,C1,611,90,150,74,3,0,0,1,2,0,8,328
TACOTALPA,1050,BA,502,58,112,108,4,0,2,0,0,0,2,286
TACOTALPA,1050,C1,502,68,102,94,8,0,0,0,0,0,7,279
TACOTALPA,1050,EX,323,58,143,10,2,2,0,0,0,0,11,226
TACOTALPA,1051,BA,564,126,144,141,3,0,3,0,0,0,10,427
TACOTALPA,1051,EX,333,30,94,21,3,1,0,0,0,0,24,173
TACOTALPA,1051,X2,240,26,66,162,0,0,0,0,0,0,2,256
TACOTALPA,1051,X3,258,72,60,22,1,0,0,0,0,0,2,157
TACOTALPA,1052,BA,587,95,135,107,3,3,1,1,1,0,14,360
TACOTALPA,1052,C1,588,108,160,98,5,1,1,2,0,0,11,386
TACOTALPA,1053,BA,717,137,199,75,7,15,0,0,0,0,27,460
TACOTALPA,1053,C1,717,131,194,83,3,17,0,0,0,0,20,448
TACOTALPA,1054,BA,607,181,177,61,4,0,2,2,1,0,25,453
TACOTALPA,1054,EX,157,19,48,24,0,0,0,1,0,0,3,95
TACOTALPA,1055,BA,528,121,170,67,4,0,2,0,2,0,17,383
TACOTALPA,1055,C1,529,143,147,71,1,0,2,0,0,0,2,366
TACOTALPA,1056,BA,746,110,125,214,1,0,0,0,0,0,17,467
TACOTALPA,1056,EX,459,170,66,35,1,1,1,0,0,0,8,282
TACOTALPA,1057,BA,565,156,216,69,1,0,0,0,0,0,20,462
TACOTALPA,1058,BA,674,101,222,132,5,1,4,1,0,0,14,480
TACOTALPA,1059,BA,538,57,248,29,0,0,0,4,0,0,9,347
TACOTALPA,1060,BA,430,96,186,26,0,0,0,1,1,0,3,313
TACOTALPA,1060,C1,430,87,170,32,1,0,1,0,0,0,13,304
,,,,,,,,,,,,,,
TACOTALPA,1060,EX,220,77,56,7,0,0,0,0,0,0,8,148
TACOTALPA,1061,BA,523,105,95,136,0,0,0,0,0,0,0,336
TACOTALPA,1061,C1,524,104,169,72,2,0,4,2,0,0,13,366
TACOTALPA,1061,EX,98,41,6,41,0,0,0,1,0,0,2,91
TACOTALPA,1062,BA,573,146,173,82,0,0,1,0,0,0,12,414
TACOTALPA,1040,ES MR,,67,82,28,1,0,1,0,0,0,0,179
,,,,,,,,,,,,,,
TEAPA,1063,BA,585,0,125,185,3,10,0,0,0,0,11,334
TEAPA,1063,C1,585,0,105,171,3,11,2,0,0,0,11,303
TEAPA,1063,C2,585,0,104,167,4,14,1,0,0,0,15,305
TEAPA,1064,BA,736,0,150,245,0,5,7,0,0,0,12,419
TEAPA,1064,C1,736,0,139,231,2,6,5,0,0,0,0,383
TEAPA,1065,BA,533,0,61,238,1,2,3,2,0,0,4,311
TEAPA,1065,C1,534,0,72,229,4,3,4,1,0,1,9,323
TEAPA,1066,BA,693,0,144,226,3,13,3,0,0,0,12,401
TEAPA,1066,C1,694,3,115,261,4,24,0,0,0,0,3,410
TEAPA,1067,BA,711,0,138,240,2,4,2,0,0,0,10,396
TEAPA,1067,C1,711,0,140,229,1,1,6,0,1,0,11,389
TEAPA,1068,BA,692,0,185,211,5,10,0,0,0,0,10,421
TEAPA,1068,C1,692,0,156,214,1,10,2,0,0,0,8,391
TEAPA,1068,C2,693,0,139,203,8,8,1,0,0,0,10,369
TEAPA,1069,BA,598,1,179,164,3,6,2,2,0,0,8,365
TEAPA,1069,C1,598,0,198,168,1,16,2,0,0,0,7,392
TEAPA,1070,BA,678,0,208,194,7,9,1,0,0,0,12,431
TEAPA,1070,C1,679,2,178,192,4,19,0,1,0,0,14,410
TEAPA,1071,BA,641,0,183,167,13,8,0,0,0,0,6,377
TEAPA,1071,C1,642,1,187,157,11,14,2,0,0,0,0,372
TEAPA,1072,BA,515,0,139,145,5,4,1,2,0,0,16,312
TEAPA,1072,C1,515,3,125,138,4,11,4,0,1,0,4,290
TEAPA,1072,C2,515,0,116,149,3,8,0,0,0,0,10,286
TEAPA,1073,BA,725,0,177,216,14,14,0,0,0,0,4,425
TEAPA,1073,C1,726,1,204,221,7,30,0,2,0,0,9,474
TEAPA,1074,BA,613,2,201,145,1,26,0,0,0,0,8,383
TEAPA,1074,C1,614,0,193,161,8,19,0,0,0,1,11,393
TEAPA,1075,BA,448,4,153,63,2,10,4,3,0,0,16,255
TEAPA,1076,BA,598,9,196,181,1,6,2,0,0,0,18,413
TEAPA,1077,BA,724,5,292,161,2,30,2,1,0,0,15,508
TEAPA,1077,EX,231,0,40,55,6,2,1,0,0,0,9,113
TEAPA,1078,BA,413,1,138,93,1,1,1,2,0,0,15,252
TEAPA,1078,C1,413,0,118,133,1,0,0,0,0,0,4,256
TEAPA,1079,BA,467,0,111,96,0,4,2,0,1,0,13,227
TEAPA,1079,C1,467,0,88,109,2,4,2,0,0,0,7,212
TEAPA,1080,BA,419,1,123,102,3,4,1,1,0,0,16,251
TEAPA,1080,C1,420,0,91,110,0,2,0,0,0,4,19,226
TEAPA,1081,BA,536,0,80,160,0,19,1,0,0,0,12,272
TEAPA,1081,C1,537,0,79,134,2,16,0,3,0,0,14,248
TEAPA,1082,BA,576,3,152,156,3,27,1,1,0,0,19,362
TEAPA,1082,C1,577,3,168,171,1,15,0,2,1,0,7,368
TEAPA,1082,C2,577,0,179,178,1,21,2,0,0,0,5,386
TEAPA,1082,C3,577,1,168,188,1,15,0,0,1,0,6,380
TEAPA,1083,BA,749,1,181,194,1,5,0,2,0,0,8,392
TEAPA,1083,C1,750,2,214,167,0,5,1,0,0,0,9,398
,,,,,,,,,,,,,,
TEAPA,1084,BA,294,2,50,76,1,1,2,1,0,0,1,134
TEAPA,1085,BA,316,0,107,72,1,2,0,0,0,0,4,186
TEAPA,1086,BA,528,0,150,125,5,5,0,0,0,3,0,288
TEAPA,1087,BA,439,0,125,113,5,0,0,2,1,0,13,259
TEAPA,1088,BA,560,0,141,185,1,4,0,0,1,0,9,341
TEAPA,1088,C1,560,4,127,191,3,3,0,1,1,0,8,338
TEAPA,1088,C2,560,0,118,178,2,3,0,1,0,0,8,310
TEAPA,1074,ES MR,,0,60,105,2,6,0,0,0,0,3,176
,,,,,,,,,,,,,,
TENOSIQUE,1089,BA,546,7,177,117,0,4,2,0,0,0,24,331
TENOSIQUE,1090,BA,631,17,155,151,3,5,0,1,0,0,25,357
TENOSIQUE,1090,C1,631,7,146,153,1,5,0,1,0,0,24,337
TENOSIQUE,1091,BA,387,5,92,96,0,1,0,1,0,0,12,207
TENOSIQUE,1091,C1,387,3,99,101,0,1,0,0,0,0,14,218
TENOSIQUE,1092,BA,376,2,137,76,0,1,1,0,0,0,13,230
TENOSIQUE,1092,C1,376,0,122,95,0,0,0,0,0,0,9,226
TENOSIQUE,1093,BA,386,4,104,88,2,0,1,2,0,0,10,211
TENOSIQUE,1093,C1,387,3,110,113,0,3,0,1,0,0,10,240
TENOSIQUE,1094,BA,449,5,148,107,0,1,0,0,0,0,6,267
TENOSIQUE,1094,C1,450,11,134,107,0,0,0,2,0,0,13,267
TENOSIQUE,1095,BA,510,4,166,140,1,0,0,0,0,0,6,317
TENOSIQUE,1096,BA,601,6,201,130,0,6,1,0,0,0,15,359
TENOSIQUE,1096,C1,601,7,168,145,0,3,0,0,1,0,16,340
TENOSIQUE,1097,BA,548,7,173,156,1,2,0,0,0,0,12,351
TENOSIQUE,1097,C1,549,7,194,117,0,2,0,0,0,0,14,334
TENOSIQUE,1098,BA,495,4,158,87,1,3,0,0,0,0,14,267
TENOSIQUE,1098,C1,495,5,157,96,0,1,1,0,0,0,22,282
TENOSIQUE,1099,BA,561,10,122,137,0,0,0,0,0,0,21,290
TENOSIQUE,1099,C1,561,10,143,132,1,2,0,1,1,0,25,315
TENOSIQUE,1100,BA,539,11,125,136,3,1,0,1,0,0,26,303
TENOSIQUE,1100,C1,540,14,130,125,0,1,0,0,0,0,25,295
TENOSIQUE,1101,BA,612,7,164,99,0,2,1,1,0,0,25,299
TENOSIQUE,1101,C1,612,6,159,131,1,2,0,0,1,0,23,323
TENOSIQUE,1102,BA,507,6,137,124,1,3,0,0,2,0,30,303
TENOSIQUE,1102,C1,507,6,165,128,0,0,0,0,0,0,15,314
TENOSIQUE,1103,BA,442,4,119,98,0,2,0,2,0,0,15,240
TENOSIQUE,1103,C1,443,5,109,105,0,1,0,0,0,0,20,240
TENOSIQUE,1104,BA,742,16,170,176,2,2,0,0,1,0,32,399
TENOSIQUE,1104,C1,742,21,178,170,0,1,1,0,0,1,25,397
TENOSIQUE,1104,C2,743,8,182,164,1,0,0,1,1,0,26,383
TENOSIQUE,1105,BA,635,17,176,122,2,2,0,1,0,0,29,349
TENOSIQUE,1105,C1,635,15,150,149,3,2,0,0,0,0,22,341
TENOSIQUE,1106,BA,527,8,135,129,0,0,0,0,0,0,7,279
TENOSIQUE,1107,BA,724,11,181,201,0,2,1,2,1,0,27,426
TENOSIQUE,1108,BA,421,24,96,143,1,0,0,1,0,0,22,287
TENOSIQUE,1108,C1,422,20,78,133,3,0,0,3,0,0,25,262
TENOSIQUE,1109,BA,559,13,151,178,2,0,0,0,0,0,23,367
TENOSIQUE,1110,BA,279,4,90,51,0,0,0,1,0,0,5,151
TENOSIQUE,1111,BA,631,26,141,149,1,1,0,3,0,0,18,339
TENOSIQUE,1112,BA,326,10,85,51,3,0,1,1,0,0,11,162
TENOSIQUE,1113,BA,430,8,110,142,0,0,1,0,0,0,17,278
TENOSIQUE,1113,C1,430,18,102,171,0,1,1,1,0,0,14,308
TENOSIQUE,1114,BA,428,16,130,126,0,0,0,1,1,0,11,285
TENOSIQUE,1114,C1,428,8,115,151,0,3,0,0,0,0,9,286
,,,,,,,,,,,,,,
TENOSIQUE,1115,BA,601,12,232,160,0,0,0,2,0,0,28,434
TENOSIQUE,1116,BA,638,32,155,147,1,0,2,2,0,0,18,357
TENOSIQUE,1117,BA,604,0,121,151,0,0,0,0,0,0,56,328
TENOSIQUE,1118,BA,401,9,103,101,2,0,0,0,0,0,17,232
TENOSIQUE,1118,C1,401,10,100,89,4,0,0,0,1,0,27,231
TENOSIQUE,1119,BA,405,11,147,64,2,0,3,2,0,0,16,245
TENOSIQUE,1119,C1,405,7,122,82,2,0,0,0,2,0,23,238
TENOSIQUE,1120,BA,186,7,54,48,1,0,0,0,0,0,6,116
TENOSIQUE,1121,BA,530,12,135,111,0,1,2,0,0,0,21,282
TENOSIQUE,1121,C1,531,9,147,116,1,3,2,1,0,0,22,301
TENOSIQUE,1122,BA,635,20,159,137,1,0,3,5,2,0,23,350
TENOSIQUE,1123,BA,604,18,174,97,4,1,1,6,0,0,37,338
TENOSIQUE,1124,BA,221,10,57,47,0,0,0,0,0,0,10,124
TENOSIQUE,1125,BA,596,48,119,160,6,0,1,0,0,0,34,368
TENOSIQUE,1126,BA,511,15,103,169,8,3,1,1,0,0,13,313
TENOSIQUE,1127,BA,383,6,76,73,1,0,1,2,1,0,23,183
TENOSIQUE,1127,C1,383,1,72,80,0,2,0,0,0,0,19,174
TENOSIQUE,1128,BA,432,15,118,82,1,0,2,1,0,0,17,236
TENOSIQUE,1128,C1,433,12,128,93,0,0,2,1,3,0,24,263
TENOSIQUE,1129,BA,162,9,13,47,0,0,0,0,0,0,6,75
TENOSIQUE,1130,BA,497,20,138,142,2,0,2,2,3,0,21,330
TENOSIQUE,1130,C1,497,17,118,151,5,1,1,1,1,0,27,322
TENOSIQUE,1131,BA,506,29,92,130,2,1,1,1,0,0,20,276
TENOSIQUE,1132,BA,315,20,44,103,1,0,0,0,0,0,20,188
TENOSIQUE,1133,BA,436,1,42,42,0,1,0,0,0,0,9,95
TENOSIQUE,1133,C1,436,2,48,26,0,1,0,1,3,0,10,91
TENOSIQUE,1099,ES MR,,10,60,61,0,2,1,0,0,0,16,150
