CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_PT_NVA_ALIANZA,PRI_PVEM_PT,PRI_PVEM_NVA_ALIANZA,PRI_PT_NVA_ALIANZA,PVEM_PT_NVA_ALIANZA,PRI_PVEM,PRI_PT,PRI_NVA_ALIANZA,PVEM_PT,PVEM_NVA_ALIANZA,PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,341,B,81,32,6,3,2,28,5,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,161,279,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,342,B,92,58,3,2,2,52,10,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,224,374,ACTA DE CASILLA,,,JE2015L_06_01_0342_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,343,B,132,129,14,3,6,97,26,2,2,3,1,1,0,0,4,0,1,0,0,0,0,6,427,706,ACTA DE CASILLA,,,JE2015L_06_01_0343_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,344,B,86,81,9,1,5,50,9,4,0,3,0,1,0,0,2,1,0,0,0,0,0,5,257,425,ACTA DE CASILLA,,,JE2015L_06_01_0344_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,344,C01,80,104,5,3,5,39,6,4,0,5,0,0,0,0,2,0,0,0,0,0,0,1,254,425,ACTA DE CASILLA,,,JE2015L_06_01_0344_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,345,B,158,132,7,6,4,101,16,1,0,6,0,3,0,0,2,2,0,0,1,0,0,2,441,743,ACTA DE CASILLA,,,JE2015L_06_01_0345_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,346,B,99,71,5,1,1,62,9,0,0,1,0,2,1,0,1,1,1,0,0,0,0,3,258,421,ACTA DE CASILLA,,,JE2015L_06_01_0346_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,347,B,160,117,13,1,6,96,14,2,0,1,1,2,0,0,3,0,0,0,0,0,1,9,426,662,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,348,B,81,68,4,1,4,42,14,1,0,5,0,1,0,0,1,0,5,0,0,0,0,0,227,382,ACTA DE CASILLA,,,JE2015L_06_01_0348_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,348,C01,81,60,2,0,4,45,13,3,0,3,0,0,1,0,2,0,3,0,0,0,0,4,221,382,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,349,B,114,84,3,2,5,61,11,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,286,447,ACTA DE CASILLA,,,JE2015L_06_01_0349_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,349,C01,104,96,13,1,0,65,17,4,1,1,0,0,0,0,0,1,1,0,0,0,0,2,306,446,ACTA DE CASILLA,,,JE2015L_06_01_0349_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,350,B,152,131,14,4,7,88,14,0,0,6,0,0,0,0,0,0,1,0,0,0,0,7,424,701,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,351,B,94,86,14,3,11,58,13,2,1,9,1,1,0,0,0,0,0,0,0,0,0,1,294,452,ACTA DE CASILLA,,,JE2015L_06_01_0351_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,352,B,85,84,11,2,1,53,17,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,258,435,ACTA DE CASILLA,,,JE2015L_06_01_0352_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,353,B,96,56,0,2,6,44,10,1,1,2,0,0,1,0,3,0,0,0,0,0,0,3,225,395,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,354,B,174,122,5,3,2,91,18,1,0,3,0,2,0,0,1,0,0,0,0,0,0,6,428,698,ACTA DE CASILLA,,,JE2015L_06_01_0354_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,355,B,88,74,11,1,0,70,11,1,0,2,1,0,0,0,0,0,1,0,0,0,0,2,262,449,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,355,C01,84,89,15,1,3,46,9,4,1,4,0,0,1,0,0,0,0,0,0,0,0,3,260,449,ACTA DE CASILLA,,,JE2015L_06_01_0355_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,356,B,97,84,5,3,2,19,7,0,1,1,0,0,0,0,1,0,0,1,0,0,0,4,225,395,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,356,C01,88,79,11,0,9,27,11,3,0,5,0,0,0,0,1,0,1,0,0,0,1,4,240,395,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,357,B,130,111,12,2,5,91,16,1,0,4,0,1,0,0,0,0,0,0,0,0,0,7,380,646,ACTA DE CASILLA,,,JE2015L_06_01_0357_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,358,B,143,106,8,1,8,70,16,0,0,6,1,1,0,0,1,0,2,0,0,0,1,5,369,614,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,359,B,148,89,10,1,6,79,16,4,1,5,0,0,0,0,1,0,0,0,0,0,0,7,367,630,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,360,B,126,102,8,4,6,66,19,3,1,2,1,0,0,0,1,0,0,0,0,0,0,0,339,555,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,361,B,141,100,13,3,4,79,8,2,1,3,0,0,0,0,2,0,2,0,0,0,0,2,360,639,ACTA DE CASILLA,,,JE2015L_06_01_0361_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,362,B,91,49,5,0,3,38,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4,197,451,ACTA DE CASILLA,,,JE2015L_06_01_0362_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,362,C01,113,45,7,0,1,39,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,214,450,ACTA DE CASILLA,,,JE2015L_06_01_0362_1_C_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,363,B,110,66,7,0,3,61,11,4,0,2,0,1,0,0,1,0,1,0,0,0,1,5,273,488,ACTA DE CASILLA,,,JE2015L_06_01_0363_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,363,C01,100,60,0,4,5,58,14,2,0,4,0,1,0,0,1,0,0,0,0,0,0,1,250,488,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,364,B,111,72,12,4,1,67,12,3,1,5,0,1,1,0,1,0,0,0,0,0,0,2,293,574,ACTA DE CASILLA,,,JE2015L_06_01_0364_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,365,B,87,48,8,2,1,50,5,2,0,5,0,1,0,0,1,0,0,0,0,0,0,3,213,380,ACTA DE CASILLA,,,JE2015L_06_01_0365_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,366,B,90,60,7,2,6,45,9,2,1,1,0,0,0,0,2,0,0,0,0,0,0,1,226,460,ACTA DE CASILLA,,,JE2015L_06_01_0366_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,367,B,79,71,6,1,2,51,3,1,2,1,0,0,0,0,0,1,0,0,0,0,0,2,220,403,ACTA DE CASILLA,,,JE2015L_06_01_0367_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,368,B,88,80,6,2,4,79,11,3,2,3,0,1,0,0,0,0,1,0,0,0,0,3,283,487,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,369,B,92,71,7,1,9,39,13,2,0,3,0,2,0,0,3,1,0,0,0,0,0,0,243,444,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,369,C01,111,73,5,3,2,37,13,2,0,2,0,0,0,0,1,0,0,0,0,0,0,5,254,444,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,370,B,114,99,9,1,5,59,7,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,299,548,ACTA DE CASILLA,,,JE2015L_06_01_0370_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,370,C01,95,96,12,4,3,72,12,2,0,1,1,0,0,0,0,0,0,0,0,0,0,3,301,548,RECUENTO(SRA),,,JE2015L_06_01_9_GPO3.pdf
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,371,B,135,97,8,0,8,83,11,9,1,1,0,1,0,0,1,0,1,0,0,0,0,2,358,578,ACTA DE CASILLA,,,JE2015L_06_01_0371_1_B_0_2.jpg
5,6,COLIMA,1,COLIMA,5,VILLA DE ALVAREZ,372,B,62,42,3,1,4,39,17,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,173,301,RECUENTO(SRA),,,JE2015L_06_01_9_VR.pdf
5,6,COLIMA,2,MANZANILLO,,,0,M,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,,,,,JE2015L_06_02_0000_1_M_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,170,B,133,98,3,46,4,26,8,1,3,2,0,0,0,0,2,0,0,0,0,0,0,5,331,580,ACTA DE CASILLA,,,JE2015L_06_02_0170_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,170,C01,160,98,4,35,8,22,16,1,2,3,0,0,0,0,1,0,0,0,0,0,0,9,359,579,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,170,C02,124,109,2,30,12,15,15,1,0,2,0,1,0,0,2,0,0,0,0,0,0,7,320,579,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,171,B,145,84,5,34,6,0,13,0,7,4,0,0,0,1,1,0,1,1,0,0,0,5,307,506,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,171,C01,138,91,4,37,7,11,10,1,1,0,1,1,0,0,6,1,1,0,1,0,0,5,316,506,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,171,C02,140,84,2,37,6,13,6,1,1,3,1,0,1,0,3,1,0,0,0,0,0,12,311,505,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,172,B,78,80,5,25,2,7,6,1,0,2,0,0,0,0,9,1,0,0,0,0,0,5,221,402,ACTA DE CASILLA,,,JE2015L_06_02_0172_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,172,C01,96,62,3,32,7,10,6,0,0,1,0,0,0,0,5,0,0,0,0,0,0,5,227,401,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,173,B,102,134,0,39,10,22,12,3,1,1,0,0,0,0,4,0,0,0,0,1,0,4,333,565,ACTA DE CASILLA,,,JE2015L_06_02_0173_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,173,C01,117,98,2,47,10,22,16,0,2,5,0,1,0,0,5,0,1,0,0,0,0,6,332,564,ACTA DE CASILLA,,,JE2015L_06_02_0173_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,174,B,104,85,8,37,11,12,1,1,0,2,1,1,0,0,6,2,0,1,1,0,0,5,278,470,ACTA DE CASILLA,,,JE2015L_06_02_0174_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,174,C01,116,85,5,41,8,23,6,1,0,1,0,1,0,0,3,1,0,0,0,0,0,4,295,470,ACTA DE CASILLA,,,JE2015L_06_02_0174_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,175,B,127,127,2,32,3,10,16,6,0,1,0,0,0,0,10,0,0,0,0,0,0,8,342,553,ACTA DE CASILLA,,,JE2015L_06_02_0175_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,176,B,97,97,1,36,4,14,13,4,0,0,1,1,0,0,1,0,2,0,0,0,0,4,275,502,ACTA DE CASILLA,,,JE2015L_06_02_0176_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,176,C01,118,85,5,34,8,9,11,0,0,4,1,1,8,0,0,0,0,0,0,0,0,3,287,502,ACTA DE CASILLA,,,JE2015L_06_02_0176_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,177,B,135,106,3,48,7,9,11,5,0,7,1,0,0,0,10,0,0,0,0,0,0,8,350,639,ACTA DE CASILLA,,,JE2015L_06_02_0177_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,177,C01,126,110,9,42,6,19,8,3,0,3,0,4,0,0,9,1,0,0,0,0,0,16,356,639,ACTA DE CASILLA,,,JE2015L_06_02_0177_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,178,B,174,94,2,50,11,9,7,4,0,1,1,1,0,0,8,0,0,0,0,0,0,14,376,612,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,178,C01,169,100,5,60,11,15,4,5,0,0,4,0,0,0,5,0,0,0,0,0,1,7,386,611,ACTA DE CASILLA,,,JE2015L_06_02_0178_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,179,B,120,87,1,19,7,7,12,7,0,3,0,1,0,0,2,0,2,1,0,0,0,11,280,433,ACTA DE CASILLA,,,JE2015L_06_02_0179_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,179,C01,107,77,3,28,4,12,16,3,0,1,0,1,0,0,7,0,0,0,0,0,0,8,267,432,ACTA DE CASILLA,,,JE2015L_06_02_0179_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,180,B,79,76,0,34,8,4,16,2,1,2,1,0,0,0,2,1,0,0,0,0,0,6,232,380,ACTA DE CASILLA,,,JE2015L_06_02_0180_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,180,C01,75,97,3,21,7,6,14,1,0,3,0,0,0,0,5,0,0,0,0,0,0,4,236,380,ACTA DE CASILLA,,,JE2015L_06_02_0180_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,181,B,136,106,2,19,9,6,4,1,0,6,1,2,0,0,4,0,0,0,0,0,0,10,306,545,ACTA DE CASILLA,,,JE2015L_06_02_0181_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,181,C01,131,105,3,24,3,4,2,1,0,3,0,1,0,0,5,1,0,0,0,0,0,5,288,545,ACTA DE CASILLA,,,JE2015L_06_02_0181_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,182,B,95,110,0,26,13,6,7,1,0,2,2,0,0,0,6,0,0,0,0,0,0,3,271,590,ACTA DE CASILLA,,,JE2015L_06_02_0182_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,182,C01,135,82,2,38,2,2,4,1,1,2,0,1,0,0,4,0,0,0,0,1,0,14,289,589,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,183,B,133,138,0,25,0,7,5,0,0,6,0,0,0,0,2,1,0,0,0,0,0,12,329,448,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,183,C01,159,96,3,21,1,7,3,1,0,0,0,1,0,0,2,0,0,0,0,0,1,4,299,447,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,184,B,120,116,7,18,1,9,2,1,0,4,0,1,0,0,4,0,0,0,0,0,0,6,289,431,ACTA DE CASILLA,,,JE2015L_06_02_0184_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,185,B,136,64,1,29,4,8,4,1,0,0,0,0,0,0,3,1,0,0,0,0,0,11,262,459,ACTA DE CASILLA,,,JE2015L_06_02_0185_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,185,C01,113,72,3,26,5,4,2,0,0,1,1,0,0,0,3,0,1,0,0,0,0,5,236,458,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,186,B,162,102,2,31,14,12,16,2,0,1,0,0,0,0,3,0,0,0,0,1,0,11,357,586,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,186,C01,172,87,1,23,16,9,11,1,0,4,0,0,0,0,3,0,1,0,0,0,0,7,335,586,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,187,B,115,100,3,19,10,11,4,0,1,2,0,2,0,0,2,0,0,0,0,0,0,8,277,542,ACTA DE CASILLA,,,JE2015L_06_02_0187_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,187,C01,138,98,3,6,16,7,2,0,0,4,0,4,0,0,8,0,0,0,0,0,0,2,288,541,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,188,B,141,94,0,20,7,5,8,4,1,3,1,0,0,0,5,0,1,0,0,0,0,12,302,522,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,188,C01,135,101,0,16,6,6,2,1,0,1,2,0,0,0,7,1,0,0,1,0,0,12,291,521,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,188,C02,144,110,1,29,3,6,5,3,0,3,1,0,0,0,7,1,0,0,0,0,0,10,323,521,ACTA DE CASILLA,,,JE2015L_06_02_0188_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,189,B,87,62,1,28,7,7,22,0,0,0,0,0,1,0,1,0,0,0,0,0,0,6,222,284,ACTA DE CASILLA,,,JE2015L_06_02_0189_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,6,ARMERIA,190,B,97,86,2,49,1,19,46,0,2,6,0,0,0,0,5,1,1,0,0,0,0,11,326,451,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,200,B,134,86,4,30,3,24,9,4,6,2,0,1,0,0,3,0,1,0,0,0,0,4,311,619,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,201,B,32,24,0,7,1,10,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78,129,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,B,127,82,6,10,5,37,10,3,4,0,0,0,0,0,9,0,0,0,0,0,0,6,299,620,ACTA DE CASILLA,,,JE2015L_06_02_0202_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,C01,142,77,8,17,2,23,8,3,1,2,1,2,0,0,5,0,2,0,0,0,0,6,299,620,ACTA DE CASILLA,,,JE2015L_06_02_0202_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,C02,122,106,9,17,3,24,4,4,6,5,1,1,0,0,5,0,1,3,0,0,0,10,321,620,ACTA DE CASILLA,,,JE2015L_06_02_0202_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,202,C03,135,74,11,18,0,25,7,2,2,3,0,0,0,0,4,1,1,0,0,0,0,7,290,619,ACTA DE CASILLA,,,JE2015L_06_02_0202_3_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,203,B,80,91,7,7,1,28,9,3,1,2,0,2,0,0,3,0,0,0,0,0,0,6,240,505,ACTA DE CASILLA,,,JE2015L_06_02_0203_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,203,C01,97,80,6,8,4,25,14,2,1,6,0,0,0,0,1,0,0,0,0,0,0,6,250,504,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,204,B,75,77,6,16,7,21,9,3,1,3,0,1,0,0,5,0,0,0,0,0,2,4,230,510,ACTA DE CASILLA,,,JE2015L_06_02_0204_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,204,C01,97,57,6,17,2,12,6,1,0,4,0,0,0,0,3,1,2,0,0,0,0,4,212,510,ACTA DE CASILLA,,,JE2015L_06_02_0204_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,204,C02,82,62,9,16,4,20,14,1,2,2,1,3,0,0,1,1,1,0,0,0,0,4,223,510,ACTA DE CASILLA,,,JE2015L_06_02_0204_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,205,B,77,72,6,7,0,20,7,2,5,2,0,1,0,0,1,0,0,1,0,0,0,13,214,460,ACTA DE CASILLA,,,JE2015L_06_02_0205_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,205,C01,64,66,6,11,4,26,10,1,6,6,0,0,0,0,2,0,1,0,0,0,0,2,205,459,ACTA DE CASILLA,,,JE2015L_06_02_0205_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,206,B,140,79,7,10,0,23,6,4,3,1,1,0,1,0,2,0,0,0,0,1,0,9,287,572,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,206,C01,140,59,6,22,4,29,4,4,5,2,0,0,0,0,0,0,0,0,0,0,0,7,282,572,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,206,C02,147,62,5,16,3,23,4,2,2,1,0,0,1,0,3,0,0,0,0,3,0,7,279,571,ACTA DE CASILLA,,,JE2015L_06_02_0206_2_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,207,B,92,114,4,17,2,31,5,2,0,1,0,1,0,0,3,0,1,0,0,0,0,5,278,564,ACTA DE CASILLA,,,JE2015L_06_02_0207_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,208,B,82,59,10,21,11,35,10,2,2,1,0,1,0,0,1,0,0,0,0,0,0,2,237,444,ACTA DE CASILLA,,,JE2015L_06_02_0208_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,208,C01,78,70,3,11,6,23,10,1,2,0,1,1,0,0,3,0,1,0,0,0,0,2,212,444,ACTA DE CASILLA,,,JE2015L_06_02_0208_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,209,B,90,132,7,15,2,21,9,0,4,6,0,2,0,0,8,0,1,0,0,0,0,8,305,613,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,209,C01,101,106,7,11,4,23,3,0,0,6,1,0,0,0,2,1,0,0,1,0,0,15,281,613,ACTA DE CASILLA,,,JE2015L_06_02_0209_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,210,B,72,88,5,23,3,26,8,3,3,6,1,0,1,0,6,0,0,0,0,0,0,16,261,629,ACTA DE CASILLA,,,JE2015L_06_02_0210_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,210,C01,70,90,6,22,3,19,8,2,4,6,1,2,0,0,5,0,0,0,0,0,0,9,247,629,ACTA DE CASILLA,,,JE2015L_06_02_0210_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,211,B,80,77,5,33,4,20,20,4,3,4,0,1,0,0,4,3,1,0,0,0,0,14,273,642,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,211,C01,118,99,4,24,5,21,15,6,6,2,2,0,0,0,5,0,1,0,0,0,0,4,312,641,ACTA DE CASILLA,,,JE2015L_06_02_0211_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,211,C02,116,87,2,29,3,13,21,0,2,1,1,2,0,0,8,0,0,0,0,0,0,9,294,641,RECUENTO(SRA),,,JE2015L_06_02_9_GPO1.pdf
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,212,B,97,78,10,24,6,36,15,5,7,5,0,1,0,0,4,0,2,0,0,0,0,13,303,590,ACTA DE CASILLA,,,JE2015L_06_02_0212_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,213,B,116,138,3,46,5,19,8,7,6,4,0,0,0,0,8,0,0,0,0,0,0,3,363,589,ACTA DE CASILLA,,,JE2015L_06_02_0213_1_B_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,213,C01,101,113,8,62,5,19,13,3,6,3,1,1,0,0,9,0,0,0,1,0,1,8,354,589,ACTA DE CASILLA,,,JE2015L_06_02_0213_1_C_0_2.jpg
5,6,COLIMA,2,MANZANILLO,8,MANZANILLO,214,B,115,89,3,38,4,19,10,3,7,5,2,1,0,0,3,2,0,0,0,0,0,4,305,571,ACTA DE CASILLA,,,JE2015L_06_02_0214_1_B_0_2.jpg
