id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,Nulos,No Registrados,PAN,PRI,PRD-PT-PC,PVEM,PANAL,PAS,PRI-PVEM,Total
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,11,0,33,0,82,0,10,1,101,238
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,578,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,11,0,15,0,101,0,10,5,100,242
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,166,9,0,19,0,121,0,31,1,141,322
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,6,BENITO JUAREZ,741,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,20,0,41,0,105,0,16,5,124,311
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,7,0,27,0,110,0,14,0,92,250
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,6,BENITO JUAREZ,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,9,0,34,0,114,0,11,4,104,276
23,3/2/2008,12,Ayuntamientos,23,0,9,C,Contigua,0,6,BENITO JUAREZ,736,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,8,0,29,0,127,0,9,4,110,287
23,3/2/2008,12,Ayuntamientos,23,0,12,C,Contigua,0,6,BENITO JUAREZ,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,12,7,0,39,0,108,0,13,4,99,270
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,13,5,0,14,0,119,0,5,2,100,245
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,0,0,12,0,113,0,11,0,94,230
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,4,0,29,0,112,0,11,1,72,229
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,671,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,5,0,25,0,153,0,44,5,104,336
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,582,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,72,6,0,20,0,103,0,5,5,110,249
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,151,3,0,49,0,83,0,12,9,107,263
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,6,BENITO JUAREZ,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,151,9,0,38,0,64,0,21,4,100,236
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,8,0,39,0,91,0,5,1,99,243
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,6,BENITO JUAREZ,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,6,0,42,0,106,0,17,4,100,275
23,3/2/2008,12,Ayuntamientos,23,0,12,C,Contigua,0,6,BENITO JUAREZ,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,4,0,30,0,101,0,13,0,90,238
23,3/2/2008,12,Ayuntamientos,23,0,18,C,Contigua,0,6,BENITO JUAREZ,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,7,0,33,0,99,0,13,0,79,231
23,3/2/2008,12,Ayuntamientos,23,0,23,C,Contigua,0,6,BENITO JUAREZ,727,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,2,0,35,0,89,0,10,1,109,246
23,3/2/2008,12,Ayuntamientos,23,0,4,E,Extraordinaria,4,6,BENITO JUAREZ,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,15,0,10,0,137,0,5,2,117,286
23,3/2/2008,12,Ayuntamientos,23,0,5,E,Extraordinaria,5,6,BENITO JUAREZ,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,8,0,6,0,134,0,4,1,95,248
23,3/2/2008,12,Ayuntamientos,23,0,6,E,Extraordinaria,6,6,BENITO JUAREZ,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,9,0,9,0,145,0,3,1,83,250
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,8,SOLIDARIDAD,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,205,6,0,17,161,18,5,4,1,0,212
23,3/2/2008,12,Ayuntamientos,23,0,6,C,Contigua,0,8,SOLIDARIDAD,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,205,3,0,22,156,20,4,3,1,0,209
23,3/2/2008,12,Ayuntamientos,23,0,10,C,Contigua,0,8,SOLIDARIDAD,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,205,1,0,13,175,9,4,4,0,0,206
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,0,1,OTHON P BLANCO,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,429,30,0,100,219,36,4,4,1,0,394
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,438,9,0,46,233,72,6,5,2,0,373
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,438,15,0,35,205,66,4,6,2,0,333
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,446,15,0,39,70,44,3,5,2,0,178
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,389,34,0,185,150,23,7,32,3,0,434
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,394,28,0,98,88,26,9,27,1,0,277
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,0,3,JOSE MARIA MORELOS,257,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,275,9,0,47,94,17,2,4,0,0,173
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,3,JOSE MARIA MORELOS,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,279,8,0,105,162,7,27,4,1,0,314
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,8,SOLIDARIDAD,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,1,0,9,181,19,6,4,0,0,220
23,3/2/2008,12,Ayuntamientos,23,0,7,C,Contigua,0,8,SOLIDARIDAD,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,4,0,8,167,13,3,6,0,0,201
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,8,SOLIDARIDAD,697,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,207,4,0,16,180,13,5,3,1,0,222
23,3/2/2008,12,Ayuntamientos,23,0,6,C,Contigua,0,8,SOLIDARIDAD,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,207,4,0,14,144,21,6,5,0,0,194
23,3/2/2008,12,Ayuntamientos,23,0,9,C,Contigua,0,8,SOLIDARIDAD,698,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,207,2,0,10,176,22,6,2,0,0,218
23,3/2/2008,12,Ayuntamientos,23,0,3,E,Extraordinaria,3,8,SOLIDARIDAD,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,207,2,0,14,131,24,2,1,0,0,174
23,3/2/2008,12,Ayuntamientos,23,0,2,E,Extraordinaria,2,8,SOLIDARIDAD,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,208,3,0,11,165,4,1,2,0,0,186
23,3/2/2008,12,Ayuntamientos,23,0,3,C,Contigua,0,8,SOLIDARIDAD,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,209,9,0,15,200,21,2,1,0,0,248
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,0,8,SOLIDARIDAD,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,210,12,0,11,396,60,11,1,2,0,493
23,3/2/2008,12,Ayuntamientos,23,0,3,E,Extraordinaria,2,8,SOLIDARIDAD,174,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,211,8,0,4,121,1,4,3,1,0,142
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,155,5,0,22,0,121,0,16,4,110,278
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,13,0,41,0,116,0,14,5,145,334
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,9,0,41,0,113,0,10,9,110,292
23,3/2/2008,12,Ayuntamientos,23,0,4,C,Contigua,0,6,BENITO JUAREZ,733,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,5,0,40,0,116,0,19,2,124,306
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,83,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,171,0,0,0,0,5,0,0,1,8,14
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,4,COZUMEL,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,197,9,0,165,189,3,1,1,0,0,368
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,402,27,0,161,181,42,7,34,6,0,458
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,0,1,OTHON P BLANCO,212,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,403,5,0,33,54,24,3,3,1,0,123
23,3/2/2008,12,Ayuntamientos,23,0,2,E,Extraordinaria,1,1,OTHON P BLANCO,292,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,403,25,0,76,69,10,2,32,3,0,217
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,404,4,0,35,126,11,7,55,0,0,238
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,406,10,0,47,141,18,3,67,0,0,286
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,1,OTHON P BLANCO,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,408,18,0,42,194,37,5,39,0,0,335
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,450,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,8,0,34,0,33,0,20,0,220,315
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,2,FELIPE CARRILLO PUERTO,636,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,225,0,0,57,0,59,0,24,0,235,375
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,2,FELIPE CARRILLO PUERTO,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,6,0,51,0,79,0,1,0,125,262
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,1,2,FELIPE CARRILLO PUERTO,359,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,10,0,17,0,109,0,3,0,165,304
23,3/2/2008,12,Ayuntamientos,23,0,2,E,Extraordinaria,2,2,FELIPE CARRILLO PUERTO,311,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,244,2,0,23,0,131,0,1,0,81,238
23,3/2/2008,12,Ayuntamientos,23,0,1,E,Extraordinaria,1,2,FELIPE CARRILLO PUERTO,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,247,15,0,47,0,58,0,18,0,131,269
23,3/2/2008,12,Ayuntamientos,23,0,3,E,Extraordinaria,3,2,FELIPE CARRILLO PUERTO,303,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,247,6,0,40,0,78,0,4,0,107,235
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,3,JOSE MARIA MORELOS,519,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,263,15,0,61,206,23,14,18,1,0,338
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,3,JOSE MARIA MORELOS,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,268,21,0,122,264,9,8,9,0,0,433
23,3/2/2008,12,Ayuntamientos,23,0,48,C,Contigua,0,6,BENITO JUAREZ,749,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,3,0,12,0,130,0,11,0,81,237
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,23,8,0,16,0,73,0,8,4,82,191
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,6,0,26,0,110,0,13,7,124,286
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,4,0,17,0,97,0,2,2,64,186
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,719,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,28,6,0,17,0,150,0,14,5,102,294
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,521,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,29,10,0,11,0,77,0,8,6,115,227
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,11,0,34,0,56,0,10,4,83,198
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,6,0,17,0,123,0,5,2,88,241
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,6,BENITO JUAREZ,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,7,0,18,0,111,0,7,5,80,228
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,61,12,0,19,0,84,0,15,5,77,212
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,78,10,0,20,0,74,0,8,4,89,205
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,563,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,0,0,19,0,89,0,7,5,74,194
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,454,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,9,0,19,0,90,0,7,1,63,189
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,98,8,0,19,0,95,0,11,0,64,197
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,4,COZUMEL,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,202,10,0,190,212,6,2,4,0,0,424
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,4,COZUMEL,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,203,6,0,276,229,5,3,2,0,0,521
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,300,6,0,73,173,7,4,20,4,0,287
23,3/2/2008,12,Ayuntamientos,23,0,2,C,Contigua,0,1,OTHON P BLANCO,511,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,300,6,0,91,155,4,10,11,2,0,279
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,308,16,0,67,143,8,4,18,0,0,256
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,743,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,370,13,0,111,237,15,2,5,0,0,383
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,537,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,305,11,0,87,143,3,8,19,1,0,272
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,306,8,0,60,159,25,9,19,1,0,281
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,614,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,317,13,0,135,149,9,6,27,1,0,340
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,4,0,86,169,3,7,16,1,0,286
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,618,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,365,14,0,98,168,10,6,23,1,0,320
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,463,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,380,4,0,73,165,4,3,9,0,0,258
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,464,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,380,11,0,74,150,3,2,12,1,0,253
23,3/2/2008,12,Ayuntamientos,23,0,6,C,Contigua,0,1,OTHON P BLANCO,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,449,12,0,95,172,11,7,15,1,0,313
23,3/2/2008,12,Ayuntamientos,23,0,11,C,Contigua,0,1,OTHON P BLANCO,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,449,21,0,103,155,6,1,10,3,0,299
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,335,14,0,78,169,19,14,16,2,0,312
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,338,6,0,61,144,4,7,11,0,0,233
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,463,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,339,15,0,64,129,7,11,29,1,0,256
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,586,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,341,10,0,94,159,7,3,24,3,0,300
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,378,13,0,75,190,8,5,24,3,0,318
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,1,OTHON P BLANCO,717,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,413,13,0,71,156,22,4,12,0,0,278
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,535,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,414,10,0,55,63,25,4,13,5,0,175
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,612,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,415,25,0,54,123,63,5,26,2,0,298
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,417,26,0,73,126,45,15,38,7,0,330
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,1,OTHON P BLANCO,491,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,424,7,0,64,117,17,8,42,3,0,258
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,0,0,16,0,145,0,11,0,103,275
23,3/2/2008,12,Ayuntamientos,23,0,7,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,6,0,17,0,127,0,10,3,106,269
23,3/2/2008,12,Ayuntamientos,23,0,10,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,14,0,21,0,170,0,11,0,81,297
23,3/2/2008,12,Ayuntamientos,23,0,16,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,12,0,19,0,129,0,11,4,93,268
23,3/2/2008,12,Ayuntamientos,23,0,18,C,Contigua,0,6,BENITO JUAREZ,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,9,0,16,0,143,0,10,3,111,292
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,15,0,10,0,67,0,7,1,58,158
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,91,8,0,45,0,83,0,10,4,93,243
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,617,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,92,7,0,42,0,78,0,6,3,98,234
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,8,0,32,0,96,0,21,4,142,303
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,11,0,24,0,79,0,15,9,125,263
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,418,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,6,0,21,0,50,0,1,2,64,144
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,3,0,11,0,49,0,6,2,57,128
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,430,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,97,4,0,7,0,48,0,3,0,61,123
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,114,2,0,9,0,37,0,2,1,65,116
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,6,BENITO JUAREZ,437,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,180,20,0,6,0,59,0,7,4,122,218
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,180,10,0,30,0,54,0,2,0,111,207
23,3/2/2008,12,Ayuntamientos,23,0,5,C,Contigua,0,6,BENITO JUAREZ,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1,5,0,18,0,128,0,10,1,90,252
23,3/2/2008,12,Ayuntamientos,23,0,17,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,8,0,13,0,120,0,8,,104,253
23,3/2/2008,12,Ayuntamientos,23,0,24,C,Contigua,0,6,BENITO JUAREZ,748,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,17,0,15,0,121,0,15,1,71,240
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,178,8,0,31,0,129,0,4,0,175,347
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,6,BENITO JUAREZ,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,181,7,0,19,0,120,0,9,5,84,244
23,3/2/2008,12,Ayuntamientos,23,0,1,C,Contigua,0,7,ISLA MUJERES,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,253,2,0,179,107,4,0,0,0,0,292
23,3/2/2008,12,Ayuntamientos,23,0,1,B,Basica,0,7,ISLA MUJERES,673,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,255,10,0,291,208,2,1,0,0,0,512
