CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD,C_COMUN_PRI_PVEM_NA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1064,B,1,0,B,28,0,2,0,28,11,0,103,4,2,0,,,,,1,0,0,0,,74,,,9,,,,,,,,,,,262,0,4,266,542,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1064,C,1,0,C01,15,0,1,0,15,8,0,134,4,3,0,,,,,4,2,1,2,,54,,,7,,,,,,,,,,,250,0,3,253,542,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1065,B,1,0,B,10,0,1,0,21,5,0,61,5,2,0,,,,,3,4,0,1,,49,,,5,,,,,,,,,,,167,0,5,172,428,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1065,C,1,0,C01,19,0,0,0,18,5,0,50,2,7,1,,,,,5,4,0,1,,42,,,7,,,,,,,,,,,161,0,3,164,427,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1066,B,1,0,B,24,0,0,0,32,11,0,129,5,11,0,,,,,5,0,0,2,,72,,,6,,,,,,,,,,,297,0,8,305,662,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1066,C,1,0,C01,22,0,2,0,29,9,0,152,4,9,1,,,,,8,0,0,0,,50,,,11,,,,,,,,,,,297,15,15,327,661,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1067,B,1,0,B,18,0,2,0,28,8,0,112,11,5,1,,,,,8,1,0,4,,41,,,10,,,,,,,,,,,249,0,6,255,504,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1067,C,1,0,C01,20,0,1,0,19,11,0,121,6,9,0,,,,,4,0,1,0,,55,,,28,,,,,,,,,,,275,0,5,280,503,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1068,B,1,0,B,20,0,0,0,43,9,0,176,7,10,0,,,,,8,7,1,2,,73,,,14,,,,,,,,,,,370,9,9,388,596,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1068,C,1,0,C01,11,0,1,0,21,6,0,83,5,3,0,,,,,2,2,0,3,,62,,,12,,,,,,,,,,,211,0,0,211,595,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1069,B,1,0,B,23,0,7,0,30,7,0,138,7,4,1,,,,,6,2,0,1,,70,,,16,,,,,,,,,,,312,0,6,318,674,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1069,C,1,0,C01,18,0,4,0,39,9,0,145,17,4,0,,,,,9,1,1,2,,74,,,17,,,,,,,,,,,340,0,4,344,674,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1069,C,2,0,C02,14,0,0,0,31,9,0,127,7,3,0,,,,,3,4,1,1,,0,,,21,,,,,,,,,,,221,0,0,221,674,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1069,C,3,0,C03,13,0,1,0,30,17,0,141,8,4,0,,,,,5,3,2,2,,58,,,16,,,,,,,,,,,300,0,10,310,674,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1069,C,4,0,C04,14,0,0,0,27,13,0,148,10,7,1,,,,,5,2,0,0,,80,,,10,,,,,,,,,,,317,0,9,326,673,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1070,B,1,0,B,18,0,3,0,26,16,0,142,9,12,0,,,,,5,3,0,0,,52,,,10,,,,,,,,,,,296,0,5,301,534,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1070,C,1,0,C01,13,0,3,0,16,7,0,151,11,20,0,,,,,1,3,0,2,,50,,,16,,,,,,,,,,,293,0,4,297,533,Grupo de Recuento,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1071,B,1,0,B,9,0,1,0,22,8,0,129,9,6,2,,,,,6,2,0,1,,55,,,15,,,,,,,,,,,265,0,5,270,515,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1071,C,1,0,C01,10,0,3,0,30,10,0,119,7,4,0,,,,,4,4,3,0,,63,,,9,,,,,,,,,,,266,0,5,271,515,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1072,B,1,0,B,20,0,1,0,28,11,0,95,0,2,3,,,,,7,2,1,0,,43,,,16,,,,,,,,,,,229,0,2,231,538,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1072,C,1,0,C01,24,0,1,0,26,21,0,114,6,7,1,,,,,4,3,3,0,,64,,,20,,,,,,,,,,,294,0,12,306,538,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1073,B,1,0,B,27,0,10,0,23,19,0,146,9,5,1,,,,,3,3,0,2,,44,,,25,,,,,,,,,,,317,0,8,325,648,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1073,C,1,0,C01,25,0,4,0,35,14,0,157,17,2,0,,,,,7,2,2,4,,49,,,15,,,,,,,,,,,333,0,1,334,648,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1074,B,1,0,B,22,0,0,0,18,15,0,150,8,7,0,,,,,14,0,0,0,,61,,,18,,,,,,,,,,,313,0,7,320,615,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1075,B,1,0,B,16,0,5,0,35,21,0,146,15,7,1,,,,,11,1,0,0,,81,,,26,,,,,,,,,,,365,0,6,371,721,Grupo de Recuento,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1075,C,1,0,C01,17,0,5,0,18,16,0,162,8,6,0,,,,,6,4,1,0,,88,,,17,,,,,,,,,,,348,0,3,351,721,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1076,B,1,0,B,20,0,4,0,32,10,0,150,4,3,0,,,,,3,1,0,3,,34,,,12,,,,,,,,,,,276,0,8,284,570,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1076,C,1,0,C01,9,0,7,0,28,13,0,123,3,1,0,,,,,5,4,2,2,,42,,,12,,,,,,,,,,,251,0,4,255,570,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1076,C,2,0,C02,7,0,2,0,28,12,0,121,6,4,0,,,,,4,4,0,2,,35,,,13,,,,,,,,,,,238,0,0,238,569,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1076,C,3,0,C03,19,0,3,0,27,11,0,129,5,2,0,,,,,6,7,1,2,,40,,,8,,,,,,,,,,,260,0,3,263,569,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1078,B,1,0,B,20,0,1,0,28,6,0,119,7,1,0,,,,,9,4,0,2,,62,,,7,,,,,,,,,,,266,0,10,276,594,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1078,C,1,0,C01,17,0,1,0,29,6,0,108,5,3,0,,,,,3,3,0,2,,48,,,6,,,,,,,,,,,231,0,5,236,528,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1079,B,1,0,B,6,0,5,0,31,5,0,116,9,1,0,,,,,5,4,1,0,,66,,,18,,,,,,,,,,,267,0,8,275,607,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1079,C,1,0,C01,14,0,1,0,20,7,0,143,5,4,1,,,,,7,5,1,0,,46,,,16,,,,,,,,,,,270,0,2,272,607,Grupo de Recuento,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1079,C,2,0,C02,45,0,4,0,24,15,0,153,8,2,0,,,,,5,3,0,1,,45,,,17,,,,,,,,,,,322,0,9,331,607,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1079,C,3,0,C03,18,0,2,0,38,7,0,128,3,0,0,,,,,3,2,0,1,,46,,,17,,,,,,,,,,,265,0,1,266,607,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1079,C,4,0,C04,19,0,2,0,27,9,0,127,9,3,0,,,,,3,2,0,1,,66,,,9,,,,,,,,,,,277,0,4,281,607,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1080,B,1,0,B,7,0,1,0,33,1,0,84,5,3,0,,,,,5,1,0,0,,60,,,13,,,,,,,,,,,213,0,5,218,420,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1080,C,1,0,C01,10,0,0,0,0,10,0,110,0,1,0,,,,,0,0,20,0,,60,,,9,,,,,,,,,,,220,0,7,227,419,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1081,B,1,0,B,11,0,0,0,27,15,0,117,7,1,0,,,,,4,6,0,0,,58,,,12,,,,,,,,,,,258,0,3,261,511,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1081,C,1,0,C01,11,0,0,0,28,4,0,136,6,2,0,,,,,2,3,0,1,,50,,,10,,,,,,,,,,,253,0,1,254,511,Grupo de Recuento,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1082,B,1,0,B,33,0,2,0,10,19,0,100,7,2,0,,,,,0,1,0,0,,89,,,15,,,,,,,,,,,278,0,2,280,581,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1082,C,1,0,C01,26,0,2,0,13,11,0,87,2,2,0,,,,,3,1,0,1,,87,,,23,,,,,,,,,,,258,0,6,264,581,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1082,C,2,0,C02,24,0,2,0,15,11,0,105,3,3,1,,,,,3,1,1,0,,72,,,23,,,,,,,,,,,264,0,6,270,581,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1082,C,3,0,C03,21,0,1,0,11,9,0,106,7,4,1,,,,,2,2,1,0,,86,,,24,,,,,,,,,,,275,0,7,282,580,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1083,B,1,0,B,12,0,1,0,22,8,0,121,2,5,0,,,,,2,2,0,1,,58,,,10,,,,,,,,,,,244,0,12,256,536,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1083,C,1,0,C01,16,0,3,0,23,13,0,109,6,8,0,,,,,7,2,1,1,,58,,,4,,,,,,,,,,,251,0,6,257,536,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1083,C,2,0,C02,8,0,4,0,34,12,0,130,10,4,1,,,,,3,2,0,0,,56,,,7,,,,,,,,,,,271,0,5,276,536,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1084,B,1,0,B,23,0,2,0,13,2,0,101,0,0,0,,,,,0,0,0,0,,94,,,0,,,,,,,,,,,235,0,0,235,514,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1084,C,1,0,C01,20,0,3,0,16,1,0,102,6,0,0,,,,,0,0,0,5,,61,,,2,,,,,,,,,,,216,0,9,225,513,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1090,B,1,0,B,16,0,0,0,16,5,0,95,5,5,0,,,,,3,5,1,0,,64,,,14,,,,,,,,,,,229,1,9,239,663,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1090,C,1,0,C01,17,0,2,0,17,3,0,100,5,3,0,,,,,3,0,0,0,,79,,,15,,,,,,,,,,,244,0,4,248,663,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1090,C,2,0,C02,21,0,2,0,23,7,0,99,4,4,0,,,,,5,0,0,0,,71,,,17,,,,,,,,,,,253,0,10,263,662,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1515,B,1,0,B,16,0,3,0,25,13,0,100,6,4,1,,,,,2,0,0,0,,40,,,20,,,,,,,,,,,230,0,3,233,505,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1515,C,1,0,C01,10,0,2,0,14,11,0,103,4,4,0,,,,,4,2,0,2,,32,,,19,,,,,,,,,,,207,0,2,209,505,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1515,C,2,0,C02,16,0,2,0,15,12,0,104,6,0,0,,,,,0,3,1,0,,45,,,6,,,,,,,,,,,210,0,5,215,505,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1516,B,1,0,B,13,0,2,0,26,7,0,109,0,1,1,,,,,2,2,0,2,,56,,,12,,,,,,,,,,,233,0,1,234,646,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1516,C,1,0,C01,13,0,0,0,15,23,0,117,3,7,0,,,,,3,0,0,2,,36,,,9,,,,,,,,,,,228,0,5,233,646,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1517,B,1,0,B,12,0,3,0,14,23,0,133,3,1,0,,,,,2,1,1,1,,61,,,27,,,,,,,,,,,282,0,2,284,496,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1517,C,1,0,C01,21,0,5,0,10,19,0,133,2,0,1,,,,,3,1,0,2,,67,,,20,,,,,,,,,,,284,0,2,286,496,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1518,B,1,0,B,13,0,3,0,22,14,0,156,6,5,0,,,,,4,1,0,1,,71,,,23,,,,,,,,,,,319,0,0,319,709,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1518,C,1,0,C01,13,0,1,0,30,12,0,151,7,7,0,,,,,3,2,0,5,,84,,,21,,,,,,,,,,,336,0,3,339,708,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1519,B,1,0,B,19,0,2,0,34,22,0,171,6,6,2,,,,,2,5,0,0,,77,,,18,,,,,,,,,,,364,0,2,366,708,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1519,C,1,0,C01,13,0,2,0,35,32,0,188,4,4,1,,,,,3,1,0,2,,80,,,20,,,,,,,,,,,385,0,2,387,708,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1520,B,1,0,B,7,0,2,0,11,4,0,68,6,0,0,,,,,3,3,1,1,,45,,,11,,,,,,,,,,,162,0,3,165,406,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1520,C,1,0,C01,13,0,2,0,15,6,0,80,6,2,0,,,,,4,0,1,0,,45,,,13,,,,,,,,,,,187,0,0,187,405,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1521,B,1,0,B,11,0,2,0,19,9,0,127,6,2,2,,,,,5,0,0,0,,45,,,12,,,,,,,,,,,240,0,3,243,622,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1521,C,1,0,C01,7,0,0,0,20,12,0,135,0,5,0,,,,,2,1,0,0,,55,,,6,,,,,,,,,,,243,0,7,250,621,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1521,C,2,0,C02,13,0,0,0,4,14,0,123,9,0,0,,,,,3,3,0,0,,58,,,2,,,,,,,,,,,229,0,22,251,621,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1522,B,1,0,B,9,0,1,0,22,13,0,99,4,2,0,,,,,2,1,0,0,,51,,,15,,,,,,,,,,,219,0,1,220,508,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1522,C,1,0,C01,11,0,0,0,14,12,0,114,5,3,0,,,,,4,1,0,0,,45,,,9,,,,,,,,,,,218,0,0,218,508,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1523,B,1,0,B,13,0,3,0,21,7,0,121,4,6,0,,,,,1,2,0,0,,35,,,10,,,,,,,,,,,223,0,2,225,651,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1523,C,1,0,C01,8,0,2,0,0,6,0,127,3,2,0,,,,,0,22,0,0,,48,,,12,,,,,,,,,,,230,0,9,239,651,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1523,C,2,0,C02,10,0,1,0,18,10,0,131,11,7,0,,,,,4,0,0,1,,26,,,9,,,,,,,,,,,228,2,7,237,650,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1524,B,1,0,B,17,0,3,0,27,24,0,136,11,5,1,,,,,6,2,1,1,,72,,,20,,,,,,,,,,,326,0,2,328,631,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1524,C,1,0,C01,16,0,5,0,24,16,0,144,6,5,1,,,,,3,0,0,0,,59,,,21,,,,,,,,,,,300,0,4,304,630,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1525,B,1,0,B,15,0,0,0,19,15,0,152,5,3,2,,,,,7,4,0,2,,73,,,26,,,,,,,,,,,323,0,5,328,606,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1525,C,1,0,C01,12,0,1,0,33,13,0,133,7,6,0,,,,,4,1,0,3,,75,,,25,,,,,,,,,,,313,0,7,320,606,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1526,B,1,0,B,22,0,2,0,26,15,0,120,8,4,0,,,,,2,3,2,1,,85,,,25,,,,,,,,,,,315,0,7,322,647,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1526,C,1,0,C01,16,0,3,0,20,15,0,131,7,4,1,,,,,1,2,0,0,,62,,,17,,,,,,,,,,,279,0,6,285,646,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1527,B,1,0,B,11,0,3,0,22,7,0,85,10,5,0,,,,,1,1,1,0,,48,,,16,,,,,,,,,,,210,0,2,212,422,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1527,C,1,0,C01,9,0,1,0,16,8,0,100,1,7,0,,,,,3,1,0,0,,46,,,12,,,,,,,,,,,204,0,3,207,421,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1528,B,1,0,B,10,0,2,0,26,11,0,144,7,6,0,,,,,6,1,1,2,,66,,,28,,,,,,,,,,,310,0,4,314,568,Acta Casilla,,,
1,26,Sonora,13,GUAYMAS,61,GUAYMAS,1528,C,1,0,C01,10,0,1,0,28,10,0,143,5,7,0,,,,,2,5,0,3,,72,,,27,,,,,,,,,,,313,0,3,316,568,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1085,B,1,0,B,15,0,7,0,22,3,0,111,7,0,2,,,,,5,2,0,3,,63,,,2,,,,,,,,,,,242,0,7,249,513,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1087,B,1,0,B,19,0,6,0,20,2,0,74,7,0,0,,,,,0,0,0,1,,56,,,0,,,,,,,,,,,185,0,5,190,474,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1088,B,1,0,B,11,0,1,0,14,5,0,166,8,1,0,,,,,8,6,0,0,,35,,,0,,,,,,,,,,,255,3,7,265,566,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1089,B,1,0,B,21,0,7,0,12,2,0,116,3,5,0,,,,,7,0,0,0,,83,,,2,,,,,,,,,,,258,0,9,267,521,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1089,C,1,0,C01,27,0,3,0,6,2,0,46,2,1,0,,,,,2,4,0,1,,42,,,0,,,,,,,,,,,136,0,5,141,521,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1089,E,1,0,E01,27,0,3,0,6,2,0,46,2,1,0,,,,,2,4,0,1,,42,,,0,,,,,,,,,,,136,0,5,141,262,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1091,B,1,0,B,65,0,24,0,31,9,0,139,13,5,4,,,,,8,4,1,3,,69,,,8,,,,,,,,,,,383,0,15,398,728,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1091,C,1,0,C01,68,0,15,0,23,5,0,133,15,4,0,,,,,7,5,2,3,,77,,,4,,,,,,,,,,,361,0,20,381,727,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1092,B,1,0,B,24,0,10,0,27,14,0,130,11,2,3,,,,,8,3,2,2,,60,,,17,,,,,,,,,,,313,0,5,318,649,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1092,C,1,0,C01,21,0,4,0,15,22,0,145,5,4,1,,,,,4,0,1,0,,59,,,17,,,,,,,,,,,298,0,9,307,648,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1093,B,1,0,B,13,0,18,0,23,5,0,130,5,2,0,,,,,4,5,0,0,,43,,,13,,,,,,,,,,,261,0,8,269,586,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1093,C,1,0,C01,19,0,19,0,13,12,0,116,11,0,2,,,,,9,0,0,0,,59,,,17,,,,,,,,,,,277,0,13,290,586,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1093,C,2,0,C02,15,0,8,0,15,14,0,127,4,4,2,,,,,8,3,1,1,,51,,,8,,,,,,,,,,,261,0,9,270,585,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1094,B,1,0,B,26,0,8,0,15,18,0,145,4,3,1,,,,,5,2,0,2,,40,,,15,,,,,,,,,,,284,0,13,297,667,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1094,C,1,0,C01,34,0,10,0,19,16,0,188,4,1,0,,,,,4,0,0,0,,37,,,13,,,,,,,,,,,326,0,9,335,667,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1095,B,1,0,B,27,0,9,0,9,13,0,110,3,2,0,,,,,5,3,0,1,,42,,,13,,,,,,,,,,,237,0,12,249,578,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1095,C,1,0,C01,16,0,4,0,13,7,0,135,7,3,0,,,,,5,2,32,3,,43,,,10,,,,,,,,,,,280,0,11,291,578,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1095,C,2,0,C02,20,0,4,0,15,3,0,155,3,3,1,,,,,1,3,0,4,,47,,,14,,,,,,,,,,,273,1,14,288,578,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1096,B,1,0,B,16,0,4,0,13,8,0,122,7,2,0,,,,,3,5,0,3,,61,,,13,,,,,,,,,,,257,0,8,265,496,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1096,C,1,0,C01,19,0,8,0,6,8,0,131,4,1,0,,,,,5,2,0,2,,50,,,15,,,,,,,,,,,251,0,7,258,496,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1097,B,1,0,B,18,0,18,0,12,6,0,125,5,4,0,,,,,5,1,0,3,,69,,,6,,,,,,,,,,,272,0,17,289,597,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1097,C,1,0,C01,22,0,12,0,21,13,0,113,14,3,0,,,,,13,2,0,1,,49,,,5,,,,,,,,,,,268,0,10,278,596,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1097,C,2,0,C02,24,0,10,0,28,4,0,108,6,2,2,,,,,2,2,0,1,,52,,,3,,,,,,,,,,,244,0,24,268,596,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1097,C,3,0,C03,19,0,10,0,20,6,0,103,2,1,0,,,,,4,7,0,4,,61,,,6,,,,,,,,,,,243,0,18,261,596,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1098,B,1,0,B,27,0,17,0,37,14,0,141,3,14,1,,,,,8,4,1,3,,65,,,2,,,,,,,,,,,337,0,21,358,705,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1098,C,1,0,C01,38,0,11,0,17,9,0,156,6,0,1,,,,,4,2,0,2,,43,,,0,,,,,,,,,,,289,0,26,315,705,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1098,C,2,0,C02,30,0,15,0,24,3,0,173,7,4,2,,,,,1,3,1,3,,56,,,0,,,,,,,,,,,322,0,13,335,704,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1098,C,3,0,C03,31,0,11,0,16,10,0,118,8,1,0,,,,,6,0,1,4,,59,,,2,,,,,,,,,,,267,0,17,284,704,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1099,B,1,0,B,56,0,32,0,14,13,0,111,1,0,0,,,,,1,3,0,1,,37,,,0,,,,,,,,,,,269,0,17,286,481,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1099,C,1,0,C01,42,0,33,0,22,8,0,101,7,3,3,,,,,11,0,0,0,,41,,,3,,,,,,,,,,,274,0,0,274,481,Acta Casilla,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1100,B,1,0,B,15,0,14,0,14,9,0,144,11,6,2,,,,,13,0,0,1,,38,,,13,,,,,,,,,,,280,0,11,291,601,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,61,GUAYMAS,1100,C,1,0,C01,12,0,10,0,13,4,0,135,6,2,1,,,,,17,1,0,2,,29,,,12,,,,,,,,,,,244,0,6,250,601,Grupo de Recuento,,,
1,26,Sonora,6,HERMOSILLO,49,HERMOSILLO,499,B,1,0,B,85,121,4,8,3,71,8,54,2,2,4,2,5,1,0,1,0,0,0,,,,,,,,,,,,20,,,,391,0,7,398,560,Acta Casilla,,,
1,26,Sonora,6,HERMOSILLO,49,HERMOSILLO,499,C,1,0,C01,80,119,3,2,2,81,4,58,1,3,1,4,3,0,0,1,0,0,0,,,,,,,,,,,,16,,,,378,0,7,385,559,Acta Casilla,,,
1,26,Sonora,6,HERMOSILLO,49,HERMOSILLO,499,C,2,0,C02,80,130,2,9,3,51,5,64,1,1,3,1,2,1,1,2,1,1,1,,,,,,,,,,,,24,,,,383,0,3,386,559,Acta Casilla,,,
1,26,Sonora,6,HERMOSILLO,49,HERMOSILLO,500,B,1,0,B,62,80,1,0,2,37,2,48,0,5,1,2,0,0,0,2,0,0,0,,,,,,,,,,,,17,,,,259,0,4,263,419,Acta Casilla,,,
