sep=|
AYUNTAMIENTOS
2021/06/21 11:41 (UTC-5)
ID_ESTADO|ESTADO|ID_DISTRITO|ID_MUNICIPIO|MUNICIPIO|SECCION|TIPO_CASILLA|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CQROO|PES|RSP|FMEX|CAND_IND_1|CAND_IND_2|CAND_IND_3|CAND_IND_4|C_PAN_PRI_PRD_CQROO|C_PAN_PRI_PRD|C_PAN_PRI_CQROO|C_PAN_PRD_CQROO|C_PRI_PRD_CQROO|C_PAN_PRI|C_PAN_PRD|C_PAN_CQROO|C_PRI_PRD|C_PRI_CQROO|C_PRD_CQROO|C_PVEM_PT_MORENA_MAS|C_PVEM_PT_MORENA|C_PVEM_PT_MAS|C_PVEM_MORENA_MAS|C_PT_MORENA_MAS|C_PVEM_PT|C_PVEM_MORENA|C_PVEM_MAS|C_PT_MORENA|C_PT_MAS|C_MORENA_MAS|NO_REGISTRADOS|NULOS|TOTAL_VOTOS_CALCULADO|LISTA_NOMINAL|OBSERVACIONES
23|QUINTANA ROO|13|7|OTHON P. BLANCO |439|CONTIGUA 2|8|18|12|0|3|3|71|3|0|3|11|2|-|-|25|-|0|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|1|3|167|517|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |440|BASICA 1|31|52|41|8|12|3|118|8|1|8|24|3|-|-|18|-|0|4|0|0|0|2|1|0|1|0|0|0|2|0|0|0|0|1|0|0|0|1|0|12|351|743|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |441|BASICA 1|8|25|11|6|2|9|136|5|3|7|20|3|-|-|31|-|0|4|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|24|295|661|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |441|CONTIGUA 1|8|23|3|3|6|14|158|6|2|1|17|2|-|-|58|-|0|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|2|0|7|0|12|325|661|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |442|BASICA 1|2|10|4|0|0|3|60|4|1|5|11|0|-|-|19|-|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|6|128|262|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |443|BASICA 1|19|24|10|8|2|7|95|7|2|4|42|8|-|-|33|-|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|20|283|625|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |444|BASICA 1|4|25|5|1|7|2|118|2|1|7|28|2|-|-|2|-|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|12|218|534|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |445|BASICA 1|10|9|3|1|1|1|90|6|0|5|6|1|-|-|13|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|154|223|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |446|BASICA 1|16|55|19|2|4|2|90|3|1|1|9|0|-|-|15|-|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|224|449|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |446|CONTIGUA 1|25|35|13|6|3|1|68|2|1|7|7|2|-|-|11|-|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|1|0|7|193|449|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |447|BASICA 1|7|26|3|2|5|5|80|1|1|4|5|5|-|-|0|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|151|352|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |448|BASICA 1|16|18|5|1|5|6|97|3|7|2|21|7|-|-|18|-|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|10|221|461|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |448|CONTIGUA 1|11|17|5|0|5|4|88|5|8|0|23|8|-|-|19|-|0|0|0|0|0|1|0|0|0|0|0|0|2|0|0|0|0|0|0|1|0|2|0|3|202|460|COTEJADO EN PLENO
23|QUINTANA ROO|13|7|OTHON P. BLANCO |450|BASICA 1|3|16|1|1|3|3|59|1|2|2|2|4|-|-|0|-|0|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|106|214|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |775|BASICA 1|47|27|4|5|3|22|76|3|4|5|32|8|-|-|20|-|2|4|0|0|0|3|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|2|4|273|713|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |775|CONTIGUA 1|42|33|3|2|4|22|83|0|4|6|38|12|-|-|19|-|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|7|7|284|713|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |775|CONTIGUA 2|37|24|3|3|3|15|75|2|2|3|35|9|-|-|14|-|0|3|0|0|0|5|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|7|10|252|713|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |775|CONTIGUA 3|32|20|2|1|4|12|67|2|4|5|49|18|-|-|14|-|0|2|0|0|0|2|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|6|7|249|713|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |775|CONTIGUA 4|40|11|4|1|2|15|70|6|6|4|31|6|-|-|15|-|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0|2|13|229|713|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |775|CONTIGUA 5|38|17|0|2|0|23|90|6|4|5|44|11|-|-|10|-|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|10|6|269|712|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |776|BASICA 1|43|11|1|4|2|16|63|0|7|2|43|6|-|-|6|-|1|1|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0|0|0|0|0|5|9|222|582|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |777|BASICA 1|22|18|1|2|4|7|55|3|5|4|21|3|-|-|7|-|0|2|0|0|0|0|1|0|0|0|0|0|2|0|0|0|0|0|0|1|0|0|2|7|167|407|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |777|CONTIGUA 1|28|8|3|5|2|12|54|1|2|3|37|1|-|-|8|-|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|9|177|407|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |778|BASICA 1|39|27|5|4|3|19|81|3|1|4|45|21|-|-|12|-|0|1|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|275|659|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |779|BASICA 1|27|16|3|3|8|15|70|2|5|5|42|11|-|-|12|-|1|2|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|2|6|9|241|561|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |780|BASICA 1|27|21|4|1|3|25|102|2|5|6|54|20|-|-|12|-|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|2|0|0|4|10|302|745|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |781|BASICA 1|29|12|2|2|2|11|66|3|2|6|38|15|-|-|5|-|3|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|4|6|209|426|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |781|CONTIGUA 1|34|13|1|1|1|18|50|4|2|7|36|10|-|-|10|-|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|2|1|193|426|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |782|BASICA 1|17|16|5|2|0|6|66|1|6|0|31|3|-|-|10|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|4|8|176|376|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |782|CONTIGUA 1|15|9|2|0|1|12|49|1|1|0|36|6|-|-|9|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|6|0|148|376|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |783|BASICA 1|52|25|5|1|4|21|86|7|8|6|52|21|-|-|21|-|1|3|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|0|1|5|13|334|650|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |783|CONTIGUA 1|36|23|2|0|5|30|64|9|8|7|71|13|-|-|11|-|0|2|0|0|0|0|1|0|0|0|0|1|2|0|1|0|0|0|0|1|0|0|5|8|300|649|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |784|BASICA 1|17|6|0|0|3|11|60|4|2|2|26|6|-|-|8|-|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|6|3|156|379|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |784|CONTIGUA 1|20|14|5|2|2|16|53|1|3|0|37|5|-|-|12|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|5|2|178|378|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |785|BASICA 1|35|25|0|2|4|33|52|0|4|2|27|13|-|-|8|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|4|5|215|429|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |785|CONTIGUA 1|44|31|2|6|2|32|54|1|5|1|26|19|-|-|8|-|1|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|12|8|255|429|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |786|BASICA 1|20|15|2|2|3|12|47|1|3|4|34|7|-|-|4|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|13|171|418|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |786|CONTIGUA 1|19|11|0|0|0|16|45|2|4|3|44|5|-|-|16|-|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|10|181|417|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |787|BASICA 1|15|11|1|4|3|14|84|2|3|4|31|8|-|-|9|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|3|6|199|479|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |787|CONTIGUA 1|14|9|3|2|1|9|55|5|4|1|23|8|-|-|11|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|1|4|152|479|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |788|BASICA 1|23|13|5|0|2|28|95|3|1|6|51|16|-|-|9|-|1|2|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|6|6|270|660|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |789|BASICA 1|25|25|7|1|4|15|101|2|9|3|39|13|-|-|11|-|0|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|4|12|275|679|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |790|BASICA 1|27|16|3|0|6|18|65|4|7|5|39|7|-|-|15|-|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|7|220|469|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |790|CONTIGUA 1|19|10|5|3|1|8|70|2|0|5|38|10|-|-|17|-|3|3|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|2|3|201|469|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |791|BASICA 1|35|20|2|1|2|37|73|4|1|7|59|22|-|-|22|-|1|1|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|10|300|678|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |792|BASICA 1|16|13|2|2|1|23|80|3|0|4|48|9|-|-|14|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|222|509|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |792|CONTIGUA 1|28|10|2|2|3|27|79|1|1|5|33|10|-|-|12|-|0|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|7|224|508|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |793|BASICA 1|21|10|0|2|1|9|68|2|2|2|30|9|-|-|4|-|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|6|178|521|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |793|CONTIGUA 1|24|9|4|2|6|12|50|3|2|4|25|10|-|-|8|-|1|2|0|0|1|3|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|3|12|183|520|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |793|CONTIGUA 2|28|6|5|2|0|13|63|3|3|7|27|11|-|-|12|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|182|520|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|BASICA 1|32|20|3|3|2|20|103|4|3|10|62|7|-|-|18|-|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|9|302|684|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|CONTIGUA 1|28|26|2|0|2|19|96|1|5|1|40|12|-|-|18|-|0|0|0|0|0|0|1|0|0|0|0|1|1|0|0|0|0|0|0|1|0|2|1|10|267|684|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|CONTIGUA 2|57|23|3|1|3|12|85|7|1|2|35|11|-|-|12|-|0|4|0|0|0|2|2|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|6|9|277|683|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|CONTIGUA 3|50|20|5|4|1|13|89|6|2|2|51|15|-|-|16|-|0|0|0|1|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|3|10|15|306|683|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|EXTRAORDINARIA 1|25|17|4|1|4|18|78|2|4|4|52|8|-|-|19|-|0|3|1|0|0|1|1|1|0|0|0|0|0|0|0|0|0|0|0|3|0|2|2|14|264|643|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|EXTRAORDINARIA 1 CONTIGUA 1|27|16|5|2|3|17|77|1|5|6|31|9|-|-|17|-|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|225|642|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|EXTRAORDINARIA 1 CONTIGUA 2|42|10|4|2|5|12|74|4|0|2|35|7|-|-|13|-|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|7|222|642|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |794|EXTRAORDINARIA 1 CONTIGUA 3|31|15|1|1|2|16|86|2|2|3|32|7|-|-|13|-|1|2|0|0|0|0|0|0|1|0|0|1|0|0|0|1|0|0|0|1|0|1|5|5|229|642|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |795|BASICA 1|17|14|2|1|4|12|59|2|3|8|25|16|-|-|6|-|1|1|0|1|0|1|1|0|0|0|1|0|0|0|0|0|0|0|0|1|0|0|2|9|187|390|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |795|CONTIGUA 1|27|18|4|2|0|21|55|3|4|1|19|5|-|-|5|-|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|10|177|389|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |796|BASICA 1|48|36|1|0|4|30|70|7|2|7|33|9|-|-|23|-|1|2|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|4|2|6|287|647|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |797|BASICA 1|30|16|1|1|2|30|64|1|4|5|36|2|-|-|15|-|2|1|0|0|0|1|1|0|0|0|0|1|0|0|0|0|0|0|0|4|0|1|3|9|230|455|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |797|CONTIGUA 1|22|7|4|4|3|22|72|1|0|2|42|14|-|-|13|-|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|215|455|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |798|BASICA 1|36|22|8|4|1|27|107|1|7|8|42|13|-|-|21|-|2|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|4|15|323|712|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |799|BASICA 1|83|38|2|11|1|45|109|3|3|5|43|19|-|-|14|-|2|5|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|1|0|0|5|19|411|718|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |800|BASICA 1|22|12|4|0|2|9|48|0|2|4|28|10|-|-|5|-|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|2|0|0|4|10|164|426|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |800|CONTIGUA 1|16|16|2|3|1|14|75|1|1|1|32|5|-|-|5|-|1|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|4|183|425|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |801|BASICA 1|26|14|4|3|5|14|46|1|2|6|16|11|-|-|12|-|0|0|0|0|0|0|0|0|0|1|0|2|0|0|0|0|0|1|0|0|0|0|1|6|171|439|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |801|CONTIGUA 1|21|15|5|2|5|12|60|1|4|3|35|1|-|-|6|-|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|177|438|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |802|BASICA 1|30|16|4|1|4|16|65|0|3|4|36|8|-|-|19|-|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|3|2|0|21|234|588|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |802|CONTIGUA 1|24|15|1|1|3|16|71|1|2|6|48|6|-|-|26|-|0|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|5|235|587|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |803|BASICA 1|22|13|2|2|1|21|69|1|1|3|23|6|-|-|9|-|0|0|0|1|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|16|5|196|478|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |804|BASICA 1|22|18|4|1|0|0|80|4|1|4|34|3|-|-|30|-|0|1|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|7|12|226|605|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |804|CONTIGUA 1|34|15|6|1|0|23|107|1|1|3|34|4|-|-|21|-|3|0|0|0|0|1|1|0|0|0|0|0|1|0|0|0|0|1|0|1|0|0|8|11|277|605|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |805|BASICA 1|18|14|4|3|4|18|89|13|1|7|45|9|-|-|17|-|1|0|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|1|0|2|0|0|9|7|265|548|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |805|CONTIGUA 1|29|10|6|3|5|24|84|1|4|4|47|3|-|-|11|-|0|1|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|2|14|250|547|COTEJADO EN PLENO
23|QUINTANA ROO|15|7|OTHON P. BLANCO |806|BASICA 1|44|19|1|3|3|28|111|4|4|10|57|13|-|-|22|-|0|2|0|0|0|3|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|2|5|15|348|746|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |807|BASICA 1|26|15|2|1|3|17|75|3|1|9|29|8|-|-|6|-|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|4|0|11|212|486|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |807|CONTIGUA 1|24|11|3|3|3|12|74|3|4|1|32|8|-|-|15|-|0|3|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|1|0|0|0|0|1|8|208|485|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |808|BASICA 1|23|27|4|2|5|13|85|3|4|5|55|9|-|-|26|-|0|0|0|0|0|3|0|0|0|0|0|0|0|0|0|0|3|0|0|1|0|0|10|12|290|657|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |809|BASICA 1|28|24|7|2|10|18|82|2|2|3|40|11|-|-|35|-|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|2|0|0|0|0|13|24|305|674|COTEJADO EN PLENO
23|QUINTANA ROO|14|7|OTHON P. BLANCO |810|BASICA 1|31|23|4|2|2|26|58|2|6|2|7|20|-|-|7|-|0|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|7|6|207|358|RECONTADO EN GRUPO DE TRABAJO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|BASICA 1|43|17|4|4|8|24|38|4|1|6|3|44|-|-|-|12|0|1|1|1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|1|0|1|6|221|715|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 1|45|13|3|0|3|29|40|3|1|1|1|43|-|-|-|16|1|1|1|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|202|7|413|715|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 10|45|9|1|1|3|18|57|3|1|6|4|50|-|-|-|15|3|1|0|0|0|2|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|1|1|10|233|714|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 11|46|26|5|4|3|16|47|5|10|2|31|18|-|-|-|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|224|714|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 12|43|18|4|2|6|21|44|0|2|1|6|41|-|-|-|13|1|0|0|0|0|2|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|1|8|215|714|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 13|41|21|2|2|9|26|40|0|4|3|3|44|-|-|-|8|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|7|212|714|COTEJADO EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 14|38|9|3|4|3|36|28|3|2|2|3|25|-|-|-|11|1|2|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|11|183|714|COTEJADO EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 2|41|15|2|10|7|31|45|3|7|1|3|43|-|-|-|13|1|3|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|3|0|1|0|10|241|714|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 3|52|17|1|2|5|28|41|1|3|0|4|36|-|-|-|9|0|1|0|0|0|1|0|1|0|0|0|1|0|0|0|1|0|1|0|1|0|0|0|8|214|714|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 4|46|14|3|5|5|31|49|5|3|2|4|33|-|-|-|9|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|6|218|714|COTEJADO EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 5|35|12|5|7|5|26|37|1|5|1|3|31|-|-|-|9|1|0|0|0|1|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|7|189|714|COTEJADO EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 6|30|8|4|2|7|30|44|5|2|1|3|28|-|-|-|6|0|1|1|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|5|180|714|COTEJADO EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 7|40|11|4|6|3|23|48|2|2|2|1|38|-|-|-|9|1|1|0|0|0|0|2|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|13|208|714|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 8|39|23|3|8|2|20|42|3|10|0|7|19|-|-|-|11|0|2|0|0|0|1|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|13|204|714|COTEJADO EN PLENO
23|QUINTANA ROO|9|8|SOLIDARIDAD|206|CONTIGUA 9|51|18|5|2|3|24|40|5|2|2|2|33|-|-|-|10|3|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|2|0|1|0|1|0|5|211|714|VOTOS RESERVADOS EN PLENO
23|QUINTANA ROO|10|8|SOLIDARIDAD|668|BASICA 1|48|9|6|2|13|15|76|1|3|3|4|18|-|-|-|21|0|0|1|0|0|0|0|1|0|0|0|1|2|0|0|0|0|0|0|0|0|2|0|15|241|541|VOTOS RESERVADOS EN PLENO
