CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,449,2,98,108,14,3,55,3,1,27,6,76,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,397,29,426,765
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,450,4,250,427,42,20,234,12,5,34,8,99,1,20,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1152,62,1214,2056
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,451,3,44,307,16,4,168,3,1,20,4,47,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,618,39,657,978
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,452,3,148,234,13,8,69,6,9,7,12,90,1,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,606,42,648,1167
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,453,3,22,92,9,5,44,6,40,25,0,22,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,268,23,291,434
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,454,1,54,77,14,7,32,1,1,10,11,31,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,243,24,267,494
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,455,2,160,294,17,3,118,8,2,40,12,71,3,21,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,749,33,782,1191
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,456,1,18,86,0,2,11,1,4,13,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,145,18,163,219
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,457,3,52,186,22,10,108,15,12,12,27,108,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,554,32,586,924
3,30,VERACRUZ,9,PEROTE,24,ATZALAN,458,1,23,126,6,1,11,7,2,11,5,64,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,263,11,275,457
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1830,6,490,583,37,28,59,34,8,100,60,200,19,19,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,1637,79,1718,3178
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1831,4,451,465,84,24,105,10,14,100,73,87,17,31,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1461,55,1517,2449
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1832,4,347,382,33,16,64,43,7,133,52,131,18,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1235,37,1272,2347
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1833,2,41,151,10,6,89,45,0,15,4,77,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,440,24,464,778
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1834,1,57,74,12,14,23,1,4,13,4,35,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,239,25,264,574
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1835,1,68,56,22,0,20,1,5,22,3,50,4,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,254,16,270,543
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1836,1,8,50,5,4,3,5,1,7,9,21,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,113,7,120,206
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1837,1,85,136,4,8,41,4,8,19,65,15,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,387,12,399,689
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1838,3,154,362,45,18,32,3,5,33,11,80,6,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,760,40,800,1701
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1839,3,81,432,15,27,47,3,2,22,10,38,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,681,39,720,1453
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1840,4,283,529,34,23,54,9,14,134,12,63,10,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1177,61,1238,2179
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1841,2,118,233,28,5,20,1,2,9,8,39,3,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,473,12,485,895
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1842,1,122,115,42,7,21,1,6,37,2,29,2,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,393,15,408,700
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1843,3,191,221,48,26,35,7,8,62,7,66,6,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,686,24,710,1516
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1844,2,243,239,60,20,14,3,5,10,1,28,2,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,640,37,678,1404
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1845,5,311,523,188,20,49,8,11,80,10,65,13,66,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1344,54,1398,2490
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1846,3,196,197,44,14,15,11,7,123,16,72,3,30,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,728,47,776,1707
3,30,VERACRUZ,9,PEROTE,88,JALACINGO,1847,1,45,38,9,1,1,1,0,4,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,110,6,116,275
3,30,VERACRUZ,9,PEROTE,108,LAS MINAS,2418,2,224,172,8,2,12,83,2,21,4,128,3,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,668,18,686,1109
3,30,VERACRUZ,9,PEROTE,108,LAS MINAS,2419,2,188,240,12,4,8,1,7,23,13,60,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,561,26,587,843
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3286,4,272,179,33,11,19,20,46,93,117,255,37,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1089,34,1123,2403
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3287,3,294,136,19,13,24,15,46,167,135,247,24,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1126,40,1166,2080
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3288,2,180,127,17,21,8,15,27,82,71,158,21,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,729,27,758,1404
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3289,3,205,108,24,7,8,16,35,73,82,207,19,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,792,32,824,1643
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3290,1,74,88,3,3,7,0,1,45,71,9,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,305,8,313,730
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3291,2,171,200,7,6,5,10,17,28,69,39,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,563,13,576,1126
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3292,2,184,156,16,20,10,5,13,45,98,97,13,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,661,28,689,1360
3,30,VERACRUZ,9,PEROTE,137,LAS VIGAS DE RAMIREZ,3293,2,80,232,11,13,2,5,9,33,152,21,6,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,566,20,586,1091
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3036,3,370,189,21,6,19,14,6,45,19,168,22,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,888,39,927,1941
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3037,2,233,160,8,6,4,8,3,65,10,162,10,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,673,23,697,1367
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3038,3,321,193,17,13,12,12,5,25,22,200,10,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,835,34,871,1973
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3039,4,462,209,29,7,19,12,7,24,22,220,7,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1030,51,1081,2413
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3040,4,376,250,17,7,10,20,7,82,22,310,23,11,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1135,43,1179,1561
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3041,4,439,231,31,14,6,7,5,52,21,227,18,17,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,1068,50,1121,2335
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3042,2,192,71,18,2,2,3,1,15,5,108,6,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,425,23,448,801
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3043,7,804,439,74,19,26,27,6,65,49,421,28,27,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,1985,95,2083,5111
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3044,3,295,187,13,5,11,16,4,40,26,168,2,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,776,33,810,1568
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3045,5,438,303,40,13,10,15,6,26,29,240,12,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,1145,58,1205,3113
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3046,4,458,245,26,10,18,10,6,29,39,210,14,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,2,1080,33,1115,2605
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3047,3,304,172,20,17,8,8,6,16,9,124,11,16,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,711,22,734,1810
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3048,1,70,99,6,8,2,1,0,3,1,10,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,205,14,219,337
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3049,2,124,265,7,5,8,3,4,3,110,56,12,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,602,35,637,1253
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3050,1,52,83,3,2,4,1,0,2,32,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,189,8,197,308
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3051,4,367,404,14,3,19,16,7,54,36,188,12,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,1132,48,1181,2415
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3052,3,295,312,21,10,12,5,6,43,22,39,7,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,787,35,822,1546
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3053,1,250,91,9,7,8,5,3,3,14,43,5,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,452,16,468,657
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3054,1,126,71,4,3,1,3,5,11,3,35,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,267,9,276,644
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3055,1,22,73,4,2,0,0,3,34,0,13,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,153,4,157,254
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3056,1,171,175,11,10,10,0,3,11,1,8,3,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,415,14,429,672
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3057,2,172,179,6,5,17,4,4,17,19,96,4,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,537,12,549,1379
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3058,3,268,274,19,14,12,2,12,10,4,140,6,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,774,53,827,1779
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3059,2,140,158,20,14,9,8,3,5,1,76,10,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,449,25,474,986
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3060,1,88,137,15,6,0,1,2,21,4,30,4,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,314,15,329,657
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3061,3,270,319,16,8,10,12,6,10,51,59,4,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,770,45,815,1530
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3062,3,267,316,15,12,12,7,9,14,45,85,3,20,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,805,32,837,1508
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3063,1,154,153,7,7,3,4,4,4,6,41,0,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,397,12,409,726
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3064,1,80,78,5,9,1,3,0,4,0,21,4,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,209,7,216,517
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3065,2,208,215,13,8,12,4,6,20,22,52,9,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,582,37,619,1232
3,30,VERACRUZ,9,PEROTE,129,PEROTE,3066,1,86,96,9,5,2,0,6,14,8,16,4,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,253,15,268,552
3,30,VERACRUZ,9,PEROTE,157,TATATILA,3669,2,248,164,2,1,0,6,3,11,65,64,4,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,575,10,585,835
3,30,VERACRUZ,9,PEROTE,158,TATATILA,3670,2,489,246,10,3,4,1,5,3,24,15,0,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,813,11,824,1248
3,30,VERACRUZ,9,PEROTE,158,TATATILA,3671,2,274,103,8,6,2,8,7,3,31,46,9,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,506,17,523,970
3,30,VERACRUZ,9,PEROTE,158,TATATILA,3672,1,177,46,2,3,2,1,0,8,1,12,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,256,4,260,502
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4501,2,161,222,43,3,6,74,1,7,14,108,11,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,660,20,680,1252
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4502,3,222,242,29,4,10,41,2,25,16,132,6,14,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,743,14,757,1562
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4503,1,54,124,19,0,5,15,1,23,1,25,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,269,9,278,458
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4504,3,212,291,39,13,24,58,8,17,16,104,9,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,804,37,842,2106
3,30,VERACRUZ,9,PEROTE,193,VILLA ALDAMA,4505,3,498,168,27,4,7,35,7,51,126,77,14,31,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,1045,28,1073,1767
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1848,4,255,196,48,24,21,50,18,50,33,604,43,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,22,1348,67,1437,2702
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1849,6,515,351,96,54,40,63,25,43,41,935,60,18,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,71,2241,87,2399,3804
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1850,6,394,282,111,60,30,53,22,33,75,729,36,28,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,28,1853,97,1978,4192
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1851,6,386,203,83,39,32,32,19,28,50,799,62,20,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,22,1753,68,1843,4287
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1852,5,302,189,57,24,26,41,19,21,63,694,34,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,20,1485,63,1568,3465
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1853,3,168,110,35,27,8,21,17,13,28,337,14,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,13,787,41,841,1536
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1854,2,146,95,41,17,6,14,8,12,21,304,17,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,7,688,17,712,1354
3,30,VERACRUZ,10,XALAPA I,89,XALAPA,1855,2,99,75,21,29,7,16,3,7,6,287,20,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,12,580,28,620,1173
