CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0177,3,508,273,20,11,10,51,7,37,9,2,10,0,0,10,0,948,27,975,1833
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0178,2,410,217,15,6,5,82,6,34,7,0,3,0,0,4,0,789,5,794,1396
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0179,2,566,200,3,6,3,26,4,41,7,1,3,0,0,7,0,867,23,890,1456
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0180,2,430,140,4,4,5,39,8,19,6,0,0,0,0,9,0,664,12,676,1093
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0181,2,390,145,7,5,1,30,5,23,3,1,0,0,0,3,0,613,11,624,1086
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0182,2,384,182,6,5,1,42,2,35,5,0,0,0,0,3,0,665,9,672,1117
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0183,2,347,163,3,5,4,24,3,16,3,2,3,0,0,3,0,576,4,580,891
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0184,2,520,193,5,5,7,36,3,30,4,2,3,0,0,9,0,817,11,828,1329
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0185,2,465,152,13,2,2,32,2,24,5,2,2,1,0,4,3,706,8,717,1190
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0186,2,474,129,4,8,2,29,0,24,4,0,2,0,0,0,0,676,13,689,1128
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0187,4,748,380,9,11,4,78,11,93,13,101,98,99,3,6,0,1654,16,1670,2334
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0188,3,697,314,9,12,6,66,18,54,11,0,2,0,0,8,1,1197,22,1226,2000
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0189,6,1307,600,35,14,10,121,19,83,21,2,3,2,3,18,0,2238,38,2278,4337
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0190,3,531,290,12,5,2,45,10,29,18,0,1,0,0,6,0,949,16,965,1795
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0191,3,636,249,13,6,4,47,11,25,13,0,3,0,0,5,0,1012,39,1051,1892
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0192,3,577,341,11,17,3,45,7,36,7,1,8,0,0,3,0,1056,24,1082,1871
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0193,3,601,279,18,9,6,59,10,35,16,1,2,1,0,10,0,1047,16,1063,1921
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0194,3,527,337,8,4,2,37,11,19,6,0,0,0,0,4,0,955,14,969,1832
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0195,2,325,140,23,6,7,36,9,16,7,0,2,0,0,2,0,573,14,587,1127
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0196,2,333,161,3,3,9,24,5,21,3,2,0,0,0,5,2,569,10,581,1004
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0197,2,492,183,7,5,4,23,0,43,3,0,2,0,0,4,1,766,13,780,1274
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0198,2,514,173,13,10,5,25,2,32,4,1,3,1,0,5,2,788,10,800,1327
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0199,2,429,164,7,5,1,36,2,33,5,0,2,0,0,4,0,688,11,699,1119
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0200,2,426,162,8,2,1,30,2,33,5,1,2,0,0,10,0,682,13,696,1164
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0201,2,352,134,7,4,1,41,6,26,4,0,0,0,0,2,0,577,7,584,1009
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0202,2,386,179,9,8,3,45,5,27,6,1,2,1,0,4,0,676,8,684,1118
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0203,2,356,173,6,5,1,32,2,27,7,0,0,0,0,6,0,615,10,625,1018
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0204,3,452,245,13,8,4,33,2,29,8,0,3,0,0,2,0,799,10,809,1555
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0205,3,491,218,13,9,1,45,2,36,7,0,4,0,0,4,0,830,19,849,1572
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0206,3,514,277,17,6,5,62,2,40,16,0,4,0,0,8,0,951,18,969,1739
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0207,2,358,242,10,6,5,43,10,40,5,0,0,0,0,7,1,726,8,735,1301
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0208,3,458,267,18,4,5,57,5,52,6,0,0,0,0,4,0,876,9,885,1585
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0209,2,498,225,10,3,5,32,9,40,7,0,0,1,0,1,0,831,14,845,1366
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0210,2,417,208,11,4,2,45,3,33,14,0,0,0,0,7,0,744,10,754,1278
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0211,3,488,258,8,5,6,52,6,30,12,1,3,1,0,7,0,877,13,894,1512
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0212,3,536,237,13,3,6,46,9,52,11,0,1,0,0,12,1,926,21,948,1547
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0213,2,357,132,5,0,1,31,7,19,8,2,0,0,0,9,0,571,11,572,1026
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0214,2,433,171,10,4,0,24,6,22,4,0,4,0,0,5,0,683,21,697,1204
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0215,2,470,196,8,5,4,35,9,18,9,2,0,1,0,5,0,762,13,775,1382
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0216,2,368,189,6,6,1,23,11,28,3,0,5,0,0,3,0,643,10,655,1141
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0217,2,332,160,7,4,2,20,4,22,3,4,2,0,0,3,0,563,5,568,949
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0218,2,340,208,8,5,3,32,2,32,4,1,0,0,0,4,0,639,6,645,1135
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0219,2,376,199,9,4,2,32,3,28,3,0,2,0,0,2,0,660,9,669,1154
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0220,2,391,239,11,5,3,49,8,32,13,0,2,1,0,2,0,756,48,804,1373
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0221,2,417,175,13,0,6,58,5,41,11,0,2,0,0,8,1,736,16,753,1401
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0222,3,458,229,11,4,1,36,9,42,10,0,2,0,0,3,0,805,14,819,1515
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0223,2,347,200,5,9,5,33,3,32,7,0,0,0,0,5,0,646,10,656,1166
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0224,2,382,260,12,12,1,41,4,34,7,3,2,1,0,4,1,763,13,777,1401
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0225,2,329,148,3,5,3,23,5,30,2,1,2,0,0,4,0,555,6,561,920
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0226,2,300,133,11,5,1,28,2,29,10,2,0,0,0,3,0,524,9,533,962
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0227,2,407,212,13,7,10,30,3,33,12,2,3,0,0,10,1,742,10,753,1287
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0228,2,428,174,11,4,5,34,5,29,7,0,0,0,0,3,0,700,19,719,1296
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0229,2,449,179,12,6,6,31,12,37,4,1,2,0,0,4,2,743,21,766,1388
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0230,3,439,238,12,3,4,34,3,25,6,1,2,0,0,10,0,777,44,821,1513
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0231,2,388,221,10,8,3,31,5,48,2,1,2,0,0,4,0,723,14,737,1228
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0232,2,394,194,13,7,4,31,3,28,7,1,2,1,0,3,0,688,14,702,1221
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0233,3,610,297,19,10,5,46,9,47,16,1,3,1,0,11,0,1075,22,1094,2028
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0234,2,302,169,8,2,0,16,3,28,1,0,0,0,0,3,0,532,8,540,921
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0235,2,249,113,9,4,2,29,1,27,2,1,1,0,0,1,0,439,4,443,772
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0236,2,227,105,7,5,2,28,1,19,5,0,0,0,0,4,1,403,7,419,505
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0237,2,340,147,5,3,1,27,2,17,1,0,0,0,0,4,1,547,11,559,965
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0238,2,448,203,12,8,4,35,4,42,9,1,1,0,0,15,1,782,14,797,1305
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0239,2,347,177,11,4,2,31,6,39,7,0,0,0,0,5,1,629,17,647,1223
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0240,2,322,183,15,5,5,32,5,42,2,1,4,0,0,0,0,616,8,626,1154
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0241,2,307,170,19,6,4,24,7,24,5,0,1,0,0,2,2,569,9,579,1077
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0242,2,485,239,9,7,3,39,8,30,7,1,2,0,0,5,1,835,15,851,1405
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0243,2,247,134,6,1,2,20,7,14,4,0,5,1,0,5,0,446,5,451,779
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0244,2,320,195,10,5,6,24,3,28,3,0,3,0,0,7,0,604,10,594,1205
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0245,2,313,185,10,5,0,24,5,20,5,0,1,0,0,1,0,569,11,580,1021
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0246,2,337,193,13,13,3,26,8,30,1,0,1,0,0,2,2,627,22,652,1215
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0247,2,300,217,5,8,0,17,2,33,2,0,1,0,0,5,0,590,9,599,1076
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0248,1,213,115,7,4,0,21,2,22,4,0,1,1,0,1,0,391,5,396,691
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0249,2,273,116,10,2,19,16,1,18,2,0,1,0,0,1,0,459,10,469,836
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0250,2,430,225,6,6,3,27,7,44,3,1,0,0,0,7,0,759,13,772,1412
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0251,2,268,130,9,10,1,18,2,39,2,0,0,0,0,7,0,486,5,491,825
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0252,2,252,134,4,5,2,17,3,19,1,0,6,0,0,4,0,447,7,454,773
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0253,2,409,210,8,13,2,21,7,31,5,2,2,0,0,1,1,711,8,730,1334
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0254,2,284,157,4,1,2,16,3,19,6,0,2,1,0,3,0,498,6,504,818
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0255,2,282,198,30,4,7,24,3,18,9,1,1,1,0,1,0,579,8,587,1131
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0256,2,399,163,7,8,3,27,4,43,7,0,0,0,0,6,1,667,8,676,1085
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0257,2,282,174,8,4,4,40,1,31,5,1,1,1,0,1,0,553,11,564,961
2,28,TAMAULIPAS,20,CIUDAD MADERO,9,CIUDAD MADERO,0258,2,320,146,13,4,0,23,1,27,3,0,1,0,0,4,0,542,7,549,952
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0259,1,133,433,1,1,0,1,0,2,0,0,2,0,0,1,0,574,5,579,825
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0261,1,39,82,0,0,1,0,0,8,0,0,0,0,0,0,0,130,0,130,185
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0262,1,46,134,2,0,1,0,0,0,0,0,1,0,0,0,0,184,5,189,238
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0264,2,73,179,0,0,0,0,0,0,0,0,0,0,0,0,0,252,2,254,331
2,28,TAMAULIPAS,13,SAN FERNANDO,10,CRUILLAS,0265,2,89,204,0,0,0,0,0,0,0,0,0,0,0,0,0,293,2,295,460
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0266,4,699,432,1,1,2,2,14,10,14,3,2,0,0,2,0,1182,9,1187,1514
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0267,1,132,74,0,0,0,1,0,2,0,0,0,0,0,0,0,209,1,210,265
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0268,4,634,346,2,1,7,7,10,3,3,0,1,1,0,0,0,1015,14,1029,1312
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0269,1,365,210,0,1,6,1,3,0,0,1,1,0,0,0,0,588,7,595,743
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0270,2,394,223,3,0,1,7,1,17,0,0,0,0,0,0,0,646,8,654,790
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0271,2,644,349,1,3,5,5,3,9,1,3,3,1,0,0,0,1027,15,1042,1372
2,28,TAMAULIPAS,16,XICOTENCATL,11,GOMEZ FARIAS,0272,3,507,271,3,0,2,2,3,7,2,2,1,0,0,3,0,803,6,809,1008
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0273,1,83,42,1,0,0,1,1,0,0,0,0,0,0,0,0,128,3,131,216
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0274,1,162,49,1,0,0,0,0,0,1,0,0,0,0,1,0,214,3,217,323
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0275,2,634,437,4,0,0,2,0,3,0,1,5,0,0,0,0,1086,12,1098,1377
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0276,2,438,244,2,0,0,3,5,4,5,2,2,1,0,1,0,707,18,725,1179
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0277,2,439,209,0,2,4,1,2,8,0,0,0,0,0,0,0,665,8,673,1004
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0278,2,447,165,0,2,1,2,3,6,2,0,1,0,0,1,0,630,10,640,977
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0279,2,518,236,0,0,0,1,4,4,2,0,3,0,0,1,0,769,10,779,1099
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0280,2,533,264,1,0,2,4,11,6,0,1,4,1,0,0,0,827,7,834,1249
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0281,2,325,194,0,0,0,1,3,4,1,0,1,0,0,1,0,530,4,534,797
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0282,2,208,172,1,2,2,1,2,6,0,0,2,0,0,0,0,396,2,398,588
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0283,2,193,105,1,2,0,0,2,1,0,0,0,0,0,0,0,304,4,308,448
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0284,2,106,93,0,1,0,3,3,0,0,2,1,0,0,0,0,209,3,212,298
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0285,2,242,121,0,1,1,1,2,1,0,0,1,0,0,0,0,370,5,375,509
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0286,2,203,185,0,2,3,4,6,9,0,0,2,0,0,9,0,423,3,426,649
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0287,2,392,162,1,4,1,1,5,11,0,0,2,0,0,0,0,579,12,591,982
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0288,2,651,273,1,0,1,1,1,2,1,0,0,0,0,0,0,931,9,940,1297
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0289,2,275,245,1,0,0,3,3,3,3,0,12,0,0,0,0,545,23,568,916
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0290,2,308,236,1,1,1,3,0,3,0,0,2,0,0,0,0,555,11,566,757
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0291,2,327,97,0,0,0,1,0,1,0,0,0,0,0,0,0,426,2,428,613
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0292,2,394,346,3,0,2,4,3,1,0,1,2,0,0,0,0,756,7,763,1252
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0293,2,308,278,4,1,0,6,0,2,1,0,0,1,0,0,0,601,10,611,916
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0294,2,326,284,2,0,0,10,1,3,4,0,0,0,0,0,0,630,7,637,979
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0295,2,324,254,2,2,1,3,0,9,1,0,2,0,0,0,0,598,6,604,953
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0296,2,236,209,3,0,0,0,4,4,3,2,2,0,0,0,0,463,4,467,781
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0297,3,327,265,3,2,2,5,2,0,5,1,2,0,0,0,0,614,10,624,1367
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0298,2,404,338,6,1,1,1,2,0,7,0,1,0,0,0,0,761,7,768,1126
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0299,1,215,159,1,0,1,0,6,5,0,0,0,2,0,2,0,391,11,402,649
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0300,1,259,166,2,4,0,0,4,11,0,0,2,0,0,0,7,448,0,455,684
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0301,2,276,196,12,1,1,0,4,10,0,0,0,0,0,1,1,501,17,519,818
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0302,2,391,210,4,6,0,4,4,1,1,0,0,0,0,0,0,621,22,643,1093
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0303,1,243,155,4,2,1,1,0,2,0,0,2,0,0,1,0,411,8,419,584
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0304,1,109,40,2,0,1,0,0,1,1,0,0,0,0,0,0,154,1,155,254
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0305,1,142,84,1,1,1,0,1,2,0,0,3,1,0,0,0,236,2,238,322
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0306,2,335,300,4,1,2,1,7,14,1,2,0,0,0,1,0,668,13,681,1091
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0308,1,143,82,1,0,0,0,1,0,1,0,0,0,0,0,0,228,2,230,301
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0309,2,486,269,1,3,0,7,6,1,2,0,2,3,0,0,0,780,9,789,1267
2,28,TAMAULIPAS,17,MANTE,12,GONZALEZ,0310,2,368,302,3,4,1,13,8,4,0,0,0,0,0,1,0,704,20,724,1239
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0311,2,288,371,0,2,0,15,5,0,3,2,1,1,0,0,1,688,7,696,918
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0312,2,313,278,0,1,1,7,5,1,1,0,3,0,0,1,0,611,15,626,788
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0313,1,259,228,2,0,0,2,1,0,1,0,0,0,0,0,0,493,2,495,626
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0314,1,330,257,0,1,1,6,0,0,1,0,2,0,0,0,0,598,3,601,750
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0315,1,256,201,1,1,0,4,2,0,3,0,0,0,0,1,0,469,14,483,651
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0316,3,616,525,5,1,0,14,2,0,1,1,4,0,0,1,0,1170,10,1181,1683
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0317,3,420,418,1,0,4,9,3,3,0,1,0,0,0,0,0,859,12,871,1179
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0318,3,244,365,1,1,0,10,3,0,2,1,5,0,0,0,0,632,6,638,889
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0319,1,168,264,4,1,1,10,0,5,0,0,1,0,0,0,0,454,1,454,631
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0320,2,337,278,2,0,1,5,1,0,0,0,3,0,1,0,0,628,9,637,777
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0321,2,377,424,2,0,1,5,0,3,6,0,1,0,0,0,0,819,6,825,1009
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0322,1,320,214,5,2,0,6,0,0,1,0,1,0,0,1,0,550,8,558,674
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0324,2,338,456,2,1,2,7,0,1,0,1,6,0,0,1,0,815,9,824,1033
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0325,2,275,188,3,0,3,3,2,2,0,1,1,0,0,0,0,478,5,483,622
2,28,TAMAULIPAS,13,SAN FERNANDO,13,GÜEMEZ,0326,1,121,48,0,0,0,2,0,0,5,0,0,0,0,0,0,176,3,179,235
2,28,TAMAULIPAS,3,NUEVO LAREDO,14,GUERRERO,0327,2,215,262,1,0,3,1,3,9,1,0,4,1,0,0,0,500,3,503,869
2,28,TAMAULIPAS,3,NUEVO LAREDO,14,GUERRERO,0328,2,211,297,2,0,3,3,10,9,1,0,0,0,0,0,0,536,13,549,935
2,28,TAMAULIPAS,3,NUEVO LAREDO,14,GUERRERO,0329,2,174,316,2,1,5,2,4,7,1,0,1,0,0,0,0,513,22,536,938
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0332,2,128,191,1,1,1,0,7,4,224,1,2,1,0,2,0,563,3,566,914
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0333,3,273,277,0,0,2,10,15,9,398,5,2,2,0,0,0,993,20,1014,1613
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0334,2,126,154,1,3,2,3,10,124,141,1,3,0,0,0,0,568,9,577,1014
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0335,2,184,146,1,3,0,4,6,3,177,3,1,0,0,0,0,528,12,540,984
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0336,2,154,121,0,2,2,0,9,4,262,0,1,0,0,1,0,556,16,572,913
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0337,2,228,269,3,4,1,2,10,7,384,1,2,2,0,0,0,913,18,931,1498
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0338,2,138,153,0,1,2,3,6,8,230,0,0,0,0,0,0,541,11,552,885
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0339,3,293,321,4,5,4,9,18,5,301,0,3,1,1,0,0,965,27,1131,1816
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0340,2,329,90,0,1,1,4,5,2,65,0,1,1,0,0,0,499,14,513,956
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0341,1,31,55,0,0,0,0,1,0,64,0,0,0,0,1,0,152,7,159,244
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0342,1,87,128,1,0,0,3,4,3,144,0,2,1,0,0,0,373,5,378,604
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0343,1,36,91,0,0,1,3,0,18,0,3,0,0,0,0,0,152,4,216,363
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0344,2,360,107,1,2,0,1,6,2,141,0,1,0,0,0,0,621,6,627,956
2,28,TAMAULIPAS,3,NUEVO LAREDO,15,GUSTAVO DIAZ ORDAZ,0345,1,81,170,0,0,2,1,5,0,49,3,1,1,1,0,0,314,7,421,602
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0346,2,761,18,0,0,2,2,0,0,0,0,0,0,2,1,0,786,26,812,1111
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0347,2,605,14,0,0,3,4,6,1,0,0,0,0,0,0,0,633,12,645,862
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0348,2,547,18,1,0,1,3,2,1,6,0,0,0,0,0,0,579,8,587,854
2,28,TAMAULIPAS,13,SAN FERNANDO,16,HIDALGO,0349,1,464,16,1,1,1,3,2,0,0,0,2,0,0,0,0,490,12,502,729
