CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,CAND_IND9,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1791,2,8,88,7,21,252,234,10,7,77,5,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,724,90,814,1486
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1792,3,4,93,12,26,323,186,12,9,63,15,1,20,0,0,0,0,0,0,0,0,0,0,0,0,0,764,86,850,1592
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1793,3,11,249,48,27,337,38,13,13,32,10,2,238,0,0,0,0,0,0,0,0,0,0,0,0,1,1018,104,1123,1674
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1794,2,1,318,1,10,268,6,6,3,32,2,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,706,30,736,1015
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1795,3,5,70,9,10,398,66,9,21,86,17,5,327,0,0,0,0,0,0,0,0,0,0,0,0,0,1023,64,1087,1676
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1796,5,18,105,6,30,1062,89,15,14,57,13,1,280,0,0,0,0,0,0,0,0,0,0,0,0,0,1690,161,1851,2472
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1797,3,16,242,17,18,634,15,17,78,68,12,1,117,0,0,0,0,0,0,0,0,0,0,0,0,0,1235,173,1408,2233
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1798,4,83,238,18,70,577,118,23,9,111,13,5,182,0,0,0,0,0,0,0,0,0,0,0,0,3,1447,203,1653,2795
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1799,3,51,133,8,233,500,78,9,13,74,12,2,175,0,0,0,0,0,0,0,0,0,0,0,0,0,1288,101,1389,1912
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1800,3,20,100,16,438,474,19,9,43,19,2,3,97,0,0,0,0,0,0,0,0,0,0,0,0,0,1240,45,1285,2112
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1801,3,5,63,7,471,316,10,5,6,3,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,912,60,972,1585
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1802,3,15,95,4,399,377,20,4,9,20,8,16,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1019,87,1106,1871
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1803,1,6,57,4,26,98,29,7,0,10,4,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,269,32,301,558
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1805,3,24,163,10,32,359,164,84,10,78,12,6,123,0,0,0,0,0,0,0,0,0,0,0,0,0,1065,93,1158,1617
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1806,3,7,176,22,39,268,66,16,8,110,12,7,141,0,0,0,0,0,0,0,0,0,0,0,0,5,872,104,981,1704
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1807,3,6,123,9,34,213,70,27,10,74,12,6,70,0,0,0,0,0,0,0,0,0,0,0,0,0,654,118,772,1329
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1808,2,14,137,4,4,199,57,7,14,82,13,2,146,0,0,0,0,0,0,0,0,0,0,0,0,0,679,74,753,1340
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1809,1,16,20,4,68,145,4,3,1,9,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,294,45,339,430
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1810,2,1,58,4,19,147,49,5,11,16,9,0,224,0,0,0,0,0,0,0,0,0,0,0,0,0,543,47,590,940
4,7,CHIAPAS,4,VENUSTIANO CARRANZA,106,VENUSTIANO CARRANZA,1811,2,7,79,6,5,236,100,30,7,37,7,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,587,43,630,1004
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1113,8,164,136,211,45,443,57,33,98,458,43,110,213,0,0,0,0,0,0,0,0,0,0,0,0,1,2011,201,2213,4693
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1114,14,218,181,670,91,1115,109,56,196,948,69,187,528,0,0,0,0,0,0,0,0,0,0,0,0,1,4368,343,4712,9430
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1115,5,44,47,228,49,588,16,8,58,92,10,38,348,0,0,0,0,0,0,0,0,0,0,0,0,0,1526,96,1622,2892
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1116,5,72,60,146,45,451,30,24,86,450,20,69,191,0,0,0,0,0,0,0,0,0,0,0,0,1,1644,129,1774,3522
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1117,4,79,83,132,29,273,30,10,30,341,23,43,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1175,137,1312,2708
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1118,2,23,51,68,30,250,15,12,49,104,8,20,82,0,0,0,0,0,0,0,0,0,0,0,0,0,712,90,802,1441
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1119,3,23,95,96,20,311,17,9,63,151,35,36,152,0,0,0,0,0,0,0,0,0,0,0,0,0,1008,105,1113,2112
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1120,5,58,115,192,33,350,28,7,78,179,31,26,167,0,0,0,0,0,0,0,0,0,0,0,0,6,1264,161,1431,3191
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1121,4,99,91,106,25,267,16,20,64,386,25,34,99,0,0,0,0,0,0,0,0,0,0,0,0,3,1232,78,1313,2837
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1122,3,54,78,115,18,237,24,35,18,265,22,20,66,0,0,0,0,0,0,0,0,0,0,0,0,2,952,71,1025,1971
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1123,2,48,30,26,2,104,10,5,31,138,6,10,28,0,0,0,0,0,0,0,0,0,0,0,0,1,438,22,461,1063
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1124,2,55,90,21,20,122,25,6,33,152,25,12,36,0,0,0,0,0,0,0,0,0,0,0,0,3,597,96,696,1477
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1125,3,73,42,94,79,180,22,7,46,246,18,28,62,0,0,0,0,0,0,0,0,0,0,0,0,2,897,81,980,2113
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1126,3,89,52,49,19,162,22,9,32,165,35,21,90,0,0,0,0,0,0,0,0,0,0,0,0,1,745,63,809,1640
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1127,4,102,55,70,11,191,35,9,54,235,41,23,103,0,0,0,0,0,0,0,0,0,0,0,0,21,929,30,980,2323
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1128,9,180,129,256,54,580,85,43,105,628,53,105,230,0,0,0,0,0,0,0,0,0,0,0,0,7,2448,226,2681,5795
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1129,4,83,70,56,21,154,39,10,28,220,43,27,112,0,0,0,0,0,0,0,0,0,0,0,0,3,863,84,950,2269
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1130,3,66,98,73,26,241,22,11,65,143,28,36,125,0,0,0,0,0,0,0,0,0,0,0,0,0,934,79,1013,2020
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1131,8,230,183,187,77,378,81,39,222,518,60,48,217,0,0,0,0,0,0,0,0,0,0,0,0,2,2240,253,2495,5480
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1132,2,45,102,17,11,127,6,7,27,143,5,8,59,0,0,0,0,0,0,0,0,0,0,0,0,2,557,46,605,1196
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1133,3,25,53,5,3,68,12,2,17,75,33,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,314,0,314,1116
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1134,2,59,49,17,4,94,14,2,19,110,7,5,22,0,0,0,0,0,0,0,0,0,0,0,0,3,402,39,444,927
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1135,2,54,68,35,14,149,24,12,19,182,20,13,51,0,0,0,0,0,0,0,0,0,0,0,0,2,641,70,713,1408
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1136,3,49,81,120,14,204,13,14,41,130,16,17,96,0,0,0,0,0,0,0,0,0,0,0,0,0,795,66,861,1995
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1137,3,68,99,76,12,211,26,11,41,166,28,25,72,0,0,0,0,0,0,0,0,0,0,0,0,1,835,63,899,1901
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1138,2,50,53,22,8,86,14,6,20,112,13,10,35,0,0,0,0,0,0,0,0,0,0,0,0,2,429,46,477,996
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1139,2,63,42,7,10,89,25,2,11,110,12,6,25,0,0,0,0,0,0,0,0,0,0,0,0,0,402,48,450,852
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1140,2,56,35,22,8,95,20,2,6,115,18,7,25,0,0,0,0,0,0,0,0,0,0,0,0,0,409,28,437,555
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1141,4,55,65,18,18,103,14,7,24,121,12,16,40,0,0,0,0,0,0,0,0,0,0,0,0,2,493,58,553,1178
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1142,4,89,74,57,10,222,28,11,52,242,26,25,120,0,0,0,0,0,0,0,0,0,0,0,0,3,956,59,1018,2318
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1143,6,212,136,105,41,438,53,37,56,426,37,75,142,0,0,0,0,0,0,0,0,0,0,0,0,2,1758,144,1904,4341
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1144,7,173,146,202,36,514,56,32,92,479,50,111,268,0,0,0,0,0,0,0,0,0,0,0,0,0,2159,209,2368,5226
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1145,4,107,124,84,21,218,68,16,67,276,35,31,142,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,104,1293,2941
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1146,3,92,107,37,14,129,19,7,54,187,15,25,84,0,0,0,0,0,0,0,0,0,0,0,0,0,770,76,846,1806
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1147,2,51,59,33,4,136,11,9,36,199,20,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,616,55,671,1207
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1148,3,105,52,84,20,181,10,7,39,131,20,45,143,0,0,0,0,0,0,0,0,0,0,0,0,0,837,93,930,1714
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1149,5,54,61,75,15,152,25,7,36,124,11,24,110,0,0,0,0,0,0,0,0,0,0,0,0,0,694,51,745,2481
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1150,8,110,152,234,58,453,53,25,62,467,45,119,238,0,0,0,0,0,0,0,0,0,0,0,0,0,2016,167,2183,5045
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1151,13,267,253,369,68,836,127,36,227,886,79,96,437,0,0,0,0,0,0,0,0,0,0,0,0,7,3681,331,4019,8661
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1152,3,59,170,62,29,178,13,9,91,66,9,34,90,0,0,0,0,0,0,0,0,0,0,0,0,0,810,86,896,1652
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1153,4,29,116,49,22,260,9,11,239,33,9,8,321,0,0,0,0,0,0,0,0,0,0,0,0,0,1106,98,1204,1752
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1154,2,10,62,19,24,96,2,6,5,14,3,20,146,0,0,0,0,0,0,0,0,0,0,0,0,0,407,212,619,1383
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1155,3,16,166,45,10,323,7,5,22,15,6,21,143,0,0,0,0,0,0,0,0,0,0,0,0,1,779,52,832,1528
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1156,2,26,113,72,41,324,8,5,29,13,7,26,38,0,0,0,0,0,0,0,0,0,0,0,0,0,702,65,767,1123
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1157,3,9,109,72,8,278,3,5,25,33,9,5,108,0,0,0,0,0,0,0,0,0,0,0,0,0,664,62,726,1212
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1158,3,65,138,167,25,197,5,1,15,18,3,8,79,0,0,0,0,0,0,0,0,0,0,0,0,0,721,54,775,1174
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1159,2,3,41,103,6,71,1,3,43,9,4,13,128,0,0,0,0,0,0,0,0,0,0,0,0,0,425,30,455,608
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1160,4,31,44,9,9,169,2,1,11,17,7,8,59,0,0,0,0,0,0,0,0,0,0,0,0,0,367,19,386,1621
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1161,1,4,11,31,1,205,4,1,4,8,0,4,46,0,0,0,0,0,0,0,0,0,0,0,0,0,319,24,343,677
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1162,1,2,41,25,1,90,0,2,13,11,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,210,25,235,478
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1163,2,70,16,13,23,255,2,1,56,12,2,2,43,0,0,0,0,0,0,0,0,0,0,0,0,0,495,68,563,871
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,77,SAN CRISTOBAL DE LAS CASAS,1164,2,1,50,7,32,23,7,0,1,8,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,144,11,155,263
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1454,4,23,534,33,18,1029,7,7,10,56,16,18,348,0,0,0,0,0,0,0,0,0,0,0,0,5,2099,84,2188,2800
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1455,3,32,328,17,44,718,10,3,7,73,5,24,245,0,0,0,0,0,0,0,0,0,0,0,0,0,1506,47,1553,2005
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1456,4,40,477,15,28,729,16,8,31,99,17,52,512,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,75,2099,2739
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1457,3,21,309,18,25,713,14,6,10,59,13,23,192,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,47,1450,2087
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1458,2,21,256,8,14,494,13,2,15,40,7,35,154,0,0,0,0,0,0,0,0,0,0,0,0,1,1059,57,1117,1429
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1459,5,6,362,16,10,961,9,15,65,18,11,232,149,0,0,0,0,0,0,0,0,0,0,0,0,0,1854,138,1992,2611
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1460,3,4,416,4,9,636,5,9,53,19,5,146,68,0,0,0,0,0,0,0,0,0,0,0,0,0,1374,60,1434,2095
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1461,4,11,323,4,10,840,9,16,159,13,9,132,90,0,0,0,0,0,0,0,0,0,0,0,0,1,1616,105,1722,2163
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1462,5,10,208,63,15,911,17,12,61,47,12,257,224,0,0,0,0,0,0,0,0,0,0,0,0,0,1837,156,1993,2625
4,7,CHIAPAS,5,SAN CRISTOBAL DE LAS CASAS,95,TEOPISCA,1463,4,6,167,48,5,590,5,8,65,63,9,52,744,0,0,0,0,0,0,0,0,0,0,0,0,0,1762,127,1889,2277
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,239,6,22,879,24,29,831,12,17,5,127,13,17,37,0,0,0,0,0,0,0,0,0,0,0,0,1,2013,88,2102,3963
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,240,3,16,487,16,12,247,16,6,4,89,15,10,30,0,0,0,0,0,0,0,0,0,0,0,0,0,948,57,1005,2005
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,241,2,10,211,17,11,143,5,4,4,70,0,2,14,0,0,0,0,0,0,0,0,0,0,0,0,0,491,31,522,911
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,242,4,21,716,29,32,477,29,13,19,117,7,4,29,0,0,0,0,0,0,0,0,0,0,0,0,1,1493,168,1662,2939
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,243,3,7,374,5,13,206,13,3,5,84,5,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,741,34,775,1531
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,244,7,5,1284,31,32,573,12,14,18,125,9,62,43,0,0,0,0,0,0,0,0,0,0,0,0,1,2208,92,2301,4153
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,245,2,5,272,16,13,216,3,5,2,85,9,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,636,39,675,1201
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,246,2,13,224,9,8,184,1,7,3,81,10,6,19,0,0,0,0,0,0,0,0,0,0,0,0,3,565,32,600,1063
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,247,2,16,258,24,6,125,4,2,2,58,4,7,11,0,0,0,0,0,0,0,0,0,0,0,0,1,517,23,541,1059
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,248,5,25,548,28,14,416,8,7,11,132,3,35,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1266,61,1328,2613
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,249,4,19,539,36,27,419,5,20,7,153,8,9,38,0,0,0,0,0,0,0,0,0,0,0,0,0,1280,71,1351,2678
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,250,2,9,301,20,13,201,14,6,3,81,5,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,673,40,714,1383
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,251,2,22,270,15,18,147,5,9,2,80,9,6,18,0,0,0,0,0,0,0,0,0,0,0,0,2,601,25,628,1223
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,252,2,10,154,4,8,118,1,3,3,5,3,1,12,0,0,0,0,0,0,0,0,0,0,0,0,1,322,18,341,611
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,253,1,18,156,4,4,97,1,3,3,58,1,6,5,0,0,0,0,0,0,0,0,0,0,0,0,1,356,21,378,677
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,254,2,22,395,17,32,186,8,11,3,105,5,5,20,0,0,0,0,0,0,0,0,0,0,0,0,2,809,31,842,1467
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,255,4,13,661,29,29,500,11,13,7,104,2,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,1404,83,1487,2404
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,256,4,21,695,35,28,425,10,16,10,87,10,11,31,0,0,0,0,0,0,0,0,0,0,0,0,1,1379,53,1433,2632
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,257,3,24,587,24,19,343,38,11,3,236,7,15,26,0,0,0,0,0,0,0,0,0,0,0,0,1,1333,61,1395,2166
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,258,2,6,186,14,5,132,6,2,1,59,3,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,434,24,459,854
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,259,4,21,379,18,13,362,6,6,2,151,8,9,23,0,0,0,0,0,0,0,0,0,0,0,0,0,998,64,1062,2275
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,260,9,45,1352,72,66,864,31,36,15,433,17,29,124,0,0,0,0,0,0,0,0,0,0,0,0,6,3084,539,3629,6485
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,261,6,24,711,44,23,476,20,12,11,210,13,20,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1642,131,1773,3630
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,262,5,26,775,19,27,453,30,14,4,138,14,11,34,0,0,0,0,0,0,0,0,0,0,0,0,0,1545,69,1614,3316
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,263,4,24,665,26,26,454,37,9,7,167,5,9,32,0,0,0,0,0,0,0,0,0,0,0,0,1,1461,48,1510,2559
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,264,7,28,885,29,34,537,14,16,23,112,8,22,38,0,0,0,0,0,0,0,0,0,0,0,0,2,1746,152,1900,3683
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,265,4,14,579,18,17,415,7,10,25,56,8,8,48,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,58,1263,2618
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,266,11,54,1319,36,39,1043,20,23,20,160,18,11,61,0,0,0,0,0,0,0,0,0,0,0,0,1,2804,142,2947,6078
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,267,2,3,274,15,16,208,2,3,16,63,2,6,15,0,0,0,0,0,0,0,0,0,0,0,0,19,623,47,689,1333
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,268,2,0,246,3,8,430,3,5,4,25,0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,744,37,781,1040
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,269,1,2,192,3,4,221,0,2,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,428,26,454,557
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,270,3,3,446,13,7,509,1,3,3,17,3,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1017,56,1073,1365
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,271,3,1,427,17,3,402,0,5,0,10,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,876,29,905,1115
4,7,CHIAPAS,6,COMITAN DE DOMINGUEZ,19,COMITAN DE DOMINGUEZ,272,2,1,416,2,7,50,0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,485,16,501,795
