CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PCU,MORENA,PH,ES,MVC,CAND_IND9,PRI_PVEM_NVA_ALIANZA_PCU,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_PCU,PRI_NVA_ALIANZA_PCU,PVEM_NVA_ALIANZA_PCU,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PCU,PVEM_NVA_ALIANZA,PVEM_PCU,NVA_ALIANZA_PCU,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,7,CHIAPAS,17,MOTOZINTLA,81,SILTEPEC,1206,C02,18,102,25,1,112,0,3,104,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,375,12,387,539,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 17/1206_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1265,B,16,35,5,7,58,9,0,3,98,7,4,13,0,0,0,0,0,0,0,0,0,0,0,0,0,255,12,267,709,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1265_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1265,C01,20,39,9,8,69,1,0,7,93,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,254,17,271,709,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1265_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1265,C02,10,44,5,10,66,5,0,3,91,4,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,251,13,264,710,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1265_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1266,B,6,24,9,10,64,6,2,0,77,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,218,15,233,459,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1266_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1266,C01,13,17,13,8,43,2,2,2,67,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,182,10,192,459,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1266_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1267,B,10,41,10,5,51,4,4,13,97,1,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,247,20,267,720,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1267_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1267,C01,8,49,16,5,42,4,1,5,102,6,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,249,13,262,720,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1267_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1267,C02,9,25,7,1,56,5,4,9,92,5,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,226,13,239,720,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1267_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1267,C03,8,34,14,6,65,4,5,7,101,4,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,254,13,267,720,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1267_C3.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1267,C04,13,36,4,10,41,5,6,8,99,4,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,234,14,248,721,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1267_C4.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1268,B,6,40,22,2,35,6,5,1,96,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,229,11,240,572,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1268_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1268,C01,11,35,20,2,42,2,4,1,121,4,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,262,16,278,572,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1268_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1268,C02,10,36,19,2,39,6,3,1,101,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,226,11,237,572,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1268_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1269,B,10,31,7,8,56,6,4,3,98,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,236,14,250,637,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1269_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1269,C01,10,27,12,5,56,2,1,5,90,4,3,13,0,0,0,0,0,0,0,0,0,0,0,0,2,228,11,241,638,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1269_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,B,19,25,7,0,27,19,0,9,116,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,245,12,258,630,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,C01,8,19,4,3,29,5,3,10,95,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,2,198,15,215,631,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,C02,19,25,7,2,27,19,3,9,116,3,4,26,0,0,0,0,0,0,0,0,0,0,0,0,2,260,12,274,631,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,E01,10,36,5,7,55,3,0,6,106,6,5,12,0,0,0,0,0,0,0,0,0,0,0,0,0,251,8,259,741,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_E1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,E01C01,9,35,7,9,62,2,0,3,108,5,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,255,10,265,741,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_E1C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,E01C02,19,29,8,6,60,5,2,8,93,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,255,10,265,741,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_E1C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,E01C03,18,31,9,19,44,3,5,8,99,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,252,10,262,742,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_E1C3.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1270,E02,6,21,5,5,41,1,0,0,60,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,145,12,158,411,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1270_E2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1271,B,13,15,7,3,52,5,3,5,112,2,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,226,6,232,522,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1271_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1271,C01,5,28,7,2,35,3,2,3,84,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,178,14,192,522,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1271_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1271,C02,8,26,6,3,38,3,1,6,95,2,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,195,8,203,523,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1271_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1272,B,6,47,8,7,53,1,3,11,116,3,32,6,0,0,0,0,0,0,0,0,0,0,0,0,0,293,17,310,655,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1272_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1272,C01,11,51,8,3,46,4,2,6,131,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,276,15,291,656,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1272_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1273,B,21,41,12,3,48,2,2,9,72,4,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,222,8,230,621,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1273_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1273,C01,17,29,6,4,57,1,3,7,75,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,204,9,213,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1273_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1273,C02,19,41,11,5,45,0,3,15,54,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,205,11,216,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1273_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1273,E01,26,29,3,5,42,4,2,6,79,3,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,225,7,232,668,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1273_E1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1273,E01C01,14,36,3,7,41,3,1,4,59,2,1,24,0,0,0,0,0,0,0,0,0,0,0,0,1,195,19,215,669,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1273_E1C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1273,E01C02,29,34,5,5,64,1,2,13,69,7,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,241,13,254,669,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1273_E1C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1274,B,5,43,15,3,40,5,3,6,71,3,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,213,12,225,435,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1274_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1274,C01,4,29,8,4,33,5,4,8,74,2,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,187,12,199,435,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1274_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1275,B,5,23,4,5,31,5,0,7,111,5,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,205,8,213,504,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1275_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1275,C01,9,32,10,6,24,3,0,9,97,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,198,8,206,504,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1275_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1275,C02,6,12,5,6,28,8,2,10,98,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,189,14,203,504,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1275_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1276,B,29,25,9,2,22,9,4,10,76,3,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,217,9,226,604,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1276_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1276,C01,23,26,4,1,37,13,8,3,74,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,209,19,228,604,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1276_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1276,C02,19,27,9,1,30,18,4,5,82,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,217,10,227,604,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1276_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1276,E01,12,18,10,2,49,4,1,3,48,5,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,176,6,182,442,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1276_E1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1277,B,9,51,6,7,33,6,8,10,115,6,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,272,11,283,630,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1277_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1277,C01,12,36,13,2,20,11,5,4,137,4,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,263,12,275,631,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1277_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1278,B,22,55,11,9,33,10,4,3,150,6,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,325,10,335,661,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1278_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1278,C01,15,45,8,3,42,7,8,6,149,8,7,17,0,0,0,0,0,0,0,0,0,0,0,0,2,315,5,322,662,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1278_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1279,B,23,44,5,2,30,10,4,8,106,4,5,27,0,0,0,0,0,0,0,0,0,0,0,0,3,268,10,281,631,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1279_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1279,C01,13,44,4,8,32,8,3,2,76,5,7,20,0,0,0,0,0,0,0,0,0,0,0,0,2,222,13,237,631,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1279_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1280,B,17,39,8,4,51,7,0,1,84,6,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,233,12,245,580,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1280_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1280,C01,9,43,10,9,32,7,4,7,69,1,3,15,0,0,0,0,0,0,0,0,0,0,0,0,2,209,6,217,580,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1280_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1280,C02,15,26,9,2,46,7,2,2,85,7,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,210,17,227,581,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1280_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1280,C03,16,35,10,2,35,8,3,3,90,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,12,222,581,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1280_C3.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1281,B,14,30,9,4,45,9,0,10,107,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,251,10,261,645,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1281_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1281,C01,5,35,3,9,31,4,5,9,108,2,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,225,9,234,645,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1281_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1281,C02,6,27,6,5,31,1,6,9,105,5,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,219,10,229,646,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1281_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1281,C03,3,23,10,1,37,11,2,5,98,3,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,210,10,220,646,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1281_C3.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1282,B,15,49,8,3,44,10,5,8,102,8,9,16,0,0,0,0,0,0,0,0,0,0,0,0,1,277,20,298,679,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1282_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1282,C01,14,43,7,1,37,17,3,6,121,5,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,280,12,292,680,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1282_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1283,B,4,31,6,5,31,11,0,8,80,3,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,189,12,201,419,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1283_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1283,C01,10,269,5,0,23,7,0,7,77,2,2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,423,5,428,420,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1283_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1284,B,16,70,1,4,40,13,3,7,93,4,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,287,9,296,632,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1284_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1285,B,12,27,4,5,29,3,0,0,73,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,162,7,169,403,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1285_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1285,C01,8,36,2,6,25,6,1,2,61,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,156,6,162,403,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1285_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1286,B,20,48,9,2,37,9,3,8,119,4,5,13,0,0,0,0,0,0,0,0,0,0,0,0,1,277,16,294,723,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1286_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1286,SMR01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1286_.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1287,B,11,56,3,3,44,5,2,0,89,8,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,236,13,249,586,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1287_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1288,B,9,39,3,0,15,7,0,0,90,1,5,10,0,0,0,0,0,0,0,0,0,0,0,0,0,179,3,182,433,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1288_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1289,B,7,32,4,4,34,23,8,4,101,4,2,26,0,0,0,0,0,0,0,0,0,0,0,0,1,249,15,265,622,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1289_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1290,B,12,48,8,6,36,14,1,6,101,4,9,29,0,0,0,0,0,0,0,0,0,0,0,0,0,274,18,292,712,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1290_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1291,B,24,51,3,6,41,25,3,3,174,3,5,26,0,0,0,0,0,0,0,0,0,0,0,0,1,364,8,373,746,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1291_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1292,B,7,24,5,0,50,2,3,11,91,4,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,214,8,222,484,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1292_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1292,C01,17,29,7,1,30,6,1,17,70,2,2,11,0,0,0,0,0,0,0,0,0,0,0,0,0,193,13,206,484,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1292_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1293,B,14,28,3,7,35,7,0,6,68,2,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,197,14,211,546,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1293_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1293,E01,9,19,9,8,45,4,2,7,93,10,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,221,13,234,542,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1293_E1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1293,E01C01,10,40,4,6,41,4,4,7,96,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,222,19,241,543,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1293_E1C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1294,B,30,56,10,6,52,3,0,2,71,4,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,252,8,260,551,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1294_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1294,C01,26,42,8,5,41,1,3,8,92,4,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,249,19,268,551,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1294_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1294,C02,27,32,5,2,53,3,2,10,82,1,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,228,13,241,551,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1294_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1295,B,12,51,9,3,45,12,2,3,124,5,4,24,0,0,0,0,0,0,0,0,0,0,0,0,1,294,13,308,741,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1295_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1295,C01,23,64,3,8,49,9,0,5,109,1,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,306,18,324,741,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1295_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1296,B,12,28,2,4,41,19,1,7,87,4,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,219,12,231,525,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1296_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1296,C01,12,24,1,7,46,16,0,7,86,3,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,217,7,224,525,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1296_C1.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1296,C02,9,25,2,6,45,11,2,7,82,2,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,212,11,223,525,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1296_C2.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1297,B,12,34,6,10,26,11,1,7,60,2,7,18,0,0,0,0,0,0,0,0,0,0,0,0,0,194,7,201,415,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1297_B.pdf
2,7,CHIAPAS,18,TAPACHULA NORTE,90,TAPACHULA,1297,C01,4,22,4,3,39,4,3,2,73,3,4,17,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1,179,415,ACTA CASILLA,,,www.iepc-chiapas.org.mx/SICEE/actas_dip/Distrito 18/1297_C1.pdf
