state,mun,section,uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,incumbent_vote,party_component,mutually_exclusive,incumbent_party_JL,incumbent_candidate_JL,runnerup_party_magar,runnerup_candidate_magar,runnerup_vote,runnerup_party_component,margin,listanominal,valid,total,PAN,PRI,PRD,PT,PVEM,PARMEO,PC,PSN,PAS,PUP,PANAL,PAN_PRD_PT_PC,PRI_PVEM,PAN_PRD_PT,PMC,PSD,MC,MORENA,PES,PRS,PAN_PRD,CI_1,CI_2,CI_3,CI_4,CI_5,PANAL_PSD,PMR,PAN_PRD_MC,PRI_PVEM_PANAL,PT_MORENA_PES,PRD_MC_PUP,PRI_PANAL,PVEM_PANAL,PRD_MC,FXM,RSP,PAN_PRI,PRI_PRD,PAN_PRI_PRD,PAN_PRI_PANAL,PAN_PRD_PANAL,PRI_PRD_PANAL,PAN_PANAL,PRD_PANAL,PT_PVEM_PUP,PT_PVEM_MORENA,PT_PUP_MORENA,PVEM_PUP_MORENA,PT_PVEM,PT_PUP,PT_MORENA,PVEM_PUP,PVEM_MORENA,PUP_MORENA,CC_PAN_PRI_PRD_PANAL,CC_PT_PVEM,CC_PAN_PRI_PRD,CC_PAN_PRI,CC_PRI_PANAL,CC_PVEM_PANAL,CC_PRD_PANAL,CC_PRI_PRD_PANAL,CC_PAN_PRD,CC_PRI_PRD,CC_PAN_PANAL,CC_PAN_PRI_PANAL,CC_PT_PVEM_PUP_MORENA,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,PAN_PRI_PRD_PANAL,PT_PVEM_PUP_MORENA,MUJER,CC_PAN_PRD_PUP,PAN_PUP,PRD_PUP,CC_PAN_PRD_PANAL,CC_PRD_PUP,CC_PVEM_MORENA_PANAL_FXM,PVEM_MORENA_PANAL,PVEM_MORENA_FXM,PVEM_PANAL_FXM,MORENA_PANAL_FXM,PVEM_FXM,MORENA_PANAL,MORENA_FXM,PANAL_FXM,CC_PVEM_MORENA_PANAL,CC_PVEM_MORENA,CC_PVEM_MORENA_FXM,CC_PVEM_FXM,CC_PT_PUP_PANAL,PT_PANAL,PUP_PANAL,CC_PT_PUP,CC_PT_PANAL,CC_MORENA_PANAL_FXM,CC_MORENA_PANAL,CC_MORENA_FXM,CC_PUP_PANAL_FXM,PUP_FXM,CC_PUP_PANAL,CC_PUP_FXM,CC_PANAL_FXM,PVEM_MORENA_PANAL_FXM,PAN_PRD_PUP,PUP_PANAL_FXM,PT_PUP_PANAL,extra,manipulated_year,final_incumbent
OAXACA,ZAPOTITLAN LAGUNAS,2434,20567,2021,PAN_PRD_MC,FABIOLA HONORINA MORALES GONZALEZ,NA,NA,TRUE,COAL,FABIOLA HONORINA MORALES GONZALEZ,PT_MORENA_PES,NA,NA,NA,0.0238095238,486,294,310,3,11,1,3,115,NA,NA,NA,NA,0,116,NA,NA,NA,NA,NA,0,30,3,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2436,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,1374,954,980,158,50,14,213,336,NA,NA,NA,NA,8,0,NA,NA,NA,NA,NA,0,80,47,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2437,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,2124,1408,1447,246,55,25,252,436,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,0,186,102,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2438,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,1168,720,749,118,17,3,203,209,NA,NA,NA,NA,4,0,NA,NA,NA,NA,NA,0,61,73,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2439,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,1311,977,998,168,37,15,269,271,NA,NA,NA,NA,9,0,NA,NA,NA,NA,NA,0,111,48,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2440,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,1532,1062,1081,245,65,11,141,310,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,0,150,59,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2441,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,2193,1521,1555,451,78,16,128,286,NA,NA,NA,NA,14,0,NA,NA,NA,NA,NA,0,283,95,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2442,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,2760,1585,1653,392,84,22,308,388,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,0,195,64,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2443,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,592,314,339,45,37,14,68,27,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,0,74,14,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2444,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,345,189,199,10,0,3,62,17,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,60,6,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2445,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,698,392,403,238,6,7,19,2,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,0,107,3,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2446,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,517,277,292,116,8,2,19,7,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,0,85,4,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2447,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,1104,669,696,263,31,12,46,20,NA,NA,NA,NA,6,0,NA,NA,NA,NA,NA,0,158,7,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2448,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,432,259,270,95,26,8,28,17,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,0,58,1,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ZIMATLAN DE ALVAREZ,2449,20570,2021,PAN_PRD_MC,JAVIER CESAR BARROSO SANCHEZ,NA,NA,TRUE,COAL,JAVIER CESAR BARROSO SANCHEZ,PT_MORENA_PES,NA,NA,NA,0.2808474893,106,60,60,35,1,0,2,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,21,1,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2021,NA
OAXACA,ACATLAN DE PEREZ FIGUEROA,2,20002,2024,MORENA,JESUS ORTEGA MARIN,286,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,652,439,461,0,60,4,66,13,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,1,286,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,5,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,3,20002,2024,MORENA,JESUS ORTEGA MARIN,788,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,1680,1098,1142,0,103,3,133,41,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,11,788,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,8,NA,0,3,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,4,20002,2024,MORENA,JESUS ORTEGA MARIN,640,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,1772,989,1044,0,156,8,118,31,NA,NA,NA,NA,5,0,NA,NA,NA,NA,NA,12,640,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,15,NA,0,2,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,5,20002,2024,MORENA,JESUS ORTEGA MARIN,281,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,666,457,480,0,51,4,61,41,NA,NA,NA,NA,7,2,NA,NA,NA,NA,NA,6,281,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,0,1,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,6,20002,2024,MORENA,JESUS ORTEGA MARIN,816,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,1659,1095,1170,0,64,10,55,107,NA,NA,NA,NA,3,2,NA,NA,NA,NA,NA,25,816,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,10,NA,0,3,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,7,20002,2024,MORENA,JESUS ORTEGA MARIN,454,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,907,595,638,0,19,4,43,52,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,15,454,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,8,20002,2024,MORENA,JESUS ORTEGA MARIN,308,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,820,525,545,0,40,2,132,16,NA,NA,NA,NA,6,3,NA,NA,NA,NA,NA,13,308,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,4,NA,0,1,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,9,20002,2024,MORENA,JESUS ORTEGA MARIN,315,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,675,462,475,0,12,3,102,17,NA,NA,NA,NA,7,0,NA,NA,NA,NA,NA,1,315,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,2,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,10,20002,2024,MORENA,JESUS ORTEGA MARIN,563,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,1171,781,800,0,33,6,127,26,NA,NA,NA,NA,17,1,NA,NA,NA,NA,NA,4,563,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,3,NA,0,1,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,11,20002,2024,MORENA,JESUS ORTEGA MARIN,555,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,1573,914,956,0,14,3,234,56,NA,NA,NA,NA,16,4,NA,NA,NA,NA,NA,12,555,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,9,NA,0,3,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,7,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,12,20002,2024,MORENA,JESUS ORTEGA MARIN,674,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,1700,1018,1061,0,23,4,183,67,NA,NA,NA,NA,17,6,NA,NA,NA,NA,NA,32,674,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,9,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,2,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,13,20002,2024,MORENA,JESUS ORTEGA MARIN,314,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,641,437,466,0,31,2,41,27,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,8,314,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,9,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,1,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
OAXACA,ACATLAN DE PEREZ FIGUEROA,14,20002,2024,MORENA,JESUS ORTEGA MARIN,317,MORENA,TRUE,PAN,JESUS ORTEGA MARIN,PAN_PRI_PRD,NA,NA,NA,0.3244582043,780,501,531,0,30,5,53,56,NA,NA,NA,NA,5,2,NA,NA,NA,NA,NA,26,317,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,7,NA,0,0,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,0,NA,0,0,NA,0,0,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,MORENA
