CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA_PC,PRI_PVEM_AVE_PC,PRI_NVA_ALIANZA_AVE_PC,PVEM_NVA_ALIANZA_AVE_PC,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_PVEM_PC,PRI_NVA_ALIANZA_AVE,PRI_NVA_ALIANZA_PC,PRI_AVE_PC,PVEM_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_PC,PVEM_AVE_PC,NVA_ALIANZA_AVE_PC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PRI_PC,PVEM_NVA_ALIANZA,PVEM_AVE,PVEM_PC,NVA_ALIANZA_AVE,NVA_ALIANZA_PC,AVE_PC,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS ,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF ,OBSERVACIONES,RUTA_ACTA
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3432,B,78,14,16,3,2,2,4,4,0,24,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,154,4,158,328,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3433,B,103,36,6,3,4,2,2,1,2,17,10,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,196,6,202,453,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3433,C01,81,16,6,1,3,1,2,3,0,37,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,161,4,165,452,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3434,B,115,40,0,3,3,3,4,4,5,66,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,249,13,262,599,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3435,B,121,32,11,3,3,2,0,4,6,74,6,8,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,279,12,291,619,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3435,C01,134,26,19,2,2,5,3,3,0,61,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,263,11,274,618,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,143,SAN JUAN EVANGELISTA,3436,B,70,21,5,4,3,0,1,1,0,60,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,181,15,196,471,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3100,B,55,72,3,11,4,19,0,1,5,115,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,292,11,303,645,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3100,C01,30,62,4,12,2,19,2,3,6,103,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,5,0,254,22,276,645,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3100,C02,45,77,5,7,3,12,0,0,9,104,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,270,11,281,645,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3100,C03,48,73,2,12,5,15,0,4,1,104,1,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,272,13,285,644,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3101,B,67,105,12,3,5,9,1,2,2,49,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,271,17,288,512,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3101,C01,45,93,7,7,2,15,1,4,1,41,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,224,11,235,512,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3101,C02,55,125,4,5,8,5,1,2,2,51,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,273,10,283,511,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3107,B,106,141,4,27,4,9,2,2,1,35,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,338,0,338,547,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3107,C01,85,131,5,14,4,7,5,2,1,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,295,0,295,547,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3107,E01,16,72,3,6,5,0,0,2,1,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,0,226,17,243,330,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3108,B,84,91,16,15,6,13,6,3,6,123,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,379,13,392,670,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3108,C01,78,134,15,12,5,31,4,5,0,96,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,397,29,426,670,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3108,E01,34,168,9,7,13,46,5,9,4,99,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,400,8,408,747,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4720,B,51,189,8,6,9,4,0,4,4,44,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,332,12,344,629,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4721,B,92,125,10,9,7,13,0,1,1,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,282,10,292,661,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4722,B,17,21,7,11,5,19,4,3,1,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,4,0,135,13,148,239,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3475,B,68,65,18,33,2,6,0,11,3,156,23,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,0,0,0,1,4,0,407,13,420,749,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3475,C01,59,54,9,31,1,2,4,16,0,123,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,334,7,341,749,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3475,C02,75,62,15,39,1,5,1,7,4,148,10,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,379,10,389,748,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3476,B,46,84,15,12,2,5,2,5,2,176,12,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,372,16,388,744,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3476,C01,66,63,23,9,2,4,2,7,1,177,17,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,7,0,387,5,392,744,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3477,B,42,45,8,13,1,0,2,7,5,118,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,7,0,258,1,259,507,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3477,C01,30,54,7,12,0,2,2,3,5,113,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,246,4,250,507,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3477,C02,36,50,12,7,0,0,0,7,1,114,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,236,5,241,506,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3478,B,49,53,10,9,1,4,2,5,3,115,9,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,0,275,5,280,537,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3478,C01,49,54,8,9,5,4,1,10,4,98,8,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,258,7,265,537,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3478,C02,46,60,12,18,4,0,3,6,4,108,4,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,275,14,289,536,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3479,B,43,52,6,8,5,5,0,7,5,86,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,4,0,242,11,253,529,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3479,C01,46,43,9,13,1,4,1,2,2,97,2,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,229,8,237,529,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3479,C02,45,63,14,5,4,2,5,7,3,98,6,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,264,13,277,528,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3480,B,33,86,11,7,1,3,3,10,3,93,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,259,9,268,557,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3480,C01,36,58,6,8,1,1,0,6,1,91,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,222,6,228,556,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3480,C02,25,66,1,1,2,2,0,7,4,106,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,230,14,244,556,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3481,B,81,100,20,18,3,11,1,9,6,76,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,354,10,364,727,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3481,C01,71,105,21,16,4,5,2,11,2,71,5,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,330,3,333,727,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3482,B,11,28,7,7,0,2,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,78,14,92,200,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3483,B,47,44,11,11,1,1,4,4,2,61,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,190,8,198,357,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3484,B,25,55,10,12,3,7,2,7,1,45,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,0,180,13,193,448,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3485,B,35,45,18,14,4,4,2,13,5,71,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,223,12,235,589,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3485,C01,23,42,5,14,2,7,3,10,6,83,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,199,14,213,588,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3486,B,22,51,9,13,1,0,8,3,1,74,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,3,0,193,13,206,572,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3486,C01,24,29,10,9,4,1,1,3,1,90,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,181,9,190,572,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3487,B,24,33,12,20,1,3,2,21,0,70,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,201,0,201,516,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3487,C01,25,54,5,17,1,1,0,18,1,102,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,3,0,239,8,247,516,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3487,C02,27,44,6,15,3,1,0,10,6,79,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,207,6,213,515,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3488,B,15,53,6,7,0,1,1,15,5,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,172,2,174,478,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3488,C01,11,47,5,13,2,3,3,18,8,66,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,189,13,202,478,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3489,B,21,76,3,50,2,2,6,11,1,47,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,229,1,230,547,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3489,C01,24,69,15,46,4,3,1,16,3,39,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,230,3,233,546,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3490,B,10,32,4,39,2,2,1,1,2,29,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,1,0,130,6,136,401,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3490,E01,20,70,3,38,3,0,0,2,0,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,161,4,165,434,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3490,E01C01,11,93,8,39,3,3,3,4,2,26,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,199,4,203,433,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3491,B,114,49,26,15,1,2,1,1,1,72,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,314,15,329,545,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3491,C01,93,69,20,6,0,4,1,1,3,66,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,279,8,287,545,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3492,B,94,142,21,6,3,3,5,2,2,36,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,2,327,731,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3493,B,14,25,4,20,1,1,2,1,1,42,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,115,3,118,348,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3493,E01,9,67,0,6,1,2,1,2,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,121,6,127,286,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3494,B,78,82,6,11,2,1,1,21,0,119,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,331,7,338,622,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3494,C01,76,71,5,8,3,6,0,9,2,103,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,293,3,296,622,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3495,B,67,48,6,10,3,3,2,17,4,103,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,267,3,270,519,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3495,C01,47,53,5,12,1,5,0,11,3,113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,254,8,262,519,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3495,C02,61,44,4,5,1,5,1,18,2,125,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,274,4,278,519,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3496,B,114,43,4,6,1,4,0,10,1,73,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,2,1,268,3,272,582,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3496,C01,82,45,6,7,0,4,1,9,2,95,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,264,3,267,582,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3496,C02,104,49,3,12,2,4,1,6,2,95,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,5,0,292,19,311,581,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3497,B,95,34,8,3,8,2,1,13,1,45,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,222,2,224,497,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasGOB.pdf
