id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI,PC,PRD,PT,PVEM,Nulos,Total
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,833,69,101,0,32,4,10,11,227
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,853,67,57,5,28,11,6,13,187
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,707,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,859,87,106,2,51,16,18,14,294
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,866,87,127,5,46,9,8,15,297
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,683,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,869,118,122,6,44,5,13,11,319
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,878,95,137,4,40,15,14,12,317
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,879,66,136,3,63,38,11,14,331
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,381,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,882,72,78,5,19,7,6,3,190
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,450,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,890,59,84,0,44,12,8,18,225
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,900,80,75,0,22,5,9,8,199
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,909,103,139,2,43,2,8,7,304
13,10/11/1996,12,Ayuntamientos,13,0,2,C,Contigua,0,47,PACHUCA DE SOTO,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,911,62,94,2,39,8,8,18,231
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,587,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,918,75,103,3,32,10,3,11,237
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,656,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,920,111,124,34,58,8,13,9,357
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,47,PACHUCA DE SOTO,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,933,107,134,0,50,4,10,0,305
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,933,101,128,2,46,3,6,8,294
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,555,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,935,31,88,1,50,8,4,7,189
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,937,87,100,4,35,9,7,12,254
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,638,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,938,70,105,3,41,8,13,10,250
13,10/11/1996,12,Ayuntamientos,13,0,2,C,Contigua,0,47,PACHUCA DE SOTO,510,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,939,66,105,4,36,3,6,13,233
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,949,70,98,1,41,6,4,7,227
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,47,PACHUCA DE SOTO,410,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,959,27,93,2,36,6,7,5,176
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,358,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,963,0,216,0,4,0,0,29,249
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,222,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,964,0,179,0,7,0,0,6,192
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,967,0,303,0,16,0,0,51,370
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,296,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,974,0,127,0,17,0,0,6,150
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,48,PISAFLORES,229,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,975,0,126,0,11,0,0,3,140
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,49,PROGRESO DE OBREGON,735,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,983,80,229,0,86,0,0,9,404
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,49,PROGRESO DE OBREGON,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,988,84,189,0,48,4,0,11,336
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,49,PROGRESO DE OBREGON,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,989,7,65,0,5,1,0,1,79
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,40,MINERAL DE LA REFORMA,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,736,57,70,0,44,0,0,10,181
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,41,MIXQUIAHUALA DE JUAREZ,546,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,748,63,134,0,126,0,0,10,333
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,41,MIXQUIAHUALA DE JUAREZ,314,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,754,9,77,0,42,0,1,5,134
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,42,MOLANGO DE ESCAMILLA,226,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,771,8,94,0,1,0,0,9,112
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,43,NICOLAS FLORES,137,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,781,0,45,0,23,0,0,14,82
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,43,NICOLAS FLORES,118,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,785,0,69,0,6,0,0,3,78
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,43,NICOLAS FLORES,69,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,792,0,39,0,12,0,0,6,57
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,43,NICOLAS FLORES,178,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,793,0,55,0,35,0,0,15,105
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,43,NICOLAS FLORES,174,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,796,0,93,0,11,0,0,4,108
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,44,NOPALA DE VILLAGRAN,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,806,17,107,8,92,0,0,21,245
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,599,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,479,100,303,4,7,4,2,18,438
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,445,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,480,5,231,0,1,7,1,15,260
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,483,67,143,0,2,1,2,24,239
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,672,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,488,17,461,3,10,4,6,27,528
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,490,6,183,0,14,0,0,28,231
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,491,11,213,1,25,1,3,29,283
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,426,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,491,12,196,0,24,1,1,38,272
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,28,HUEJUTLA DE REYES,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,500,64,137,1,5,2,1,6,216
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,28,HUEJUTLA DE REYES,603,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,508,60,205,3,21,3,6,5,303
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,29,HUICHAPAN,167,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,515,1,93,0,20,0,0,11,125
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,29,HUICHAPAN,386,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,518,3,134,0,31,0,0,10,178
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,29,HUICHAPAN,327,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,525,39,109,0,23,0,0,11,182
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,29,HUICHAPAN,440,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,534,38,98,0,34,0,0,19,189
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,54,SAN SALVADOR,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1080,4,75,1,148,11,0,2,241
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,54,SAN SALVADOR,566,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1087,15,197,1,55,5,0,10,283
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,55,SANTIAGO DE ANAYA,542,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1099,6,61,0,144,0,0,7,218
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,55,SANTIAGO DE ANAYA,171,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1104,1,48,0,8,0,0,0,57
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,55,SANTIAGO DE ANAYA,253,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1106,8,106,0,17,1,0,3,135
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,56,SANTIAGO TULANTEPEC DE LUGO GU,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1111,187,125,1,4,3,0,7,327
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,56,SANTIAGO TULANTEPEC DE LUGO GU,562,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1118,105,128,5,2,1,0,15,256
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,57,SINGUILUCAN,375,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1125,0,151,0,5,15,0,11,182
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,58,TASQUILLO,392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1148,0,27,1,140,0,0,16,184
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,58,TASQUILLO,746,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1150,0,261,0,49,0,0,17,327
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,58,TASQUILLO,501,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1151,0,194,2,79,0,0,27,302
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,59,TECOZAUTLA,325,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1155,21,43,0,75,1,0,8,148
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,59,TECOZAUTLA,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1156,83,51,0,39,1,0,9,183
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,60,TENANGO DE DORIA,273,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1182,0,123,0,46,0,0,7,176
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,60,TENANGO DE DORIA,285,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1184,0,86,0,58,0,0,9,153
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,61,TEPEAPULCO,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1193,19,141,0,98,0,9,11,278
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,61,TEPEAPULCO,696,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1197,14,179,1,89,0,3,8,294
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,61,TEPEAPULCO,398,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1199,14,89,2,59,0,3,8,175
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,61,TEPEAPULCO,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1202,3,134,0,24,0,0,7,168
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,61,TEPEAPULCO,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1210,13,94,1,149,0,8,4,269
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,65,TETEPANGO,409,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1308,11,129,0,185,2,0,4,331
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,65,TETEPANGO,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1309,32,142,0,283,1,0,4,462
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,66,TEZONTEPEC DE ALDAMA,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1314,0,66,0,318,0,0,0,384
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,66,TEZONTEPEC DE ALDAMA,309,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1331,0,161,0,60,0,0,1,222
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,67,TIANGUISTENGO,331,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1337,108,86,0,5,0,3,3,205
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,68,TIZAYUCA,391,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1349,15,85,6,49,4,0,11,170
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,68,TIZAYUCA,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1350,52,128,2,88,3,0,13,286
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,68,TIZAYUCA,637,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1357,18,124,0,55,5,0,10,212
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,68,TIZAYUCA,403,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1358,35,74,0,82,5,0,10,206
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,69,TLAHUELILPAN,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1369,203,173,0,84,4,0,0,464
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,70,TLAHUILTEPA,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1380,0,261,0,20,0,0,7,288
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,70,TLAHUILTEPA,158,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1384,0,78,0,24,0,0,8,110
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,71,TLANALAPA,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1395,0,170,0,106,0,3,8,287
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,71,TLANALAPA,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1397,0,183,0,117,0,2,3,305
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,71,TLANALAPA,211,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1400,0,57,0,60,0,0,0,117
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,71,TLANALAPA,682,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1402,0,139,0,130,0,20,20,309
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,72,TLANCHINOL,571,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1406,6,126,0,67,130,0,30,359
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,72,TLANCHINOL,383,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1415,7,114,0,74,6,0,21,222
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,73,TLAXCOAPAN,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1432,0,130,0,120,0,0,0,250
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,73,TLAXCOAPAN,442,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1433,0,88,0,144,0,0,7,239
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,74,TOLCAYUCA,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1444,195,147,0,49,0,0,2,393
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,74,TOLCAYUCA,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1444,177,157,0,31,0,0,6,371
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,75,TULA DE ALLENDE,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1450,12,80,0,104,0,0,9,205
13,10/11/1996,12,Ayuntamientos,13,0,2,C,Contigua,0,75,TULA DE ALLENDE,520,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1453,20,126,0,105,0,3,11,265
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,75,TULA DE ALLENDE,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1455,21,94,0,101,0,3,4,223
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,75,TULA DE ALLENDE,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1460,33,120,0,167,0,9,8,337
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,75,TULA DE ALLENDE,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1466,28,95,0,141,0,3,9,276
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,75,TULA DE ALLENDE,479,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1477,18,65,0,118,0,4,7,212
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,75,TULA DE ALLENDE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1488,29,92,0,153,0,6,8,288
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,75,TULA DE ALLENDE,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1492,39,93,0,136,0,6,6,280
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,75,TULA DE ALLENDE,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1498,23,130,0,112,0,3,6,274
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,76,TULANCINGO DE BRAVO,657,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1506,69,154,3,25,5,2,5,263
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,76,TULANCINGO DE BRAVO,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1508,55,135,0,17,4,4,10,225
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,76,TULANCINGO DE BRAVO,474,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1512,48,78,5,17,12,2,8,170
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,62,TEPEHUACAN DE GUERRERO,80,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1238,1,5,0,66,0,0,0,72
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,76,TULANCINGO DE BRAVO,680,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1534,75,171,2,20,4,7,13,292
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,76,TULANCINGO DE BRAVO,640,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1537,68,170,2,38,4,4,5,291
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,77,VILLA DE TEZONTEPEC,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1561,5,130,0,245,4,2,10,396
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,96,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1657,2,42,0,17,0,0,6,67
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,232,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1660,1,102,1,20,3,0,5,132
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,141,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1665,2,53,2,22,0,0,6,85
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1668,9,186,3,87,12,0,34,331
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,164,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1670,2,80,0,14,0,0,6,102
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,108,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1671,1,43,1,12,0,0,6,63
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,495,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1675,4,101,8,146,4,0,17,280
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1676,1,81,3,127,0,0,5,217
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,67,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1677,0,30,0,4,0,0,45,79
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,720,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1679,21,180,1,131,1,0,0,334
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,294,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1681,1,106,0,33,2,0,6,148
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1682,13,151,3,79,0,0,3,249
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,650,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1683,15,167,3,115,5,0,0,305
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,84,ZIMAPAN,105,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1695,5,46,0,21,4,0,0,76
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,78,XOCHIATIPAN,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1572,47,150,0,89,3,0,62,351
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,79,XOCHICOATLAN,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1583,0,287,0,12,25,0,24,348
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,80,YAHUALICA,676,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1598,0,122,3,24,0,0,32,181
13,10/11/1996,12,Ayuntamientos,13,0,1,C,Contigua,0,81,ZACUALTIPAN DE ANGELES,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1603,86,79,0,7,1,0,6,179
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,81,ZACUALTIPAN DE ANGELES,315,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1613,78,41,3,6,1,0,3,132
13,10/11/1996,12,Ayuntamientos,13,0,1,B,Basica,0,81,ZACUALTIPAN DE ANGELES,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,1614,69,97,0,6,2,0,4,178
