Nombre,ListadoNominal,Casilla,TipoCasilla,PAN,PRI,PRD,PT,PVEM,PC,Alternativa,Validos,Nulos,Totales
HUEJUTLA DE REYES,631,457,C3,37,134,143,11,14,0,0,339,16,355
HUEJUTLA DE REYES,631,457,C4,40,141,133,7,18,0,0,339,0,339
HUEJUTLA DE REYES,567,458,B,41,188,72,13,11,0,0,325,0,325
HUEJUTLA DE REYES,567,458,C1,37,226,77,7,16,0,0,363,3,366
HUEJUTLA DE REYES,649,459,B,35,174,121,4,21,0,1,356,3,359
HUEJUTLA DE REYES,650,459,C1,28,134,120,3,31,0,1,317,19,336
HUEJUTLA DE REYES,650,459,C2,34,177,96,3,28,0,0,338,0,338
HUEJUTLA DE REYES,667,460,B,32,143,107,4,32,0,0,318,7,325
HUEJUTLA DE REYES,667,460,C1,44,146,109,3,37,0,0,339,5,344
HUEJUTLA DE REYES,667,460,C2,31,120,116,5,44,0,0,316,312,628
HUEJUTLA DE REYES,668,460,C3,37,157,102,5,45,0,0,346,4,350
HUEJUTLA DE REYES,668,460,C4,36,152,98,8,33,0,0,327,4,331
HUEJUTLA DE REYES,556,461,B,53,140,85,3,16,0,0,297,0,297
HUEJUTLA DE REYES,556,461,C1,65,120,63,3,44,0,1,296,6,302
HUEJUTLA DE REYES,557,461,C2,60,130,75,1,25,0,1,292,4,296
HUEJUTLA DE REYES,625,462,B,45,190,108,2,25,0,2,372,7,379
HUEJUTLA DE REYES,625,462,C1,50,191,78,5,33,0,0,357,5,362
HUEJUTLA DE REYES,707,463,B,56,154,131,4,23,0,0,368,4,372
HUEJUTLA DE REYES,708,463,C1,39,179,142,6,19,0,0,385,0,385
HUEJUTLA DE REYES,682,464,B,50,132,125,3,53,0,0,363,5,368
HUEJUTLA DE REYES,682,464,C1,47,124,119,5,43,0,0,338,6,344
HUEJUTLA DE REYES,682,464,C2,48,150,112,6,33,0,0,349,12,361
HUEJUTLA DE REYES,405,465,B,33,130,72,3,21,0,0,259,1,260
HUEJUTLA DE REYES,406,465,C1,36,121,55,4,18,0,0,234,1,235
HUEJUTLA DE REYES,448,466,B,26,138,64,5,25,0,1,259,2,261
HUEJUTLA DE REYES,448,466,C1,23,114,61,6,53,0,0,257,0,257
HUEJUTLA DE REYES,595,467,B,21,88,137,3,45,0,1,295,5,300
HUEJUTLA DE REYES,595,467,C1,27,96,105,5,52,0,0,285,14,299
HUEJUTLA DE REYES,595,467,C2,27,74,130,9,50,0,0,290,7,297
HUEJUTLA DE REYES,596,467,C3,32,87,113,3,47,0,0,282,7,289
HUEJUTLA DE REYES,632,468,B,41,111,152,9,43,0,0,356,0,356
HUEJUTLA DE REYES,632,468,C1,28,100,136,8,56,0,0,328,10,338
HUEJUTLA DE REYES,632,468,C2,35,132,121,10,25,0,0,323,0,323
HUEJUTLA DE REYES,551,469,B,36,138,88,3,23,0,1,289,3,292
HUEJUTLA DE REYES,551,469,C1,65,122,100,6,26,0,0,319,0,319
HUEJUTLA DE REYES,552,469,C2,66,105,130,3,14,0,0,318,1,319
HUEJUTLA DE REYES,629,470,B,29,129,154,5,32,0,0,349,10,359
HUEJUTLA DE REYES,629,470,C1,24,134,129,8,32,0,2,329,7,336
HUEJUTLA DE REYES,629,470,C2,23,133,113,5,32,0,0,306,8,314
HUEJUTLA DE REYES,630,470,C3,35,114,137,7,30,0,0,323,0,323
HUEJUTLA DE REYES,730,471,B,13,111,212,6,5,0,0,347,24,371
HUEJUTLA DE REYES,731,471,C1,12,138,214,7,6,0,0,377,42,419
HUEJUTLA DE REYES,638,472,B,4,73,199,4,5,0,0,285,0,285
HUEJUTLA DE REYES,596,473,B,21,109,176,4,2,0,0,312,9,321
HUEJUTLA DE REYES,596,473,C1,16,76,221,1,5,0,0,319,0,319
HUEJUTLA DE REYES,597,473,C2,19,110,166,6,6,0,1,308,0,308
HUEJUTLA DE REYES,411,474,B,6,76,136,3,8,0,0,229,9,238
HUEJUTLA DE REYES,412,474,C1,9,99,124,6,11,0,0,249,6,255
HUEJUTLA DE REYES,489,475,B,32,128,97,2,16,0,1,276,29,305
HUEJUTLA DE REYES,556,476,B,5,51,235,9,30,0,0,330,23,353
HUEJUTLA DE REYES,556,476,C1,4,44,205,5,20,0,0,278,36,314
HUEJUTLA DE REYES,699,477,B,33,145,158,2,13,0,0,351,64,415
HUEJUTLA DE REYES,383,478,B,28,78,129,3,11,0,0,249,0,249
HUEJUTLA DE REYES,383,478,C1,29,88,127,4,14,0,0,262,6,268
HUEJUTLA DE REYES,449,479,B,17,194,66,7,22,0,0,306,1,307
HUEJUTLA DE REYES,449,479,C1,13,154,103,3,12,0,0,285,11,296
HUEJUTLA DE REYES,621,480,B,7,137,119,4,37,0,0,304,0,304
HUEJUTLA DE REYES,622,480,C1,4,153,122,3,38,0,0,320,21,341
HUEJUTLA DE REYES,426,481,B,8,87,106,2,10,0,0,213,23,236
HUEJUTLA DE REYES,426,481,C1,7,98,118,3,18,0,0,244,23,267
HUEJUTLA DE REYES,609,482,B,25,60,110,5,85,0,0,285,16,301
HUEJUTLA DE REYES,609,482,C1,29,35,118,10,85,0,2,279,16,295
HUEJUTLA DE REYES,610,482,C2,24,55,123,4,92,0,0,298,0,298
HUEJUTLA DE REYES,637,483,B,28,67,73,5,117,0,0,290,23,313
HUEJUTLA DE REYES,637,483,C1,22,56,70,10,158,0,0,316,40,356
HUEJUTLA DE REYES,599,484,B,9,70,69,3,95,0,2,248,37,285
HUEJUTLA DE REYES,599,484,C1,22,50,50,3,153,0,2,280,37,317
HUEJUTLA DE REYES,449,485,B,33,50,85,6,35,0,0,209,42,251
HUEJUTLA DE REYES,449,485,C1,26,65,83,5,29,0,0,208,53,261
HUEJUTLA DE REYES,519,486,B,19,75,84,3,82,0,2,265,27,292
HUEJUTLA DE REYES,519,486,C1,28,80,75,7,59,0,0,249,43,292
HUEJUTLA DE REYES,519,486,C2,28,108,91,5,59,0,0,291,24,315
HUEJUTLA DE REYES,674,487,B,21,92,101,8,90,0,0,312,33,345
HUEJUTLA DE REYES,675,487,C1,20,121,77,4,87,0,0,309,23,332
HUEJUTLA DE REYES,465,488,B,2,75,155,5,20,0,1,258,24,282
HUEJUTLA DE REYES,466,488,C1,5,59,138,7,19,0,0,228,0,228
HUEJUTLA DE REYES,409,489,B,3,125,73,1,67,0,0,269,32,301
HUEJUTLA DE REYES,409,489,C1,4,113,50,3,77,0,1,248,14,262
HUEJUTLA DE REYES,594,490,B,8,178,93,4,104,0,0,387,0,387
HUEJUTLA DE REYES,595,490,C1,7,275,65,5,36,0,2,390,16,406
HUEJUTLA DE REYES,584,491,B,8,178,93,4,104,0,0,387,0,387
HUEJUTLA DE REYES,585,491,C1,15,182,101,7,82,0,0,387,9,396
HUEJUTLA DE REYES,611,492,B,11,95,144,9,30,0,1,290,29,319
HUEJUTLA DE REYES,590,493,B,23,177,56,3,70,0,1,330,25,355
HUEJUTLA DE REYES,430,494,B,20,85,68,7,28,0,0,208,23,231
HUEJUTLA DE REYES,431,494,C1,30,79,83,2,33,0,2,229,19,248
HUEJUTLA DE REYES,635,495,B,15,61,166,5,57,0,2,306,19,325
HUEJUTLA DE REYES,635,495,C1,10,62,174,11,38,0,0,295,24,319
HUEJUTLA DE REYES,636,495,C2,13,56,201,6,56,0,0,332,12,344
HUEJUTLA DE REYES,285,496,B,22,32,71,3,55,0,0,183,2,185
HUEJUTLA DE REYES,686,497,B,26,103,98,8,71,0,1,307,56,363
HUEJUTLA DE REYES,73,498,B,2,4,36,0,10,0,0,52,2,54
HUEJUTLA DE REYES,720,499,B,13,146,183,4,58,0,0,404,25,429
HUEJUTLA DE REYES,721,499,C1,11,138,202,8,46,0,0,405,32,437
HUEJUTLA DE REYES,665,500,B,41,171,165,9,21,0,0,407,15,422
HUEJUTLA DE REYES,666,500,C1,40,181,149,8,21,0,0,399,28,427
HUEJUTLA DE REYES,477,501,B,14,96,76,7,11,0,0,204,47,251
HUEJUTLA DE REYES,478,501,C1,17,105,95,7,11,0,0,235,64,299
HUEJUTLA DE REYES,621,502,B,32,113,69,10,45,0,0,269,26,295
HUEJUTLA DE REYES,622,502,C1,17,102,81,3,70,0,0,273,33,306
HUEJUTLA DE REYES,622,502,C2,36,100,86,5,55,0,0,282,34,316
HUEJUTLA DE REYES,693,503,B,28,74,91,19,145,0,1,358,35,393
HUEJUTLA DE REYES,540,504,B,11,99,242,1,3,0,0,356,14,370
HUEJUTLA DE REYES,541,504,C1,7,84,294,3,3,0,1,392,0,392
HUEJUTLA DE REYES,541,504,C2,13,86,242,4,8,0,0,353,13,366
HUEJUTLA DE REYES,543,505,B,84,141,83,3,6,0,1,318,0,318
HUEJUTLA DE REYES,544,505,C1,132,146,89,4,5,0,0,376,15,391
HUEJUTLA DE REYES,629,506,B,16,311,34,2,5,0,0,368,15,383
HUEJUTLA DE REYES,521,507,B,103,80,89,2,46,0,0,320,23,343
HUEJUTLA DE REYES,522,507,C1,103,85,68,4,41,0,1,302,0,302
HUEJUTLA DE REYES,605,508,B,100,144,62,3,54,0,0,363,25,388
HUEJUTLA DE REYES,606,508,C1,36,106,140,6,42,0,0,330,19,349
HUEJUTLA DE REYES,606,508,C2,94,128,94,2,38,0,0,356,0,356
HUEJUTLA DE REYES,619,509,B,90,106,96,6,86,0,4,388,19,407
HUICHAPAN,527,510,B,162,93,11,9,0,0,0,275,0,275
HUICHAPAN,528,510,C1,183,90,6,8,0,0,0,287,3,290
HUICHAPAN,528,510,C2,184,84,7,8,0,0,0,283,4,287
HUICHAPAN,748,511,B,230,109,19,25,0,0,0,383,6,389
HUICHAPAN,749,511,C1,229,129,14,16,0,0,0,388,11,399
HUICHAPAN,497,512,B,143,99,14,14,0,0,0,270,7,277
HUICHAPAN,497,512,C1,140,100,10,15,0,0,0,265,5,270
HUICHAPAN,678,513,B,222,134,11,9,0,0,0,376,8,384
HUICHAPAN,679,513,C1,238,104,12,12,0,0,0,366,0,366
HUICHAPAN,326,514,B,2,115,3,27,0,0,0,147,22,169
HUICHAPAN,200,515,B,24,66,4,21,0,0,0,115,4,119
HUICHAPAN,381,516,B,10,103,2,12,0,0,0,127,254,381
HUICHAPAN,431,517,B,55,99,16,10,0,0,0,180,4,184
HUICHAPAN,432,517,C1,65,66,17,37,0,0,0,185,10,195
HUICHAPAN,558,518,B,26,117,11,68,0,0,0,222,3,225
HUICHAPAN,559,518,C1,25,100,4,55,0,0,0,184,17,201
HUICHAPAN,580,519,B,85,239,6,13,0,0,0,343,14,357
HUICHAPAN,519,520,B,70,213,7,5,0,0,0,295,5,300
HUICHAPAN,519,520,C1,109,186,3,6,0,0,0,304,13,317
HUICHAPAN,462,521,B,64,152,10,10,0,0,0,236,0,236
HUICHAPAN,605,522,B,108,142,3,29,0,0,0,282,6,288
HUICHAPAN,657,523,B,121,138,20,17,0,0,0,296,10,306
HUICHAPAN,658,523,C1,109,142,23,17,0,0,0,291,8,299
HUICHAPAN,333,524,B,30,90,1,64,0,0,0,185,2,187
HUICHAPAN,453,525,B,123,82,8,27,0,0,0,240,5,245
HUICHAPAN,348,526,B,48,123,4,6,0,0,0,181,0,181
HUICHAPAN,367,527,B,,,,,,,,,,
HUICHAPAN,696,528,B,155,131,15,8,0,0,0,309,13,322
HUICHAPAN,697,528,C1,150,148,11,24,0,0,0,333,0,333
HUICHAPAN,171,529,B,,,,,,,,,,
HUICHAPAN,639,530,B,46,220,11,58,0,0,0,335,284,619
HUICHAPAN,513,531,B,150,100,3,20,0,0,0,273,1,274
HUICHAPAN,431,532,B,69,158,3,4,0,0,0,234,4,238
HUICHAPAN,578,533,B,117,136,8,17,0,0,0,278,9,287
HUICHAPAN,579,534,B,,,,,,,,,,
HUICHAPAN,580,534,C1,137,126,15,22,0,0,0,300,6,306
HUICHAPAN,553,535,B,132,115,9,7,0,0,0,263,6,269
HUICHAPAN,554,535,C1,139,77,15,13,0,0,0,244,14,258
HUICHAPAN,484,536,B,105,135,15,9,0,0,0,264,8,272
HUICHAPAN,442,537,B,27,217,4,1,0,0,0,249,3,252
HUICHAPAN,443,537,C1,30,234,3,1,0,0,0,268,0,268
HUICHAPAN,320,538,B,65,118,2,1,0,0,0,186,8,194
HUICHAPAN,376,539,B,40,94,2,2,0,0,0,138,5,143
HUICHAPAN,376,539,C1,29,92,3,1,0,0,0,125,3,128
HUICHAPAN,602,540,B,73,113,7,4,0,0,0,197,5,202
HUICHAPAN,602,540,C1,53,148,3,1,0,0,0,205,1,206
HUICHAPAN,210,541,B,11,88,1,34,0,0,0,134,6,140
HUICHAPAN,282,542,B,29,119,10,1,0,0,0,159,123,282
HUICHAPAN,718,543,B,90,171,1,4,0,0,0,266,11,277
HUICHAPAN,707,544,B,116,95,8,5,0,0,0,224,7,231
HUICHAPAN,707,544,C1,138,105,2,9,0,0,0,254,2,256
HUICHAPAN,705,545,B,161,191,9,17,0,0,0,378,0,378
HUICHAPAN,219,546,B,68,53,2,2,0,0,0,125,3,128
IXMIQUILPAN,500,547,B,15,31,108,2,6,0,0,162,2,164
IXMIQUILPAN,501,547,C1,11,51,122,11,10,0,0,205,18,223
IXMIQUILPAN,501,547,C2,14,43,84,6,11,0,0,158,7,165
IXMIQUILPAN,605,548,B,14,44,94,5,9,0,0,166,6,172
IXMIQUILPAN,605,548,C1,20,48,98,7,8,0,0,181,11,192
IXMIQUILPAN,650,549,B,10,100,98,7,14,0,0,229,4,233
IXMIQUILPAN,650,549,C1,15,63,130,7,4,0,0,219,6,225
IXMIQUILPAN,744,550,B,14,84,133,4,24,0,0,259,5,264
IXMIQUILPAN,744,550,C1,16,101,143,7,40,0,0,307,7,314
IXMIQUILPAN,745,550,C2,24,90,144,1,27,0,0,286,12,298
IXMIQUILPAN,588,551,B,16,71,112,9,21,0,0,229,9,238
IXMIQUILPAN,589,551,C1,22,85,107,9,9,0,0,232,11,243
IXMIQUILPAN,589,551,C2,29,67,128,8,23,0,0,255,2,257
IXMIQUILPAN,586,552,B,25,88,82,13,21,0,0,229,10,239
IXMIQUILPAN,586,552,C1,36,104,79,9,13,0,0,241,10,251
IXMIQUILPAN,587,552,C2,19,113,98,3,12,0,0,245,6,251
IXMIQUILPAN,641,553,B,14,68,77,7,42,0,0,208,4,212
IXMIQUILPAN,641,553,C1,18,56,119,4,22,0,0,219,8,227
IXMIQUILPAN,641,553,C2,13,68,100,10,13,0,0,204,5,209
IXMIQUILPAN,641,553,C3,16,72,100,5,30,0,0,223,2,225
IXMIQUILPAN,727,554,B,13,149,86,15,21,0,0,284,4,288
IXMIQUILPAN,738,555,B,35,108,96,13,14,0,0,266,14,280
IXMIQUILPAN,738,555,C1,27,132,78,8,21,0,0,266,15,281
IXMIQUILPAN,592,556,B,19,91,109,5,17,0,0,241,8,249
IXMIQUILPAN,593,556,C1,25,79,97,19,21,0,0,241,10,251
IXMIQUILPAN,607,557,B,21,67,104,5,14,0,0,211,10,221
IXMIQUILPAN,607,557,C1,23,66,121,11,9,0,0,230,0,230
IXMIQUILPAN,622,558,B,17,87,83,15,9,0,0,211,5,216
IXMIQUILPAN,555,559,B,15,66,93,21,6,0,0,201,11,212
IXMIQUILPAN,555,559,C1,24,65,101,20,10,0,0,220,4,224
IXMIQUILPAN,575,560,B,29,54,76,5,16,0,0,180,10,190
IXMIQUILPAN,575,560,C1,25,78,82,7,17,0,0,209,8,217
IXMIQUILPAN,575,560,C2,26,71,102,8,17,0,0,224,3,227
IXMIQUILPAN,683,561,B,10,71,91,17,6,0,0,195,8,203
IXMIQUILPAN,683,561,C1,13,66,101,11,5,0,0,196,4,200
IXMIQUILPAN,603,562,B,33,73,110,6,15,0,0,237,8,245
IXMIQUILPAN,603,562,C1,23,72,98,8,21,0,0,222,7,229
IXMIQUILPAN,648,563,B,22,60,114,11,15,0,0,222,8,230
IXMIQUILPAN,648,563,C1,20,88,99,7,10,0,0,224,10,234
IXMIQUILPAN,345,564,B,28,51,33,3,0,0,0,115,9,124
IXMIQUILPAN,313,565,B,8,31,111,3,2,0,0,155,10,165
IXMIQUILPAN,274,566,B,15,40,46,2,0,0,0,103,6,109
IXMIQUILPAN,136,567,B,1,43,13,1,0,0,0,58,1,59
IXMIQUILPAN,724,568,B,52,40,124,5,1,0,0,222,21,243
IXMIQUILPAN,583,569,B,57,37,94,2,4,0,0,194,24,218
IXMIQUILPAN,218,570,B,77,25,5,0,0,0,0,107,0,107
IXMIQUILPAN,147,571,B,14,38,24,2,3,0,0,81,4,85
IXMIQUILPAN,288,572,B,14,53,70,3,7,0,0,147,6,153
IXMIQUILPAN,97,573,B,5,7,31,0,1,0,0,44,7,51
IXMIQUILPAN,565,574,B,11,59,62,1,10,0,0,143,37,180
IXMIQUILPAN,500,575,B,20,83,113,4,6,0,0,226,0,226
IXMIQUILPAN,501,575,C1,16,71,112,2,6,0,0,207,1,208
IXMIQUILPAN,501,575,C2,29,86,85,1,8,0,0,209,0,209
IXMIQUILPAN,402,576,B,39,55,20,3,6,0,0,123,8,131
IXMIQUILPAN,577,577,B,52,65,102,4,1,0,0,224,13,237
IXMIQUILPAN,342,578,B,95,44,18,2,4,0,0,163,4,167
IXMIQUILPAN,729,579,B,32,68,98,0,6,0,0,204,20,224
IXMIQUILPAN,509,580,B,35,67,72,0,22,0,0,196,6,202
IXMIQUILPAN,510,580,C1,20,60,51,3,42,0,0,176,8,184
IXMIQUILPAN,534,581,B,15,57,65,1,1,0,0,139,31,170
IXMIQUILPAN,534,581,C1,9,66,87,2,6,0,0,170,4,174
IXMIQUILPAN,534,581,C2,10,73,67,2,0,0,0,152,20,172
IXMIQUILPAN,525,582,B,10,34,134,5,4,0,0,187,3,190
IXMIQUILPAN,664,583,B,62,52,136,2,3,0,0,255,6,261
IXMIQUILPAN,252,584,B,7,83,28,0,11,0,0,129,10,139
IXMIQUILPAN,528,585,B,10,80,86,0,3,0,0,179,8,187
IXMIQUILPAN,378,586,B,7,63,60,2,2,0,0,134,5,139
IXMIQUILPAN,378,586,C1,6,69,60,2,10,0,0,147,4,151
IXMIQUILPAN,443,587,B,7,78,98,2,2,0,0,187,0,187
IXMIQUILPAN,508,588,B,3,93,128,0,2,0,0,226,8,234
IXMIQUILPAN,441,589,B,2,32,72,3,1,0,0,110,3,113
IXMIQUILPAN,378,590,B,3,75,45,2,3,0,0,128,3,131
IXMIQUILPAN,378,590,C1,8,51,47,0,2,0,0,108,12,120
IXMIQUILPAN,451,591,B,18,52,55,7,26,0,0,158,0,158
IXMIQUILPAN,400,592,B,9,41,70,1,4,0,0,125,5,130
IXMIQUILPAN,621,593,B,19,53,113,3,13,0,0,201,2,203
IXMIQUILPAN,622,593,C1,25,83,93,8,6,0,0,215,8,223
IXMIQUILPAN,622,593,C2,33,64,84,1,6,0,0,188,3,191
IXMIQUILPAN,552,594,B,12,80,109,9,3,0,0,213,24,237
IXMIQUILPAN,552,594,C1,22,98,86,2,4,0,0,212,13,225
IXMIQUILPAN,552,594,C2,9,82,94,5,8,0,0,198,36,234
IXMIQUILPAN,588,595,B,8,75,162,4,4,0,0,253,7,260
IXMIQUILPAN,588,595,C1,7,62,141,3,2,0,0,215,8,223
IXMIQUILPAN,588,595,C2,5,53,154,3,4,0,0,219,7,226
IXMIQUILPAN,589,595,C3,5,49,165,3,2,0,0,224,5,229
IXMIQUILPAN,616,596,B,24,70,84,7,14,0,0,199,4,203
IXMIQUILPAN,617,596,C1,31,62,89,17,10,0,0,209,8,217
IXMIQUILPAN,601,597,B,23,70,148,25,4,0,0,270,0,270
IXMIQUILPAN,602,597,C1,32,85,111,15,9,0,0,252,4,256
IXMIQUILPAN,602,597,C2,40,72,130,19,4,0,0,265,5,270
IXMIQUILPAN,562,598,B,11,68,93,10,1,0,0,183,20,203
IXMIQUILPAN,203,599,B,13,41,25,1,0,0,0,80,5,85
IXMIQUILPAN,402,600,B,139,45,23,7,3,0,0,217,185,402
IXMIQUILPAN,403,600,C1,171,42,15,8,2,0,0,238,4,242
IXMIQUILPAN,744,601,B,7,134,266,7,2,0,0,416,17,433
IXMIQUILPAN,744,601,C1,13,125,294,5,9,0,0,446,6,452
IXMIQUILPAN,589,602,B,18,68,102,3,13,0,0,204,5,209
IXMIQUILPAN,396,603,B,38,55,86,1,4,0,0,184,7,191
IXMIQUILPAN,396,603,C1,37,58,62,4,6,0,0,167,0,167
IXMIQUILPAN,169,604,B,24,39,6,0,0,0,0,69,2,71
IXMIQUILPAN,480,605,B,2,11,139,6,0,0,0,158,4,162
IXMIQUILPAN,480,605,C1,0,12,162,3,1,0,0,178,4,182
IXMIQUILPAN,410,606,B,33,20,47,2,2,0,0,104,0,104
IXMIQUILPAN,554,607,B,30,64,129,7,1,0,0,231,5,236
IXMIQUILPAN,554,607,C1,29,55,136,5,2,0,0,227,11,238
IXMIQUILPAN,555,607,C2,19,53,142,4,4,0,0,222,12,234
JACALA DE LEDEZMA,538,608,B,0,111,208,0,0,0,0,319,14,333
JACALA DE LEDEZMA,538,608,C1,0,114,221,0,0,0,0,335,9,344
JACALA DE LEDEZMA,538,608,C2,0,124,207,0,0,0,0,331,9,340
JACALA DE LEDEZMA,604,609,B,0,163,210,0,0,0,0,373,14,387
JACALA DE LEDEZMA,604,609,C1,0,155,193,0,0,0,0,348,4,352
JACALA DE LEDEZMA,452,610,B,0,100,115,0,0,0,0,215,22,237
JACALA DE LEDEZMA,425,611,B,0,125,102,0,0,0,0,227,198,425
JACALA DE LEDEZMA,450,612,B,0,96,136,0,0,0,0,232,13,245
JACALA DE LEDEZMA,527,613,B,0,136,167,0,0,0,0,303,16,319
JACALA DE LEDEZMA,686,614,B,0,149,223,0,0,0,0,372,15,387
JACALA DE LEDEZMA,137,615,B,0,30,45,0,0,0,0,75,3,78
JACALA DE LEDEZMA,174,616,B,0,17,75,0,0,0,0,92,3,95
JACALA DE LEDEZMA,117,617,B,0,10,44,0,0,0,0,54,2,56
JACALA DE LEDEZMA,330,618,B,0,110,70,0,0,0,0,180,16,196
JACALA DE LEDEZMA,93,619,B,0,42,8,0,0,0,0,50,0,50
JACALA DE LEDEZMA,418,620,B,0,103,94,0,0,0,0,197,20,217
JACALA DE LEDEZMA,419,620,C1,0,84,108,0,0,0,0,192,15,207
JACALA DE LEDEZMA,134,621,B,0,27,50,0,0,0,0,77,2,79
JACALA DE LEDEZMA,324,622,B,0,143,68,0,0,0,0,211,5,216
JACALA DE LEDEZMA,72,623,B,0,29,11,0,0,0,0,40,5,45
JACALA DE LEDEZMA,78,624,B,0,26,14,0,0,0,0,40,38,78
JACALA DE LEDEZMA,139,625,B,0,57,21,0,0,0,0,78,6,84
JACALA DE LEDEZMA,181,626,B,0,18,68,0,0,0,0,86,2,88
JACALA DE LEDEZMA,395,627,B,0,125,88,0,0,0,0,213,17,230
JACALA DE LEDEZMA,276,628,B,0,72,66,0,0,0,0,138,12,150
JACALA DE LEDEZMA,448,629,B,0,144,122,0,0,0,0,266,6,272
JALTOCAN,617,630,B,78,98,218,11,15,0,0,420,197,617
JALTOCAN,545,631,B,60,151,166,8,14,0,0,399,0,399
JALTOCAN,545,631,C1,28,112,165,10,20,0,0,335,0,335
JALTOCAN,546,631,C2,56,146,134,13,43,0,0,392,0,392
JALTOCAN,537,632,B,86,113,177,3,14,0,0,393,0,393
JALTOCAN,537,632,C1,93,113,160,3,13,0,0,382,15,397
JALTOCAN,537,632,C2,88,98,171,4,11,0,0,372,6,378
JALTOCAN,376,633,B,13,64,168,17,11,0,0,273,0,273
JALTOCAN,305,634,B,3,88,134,7,1,0,0,233,4,237
JALTOCAN,170,635,B,5,55,47,2,20,0,0,129,5,134
JALTOCAN,209,636,B,17,41,83,14,4,0,0,159,1,160
JALTOCAN,207,637,B,23,51,70,3,1,0,0,148,2,150
JALTOCAN,262,638,B,25,65,72,10,6,0,0,178,0,178
JALTOCAN,331,639,B,4,29,177,1,6,0,0,217,14,231
JALTOCAN,597,640,B,23,145,194,6,26,0,0,394,31,425
JALTOCAN,469,641,B,45,112,94,3,28,0,0,282,16,298
JUÁREZ HIDALGO,603,642,B,0,230,187,0,0,0,0,417,9,426
JUÁREZ HIDALGO,348,643,B,0,128,99,0,0,0,0,227,6,233
JUÁREZ HIDALGO,535,644,B,0,198,155,0,0,0,0,353,10,363
JUÁREZ HIDALGO,402,645,B,0,119,175,0,0,0,0,294,8,302
JUÁREZ HIDALGO,403,645,C1,0,123,157,0,0,0,0,280,4,284
LA MISIÓN,416,646,B,0,131,147,0,0,0,0,278,11,289
LA MISIÓN,416,646,C1,0,115,168,0,0,0,0,283,8,291
LA MISIÓN,738,647,B,0,231,224,0,0,0,0,455,17,472
LA MISIÓN,458,648,B,0,177,127,0,0,0,0,304,11,315
LA MISIÓN,732,649,B,0,198,247,0,0,0,0,445,11,456
LA MISIÓN,576,650,B,0,143,218,0,0,0,0,361,14,375
LA MISIÓN,576,650,C1,0,153,185,0,0,0,0,338,0,338
LA MISIÓN,322,651,B,0,147,65,0,0,0,0,212,0,212
LA MISIÓN,341,652,B,0,124,95,0,0,0,0,219,14,233
LA MISIÓN,452,653,B,0,66,197,0,0,0,0,263,12,275
LA MISIÓN,451,654,B,0,91,172,0,0,0,0,263,4,267
LA MISIÓN,451,654,C1,0,81,174,0,0,0,0,255,5,260
LA MISIÓN,514,655,B,0,92,172,0,0,0,0,264,19,283
LA MISIÓN,515,655,C1,0,110,172,0,0,0,0,282,233,515
LA MISIÓN,421,656,B,0,144,107,0,0,0,0,251,10,261
LOLOTLA,661,657,B,267,166,21,8,0,0,0,462,17,479
LOLOTLA,324,658,B,96,134,2,10,0,0,0,242,5,247
LOLOTLA,412,659,B,156,110,22,8,0,0,0,296,12,308
LOLOTLA,413,659,C1,149,125,22,7,0,0,0,303,13,316
LOLOTLA,480,660,B,139,137,12,9,0,0,0,297,53,350
LOLOTLA,480,660,C1,139,124,27,10,0,0,0,300,31,331
LOLOTLA,710,661,B,37,64,395,7,0,0,0,503,43,546
LOLOTLA,729,662,B,153,277,9,49,0,0,0,488,41,529
LOLOTLA,410,663,B,98,179,10,8,0,0,0,295,4,299
LOLOTLA,410,663,C1,99,173,4,12,0,0,0,288,3,291
LOLOTLA,727,664,B,128,298,28,19,0,0,0,473,30,503
METEPEC,557,665,B,61,249,27,21,0,0,0,358,10,368
METEPEC,558,665,C1,35,274,31,37,0,0,0,377,5,382
METEPEC,558,665,C2,46,299,45,34,0,0,0,424,0,424
METEPEC,173,666,B,23,64,20,13,0,0,0,120,4,124
METEPEC,511,667,B,69,92,42,126,0,0,0,329,9,338
METEPEC,512,667,C1,72,94,40,107,0,0,0,313,0,313
METEPEC,578,668,B,47,95,21,219,0,0,0,382,9,391
METEPEC,578,668,C1,76,83,14,214,0,0,0,387,8,395
METEPEC,578,668,C2,77,88,18,212,0,0,0,395,4,399
METEPEC,274,669,B,71,40,7,88,0,0,0,206,0,206
METEPEC,607,670,B,131,154,22,84,0,0,0,391,6,397
METEPEC,418,671,B,29,165,11,26,0,0,0,231,11,242
METEPEC,418,671,C1,14,187,34,26,0,0,0,261,7,268
METEPEC,261,672,B,22,114,9,29,0,0,0,174,87,261
METEPEC,464,673,B,33,207,10,31,0,0,0,281,0,281
METZTITLÁN,485,674,B,0,102,216,0,0,0,0,318,0,318
METZTITLÁN,486,674,C1,0,92,213,0,0,0,0,305,2,307
METZTITLÁN,634,675,B,0,132,212,0,0,0,0,344,16,360
METZTITLÁN,635,675,C1,0,151,223,0,0,0,0,374,8,382
METZTITLÁN,490,676,B,0,143,130,0,0,0,0,273,14,287
METZTITLÁN,274,677,B,0,98,70,0,0,0,0,168,6,174
METZTITLÁN,649,678,B,0,204,91,0,0,0,0,295,29,324
METZTITLÁN,646,679,B,0,197,75,0,0,0,0,272,17,289
METZTITLÁN,626,680,B,0,246,135,0,0,0,0,381,8,389
