CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,VR,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4547,4,160,361,25,55,151,22,146,724,20,126,3,0,0,0,19,2,0,3,,,,,,,,,,,,,,,,,,,1817,1,63,1881,2587
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4548,3,87,244,13,35,151,12,91,445,10,89,2,0,0,0,7,3,1,0,,,,,,,,,,,,,,,,,,,1190,0,37,1227,1695
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4549,3,72,524,23,27,81,18,64,486,16,87,2,0,1,0,5,2,1,2,,,,,,,,,,,,,,,,,,,1411,2,29,1442,1913
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4550,3,44,562,17,16,139,12,36,280,9,241,1,0,0,0,10,1,0,2,,,,,,,,,,,,,,,,,,,1370,0,34,1404,1948
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4551,4,58,622,28,18,77,14,62,701,17,98,0,0,1,0,7,0,0,2,,,,,,,,,,,,,,,,,,,1705,0,32,1737,2264
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4552,2,137,204,9,7,100,7,80,237,9,72,3,0,0,1,3,0,0,3,,,,,,,,,,,,,,,,,,,872,0,23,895,1228
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4553,5,66,677,26,42,124,17,33,425,17,691,1,0,0,0,4,2,3,4,,,,,,,,,,,,,,,,,,,2132,0,45,2177,3104
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4554,4,34,331,26,39,64,18,62,691,18,608,2,1,0,0,6,3,0,3,,,,,,,,,,,,,,,,,,,1906,0,40,1946,2721
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,4555,2,56,205,19,12,76,9,75,188,10,125,0,0,0,0,5,1,2,0,,,,,,,,,,,,,,,,,,,783,0,24,807,1079
,15,MEXICO,39,ACOLMAN DE NEZAHUALCOYOTL,94,TEPETLAOXTOC,6183,2,47,139,12,7,35,6,48,184,9,29,1,0,0,0,2,0,3,0,,,,,,,,,,,,,,,,,,,522,0,14,536,756
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4556,3,17,176,11,6,848,24,16,357,8,28,2,1,1,0,4,2,1,2,,,,,,,,,,,,,,,,,,,1504,1,69,1574,2216
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4557,2,12,126,1,23,400,16,12,339,9,36,0,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,978,0,35,1013,1398
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4558,3,7,244,10,18,536,15,17,472,17,43,1,0,0,0,7,2,0,2,,,,,,,,,,,,,,,,,,,1391,0,41,1432,1956
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4559,4,29,221,17,28,731,64,17,476,26,53,2,0,0,0,14,6,1,5,,,,,,,,,,,,,,,,,,,1690,0,58,1748,2634
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4560,2,5,117,5,15,277,17,5,351,6,16,1,0,0,0,3,0,0,5,,,,,,,,,,,,,,,,,,,823,0,33,856,1157
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4561,2,16,170,6,35,350,37,11,356,6,28,0,0,0,0,11,3,0,3,,,,,,,,,,,,,,,,,,,1032,0,32,1064,1478
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4562,2,20,314,19,21,207,13,8,280,7,45,0,0,0,0,7,3,1,0,,,,,,,,,,,,,,,,,,,945,0,32,977,1360
,15,MEXICO,28,AMECAMECA DE JUAREZ,95,TEPETLIXPA,4563,3,34,223,10,37,447,15,32,401,19,49,1,0,1,0,0,8,0,5,,,,,,,,,,,,,,,,,,,1282,0,39,1321,1831
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4564,4,88,289,21,12,183,495,124,338,20,15,11,1,2,2,8,1,0,4,,,,,,,,,,,,,,,,,,,1614,0,39,1653,2449
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4565,5,104,331,30,26,273,580,183,412,9,17,24,1,10,2,16,1,0,6,,,,,,,,,,,,,,,,,,,2025,2,62,2089,3316
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4566,5,154,492,36,22,150,739,151,563,35,21,23,3,9,2,11,6,0,4,,,,,,,,,,,,,,,,,,,2421,3,61,2485,3578
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4567,4,126,254,42,24,187,424,52,489,33,23,5,0,1,1,9,2,0,2,,,,,,,,,,,,,,,,,,,1674,3,43,1720,2574
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4568,5,201,335,38,44,370,441,69,807,46,37,11,3,2,2,23,2,1,8,,,,,,,,,,,,,,,,,,,2440,2,57,2499,3533
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4569,2,55,133,10,14,139,105,19,302,15,16,5,0,0,0,2,0,1,2,,,,,,,,,,,,,,,,,,,818,1,15,834,1097
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4570,4,145,240,11,15,185,436,165,323,13,13,23,1,9,2,13,1,0,2,,,,,,,,,,,,,,,,,,,1597,1,49,1647,2343
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4571,4,129,290,33,19,168,572,181,357,9,18,20,0,7,1,4,1,0,3,,,,,,,,,,,,,,,,,,,1812,1,36,1849,2631
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4572,4,132,377,22,17,222,510,147,335,18,19,10,2,3,3,15,4,0,1,,,,,,,,,,,,,,,,,,,1837,2,32,1871,2619
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4573,3,86,215,18,15,290,383,59,262,10,7,16,0,8,2,5,2,0,1,,,,,,,,,,,,,,,,,,,1379,0,21,1400,1942
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4574,2,71,124,18,8,105,128,38,244,14,11,3,0,1,0,3,0,1,1,,,,,,,,,,,,,,,,,,,770,1,15,786,1126
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4575,3,123,191,14,14,232,630,54,260,28,8,11,2,4,1,7,2,0,0,,,,,,,,,,,,,,,,,,,1581,1,40,1622,2176
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4576,4,112,232,24,18,159,382,105,296,14,11,7,2,3,3,4,3,1,1,,,,,,,,,,,,,,,,,,,1377,3,21,1401,1852
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4577,4,118,320,20,22,141,444,116,352,19,14,11,0,2,2,12,1,0,5,,,,,,,,,,,,,,,,,,,1599,4,41,1644,2281
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4578,1,28,115,11,1,13,140,6,45,3,1,4,4,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,372,0,9,381,535
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4579,2,53,100,26,5,77,272,33,87,2,4,3,2,3,0,2,0,0,0,,,,,,,,,,,,,,,,,,,669,0,16,685,958
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4580,5,142,342,49,29,250,739,39,455,13,16,11,2,7,7,10,3,0,1,,,,,,,,,,,,,,,,,,,2115,0,58,2173,3139
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4581,2,49,171,17,38,29,363,13,196,6,11,12,0,4,1,6,15,0,0,,,,,,,,,,,,,,,,,,,931,0,19,950,1351
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4582,8,249,540,96,69,243,757,159,1496,78,38,20,1,10,2,27,3,5,7,,,,,,,,,,,,,,,,,,,3800,1,92,3893,5785
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4583,3,68,224,29,16,79,280,62,418,11,11,7,0,1,0,5,2,0,5,,,,,,,,,,,,,,,,,,,1218,0,20,1238,1778
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4584,3,100,212,24,10,178,517,66,319,13,14,11,0,5,3,8,0,0,0,,,,,,,,,,,,,,,,,,,1480,0,23,1503,2119
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4585,3,83,256,34,19,92,421,44,331,26,60,10,8,3,0,5,3,0,5,,,,,,,,,,,,,,,,,,,1400,1,37,1438,2138
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4586,6,181,347,49,34,168,799,49,621,31,97,20,2,11,5,20,2,2,4,,,,,,,,,,,,,,,,,,,2442,0,61,2503,3812
,15,MEXICO,12,TEOLOYUCAN,96,TEPOTZOTLAN,4587,4,94,347,38,19,180,348,37,369,29,75,7,3,6,1,9,0,0,8,,,,,,,,,,,,,,,,,,,1570,0,38,1608,2646
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4588,4,70,337,12,13,14,369,420,481,4,,7,0,2,0,8,0,0,0,,,,,,,,,,,,,,,,,,,1737,1,35,1773,2320
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4589,6,95,441,76,32,22,652,655,642,16,,23,2,7,8,8,2,0,6,,,,,,,,,,,,,,,,,,,2687,1,56,2744,3850
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4590,4,69,277,29,23,11,455,525,490,14,,14,0,2,1,9,4,1,2,,,,,,,,,,,,,,,,,,,1926,0,52,1978,2613
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4591,3,55,219,19,16,11,430,268,394,8,,8,1,5,0,6,2,1,3,,,,,,,,,,,,,,,,,,,1446,1,23,1470,1933
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4592,5,93,546,31,27,24,493,773,535,14,,13,1,4,0,18,4,0,1,,,,,,,,,,,,,,,,,,,2577,2,94,2673,3685
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4593,5,150,378,22,27,21,544,756,605,9,,12,0,2,1,12,2,0,4,,,,,,,,,,,,,,,,,,,2545,1,54,2600,3524
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4594,3,30,185,6,9,5,82,962,57,1,,3,0,2,1,2,0,0,2,,,,,,,,,,,,,,,,,,,1347,0,33,1380,1764
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4595,3,22,186,10,2,8,95,913,92,4,,3,2,1,0,1,0,0,1,,,,,,,,,,,,,,,,,,,1340,0,54,1394,1788
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4596,2,25,140,4,1,5,110,494,78,4,,5,0,2,1,1,1,0,0,,,,,,,,,,,,,,,,,,,871,0,26,897,1156
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4597,1,15,71,3,1,4,37,323,25,1,,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,482,0,22,504,657
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4598,1,7,30,3,0,4,31,27,18,3,,1,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,126,0,2,128,149
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4599,3,92,273,6,17,10,202,551,339,8,,4,0,1,0,7,3,0,1,,,,,,,,,,,,,,,,,,,1514,0,43,1557,2221
,15,MEXICO,20,ZUMPANGO DE OCAMPO,97,TEQUIXQUIAC,4600,2,58,184,16,10,4,65,34,255,9,,4,0,0,0,7,1,1,1,,,,,,,,,,,,,,,,,,,649,0,13,662,938
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4601,4,29,443,931,19,414,7,55,192,5,4,,,,,3,0,0,1,,,,,,,,,,,,,,,,,,,2103,0,87,2190,2783
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4602,2,22,141,255,10,326,6,26,114,5,2,,,,,1,0,0,0,,,,,,,,,,,,,,,,,,,908,0,42,950,1222
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4603,3,21,198,427,21,477,10,9,133,9,3,,,,,3,1,0,1,,,,,,,,,,,,,,,,,,,1313,0,66,1379,1848
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4604,4,24,311,726,10,443,4,37,116,6,5,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,1685,6,74,1765,2168
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4605,2,19,190,447,10,177,6,9,103,2,1,,,,,2,0,0,0,,,,,,,,,,,,,,,,,,,966,2,45,1013,1258
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4606,3,12,196,361,2,191,7,7,75,4,1,,,,,1,1,0,0,,,,,,,,,,,,,,,,,,,858,0,37,895,1147
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4607,2,18,268,367,7,203,3,7,94,3,1,,,,,1,1,0,3,,,,,,,,,,,,,,,,,,,976,0,36,1012,1233
,15,MEXICO,10,VALLE DE BRAVO,98,TEXCALTITLAN,4608,3,20,345,363,12,93,2,26,61,3,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,926,0,30,956,1320
,15,MEXICO,4,LERMA DE VILLADA,99,TEXCALYACAC,4609,3,8,405,182,7,335,3,262,70,142,178,1,0,0,0,3,1,0,1,,,,,,,,,,,,,,,,,,,1598,15,65,1678,2040
,15,MEXICO,4,LERMA DE VILLADA,99,TEXCALYACAC,4610,3,8,356,177,10,359,2,276,121,147,149,4,0,0,1,4,0,0,1,,,,,,,,,,,,,,,,,,,1615,6,106,1727,2099
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4611,3,62,217,49,33,149,13,24,788,23,13,0,0,1,0,19,2,2,5,,,,,,,,,,,,,,,,,,,1400,0,39,1439,2115
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4612,3,62,225,50,38,108,23,25,680,23,21,0,0,0,0,15,4,0,1,,,,,,,,,,,,,,,,,,,1275,0,26,1301,1955
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4613,4,52,214,54,19,315,22,38,753,11,28,0,0,0,0,19,2,0,2,,,,,,,,,,,,,,,,,,,1529,0,36,1565,2257
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4614,2,35,127,29,11,176,4,22,469,8,16,1,0,0,0,10,1,0,1,,,,,,,,,,,,,,,,,,,910,1,17,928,1308
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4615,3,43,210,46,20,133,21,21,625,26,13,3,2,4,0,17,8,1,1,,,,,,,,,,,,,,,,,,,1194,1,32,1227,1897
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4616,3,43,240,61,28,161,25,25,625,16,15,1,0,0,0,13,5,0,3,,,,,,,,,,,,,,,,,,,1261,0,27,1288,2024
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4617,5,81,318,67,44,224,35,36,991,34,25,1,2,1,0,20,7,2,5,,,,,,,,,,,,,,,,,,,1893,1,59,1953,3274
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4618,5,96,328,76,29,427,32,72,1252,31,58,3,1,1,1,31,3,6,5,,,,,,,,,,,,,,,,,,,2452,0,74,2526,3658
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4619,3,39,127,22,8,167,14,17,317,8,15,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,736,0,17,753,1032
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4620,3,78,149,35,9,286,10,23,671,14,26,2,0,0,1,7,2,1,1,,,,,,,,,,,,,,,,,,,1315,0,36,1351,1649
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4621,3,54,252,54,13,326,10,14,585,12,22,2,0,1,0,9,2,0,6,,,,,,,,,,,,,,,,,,,1362,0,52,1414,2017
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4622,2,70,95,25,10,316,6,16,513,9,19,3,0,0,0,11,3,0,1,,,,,,,,,,,,,,,,,,,1097,0,9,1106,1476
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4623,2,32,131,25,17,207,10,18,558,10,20,0,0,0,0,7,3,1,0,,,,,,,,,,,,,,,,,,,1039,1,26,1066,1445
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4624,2,23,83,13,8,132,8,19,406,18,7,1,0,0,0,6,1,0,4,,,,,,,,,,,,,,,,,,,729,0,22,751,1053
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4625,3,62,204,33,13,254,17,37,583,16,19,3,0,0,0,11,1,0,0,,,,,,,,,,,,,,,,,,,1253,0,39,1292,1741
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4626,2,57,142,28,7,208,4,13,382,4,11,1,0,0,0,13,0,0,3,,,,,,,,,,,,,,,,,,,873,1,22,896,1235
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4627,3,63,205,25,14,238,14,37,745,9,23,1,2,0,0,7,1,0,2,,,,,,,,,,,,,,,,,,,1386,1,27,1414,1973
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4628,6,104,365,60,38,371,39,48,1290,33,41,6,1,1,0,29,12,2,6,,,,,,,,,,,,,,,,,,,2446,0,69,2515,4073
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4629,6,112,248,65,41,428,40,54,961,26,20,0,0,1,0,18,8,0,3,,,,,,,,,,,,,,,,,,,2025,1,80,2106,3676
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4630,3,46,135,38,14,308,13,53,631,21,19,0,1,0,0,2,2,0,3,,,,,,,,,,,,,,,,,,,1286,1,32,1319,1910
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4631,3,45,139,24,8,252,17,28,587,11,24,0,0,1,1,17,1,1,2,,,,,,,,,,,,,,,,,,,1158,2,32,1192,1748
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4632,2,55,116,21,12,215,9,18,470,7,21,2,0,0,0,10,3,0,1,,,,,,,,,,,,,,,,,,,960,0,19,979,1359
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4633,2,36,127,42,9,199,8,19,448,11,16,0,0,0,0,12,1,0,2,,,,,,,,,,,,,,,,,,,930,3,22,955,1270
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4634,2,54,117,50,15,195,7,21,449,2,26,3,0,0,0,16,2,1,1,,,,,,,,,,,,,,,,,,,959,0,27,986,1298
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4635,5,107,227,83,29,383,39,50,1254,23,37,5,0,0,0,35,5,0,4,,,,,,,,,,,,,,,,,,,2281,0,41,2322,3347
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4636,5,107,220,80,30,391,19,55,1302,31,43,3,1,0,0,29,6,0,0,,,,,,,,,,,,,,,,,,,2317,0,54,2371,3543
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4637,3,55,158,50,12,300,12,38,776,19,29,2,0,0,0,12,2,0,1,,,,,,,,,,,,,,,,,,,1466,0,49,1515,2223
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4638,2,35,119,19,8,153,8,15,298,1,8,0,0,0,0,5,1,1,3,,,,,,,,,,,,,,,,,,,674,0,11,685,901
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4639,1,33,106,12,6,65,3,13,220,2,9,2,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,473,2,13,488,676
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4640,5,53,305,49,23,494,18,29,950,14,14,3,0,0,0,25,0,0,0,,,,,,,,,,,,,,,,,,,1977,0,43,2020,3145
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4641,2,29,86,22,8,82,4,24,266,4,8,0,0,0,1,5,0,0,0,,,,,,,,,,,,,,,,,,,539,0,9,548,844
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4642,1,0,0,0,0,10,0,0,63,0,1,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,76,0,0,76,349
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4643,5,80,215,62,33,291,26,57,1138,35,28,4,0,0,7,24,1,1,6,,,,,,,,,,,,,,,,,,,2008,1,44,2053,3731
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4644,2,34,80,29,10,170,7,24,521,10,12,0,0,0,0,10,0,0,3,,,,,,,,,,,,,,,,,,,910,1,16,927,1254
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4645,2,42,58,21,11,161,8,23,508,13,13,1,2,0,0,8,1,0,0,,,,,,,,,,,,,,,,,,,870,0,27,897,1241
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4646,3,44,113,37,16,211,19,39,562,15,23,5,1,0,0,11,2,0,6,,,,,,,,,,,,,,,,,,,1104,1,28,1133,1502
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4647,2,27,63,14,10,123,6,16,486,9,6,1,0,0,0,8,0,0,1,,,,,,,,,,,,,,,,,,,770,1,11,782,1435
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4648,5,115,375,84,30,288,34,34,1120,35,25,0,3,0,0,30,3,0,7,,,,,,,,,,,,,,,,,,,2183,2,72,2257,3431
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4649,12,180,685,132,92,1155,52,78,2029,68,59,8,0,0,1,43,8,2,14,,,,,,,,,,,,,,,,,,,4606,1,126,4733,7149
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4650,5,65,210,99,35,398,24,54,1210,37,33,6,1,1,1,17,5,1,13,,,,,,,,,,,,,,,,,,,2210,1,55,2266,3297
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4651,5,76,144,84,32,341,23,26,1190,35,30,5,0,1,0,24,10,0,5,,,,,,,,,,,,,,,,,,,2026,0,59,2085,3225
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4652,6,89,273,76,29,485,36,53,953,32,26,3,0,1,0,21,1,0,2,,,,,,,,,,,,,,,,,,,2080,1,67,2148,3092
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4653,5,74,353,136,29,292,37,33,1191,28,31,3,0,0,1,23,1,0,8,,,,,,,,,,,,,,,,,,,2240,1,42,2283,3314
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4654,5,93,402,162,26,322,34,52,1111,35,35,8,2,1,0,21,4,0,2,,,,,,,,,,,,,,,,,,,2310,1,51,2362,3386
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4655,5,96,324,62,15,478,35,40,1046,29,22,4,2,2,2,19,5,2,5,,,,,,,,,,,,,,,,,,,2188,1,62,2251,3201
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4656,3,65,223,34,18,109,14,13,498,14,21,1,1,0,0,11,1,0,3,,,,,,,,,,,,,,,,,,,1026,1,34,1061,1663
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4657,2,39,162,15,15,99,11,16,480,23,9,2,0,0,0,7,0,0,3,,,,,,,,,,,,,,,,,,,881,0,29,910,1470
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4658,4,72,251,42,27,180,30,18,898,14,16,3,1,0,0,24,3,0,3,,,,,,,,,,,,,,,,,,,1582,0,43,1625,2378
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4659,5,83,164,64,35,352,50,36,953,38,23,1,2,0,0,31,5,0,10,,,,,,,,,,,,,,,,,,,1847,8,89,1944,3319
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4660,3,43,231,47,19,154,22,44,655,12,20,2,0,0,0,12,1,0,5,,,,,,,,,,,,,,,,,,,1267,0,35,1302,1869
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4661,4,79,229,62,20,337,19,56,956,24,36,3,1,0,0,16,2,1,3,,,,,,,,,,,,,,,,,,,1844,0,33,1877,2526
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4662,5,110,362,85,36,369,33,65,1161,38,45,2,0,0,0,26,4,0,4,,,,,,,,,,,,,,,,,,,2340,1,79,2420,3575
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4663,5,80,281,72,31,229,38,44,840,44,29,4,1,1,0,13,5,0,4,,,,,,,,,,,,,,,,,,,1716,0,49,1765,2598
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4664,4,33,134,32,17,201,21,22,1003,12,17,0,2,0,1,11,3,0,3,,,,,,,,,,,,,,,,,,,1512,0,26,1538,2311
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4665,3,54,190,59,26,325,21,34,497,10,28,2,0,0,0,5,0,3,2,,,,,,,,,,,,,,,,,,,1256,0,37,1293,1985
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4666,3,20,196,36,19,332,7,27,518,14,23,1,0,0,0,18,2,0,1,,,,,,,,,,,,,,,,,,,1214,0,38,1252,1875
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4667,3,57,173,42,20,188,33,29,667,21,19,0,0,0,0,6,2,0,2,,,,,,,,,,,,,,,,,,,1259,0,37,1296,2143
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4668,4,43,169,56,30,165,17,31,861,23,13,4,0,1,0,27,10,1,6,,,,,,,,,,,,,,,,,,,1457,1,46,1504,2279
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4669,3,37,123,68,27,158,16,38,810,23,16,2,1,1,0,16,6,0,7,,,,,,,,,,,,,,,,,,,1349,0,27,1376,1971
,15,MEXICO,23,TEXCOCO DE MORA,100,TEXCOCO,4670,5,106,266,69,22,275,16,47,1079,28,28,3,0,0,0,28,4,0,1,,,,,,,,,,,,,,,,,,,1972,0,68,2040,3145
