DTO.,CLAVE,MUNICIPIO,SECCION,TIPO_SECCION,CASILLA,TIPO_CASILLA,PAN,TS,ACLG,PRD,PT,PVEM,CONV.,CAND. NO REGIST.,VOTOS NULOS,TOTAL,LISTA NOMINAL,Anulada
10,15,COYAME DEL SOTOL,264,R,264,B,,53,47,,,35,,0,8,143,244,
10,15,COYAME DEL SOTOL,265,R,265,B,,40,108,,,150,,0,14,312,498,
15,16,LA CRUZ,266,U,266,B,,148,122,,,,,0,4,274,415,
15,16,LA CRUZ,266,U,266,C1,,129,134,,,,,0,1,264,415,
15,16,LA CRUZ,267,M,267,B,,127,117,,,,,0,8,252,426,
15,16,LA CRUZ,268,R,268,B,,30,165,,,,,0,6,201,305,
15,16,LA CRUZ,269,R,269,B,,203,176,,,,,0,8,387,615,
15,16,LA CRUZ,270,R,270,B,,104,183,,,,,0,10,297,516,
15,16,LA CRUZ,270,R,270,EX1,,59,55,,,,,0,0,114,166,
13,17,CUAUHTÉMOC,271,U,271,B,,177,118,,,,,0,1,296,564,
13,17,CUAUHTÉMOC,272,M,272,B,,73,33,,,,,0,1,107,558,
13,17,CUAUHTÉMOC,272,M,272,C1,,78,31,,,,,0,5,114,558,
13,17,CUAUHTÉMOC,272,M,272,C2,,66,33,,,,,0,2,101,558,
13,17,CUAUHTÉMOC,273,U,273,B,,171,112,,,,,0,3,286,569,
13,17,CUAUHTÉMOC,274,U,274,B,,198,114,,,,,0,2,314,625,
13,17,CUAUHTÉMOC,275,U,275,B,,190,97,,,,,0,4,291,568,
13,17,CUAUHTÉMOC,275,U,275,C1,,182,90,,,,,0,4,276,569,
13,17,CUAUHTÉMOC,276,U,276,B,,194,117,,,,,0,0,311,594,
13,17,CUAUHTÉMOC,277,U,277,B,,186,120,,,,,0,3,309,576,
13,17,CUAUHTÉMOC,277,U,277,C1,,184,108,,,,,0,2,294,576,
13,17,CUAUHTÉMOC,278,U,278,B,,203,119,,,,,0,6,328,702,
13,17,CUAUHTÉMOC,278,U,278,C1,,223,125,,,,,0,4,352,703,
13,17,CUAUHTÉMOC,279,U,279,B,,125,92,,,,,1,6,224,661,
13,17,CUAUHTÉMOC,279,U,279,C1,,105,92,,,,,0,0,197,661,
13,17,CUAUHTÉMOC,279,U,279,C2,,106,89,,,,,0,0,195,661,
13,17,CUAUHTÉMOC,280,U,280,B,,96,81,,,,,0,2,179,423,
13,17,CUAUHTÉMOC,280,U,280,C1,,115,95,,,,,0,3,213,424,
13,17,CUAUHTÉMOC,281,U,281,B,,116,93,,,,,0,4,213,442,
13,17,CUAUHTÉMOC,281,U,281,C1,,118,71,,,,,0,0,189,442,
13,17,CUAUHTÉMOC,282,U,282,B,,207,101,,,,,0,7,315,678,
13,17,CUAUHTÉMOC,283,U,283,B,,83,90,,,,,0,9,182,454,
13,17,CUAUHTÉMOC,283,U,283,C1,,89,87,,,,,0,9,185,455,
13,17,CUAUHTÉMOC,284,U,284,B,,138,176,,,,,0,0,314,742,
13,17,CUAUHTÉMOC,284,U,284,C1,,152,158,,,,,0,4,314,742,
13,17,CUAUHTÉMOC,285,U,285,B,,134,116,,,,,0,6,256,636,
13,17,CUAUHTÉMOC,286,U,286,B,,138,145,,,,,0,14,297,735,
13,17,CUAUHTÉMOC,286,U,286,C1,,127,165,,,,,1,6,299,735,
13,17,CUAUHTÉMOC,286,U,286,C2,,133,142,,,,,0,9,284,735,
13,17,CUAUHTÉMOC,287,U,287,B,,133,114,,,,,0,3,250,613,
13,17,CUAUHTÉMOC,288,U,288,B,,130,95,,,,,0,0,225,596,
13,17,CUAUHTÉMOC,288,U,288,C1,,138,121,,,,,0,6,265,596,
13,17,CUAUHTÉMOC,289,U,289,B,,126,61,,,,,0,4,191,393,
13,17,CUAUHTÉMOC,289,U,289,C1,,130,64,,,,,0,3,197,393,
13,17,CUAUHTÉMOC,290,U,290,B,,127,59,,,,,0,3,189,408,
13,17,CUAUHTÉMOC,290,U,290,C1,,147,60,,,,,0,5,212,408,
13,17,CUAUHTÉMOC,291,U,291,B,,275,148,,,,,0,3,426,736,
13,17,CUAUHTÉMOC,292,U,292,B,,231,95,,,,,0,2,328,614,
13,17,CUAUHTÉMOC,293,U,293,B,,161,64,,,,,0,0,225,418,
13,17,CUAUHTÉMOC,294,U,294,B,,165,101,,,,,0,2,268,505,
13,17,CUAUHTÉMOC,295,U,295,B,,147,91,,,,,0,5,243,514,
13,17,CUAUHTÉMOC,296,U,296,B,,112,175,,,,,0,8,295,735,
13,17,CUAUHTÉMOC,297,U,297,B,,159,165,,,,,0,10,334,736,
13,17,CUAUHTÉMOC,297,U,297,C1,,148,153,,,,,0,9,310,736,
13,17,CUAUHTÉMOC,297,U,297,C2,,162,128,,,,,0,8,298,736,
13,17,CUAUHTÉMOC,297,U,297,C3,,154,157,,,,,0,8,319,736,
13,17,CUAUHTÉMOC,297,U,297,C4,,159,129,,,,,0,12,300,736,
13,17,CUAUHTÉMOC,297,U,297,C5,,164,135,,,,,0,15,314,737,
13,17,CUAUHTÉMOC,298,U,298,B,,170,94,,,,,0,1,265,465,
13,17,CUAUHTÉMOC,299,U,299,B,,276,161,,,,,0,2,439,695,
13,17,CUAUHTÉMOC,300,U,300,B,,243,119,,,,,0,4,366,668,
13,17,CUAUHTÉMOC,301,U,301,B,,211,65,,,,,0,5,281,561,
13,17,CUAUHTÉMOC,302,U,302,B,,123,72,,,,,0,3,198,420,
13,17,CUAUHTÉMOC,302,U,302,C1,,95,96,,,,,0,4,195,420,
13,17,CUAUHTÉMOC,303,U,303,B,,87,118,,,,,0,9,214,499,
13,17,CUAUHTÉMOC,304,U,304,B,,84,141,,,,,0,9,234,528,
13,17,CUAUHTÉMOC,305,U,305,B,,195,126,,,,,0,10,331,706,
13,17,CUAUHTÉMOC,306,U,306,B,,121,107,,,,,0,4,232,557,
13,17,CUAUHTÉMOC,306,U,306,C1,,152,93,,,,,0,7,252,558,
13,17,CUAUHTÉMOC,306,U,306,C2,,136,82,,,,,0,9,227,558,
13,17,CUAUHTÉMOC,307,U,307,B,,153,138,,,,,0,7,298,613,
13,17,CUAUHTÉMOC,307,U,307,C1,,170,117,,,,,0,9,296,613,
13,17,CUAUHTÉMOC,307,U,307,C2,,124,110,,,,,0,8,242,613,
13,17,CUAUHTÉMOC,308,U,308,B,,112,119,,,,,0,6,237,551,
13,17,CUAUHTÉMOC,308,U,308,C1,,138,96,,,,,0,6,240,552,
13,17,CUAUHTÉMOC,309,U,309,B,,160,74,,,,,0,7,241,536,
13,17,CUAUHTÉMOC,310,U,310,B,,175,90,,,,,0,6,271,543,
13,17,CUAUHTÉMOC,310,U,310,C1,,189,111,,,,,0,0,300,543,
13,17,CUAUHTÉMOC,311,U,311,B,,167,111,,,,,0,2,280,494,
13,17,CUAUHTÉMOC,311,U,311,C1,,174,97,,,,,0,7,278,494,
13,17,CUAUHTÉMOC,312,U,312,B,,157,79,,,,,0,3,239,535,
13,17,CUAUHTÉMOC,312,U,312,C1,,145,101,,,,,0,3,249,536,
13,17,CUAUHTÉMOC,313,U,313,B,,243,120,,,,,0,2,365,666,
13,17,CUAUHTÉMOC,314,U,314,B,,146,92,,,,,0,5,243,454,
13,17,CUAUHTÉMOC,314,U,314,C1,,164,81,,,,,0,4,249,454,
13,17,CUAUHTÉMOC,315,U,315,B,,159,101,,,,,0,5,265,547,
13,17,CUAUHTÉMOC,316,U,316,B,,90,70,,,,,0,3,163,407,
13,17,CUAUHTÉMOC,317,U,317,B,,160,84,,,,,0,5,249,600,
13,17,CUAUHTÉMOC,318,U,318,B,,168,174,,,,,0,2,344,594,
13,17,CUAUHTÉMOC,319,U,319,B,,251,150,,,,,0,5,406,744,
13,17,CUAUHTÉMOC,320,U,320,B,,62,86,,,,,0,3,151,377,
13,17,CUAUHTÉMOC,320,U,320,C1,,67,73,,,,,0,10,150,378,
13,17,CUAUHTÉMOC,321,U,321,B,,105,81,,,,,0,3,189,504,
13,17,CUAUHTÉMOC,321,U,321,C1,,100,99,,,,,0,6,205,504,
13,17,CUAUHTÉMOC,321,U,321,C2,,95,88,,,,,1,3,187,504,
13,17,CUAUHTÉMOC,322,U,322,B,,121,117,,,,,0,6,244,559,
13,17,CUAUHTÉMOC,323,U,323,B,,87,121,,,,,0,4,212,424,
13,17,CUAUHTÉMOC,323,U,323,C1,,87,98,,,,,0,13,198,424,
13,17,CUAUHTÉMOC,324,U,324,B,,141,177,,,,,0,9,327,688,
13,17,CUAUHTÉMOC,325,U,325,B,,147,95,,,,,0,4,246,466,
13,17,CUAUHTÉMOC,325,U,325,C1,,134,108,,,,,0,3,245,467,
13,17,CUAUHTÉMOC,326,U,326,B,,225,117,,,,,0,6,348,741,
13,17,CUAUHTÉMOC,326,U,326,C1,,244,103,,,,,0,5,352,742,
13,17,CUAUHTÉMOC,327,U,327,B,,215,145,,,,,0,7,367,744,
13,17,CUAUHTÉMOC,327,U,327,C1,,180,136,,,,,0,8,324,744,
13,17,CUAUHTÉMOC,328,U,328,B,,126,119,,,,,0,0,245,615,
13,17,CUAUHTÉMOC,329,U,329,B,,136,107,,,,,0,4,247,582,
13,17,CUAUHTÉMOC,330,U,330,B,,80,82,,,,,0,7,169,395,
13,17,CUAUHTÉMOC,330,U,330,C1,,82,87,,,,,0,4,173,396,
13,17,CUAUHTÉMOC,331,U,331,B,,76,71,,,,,0,0,147,393,
13,17,CUAUHTÉMOC,331,U,331,C1,,73,73,,,,,0,4,150,393,
13,17,CUAUHTÉMOC,332,U,332,B,,171,121,,,,,0,11,303,638,
13,17,CUAUHTÉMOC,332,U,332,C1,,177,141,,,,,0,9,327,638,
13,17,CUAUHTÉMOC,332,U,332,C2,,189,116,,,,,0,6,311,638,
13,17,CUAUHTÉMOC,333,U,333,B,,242,129,,,,,0,5,376,738,
13,17,CUAUHTÉMOC,334,U,334,B,,111,102,,,,,0,10,223,544,
13,17,CUAUHTÉMOC,334,U,334,C1,,129,69,,,,,0,0,198,545,
13,17,CUAUHTÉMOC,334,U,334,C2,,120,103,,,,,0,9,232,545,
13,17,CUAUHTÉMOC,335,U,335,B,,111,110,,,,,0,5,226,533,
13,17,CUAUHTÉMOC,335,U,335,C1,,98,104,,,,,0,4,206,533,
13,17,CUAUHTÉMOC,336,U,336,B,,159,129,,,,,0,15,303,740,
13,17,CUAUHTÉMOC,337,U,337,B,,69,103,,,,,0,6,178,411,
13,17,CUAUHTÉMOC,337,U,337,C1,,65,94,,,,,0,5,164,411,
13,17,CUAUHTÉMOC,338,U,338,B,,155,86,,,,,0,11,252,595,
13,17,CUAUHTÉMOC,338,U,338,C1,,120,111,,,,,0,10,241,596,
13,17,CUAUHTÉMOC,338,U,338,C2,,155,109,,,,,0,3,267,596,
13,17,CUAUHTÉMOC,339,U,339,B,,107,113,,,,,0,0,220,499,
13,17,CUAUHTÉMOC,339,U,339,C1,,104,98,,,,,0,6,208,500,
13,17,CUAUHTÉMOC,340,U,340,B,,124,105,,,,,0,17,246,667,
13,17,CUAUHTÉMOC,340,U,340,C1,,115,138,,,,,0,16,269,668,
13,17,CUAUHTÉMOC,341,U,341,B,,93,92,,,,,0,4,189,464,
13,17,CUAUHTÉMOC,341,U,341,C1,,91,103,,,,,0,5,199,464,
13,17,CUAUHTÉMOC,342,U,342,B,,98,126,,,,,0,6,230,505,
13,17,CUAUHTÉMOC,342,U,342,C1,,77,111,,,,,0,1,189,505,
13,17,CUAUHTÉMOC,343,U,343,B,,127,133,,,,,0,5,265,700,
13,17,CUAUHTÉMOC,343,U,343,C1,,94,159,,,,,0,7,260,700,
13,17,CUAUHTÉMOC,344,U,344,B,,83,96,,,,,0,5,184,442,
13,17,CUAUHTÉMOC,344,U,344,C1,,84,89,,,,,0,4,177,443,
13,17,CUAUHTÉMOC,345,U,345,B,,45,56,,,,,0,1,102,282,
13,17,CUAUHTÉMOC,346,U,346,B,,67,119,,,,,0,8,194,451,
13,17,CUAUHTÉMOC,347,U,347,B,,100,102,,,,,0,5,207,516,
13,17,CUAUHTÉMOC,348,U,348,B,,105,108,,,,,0,7,220,595,
13,17,CUAUHTÉMOC,348,U,348,C1,,111,130,,,,,0,4,245,595,
13,17,CUAUHTÉMOC,349,U,349,B,,93,78,,,,,0,0,171,428,
13,17,CUAUHTÉMOC,349,U,349,C1,,95,75,,,,,0,7,177,428,
13,17,CUAUHTÉMOC,350,U,350,B,,74,76,,,,,0,3,153,434,
13,17,CUAUHTÉMOC,350,U,350,C1,,87,81,,,,,0,2,170,434,
13,17,CUAUHTÉMOC,351,U,351,B,,109,92,,,,,0,2,203,454,
13,17,CUAUHTÉMOC,352,U,352,B,,40,29,,,,,0,0,69,202,
13,17,CUAUHTÉMOC,353,U,353,B,,112,59,,,,,0,1,172,365,
13,17,CUAUHTÉMOC,354,U,354,N.I.,,,,,,,,,,0,29,
13,17,CUAUHTÉMOC,355,R,355,B,,23,56,,,,,0,3,82,195,
13,17,CUAUHTÉMOC,356,R,356,B,,69,90,,,,,0,6,165,419,
13,17,CUAUHTÉMOC,356,R,356,C1,,82,89,,,,,0,0,171,419,
13,17,CUAUHTÉMOC,357,R,357,B,,30,19,,,,,0,6,55,88,
13,17,CUAUHTÉMOC,358,R,358,B,,23,37,,,,,0,1,61,127,
13,17,CUAUHTÉMOC,359,R,359,B,,146,154,,,,,0,10,310,624,
13,17,CUAUHTÉMOC,360,R,360,B,,33,24,,,,,0,0,57,113,
13,17,CUAUHTÉMOC,361,R,361,B,,15,32,,,,,0,2,49,140,
13,17,CUAUHTÉMOC,362,R,362,B,,75,33,,,,,0,1,109,199,
13,17,CUAUHTÉMOC,363,R,363,B,,50,67,,,,,0,10,127,406,
13,17,CUAUHTÉMOC,364,R,364,B,,87,32,,,,,0,5,124,341,
13,17,CUAUHTÉMOC,364,R,364,EX1,,76,23,,,,,0,7,106,668,
13,17,CUAUHTÉMOC,364,R,364,EX2,,108,15,,,,,0,3,126,668,
13,17,CUAUHTÉMOC,365,R,365,B,,106,124,,,,,0,7,237,621,
13,17,CUAUHTÉMOC,366,R,366,B,,20,25,,,,,0,1,46,65,
13,17,CUAUHTÉMOC,367,R,367,B,,20,31,,,,,0,4,55,175,
13,17,CUAUHTÉMOC,368,R,368,B,,17,46,,,,,0,4,67,593,
13,17,CUAUHTÉMOC,368,R,368,C1,,20,62,,,,,0,0,82,593,
13,17,CUAUHTÉMOC,369,R,369,B,,43,36,,,,,0,3,82,665,
13,17,CUAUHTÉMOC,369,R,369,C1,,54,54,,,,,0,4,112,665,
13,17,CUAUHTÉMOC,370,R,370,B,,37,111,,,,,0,8,156,318,
13,17,CUAUHTÉMOC,371,R,371,B,,24,37,,,,,0,1,62,114,
13,17,CUAUHTÉMOC,372,R,372,B,,21,33,,,,,0,1,55,97,
13,17,CUAUHTÉMOC,373,R,373,B,,59,24,,,,,0,3,86,647,
13,17,CUAUHTÉMOC,373,R,373,C1,,56,42,,,,,0,4,102,647,
13,17,CUAUHTÉMOC,373,R,373,C2,,73,15,,,,,0,2,90,647,
13,17,CUAUHTÉMOC,374,R,374,B,,24,68,,,,,0,3,95,227,
13,17,CUAUHTÉMOC,375,R,375,B,,33,42,,,,,0,2,77,126,
13,17,CUAUHTÉMOC,376,R,376,B,,32,31,,,,,0,2,65,123,
13,17,CUAUHTÉMOC,377,R,377,B,,10,69,,,,,0,3,82,142,
13,17,CUAUHTÉMOC,378,R,378,B,,10,51,,,,,0,7,68,149,
13,17,CUAUHTÉMOC,379,R,379,B,,22,24,,,,,0,1,47,247,
13,17,CUAUHTÉMOC,380,R,380,B,,35,85,,,,,0,0,120,279,
13,17,CUAUHTÉMOC,381,R,381,B,,27,63,,,,,0,10,100,177,
13,17,CUAUHTÉMOC,382,R,382,B,,22,56,,,,,0,2,80,198,
13,17,CUAUHTÉMOC,383,R,383,B,,74,99,,,,,0,20,193,545,
13,17,CUAUHTÉMOC,384,R,384,B,,31,39,,,,,0,9,79,191,
13,17,CUAUHTÉMOC,385,R,385,B,,30,78,,,,,0,7,115,546,
13,17,CUAUHTÉMOC,386,R,386,B,,37,49,,,,,0,4,90,349,
13,17,CUAUHTÉMOC,387,R,387,B,,35,18,,,,,0,0,53,90,
12,18,CUSIHUIRIACHI,388,M,388,B,,82,66,,,,,0,9,157,689,
12,18,CUSIHUIRIACHI,389,R,389,B,,56,88,,,,,0,7,151,313,
12,18,CUSIHUIRIACHI,390,R,390,B,,21,21,,,,,0,1,43,90,
12,18,CUSIHUIRIACHI,391,R,391,B,,22,55,,,,,0,0,77,151,
12,18,CUSIHUIRIACHI,392,R,392,N.I.,,,,,,,,,,0,37,
12,18,CUSIHUIRIACHI,393,R,393,B,,49,88,,,,,0,11,148,321,
12,18,CUSIHUIRIACHI,394,R,394,B,,128,154,,,,,0,26,308,512,
12,18,CUSIHUIRIACHI,395,R,395,B,,106,103,,,,,0,0,209,392,
12,18,CUSIHUIRIACHI,396,R,396,B,,66,195,,,,,0,24,285,518,
12,18,CUSIHUIRIACHI,397,R,397,B,,42,79,,,,,0,5,126,252,
12,18,CUSIHUIRIACHI,398,R,398,B,,118,105,,,,,0,20,243,552,
12,18,CUSIHUIRIACHI,399,R,399,B,,36,54,,,,,0,3,93,172,
12,18,CUSIHUIRIACHI,400,R,400,B,,13,59,,,,,0,6,78,165,
12,18,CUSIHUIRIACHI,401,R,401,B,,29,78,,,,,0,3,110,226,
19,19,CHIHUAHUA,402,U,402,B,,73,112,,,,,0,3,188,384,
19,19,CHIHUAHUA,402,U,402,C1,,66,86,,,,,0,6,158,384,
19,19,CHIHUAHUA,403,U,403,B,,63,103,,,,,0,5,171,409,
19,19,CHIHUAHUA,403,U,403,C1,,62,107,,,,,0,8,177,410,
19,19,CHIHUAHUA,404,U,404,B,,119,127,,,,,0,5,251,549,
19,19,CHIHUAHUA,405,U,405,B,,86,94,,,,,0,7,187,423,
19,19,CHIHUAHUA,405,U,405,C1,,81,113,,,,,0,6,200,424,
19,19,CHIHUAHUA,406,U,406,B,,117,172,,,,,0,9,298,718,
19,19,CHIHUAHUA,407,U,407,B,,97,196,,,,,0,17,310,749,
19,19,CHIHUAHUA,408,U,408,B,,76,101,,,,,0,6,183,428,
19,19,CHIHUAHUA,408,U,408,C1,,72,107,,,,,0,13,192,429,
19,19,CHIHUAHUA,409,U,409,B,,117,165,,,,,0,12,294,742,
19,19,CHIHUAHUA,410,U,410,B,,75,108,,,,,0,6,189,536,
19,19,CHIHUAHUA,410,U,410,C1,,61,145,,,,,0,10,216,537,
19,19,CHIHUAHUA,411,U,411,B,,93,169,,,,,0,19,281,692,
19,19,CHIHUAHUA,412,U,412,B,,84,138,,,,,0,10,232,687,
19,19,CHIHUAHUA,413,U,413,B,,83,105,,,,,0,5,193,493,
19,19,CHIHUAHUA,413,U,413,C1,,109,86,,,,,0,7,202,493,
19,19,CHIHUAHUA,414,U,414,B,,111,114,,,,,0,0,225,590,
19,19,CHIHUAHUA,414,U,414,C1,,114,117,,,,,0,10,241,590,
19,19,CHIHUAHUA,415,U,415,B,,135,125,,,,,0,4,264,547,
19,19,CHIHUAHUA,415,U,415,C1,,129,103,,,,,0,4,236,547,
19,19,CHIHUAHUA,416,U,416,B,,148,116,,,,,0,14,278,592,
19,19,CHIHUAHUA,416,U,416,C1,,158,100,,,,,0,4,262,592,
19,19,CHIHUAHUA,417,U,417,B,,87,81,,,,,0,3,171,429,
19,19,CHIHUAHUA,417,U,417,C1,,99,83,,,,,0,4,186,429,
19,19,CHIHUAHUA,418,U,418,B,,117,97,,,,,0,6,220,526,
19,19,CHIHUAHUA,418,U,418,C1,,115,102,,,,,0,11,228,526,
19,19,CHIHUAHUA,419,U,419,B,,113,71,,,,,0,7,191,421,
19,19,CHIHUAHUA,419,U,419,C1,,111,93,,,,,0,1,205,422,
19,19,CHIHUAHUA,420,U,420,B,,232,164,,,,,0,6,402,717,
19,19,CHIHUAHUA,420,U,420,C1,,180,184,,,,,0,8,372,718,
19,19,CHIHUAHUA,421,U,421,B,,155,77,,,,,0,4,236,435,
19,19,CHIHUAHUA,421,U,421,C1,,137,73,,,,,0,2,212,435,
19,19,CHIHUAHUA,422,U,422,B,,142,123,,,,,0,3,268,534,
19,19,CHIHUAHUA,422,U,422,C1,,147,127,,,,,0,6,280,535,
19,19,CHIHUAHUA,423,U,423,B,,108,78,,,,,0,3,189,426,
19,19,CHIHUAHUA,423,U,423,C1,,93,99,,,,,0,8,200,427,
19,19,CHIHUAHUA,424,U,424,B,,110,103,,,,,0,4,217,447,
19,19,CHIHUAHUA,424,U,424,C1,,123,84,,,,,0,6,213,448,
19,19,CHIHUAHUA,425,U,425,B,,141,122,,,,,0,7,270,574,
19,19,CHIHUAHUA,425,U,425,C1,,137,119,,,,,0,0,256,575,
19,19,CHIHUAHUA,426,U,426,B,,94,62,,,,,0,3,159,403,
19,19,CHIHUAHUA,426,U,426,C1,,95,76,,,,,0,4,175,403,
19,19,CHIHUAHUA,427,U,427,B,,213,126,,,,,0,10,349,652,
19,19,CHIHUAHUA,428,U,428,B,,116,87,,,,,0,2,205,393,
19,19,CHIHUAHUA,428,U,428,C1,,134,100,,,,,0,3,237,394,
19,19,CHIHUAHUA,429,U,429,B,,148,103,,,,,0,7,258,472,
19,19,CHIHUAHUA,429,U,429,C1,,156,105,,,,,0,6,267,472,
19,19,CHIHUAHUA,430,U,430,B,,171,100,,,,,0,3,274,431,
19,19,CHIHUAHUA,431,U,431,B,,226,159,,,,,0,5,390,700,
19,19,CHIHUAHUA,432,U,432,B,,176,124,,,,,0,12,312,674,
19,19,CHIHUAHUA,433,U,433,B,,259,163,,,,,0,7,429,737,
19,19,CHIHUAHUA,434,U,434,B,,193,141,,,,,0,10,344,737,
18,19,CHIHUAHUA,435,U,435,B,,126,111,,,,,0,6,243,560,
18,19,CHIHUAHUA,436,U,436,B,,165,171,,,,,0,3,339,697,
18,19,CHIHUAHUA,437,U,437,B,,83,108,,,,,0,3,194,426,
18,19,CHIHUAHUA,437,U,437,C1,,87,108,,,,,0,0,195,427,
18,19,CHIHUAHUA,438,U,438,B,,102,102,,,,,0,5,209,409,
18,19,CHIHUAHUA,438,U,438,C1,,123,107,,,,,0,7,237,409,
18,19,CHIHUAHUA,439,U,439,B,,104,114,,,,,0,8,226,485,
18,19,CHIHUAHUA,439,U,439,C1,,106,123,,,,,0,5,234,485,
18,19,CHIHUAHUA,440,U,440,B,,82,163,,,,,0,6,251,590,
18,19,CHIHUAHUA,440,U,440,C1,,79,154,,,,,0,6,239,590,
18,19,CHIHUAHUA,441,U,441,B,,123,89,,,,,0,2,214,388,
18,19,CHIHUAHUA,441,U,441,C1,,122,86,,,,,0,3,211,388,
18,19,CHIHUAHUA,442,U,442,B,,215,155,,,,,0,0,370,604,
18,19,CHIHUAHUA,443,U,443,B,,236,126,,,,,0,0,362,670,
18,19,CHIHUAHUA,444,U,444,B,,243,149,,,,,0,8,400,645,
18,19,CHIHUAHUA,445,U,445,B,,158,116,,,,,0,7,281,536,
18,19,CHIHUAHUA,446,U,446,B,,138,88,,,,,0,2,228,396,
18,19,CHIHUAHUA,446,U,446,C1,,120,89,,,,,0,3,212,396,
18,19,CHIHUAHUA,447,U,447,B,,133,63,,,,,0,2,198,387,
18,19,CHIHUAHUA,447,U,447,C1,,141,53,,,,,0,4,198,388,
18,19,CHIHUAHUA,448,U,448,B,,218,165,,,,,0,0,383,657,
18,19,CHIHUAHUA,449,U,449,B,,185,123,,,,,0,10,318,557,
18,19,CHIHUAHUA,450,U,450,B,,149,132,,,,,0,5,286,508,
18,19,CHIHUAHUA,450,U,450,C1,,159,114,,,,,0,3,276,508,
18,19,CHIHUAHUA,451,U,451,B,,113,97,,,,,0,6,216,404,
18,19,CHIHUAHUA,452,U,452,B,,135,87,,,,,2,10,234,451,
18,19,CHIHUAHUA,452,U,452,C1,,96,115,,,,,0,9,220,451,
18,19,CHIHUAHUA,453,U,453,B,,149,106,,,,,0,11,266,516,
18,19,CHIHUAHUA,454,U,454,B,,198,140,,,,,1,7,346,619,
18,19,CHIHUAHUA,455,U,455,B,,137,102,,,,,1,5,245,474,
18,19,CHIHUAHUA,455,U,455,C1,,161,99,,,,,0,7,267,475,
18,19,CHIHUAHUA,456,U,456,B,,135,91,,,,,0,7,233,468,
18,19,CHIHUAHUA,457,U,457,B,,136,60,,,,,0,1,197,376,
18,19,CHIHUAHUA,457,U,457,C1,,141,62,,,,,0,1,204,377,
19,19,CHIHUAHUA,458,U,458,B,,183,92,,,,,0,5,280,472,
19,19,CHIHUAHUA,459,U,459,B,,139,55,,,,,0,3,197,381,
19,19,CHIHUAHUA,459,U,459,C1,,142,68,,,,,0,7,217,382,
19,19,CHIHUAHUA,460,U,460,B,,189,89,,,,,0,7,285,515,
19,19,CHIHUAHUA,460,U,460,C1,,191,88,,,,,0,3,282,515,
19,19,CHIHUAHUA,461,U,461,B,,177,67,,,,,0,2,246,376,
19,19,CHIHUAHUA,461,U,461,C1,,175,70,,,,,0,4,249,377,
19,19,CHIHUAHUA,462,U,462,B,,279,126,,,,,0,9,414,680,
19,19,CHIHUAHUA,463,U,463,B,,146,77,,,,,0,1,224,388,
19,19,CHIHUAHUA,463,U,463,C1,,128,95,,,,,0,5,228,389,
19,19,CHIHUAHUA,464,U,464,B,,156,160,,,,,0,9,325,654,
19,19,CHIHUAHUA,464,U,464,C1,,181,114,,,,,0,12,307,655,
19,19,CHIHUAHUA,465,U,465,B,,148,88,,,,,0,6,242,489,
19,19,CHIHUAHUA,465,U,465,C1,,154,114,,,,,0,4,272,489,
19,19,CHIHUAHUA,466,U,466,B,,204,95,,,,,0,3,302,527,
19,19,CHIHUAHUA,466,U,466,C1,,220,75,,,,,0,4,299,528,
19,19,CHIHUAHUA,467,U,467,B,,97,98,,,,,1,3,199,634,
19,19,CHIHUAHUA,467,U,467,C1,,81,85,,,,,0,6,172,634,
19,19,CHIHUAHUA,468,U,468,B,,208,105,,,,,0,6,319,663,
19,19,CHIHUAHUA,468,U,468,C1,,192,150,,,,,0,8,350,664,
19,19,CHIHUAHUA,469,U,469,B,,234,132,,,,,1,3,370,688,
19,19,CHIHUAHUA,470,U,470,B,,244,146,,,,,0,4,394,707,
19,19,CHIHUAHUA,471,U,471,B,,175,153,,,,,0,11,339,700,
19,19,CHIHUAHUA,472,U,472,B,,106,102,,,,,0,5,213,419,
19,19,CHIHUAHUA,472,U,472,C1,,127,95,,,,,0,1,223,419,
19,19,CHIHUAHUA,473,U,473,B,,113,91,,,,,0,0,204,439,
19,19,CHIHUAHUA,473,U,473,C1,,118,88,,,,,0,6,212,440,
19,19,CHIHUAHUA,474,U,474,B,,188,148,,,,,0,9,345,662,
19,19,CHIHUAHUA,475,U,475,B,,166,146,,,,,0,11,323,707,
19,19,CHIHUAHUA,476,U,476,B,,147,95,,,,,0,9,251,501,
19,19,CHIHUAHUA,476,U,476,C1,,107,87,,,,,0,4,198,501,
19,19,CHIHUAHUA,477,U,477,B,,139,112,,,,,0,4,255,463,
19,19,CHIHUAHUA,477,U,477,C1,,142,107,,,,,0,4,253,463,
19,19,CHIHUAHUA,478,U,478,B,,97,102,,,,,0,10,209,418,
19,19,CHIHUAHUA,478,U,478,C1,,108,110,,,,,0,6,224,419,
19,19,CHIHUAHUA,479,U,479,B,,200,125,,,,,0,8,333,667,
19,19,CHIHUAHUA,480,U,480,B,,171,121,,,,,0,6,298,510,
19,19,CHIHUAHUA,480,U,480,C1,,141,114,,,,,0,0,255,511,
19,19,CHIHUAHUA,481,U,481,B,,120,125,,,,,0,5,250,470,
19,19,CHIHUAHUA,481,U,481,C1,,120,125,,,,,0,0,245,471,
19,19,CHIHUAHUA,482,U,482,B,,124,92,,,,,0,10,226,458,
19,19,CHIHUAHUA,482,U,482,C1,,109,127,,,,,0,6,242,458,
