CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PAN_NA,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,6,KANASIN,2,ACANCEH,13,1,36,231,14,216,0,1,2,8,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,511,0,6,517,578
,31,YUCATAN,6,KANASIN,41,KANASIN,204,2,228,211,10,20,3,29,25,125,3,0,0,1,0,0,3,5,0,0,3,2,0,0,0,0,0,0,0,668,0,21,689,874
,31,YUCATAN,6,KANASIN,41,KANASIN,205,5,577,573,14,332,22,106,178,248,7,0,2,7,0,0,3,0,0,0,10,4,1,1,0,0,0,0,0,2085,1,59,2145,3030
,31,YUCATAN,6,KANASIN,41,KANASIN,206,6,962,719,25,306,20,78,504,230,15,0,0,7,0,0,1,3,1,0,4,3,2,3,0,0,0,0,0,2883,0,39,2922,4185
,31,YUCATAN,6,KANASIN,41,KANASIN,207,11,1247,1432,67,342,49,261,446,749,31,0,0,6,0,0,1,1,1,0,3,1,0,2,0,0,0,0,0,4639,0,124,4763,8126
,31,YUCATAN,6,KANASIN,41,KANASIN,208,4,568,571,9,94,7,63,182,83,1,0,0,6,0,0,1,5,1,0,4,2,0,1,0,0,0,0,0,1598,0,57,1655,2277
,31,YUCATAN,6,KANASIN,41,KANASIN,209,2,219,332,2,15,3,24,12,141,3,0,0,4,0,0,1,2,0,0,5,1,0,1,0,0,0,0,0,765,1,16,782,1124
,31,YUCATAN,6,KANASIN,41,KANASIN,210,2,237,416,10,30,7,29,31,139,11,0,0,2,0,0,3,3,0,0,2,3,0,1,0,0,0,0,0,924,1,16,941,1319
,31,YUCATAN,6,KANASIN,41,KANASIN,211,5,547,701,32,81,29,128,93,382,12,0,0,4,0,0,3,2,1,0,9,1,0,2,0,0,0,0,0,2027,0,50,2077,3223
,31,YUCATAN,6,KANASIN,41,KANASIN,212,4,430,576,25,46,18,156,30,504,20,0,0,1,0,0,3,1,0,0,7,1,0,3,0,0,0,0,0,1821,1,47,1869,2887
,31,YUCATAN,6,KANASIN,41,KANASIN,213,7,823,806,53,116,33,172,153,452,28,0,1,5,0,0,9,3,0,0,4,4,0,5,0,0,0,0,0,2667,0,87,2754,4503
,31,YUCATAN,6,KANASIN,41,KANASIN,214,3,262,416,17,41,9,81,43,221,7,0,0,9,0,0,2,5,2,1,9,2,0,2,0,0,0,0,0,1129,0,28,1157,1636
,31,YUCATAN,6,KANASIN,41,KANASIN,215,4,276,529,25,40,31,143,89,415,21,0,0,13,0,0,1,6,2,0,2,1,0,1,0,0,0,0,0,1595,0,25,1620,2919
,31,YUCATAN,6,KANASIN,41,KANASIN,216,1,96,164,12,17,5,35,13,122,8,0,0,2,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,477,0,1,478,685
,31,YUCATAN,6,KANASIN,41,KANASIN,217,10,796,1124,79,101,59,450,94,858,40,0,0,2,0,0,4,0,0,1,2,3,0,1,0,0,0,0,0,3614,0,93,3707,6775
,31,YUCATAN,6,KANASIN,41,KANASIN,218,7,828,842,71,113,36,172,101,802,28,0,0,5,0,0,1,4,1,0,4,7,0,0,0,0,0,0,0,3015,0,50,3065,5209
,31,YUCATAN,6,KANASIN,41,KANASIN,219,6,548,625,25,103,51,389,33,595,20,0,0,7,0,0,4,2,1,0,4,4,0,0,0,0,0,0,0,2411,0,42,2453,4369
,31,YUCATAN,6,KANASIN,41,KANASIN,220,13,1064,1196,82,198,80,377,267,1340,51,2,0,23,0,0,11,10,1,0,14,4,0,4,0,0,0,0,0,4724,2,113,4839,9364
,31,YUCATAN,6,KANASIN,41,KANASIN,221,1,101,142,0,42,0,3,63,24,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,380,0,6,386,473
,31,YUCATAN,6,KANASIN,41,KANASIN,222,1,118,123,5,7,2,34,116,36,3,0,0,1,0,0,1,0,0,0,9,2,0,0,0,0,0,0,0,457,0,11,468,581
,31,YUCATAN,6,KANASIN,41,KANASIN,223,4,343,362,14,14,28,70,106,492,14,0,0,7,0,0,2,4,1,0,11,1,1,1,0,0,0,0,0,1471,0,36,1507,2761
,31,YUCATAN,6,KANASIN,67,SEYE,781,3,586,218,330,209,4,6,64,160,21,0,0,1,0,0,1,3,0,0,1,1,0,2,0,0,0,0,0,1607,2,35,1644,1964
,31,YUCATAN,6,KANASIN,67,SEYE,782,2,385,132,151,187,2,2,16,66,16,0,0,1,0,0,0,4,1,0,5,2,0,2,0,0,0,0,0,972,0,22,994,1135
,31,YUCATAN,6,KANASIN,67,SEYE,783,3,651,204,259,234,2,1,50,169,28,0,0,2,0,0,2,4,0,0,13,3,0,3,0,0,0,0,0,1625,0,36,1661,2011
,31,YUCATAN,6,KANASIN,67,SEYE,784,3,389,165,318,210,2,2,13,153,16,0,0,4,0,0,2,2,0,0,5,1,0,3,0,0,0,0,0,1285,0,28,1313,1502
,31,YUCATAN,6,KANASIN,67,SEYE,785,2,307,91,86,62,2,2,10,40,3,0,0,2,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,611,0,20,631,697
,31,YUCATAN,6,KANASIN,90,TIMUCUY,898,3,547,591,32,0,1,314,199,3,1,0,1,5,0,0,6,1,0,0,8,2,0,1,0,0,0,0,0,1712,0,35,1747,1881
,31,YUCATAN,6,KANASIN,90,TIMUCUY,899,4,561,563,39,1,0,402,107,9,3,0,6,0,0,0,0,6,1,0,4,1,3,1,0,0,0,0,0,1707,0,45,1752,1869
,31,YUCATAN,6,KANASIN,90,TIMUCUY,900,2,245,402,6,3,1,318,319,3,0,0,1,2,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,1307,0,22,1329,1440
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,926,2,134,357,221,0,3,1,6,26,3,0,2,2,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,761,0,32,793,865
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,927,1,66,142,110,0,1,0,5,3,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,0,15,350,371
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,928,3,225,687,572,0,9,3,33,76,5,0,0,2,0,0,5,3,0,0,2,1,0,0,0,0,0,0,0,1623,0,50,1673,1956
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,929,1,64,190,117,0,3,0,5,16,0,0,6,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,406,0,9,415,465
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,930,1,41,114,82,0,2,1,1,23,2,0,3,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,273,0,13,286,324
,31,YUCATAN,6,KANASIN,95,TIXPEUAL,931,1,39,129,126,0,6,2,0,39,1,0,3,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,349,0,9,358,397
,31,YUCATAN,7,MERIDA,50,MERIDA,541,2,302,204,10,8,6,9,4,129,2,0,0,7,0,0,3,1,1,0,5,1,1,1,0,0,0,0,0,694,0,18,712,971
,31,YUCATAN,7,MERIDA,50,MERIDA,542,2,241,200,6,7,9,5,0,151,5,0,0,3,0,0,2,9,0,0,2,1,0,1,0,0,0,0,0,642,0,17,659,962
,31,YUCATAN,7,MERIDA,50,MERIDA,544,2,275,237,11,6,2,12,3,137,4,0,0,2,0,0,0,10,0,0,2,3,0,1,0,0,0,0,0,705,0,11,716,996
,31,YUCATAN,7,MERIDA,50,MERIDA,545,2,285,229,10,14,5,9,2,115,8,0,0,8,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,694,0,23,717,1017
,31,YUCATAN,7,MERIDA,50,MERIDA,560,2,217,188,6,9,7,5,3,105,5,0,0,0,0,0,4,6,0,0,2,1,0,1,0,0,0,0,0,559,0,17,576,888
,31,YUCATAN,7,MERIDA,50,MERIDA,561,2,291,241,10,6,12,14,4,162,2,0,0,2,0,0,4,2,0,0,2,4,0,0,0,0,0,0,0,756,0,25,781,1079
,31,YUCATAN,7,MERIDA,50,MERIDA,562,2,263,196,11,5,8,5,3,119,7,0,0,2,0,0,2,5,0,0,2,1,0,0,0,0,0,0,0,629,0,17,646,938
,31,YUCATAN,7,MERIDA,50,MERIDA,563,2,296,211,6,3,11,10,2,161,4,0,0,2,0,0,0,6,2,1,6,0,0,3,0,0,0,0,0,724,0,23,747,1027
,31,YUCATAN,7,MERIDA,50,MERIDA,564,2,319,230,14,9,15,9,1,209,11,0,0,6,0,0,5,3,0,0,5,1,0,1,0,0,0,0,0,838,0,12,850,1235
,31,YUCATAN,7,MERIDA,50,MERIDA,565,2,209,166,11,15,8,6,6,179,6,0,0,2,0,0,1,1,1,0,2,2,1,0,0,0,0,0,0,616,0,15,631,902
,31,YUCATAN,7,MERIDA,50,MERIDA,566,2,320,213,9,8,12,12,7,183,8,0,0,6,0,0,5,2,0,0,4,1,0,1,0,0,0,0,0,791,1,29,821,1291
,31,YUCATAN,7,MERIDA,50,MERIDA,567,2,296,208,8,8,13,9,4,217,2,0,0,10,0,0,6,2,0,0,2,2,1,1,0,0,0,0,0,789,1,20,810,1127
,31,YUCATAN,7,MERIDA,50,MERIDA,568,2,200,165,10,5,6,4,7,151,6,0,0,8,0,0,3,1,1,0,3,1,0,1,0,0,0,0,0,572,0,12,584,900
,31,YUCATAN,7,MERIDA,50,MERIDA,571,2,270,199,10,10,5,14,10,162,11,0,0,4,0,0,5,5,1,0,0,3,1,0,0,0,0,0,0,710,0,22,732,1003
,31,YUCATAN,7,MERIDA,50,MERIDA,572,2,237,150,8,8,9,5,1,136,5,0,0,2,0,0,0,3,6,0,1,3,0,1,0,0,0,0,0,575,1,14,590,770
,31,YUCATAN,7,MERIDA,50,MERIDA,573,2,215,149,3,5,13,8,7,131,7,0,0,1,0,0,3,2,1,0,1,3,0,3,0,0,0,0,0,552,0,13,565,774
,31,YUCATAN,7,MERIDA,50,MERIDA,574,2,225,196,8,9,9,10,5,160,3,0,0,7,0,0,3,1,0,0,1,2,0,0,0,0,0,0,0,639,0,19,658,998
,31,YUCATAN,7,MERIDA,50,MERIDA,575,2,253,229,6,4,10,13,4,203,7,0,0,1,0,0,8,4,0,0,3,4,0,2,0,0,0,0,0,751,0,27,778,1184
,31,YUCATAN,7,MERIDA,50,MERIDA,576,2,269,225,9,9,12,9,6,132,4,0,0,4,0,0,2,6,0,0,3,1,0,0,0,0,0,0,0,691,0,18,709,1082
,31,YUCATAN,7,MERIDA,50,MERIDA,577,2,264,246,7,9,10,8,5,184,6,0,0,4,0,0,1,7,0,2,2,3,0,1,0,0,0,0,0,759,0,30,789,1303
,31,YUCATAN,7,MERIDA,50,MERIDA,578,9,1495,1046,50,33,57,45,32,1172,46,0,0,14,0,0,19,8,2,0,31,11,0,9,0,0,0,0,0,4070,2,70,4142,6100
,31,YUCATAN,7,MERIDA,50,MERIDA,579,2,233,169,7,9,4,8,4,127,6,0,0,5,0,0,7,6,1,0,3,1,0,2,0,0,0,0,0,592,0,12,604,847
,31,YUCATAN,7,MERIDA,50,MERIDA,580,3,416,352,9,13,17,13,3,214,12,0,0,7,0,0,5,15,1,0,6,2,0,17,0,0,0,0,0,1102,0,57,1159,1939
,31,YUCATAN,7,MERIDA,50,MERIDA,581,5,671,521,14,11,18,16,4,486,8,0,0,7,0,0,2,6,0,2,10,3,0,3,0,0,0,0,0,1782,4,37,1823,3509
,31,YUCATAN,7,MERIDA,50,MERIDA,609,2,334,249,15,12,14,13,8,179,8,0,0,5,0,0,6,7,0,0,2,2,0,0,0,0,0,0,0,854,0,60,914,1401
,31,YUCATAN,7,MERIDA,50,MERIDA,610,2,346,233,8,5,9,6,1,218,1,0,0,3,0,0,5,2,0,0,2,0,0,0,0,0,0,0,0,839,0,38,877,1359
,31,YUCATAN,7,MERIDA,50,MERIDA,611,8,1012,781,65,46,68,37,24,948,39,0,0,8,0,0,13,15,9,4,36,17,5,12,0,0,0,0,0,3139,3,110,3252,5504
,31,YUCATAN,7,MERIDA,50,MERIDA,612,3,387,302,17,15,15,13,9,312,11,0,0,5,0,0,4,9,0,0,8,3,0,2,0,0,0,0,0,1112,0,27,1139,1685
,31,YUCATAN,7,MERIDA,50,MERIDA,613,2,224,274,6,7,5,14,3,168,3,0,0,1,0,0,4,5,0,0,7,6,1,4,0,0,0,0,0,732,0,20,752,1150
,31,YUCATAN,7,MERIDA,50,MERIDA,614,2,337,285,13,12,93,5,9,88,7,0,0,3,0,0,1,3,0,0,1,2,0,2,0,0,0,0,0,861,0,24,885,1394
,31,YUCATAN,7,MERIDA,50,MERIDA,615,2,335,279,5,12,11,8,7,182,8,0,0,1,0,0,5,2,0,0,6,1,1,0,0,0,0,0,0,863,0,21,884,1227
,31,YUCATAN,7,MERIDA,50,MERIDA,616,2,359,207,15,8,7,7,8,147,7,0,0,4,0,0,5,1,0,0,3,0,1,2,0,0,0,0,0,781,0,21,802,1107
,31,YUCATAN,7,MERIDA,50,MERIDA,617,1,154,137,5,8,5,3,0,92,6,0,0,1,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,417,0,17,434,624
,31,YUCATAN,7,MERIDA,50,MERIDA,618,2,328,286,12,7,16,7,3,194,6,0,0,0,0,0,1,4,1,0,7,5,0,1,0,0,0,0,0,878,0,26,904,1240
,31,YUCATAN,7,MERIDA,50,MERIDA,619,2,289,256,11,5,13,8,5,139,3,0,0,3,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,738,0,24,762,1138
,31,YUCATAN,7,MERIDA,50,MERIDA,620,3,414,354,15,13,17,19,9,280,12,0,0,9,0,0,3,11,0,0,9,1,0,1,0,0,0,0,0,1167,1,36,1204,1931
,31,YUCATAN,7,MERIDA,50,MERIDA,621,3,304,281,18,8,9,20,5,237,10,0,0,5,0,0,1,5,0,0,5,2,0,2,0,0,0,0,0,912,1,40,953,1543
,31,YUCATAN,7,MERIDA,50,MERIDA,622,2,220,205,2,11,10,8,2,138,9,0,0,3,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,613,0,16,629,1071
,31,YUCATAN,7,MERIDA,50,MERIDA,623,2,283,238,9,6,13,4,1,207,5,0,0,4,0,0,3,4,0,0,4,0,2,0,0,0,0,0,0,783,0,19,802,1341
,31,YUCATAN,7,MERIDA,50,MERIDA,624,2,276,219,18,11,19,15,4,196,6,0,0,4,0,0,1,3,0,0,12,2,0,1,0,0,0,0,0,787,0,26,813,1477
,31,YUCATAN,7,MERIDA,50,MERIDA,625,16,2112,1511,54,64,126,97,31,1278,47,0,0,42,0,0,40,40,5,1,53,9,7,28,0,0,0,0,0,5545,2,171,5718,11359
,31,YUCATAN,7,MERIDA,50,MERIDA,626,6,920,508,24,40,48,51,20,581,31,0,0,11,0,0,9,10,0,0,18,8,1,6,0,0,0,0,0,2286,1,66,2353,4068
,31,YUCATAN,7,MERIDA,50,MERIDA,627,4,606,447,29,21,35,22,9,445,21,0,0,8,0,0,5,11,2,0,10,8,0,1,0,0,0,0,0,1680,0,46,1726,2706
,31,YUCATAN,7,MERIDA,50,MERIDA,628,10,1245,870,40,38,63,38,12,784,36,0,0,23,0,0,15,19,1,2,14,14,3,4,0,0,0,0,0,3221,1,113,3335,6866
,31,YUCATAN,7,MERIDA,50,MERIDA,649,10,1509,1025,38,44,67,56,25,946,44,0,0,23,0,0,15,18,5,1,29,12,0,10,0,0,0,0,0,3867,0,118,3985,7241
,31,YUCATAN,7,MERIDA,50,MERIDA,650,10,1452,1132,42,41,52,39,21,720,34,0,0,19,0,0,14,25,1,0,32,10,0,13,0,0,0,0,0,3647,0,141,3788,6821
,31,YUCATAN,7,MERIDA,50,MERIDA,651,1,143,90,4,3,8,3,2,52,4,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,317,0,8,325,493
,31,YUCATAN,7,MERIDA,50,MERIDA,652,4,748,622,15,14,27,9,7,202,7,0,0,10,0,0,7,7,2,0,4,4,0,1,0,0,0,0,0,1686,0,51,1737,2261
,31,YUCATAN,7,MERIDA,50,MERIDA,653,5,1006,590,18,10,45,15,3,286,18,0,0,7,0,0,2,16,0,0,8,4,1,2,0,0,0,0,0,2031,0,57,2088,3176
,31,YUCATAN,7,MERIDA,50,MERIDA,654,3,472,528,6,13,19,10,5,177,6,0,0,2,0,0,2,10,1,0,3,1,0,0,0,0,0,0,0,1255,0,26,1281,1622
,31,YUCATAN,7,MERIDA,50,MERIDA,655,2,384,242,5,6,16,6,2,65,2,0,0,2,0,0,4,3,0,0,2,2,0,3,0,0,0,0,0,744,0,38,782,940
,31,YUCATAN,7,MERIDA,50,MERIDA,656,1,206,215,7,8,13,5,2,51,1,0,0,4,0,0,4,8,0,0,3,0,0,0,0,0,0,0,0,527,0,20,547,705
,31,YUCATAN,8,UMAN,1,ABALA,1,3,647,723,3,1,2,3,19,103,1,0,0,9,0,0,2,2,0,0,3,1,0,2,0,0,0,0,0,1521,0,24,1545,1655
,31,YUCATAN,8,UMAN,1,ABALA,2,1,63,89,0,0,0,1,1,20,1,0,0,2,0,0,1,2,0,0,0,1,0,0,0,0,0,0,0,181,0,9,190,182
,31,YUCATAN,8,UMAN,1,ABALA,3,1,76,83,0,0,1,0,2,13,0,0,0,2,0,0,2,1,0,0,1,0,0,2,0,0,0,0,0,183,0,12,195,203
,31,YUCATAN,8,UMAN,1,ABALA,4,2,278,356,0,1,3,3,9,56,0,0,7,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,717,1,15,733,778
,31,YUCATAN,8,UMAN,1,ABALA,5,3,703,517,2,0,5,12,2,199,4,0,0,5,0,0,1,3,0,0,0,0,0,2,0,0,0,0,0,1455,0,18,1473,1693
,31,YUCATAN,8,UMAN,1,ABALA,6,1,170,157,0,0,1,1,0,20,1,0,0,2,0,0,3,5,0,0,4,2,1,1,0,0,0,0,0,368,0,0,368,381
,31,YUCATAN,8,UMAN,11,CELESTUN,50,2,14,347,126,298,3,192,2,24,2,0,0,14,0,0,2,2,0,0,10,1,0,2,0,0,0,0,0,1039,0,16,1055,1255
,31,YUCATAN,8,UMAN,11,CELESTUN,51,3,42,544,300,443,9,316,1,88,7,0,0,3,0,0,0,3,0,0,8,4,0,0,0,0,0,0,0,1768,1,20,1789,2244
,31,YUCATAN,8,UMAN,11,CELESTUN,52,2,34,249,70,221,0,135,0,30,0,0,0,3,0,0,1,1,5,0,2,0,0,1,0,0,0,0,0,752,1,13,766,887
,31,YUCATAN,8,UMAN,11,CELESTUN,53,2,12,313,134,230,2,137,4,48,1,0,0,2,0,0,4,5,1,1,5,1,0,1,0,0,0,0,0,901,1,12,914,1114
,31,YUCATAN,8,UMAN,23,CHOCHOLA,103,2,24,367,5,4,4,351,1,247,1,0,0,3,0,0,2,4,1,0,1,0,0,3,0,0,0,0,0,1018,0,26,1044,1166
,31,YUCATAN,8,UMAN,23,CHOCHOLA,104,2,73,335,3,1,6,301,1,209,5,0,0,1,0,0,1,4,0,0,2,1,0,1,0,0,0,0,0,944,0,22,966,1059
,31,YUCATAN,8,UMAN,23,CHOCHOLA,105,2,33,330,7,1,9,376,1,343,3,0,0,4,0,0,2,7,0,0,7,1,1,0,0,0,0,0,0,1125,0,19,1144,1345
,31,YUCATAN,8,UMAN,38,HUNUCMA,172,3,565,358,5,241,6,5,13,129,35,0,0,5,0,0,5,4,0,0,3,2,0,0,0,0,0,0,0,1376,0,18,1394,2120
,31,YUCATAN,8,UMAN,38,HUNUCMA,173,3,511,344,3,234,7,2,12,195,19,0,0,4,0,0,3,3,3,0,4,1,4,1,0,0,0,0,0,1350,0,21,1371,1910
,31,YUCATAN,8,UMAN,38,HUNUCMA,174,3,457,325,5,234,7,2,4,161,8,0,0,5,0,0,1,2,3,0,9,0,0,1,0,0,0,0,0,1224,0,54,1278,1635
,31,YUCATAN,8,UMAN,38,HUNUCMA,175,3,428,368,4,208,3,5,8,156,8,0,0,7,0,0,2,8,0,0,8,1,0,1,0,0,0,0,0,1215,0,37,1252,1597
,31,YUCATAN,8,UMAN,38,HUNUCMA,176,2,349,388,3,93,4,4,2,119,8,0,0,2,0,0,1,2,1,0,7,0,0,0,0,0,0,0,0,983,0,15,998,1303
,31,YUCATAN,8,UMAN,38,HUNUCMA,177,3,539,393,6,207,6,9,16,154,35,0,0,5,0,0,3,1,0,0,5,2,0,0,0,0,0,0,0,1381,1,23,1405,1858
,31,YUCATAN,8,UMAN,38,HUNUCMA,178,4,664,551,9,277,5,7,13,179,22,0,0,8,0,0,1,0,0,0,6,0,0,10,0,0,0,0,0,1752,0,28,1780,2357
,31,YUCATAN,8,UMAN,38,HUNUCMA,179,2,414,418,7,91,8,2,3,141,5,0,0,9,0,0,2,4,0,0,4,2,0,1,0,0,0,0,0,1111,1,15,1127,1449
,31,YUCATAN,8,UMAN,38,HUNUCMA,180,3,572,278,4,179,4,1,3,117,7,0,0,4,0,0,6,4,0,0,2,1,0,0,0,0,0,0,0,1182,1,26,1209,1586
,31,YUCATAN,8,UMAN,38,HUNUCMA,181,3,450,262,5,198,3,3,19,129,16,0,0,6,0,0,4,3,1,0,7,0,0,0,0,0,0,0,0,1106,0,23,1129,1550
,31,YUCATAN,8,UMAN,38,HUNUCMA,182,3,454,367,5,195,3,4,7,105,44,0,0,9,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1199,1,24,1224,1651
,31,YUCATAN,8,UMAN,38,HUNUCMA,183,2,194,315,2,39,4,6,3,149,10,0,0,4,0,0,1,0,1,0,1,2,0,1,0,0,0,0,0,732,1,11,744,874
,31,YUCATAN,8,UMAN,38,HUNUCMA,184,1,146,212,1,24,1,1,1,86,11,0,0,1,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,491,0,10,501,596
,31,YUCATAN,8,UMAN,38,HUNUCMA,185,1,25,57,2,36,2,0,1,22,2,0,0,0,0,0,4,8,0,0,1,0,0,0,0,0,0,0,0,160,2,9,171,180
,31,YUCATAN,8,UMAN,38,HUNUCMA,186,5,636,698,16,504,21,15,17,234,69,0,0,5,0,0,6,1,4,1,6,0,0,1,0,0,0,0,0,2234,0,34,2268,2734
,31,YUCATAN,8,UMAN,44,KINCHIL,228,2,400,161,8,105,0,1,1,10,0,0,0,2,0,0,1,2,0,0,11,0,0,2,0,0,0,0,0,704,0,13,717,771
,31,YUCATAN,8,UMAN,44,KINCHIL,229,3,1072,378,9,186,2,0,5,24,1,0,0,5,0,0,0,3,2,0,6,1,0,2,0,0,0,0,0,1696,0,19,1715,1956
,31,YUCATAN,8,UMAN,44,KINCHIL,230,3,1045,551,19,138,2,4,21,15,2,0,0,3,0,0,0,2,0,0,8,1,0,4,0,0,0,0,0,1815,1,24,1840,2077
,31,YUCATAN,8,UMAN,44,KINCHIL,231,1,98,80,2,11,1,4,0,4,0,0,0,2,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,209,0,10,219,217
,31,YUCATAN,8,UMAN,45,KOPOMA,232,3,25,666,275,0,43,9,24,288,3,0,0,6,0,0,2,2,1,0,3,1,0,0,0,0,0,0,0,1348,0,27,1375,1667
,31,YUCATAN,8,UMAN,45,KOPOMA,233,1,8,104,93,0,7,5,17,39,1,0,0,1,0,0,1,2,0,0,1,2,0,2,0,0,0,0,0,283,1,6,290,328
,31,YUCATAN,8,UMAN,63,SAMAHIL,772,4,58,618,734,3,0,4,378,0,0,0,0,3,0,0,3,0,1,0,4,1,0,0,0,0,0,209,0,2016,0,41,2057,2306
,31,YUCATAN,8,UMAN,63,SAMAHIL,773,1,9,221,297,0,0,0,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,662,0,15,677,704
,31,YUCATAN,8,UMAN,63,SAMAHIL,774,2,38,239,264,1,0,0,206,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,41,0,791,0,40,831,967
,31,YUCATAN,8,UMAN,87,TETIZ,878,3,191,722,729,0,2,5,1,63,1,0,0,3,0,0,3,3,1,0,2,2,0,5,0,0,0,0,0,1733,0,21,1754,2030
,31,YUCATAN,8,UMAN,87,TETIZ,879,3,161,586,634,0,4,3,2,54,1,0,0,2,0,0,2,3,0,0,2,2,0,10,0,0,0,0,0,1466,0,60,1526,1731
,31,YUCATAN,8,UMAN,100,UCU,988,3,41,545,2,413,6,5,576,59,2,0,0,3,0,0,0,2,0,0,1,0,0,4,0,0,0,0,0,1659,0,83,1742,2128
,31,YUCATAN,8,UMAN,100,UCU,989,1,6,131,0,169,1,2,158,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,491,0,40,531,641
,31,YUCATAN,8,UMAN,101,UMAN,990,5,830,773,20,283,27,0,116,210,12,0,0,4,0,0,1,2,1,0,4,1,0,2,0,0,0,0,0,2286,0,42,2328,3513
,31,YUCATAN,8,UMAN,101,UMAN,991,6,860,899,22,306,28,0,192,346,15,0,0,5,0,0,3,2,4,2,8,3,0,1,0,0,0,0,0,2696,1,79,2776,3824
,31,YUCATAN,8,UMAN,101,UMAN,992,2,210,185,3,71,10,0,20,113,6,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,622,0,24,646,940
,31,YUCATAN,8,UMAN,101,UMAN,993,2,277,204,5,78,12,0,15,142,2,0,0,3,0,0,0,3,0,0,3,1,0,0,0,0,0,0,0,745,1,23,769,1073
,31,YUCATAN,8,UMAN,101,UMAN,994,2,336,191,8,100,17,0,35,135,12,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,842,0,12,854,1258
,31,YUCATAN,8,UMAN,101,UMAN,995,4,462,717,15,366,16,0,51,152,0,0,0,5,0,0,4,4,0,0,7,2,2,0,0,0,0,0,0,1803,0,49,1852,2448
,31,YUCATAN,8,UMAN,101,UMAN,996,4,357,452,10,289,13,0,50,124,8,0,0,4,0,0,1,2,1,3,11,3,0,4,0,0,0,0,0,1332,0,52,1384,1802
,31,YUCATAN,8,UMAN,101,UMAN,997,4,540,561,2,301,19,0,53,122,11,0,0,4,0,0,1,2,0,0,9,2,0,1,0,0,0,0,0,1628,0,49,1677,2747
,31,YUCATAN,8,UMAN,101,UMAN,998,4,514,629,11,370,19,0,51,185,12,0,0,8,0,0,4,7,0,0,4,0,0,2,0,0,0,0,0,1816,0,45,1861,2701
,31,YUCATAN,8,UMAN,101,UMAN,999,3,317,437,9,245,13,0,32,115,7,0,0,3,0,0,5,3,0,1,2,1,0,1,0,0,0,0,0,1191,1,34,1226,1663
,31,YUCATAN,8,UMAN,101,UMAN,1000,6,1025,966,19,558,22,0,99,242,11,0,0,6,0,0,3,6,2,1,8,2,0,1,0,0,0,0,0,2971,0,58,3029,4325
,31,YUCATAN,8,UMAN,101,UMAN,1001,2,294,265,10,20,2,0,27,43,2,0,0,5,0,0,2,7,0,0,8,2,0,6,0,0,0,0,0,693,2,24,719,905
,31,YUCATAN,8,UMAN,101,UMAN,1002,3,582,252,15,47,10,0,88,294,14,0,0,8,0,0,11,2,1,0,6,2,0,0,0,0,0,0,0,1332,0,33,1365,2096
,31,YUCATAN,8,UMAN,101,UMAN,1003,2,157,97,4,10,13,0,67,115,7,0,0,2,0,0,2,4,1,1,2,0,0,4,0,0,0,0,0,486,0,10,496,1436
