CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PAN_NA,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,12,TEKAX,58,PETO,720,C,1,0,C01,66,122,8,139,0,0,1,46,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11,0,0,395,0,13,408,507,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,720,C,2,0,C02,55,115,7,123,1,1,3,60,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,6,0,0,375,0,11,386,507,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,721,B,1,0,B,68,102,6,131,2,1,1,50,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,364,0,14,378,485,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,721,C,1,0,C01,55,111,5,139,2,0,0,43,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,358,0,11,369,485,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,722,B,1,0,B,113,192,8,117,7,2,1,71,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,0,10,523,699,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,723,B,1,0,B,88,129,4,92,1,0,1,75,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,16,0,0,409,5,12,426,567,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,723,C,1,0,C01,70,133,1,96,4,3,1,69,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,399,0,20,419,567,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,723,C,2,0,C02,84,156,11,98,3,1,1,44,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,17,0,0,418,0,8,426,567,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,724,B,1,0,B,89,140,5,114,5,2,2,54,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,19,0,0,437,0,12,449,611,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,724,C,1,0,C01,111,142,7,100,5,2,1,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,437,0,22,459,610,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,725,B,1,0,B,68,113,4,101,4,3,3,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,335,0,17,352,418,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,726,B,1,0,B,32,30,1,44,0,0,2,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,118,0,6,124,161,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,727,B,1,0,B,29,41,1,68,0,2,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,173,0,12,185,200,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,728,B,1,0,B,114,114,12,74,2,5,5,98,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3,0,0,432,0,14,446,539,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,729,B,1,0,B,86,149,1,44,1,2,3,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,317,0,6,323,380,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,730,B,1,0,B,114,163,10,140,3,2,3,72,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,8,0,0,519,0,19,538,663,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,732,B,1,0,B,29,132,4,88,3,2,3,31,2,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,298,0,22,320,420,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,B,1,0,B,52,368,284,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,709,0,17,726,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C,1,0,C01,30,366,292,0,0,0,0,6,0,0,0,1,0,0,2,8,1,0,2,0,0,1,0,0,0,0,0,709,0,8,717,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C,2,0,C02,34,347,312,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,696,0,18,714,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C,3,0,C03,23,405,264,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,693,0,18,711,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,B,1,0,B,89,116,70,97,3,4,1,14,1,0,0,0,0,0,0,1,0,0,3,2,0,3,0,0,0,0,0,404,0,10,414,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,C,1,0,C01,86,119,94,73,2,2,2,19,0,0,0,3,0,0,3,2,0,0,1,1,0,1,0,0,0,0,0,408,1,12,421,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,C,2,0,C02,103,109,100,69,1,4,1,25,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,414,0,9,423,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,C,3,0,C03,77,106,88,82,2,2,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,0,9,385,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,B,1,0,B,90,143,73,46,0,3,6,30,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,393,0,2,395,569,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,C,1,0,C01,76,147,74,61,3,3,2,19,0,0,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,393,0,17,410,569,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,C,2,0,C02,117,117,73,57,2,0,7,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403,451,19,873,568,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,C,3,0,C03,82,154,68,50,1,0,3,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,0,7,390,568,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,828,B,1,0,B,98,111,74,58,4,2,0,22,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,373,0,5,378,563,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,828,C,1,0,C01,82,94,91,57,2,2,1,23,0,0,0,4,0,0,2,2,0,0,0,1,1,1,0,0,0,0,0,363,0,9,372,562,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,828,C,2,0,C02,99,101,88,56,2,7,3,24,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,384,0,17,401,562,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,829,B,1,0,B,110,152,104,88,2,4,3,21,0,0,0,0,0,0,0,1,0,0,3,2,0,1,0,0,0,0,0,491,0,8,499,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,829,C,1,0,C01,114,138,111,85,4,0,1,33,0,0,0,6,0,0,4,0,0,0,2,1,0,0,0,0,0,0,0,499,1,11,511,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,829,C,2,0,C02,104,153,102,86,6,1,1,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,480,0,15,495,739,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,830,B,1,0,B,69,109,117,68,0,0,3,13,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,385,0,19,404,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,830,C,1,0,C01,84,124,89,60,3,5,0,21,0,0,0,4,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,396,0,9,405,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,830,C,2,0,C02,94,108,105,42,4,0,2,24,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,384,0,11,395,532,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,831,B,1,0,B,83,137,89,100,3,5,4,20,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,445,0,9,454,588,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,831,C,1,0,C01,89,148,77,87,3,5,2,32,0,0,0,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,451,0,3,454,587,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,832,B,1,0,B,83,101,94,95,4,4,3,30,2,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,427,0,14,441,576,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,832,C,1,0,C01,103,112,103,82,2,2,3,32,0,0,0,1,0,0,2,1,0,0,3,0,0,1,0,0,0,0,0,447,1,9,457,575,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,833,B,1,0,B,143,139,114,70,1,4,2,16,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,498,0,15,513,652,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,833,C,1,0,C01,111,144,114,65,2,1,4,61,0,0,0,3,0,0,5,1,2,0,2,0,0,0,0,0,0,0,0,515,0,13,528,651,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,834,B,1,0,B,48,136,96,49,2,1,3,43,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,382,0,10,392,471,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,834,C,1,0,C01,46,129,99,49,0,4,9,29,0,0,0,2,0,0,4,2,0,0,7,0,0,1,0,0,0,0,0,381,0,9,390,470,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,834,S,1,0,S01,5,7,12,9,0,2,1,2,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,41,0,26,67,,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,835,B,1,0,B,62,153,101,60,7,3,1,58,2,0,0,0,0,0,0,4,0,0,3,1,0,0,0,0,0,0,0,455,0,18,473,651,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,835,C,1,0,C01,95,127,114,78,2,8,3,42,3,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,476,0,13,489,650,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,835,C,2,0,C02,93,134,93,85,4,1,2,57,3,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,476,0,12,488,650,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,836,B,1,0,B,118,156,115,97,2,0,1,27,0,0,0,0,0,0,0,6,0,0,2,0,0,4,0,0,0,0,0,528,0,14,542,731,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,836,C,1,0,C01,74,134,115,105,4,4,4,44,0,0,0,1,0,0,0,2,0,0,4,3,0,0,0,0,0,0,0,494,2,13,509,731,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,836,C,2,0,C02,94,127,112,107,3,3,0,49,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,0,14,512,730,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,837,B,1,0,B,81,129,116,11,0,3,2,4,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,351,0,21,372,401,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,837,C,1,0,C01,70,170,89,7,1,3,2,7,0,0,0,3,0,0,3,1,0,0,4,0,0,1,0,0,0,0,0,361,0,14,375,401,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,838,B,1,0,B,213,198,55,5,2,1,5,12,2,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,497,0,18,515,613,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,838,C,1,0,C01,216,188,55,8,5,5,2,10,0,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,495,0,8,503,613,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,839,B,1,0,B,201,157,76,38,0,4,0,9,0,0,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,490,0,15,505,565,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,839,C,1,0,C01,198,191,47,29,1,3,0,10,0,0,0,3,0,0,3,4,1,0,0,1,1,0,0,0,0,0,0,492,0,14,506,564,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,B,1,0,B,217,186,57,41,1,1,0,1,0,0,0,0,0,0,0,1,0,0,5,0,0,1,0,0,0,0,0,511,0,17,528,638,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,C,1,0,C01,223,195,29,31,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,0,485,0,11,496,638,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,C,2,0,C02,165,204,46,49,4,3,0,3,1,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,481,0,8,489,637,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,C,3,0,C03,216,203,37,32,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,0,5,501,637,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,E,1,0,E01,77,191,17,18,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306,2,11,319,345,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,841,B,1,0,B,75,127,38,98,0,1,0,6,0,0,0,0,0,0,0,1,1,0,8,1,0,0,0,0,0,0,0,356,0,16,372,415,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,842,B,1,0,B,64,152,75,71,4,3,4,19,1,0,0,0,0,0,0,1,1,0,3,3,0,0,0,0,0,0,0,401,0,21,422,535,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,842,C,1,0,C01,79,143,97,52,1,4,3,11,0,0,0,2,0,0,0,2,6,0,0,1,0,0,0,0,0,0,0,401,1,3,405,534,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,842,E,1,0,E01,39,154,118,33,2,3,27,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,0,0,388,444,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,843,B,1,0,B,35,98,76,76,4,2,2,5,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,0,0,0,0,305,0,7,312,466,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,843,C,1,0,C01,33,121,88,57,10,2,2,3,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,323,0,5,328,466,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,844,B,1,0,B,255,90,95,56,5,2,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,0,8,523,710,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,844,C,1,0,C01,207,85,109,73,5,3,2,7,1,0,0,0,0,0,2,1,0,0,1,2,0,2,0,0,0,0,0,500,0,8,508,710,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,845,B,1,0,B,21,17,18,5,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,10,76,118,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,922,B,1,0,B,6,277,169,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,458,0,18,476,491,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,922,C,1,0,C01,3,265,175,0,0,0,0,1,0,0,0,2,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,455,0,12,467,491,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,923,B,1,0,B,7,276,217,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,0,0,0,0,509,0,14,523,557,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,923,C,1,0,C01,3,308,224,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,541,0,8,549,557,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,924,B,1,0,B,1,309,178,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,493,0,9,502,514,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,925,B,1,0,B,2,342,216,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,562,1,8,571,593,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,925,C,1,0,C01,0,301,240,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,2,0,0,1,0,0,0,0,0,548,0,6,554,592,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,977,B,1,0,B,67,109,148,30,3,2,70,36,3,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,472,0,7,479,613,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,977,C,1,0,C01,79,77,174,28,1,0,53,32,0,0,0,0,0,0,1,1,1,0,2,1,0,0,0,0,0,0,0,450,0,12,462,612,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,977,C,2,0,C02,80,101,145,23,3,0,62,55,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,473,0,7,480,612,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,978,B,1,0,B,83,122,170,38,3,1,68,42,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,529,0,12,541,679,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,978,C,1,0,C01,79,101,162,40,2,0,78,48,0,0,0,0,0,0,0,3,0,0,5,4,0,1,0,0,0,0,0,523,0,14,537,679,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,978,C,2,0,C02,57,103,193,27,2,1,73,67,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,527,0,6,533,678,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,979,B,1,0,B,86,103,187,17,1,0,38,37,1,0,0,0,0,0,0,0,0,1,0,4,0,2,0,0,0,0,0,477,0,22,499,615,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,979,C,1,0,C01,90,108,163,17,2,3,73,35,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,494,0,10,504,615,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,979,C,2,0,C02,77,105,194,17,1,0,43,21,0,0,0,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,468,0,5,473,615,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,980,B,1,0,B,73,102,219,26,0,0,53,35,0,0,0,6,0,0,0,0,0,1,0,1,0,2,0,0,0,0,0,518,0,8,526,632,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,980,C,1,0,C01,83,100,202,20,0,0,47,25,1,0,0,2,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,484,0,14,498,632,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,980,C,2,0,C02,62,107,243,24,2,1,41,32,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,515,0,6,521,631,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,981,B,1,0,B,85,45,121,32,0,0,64,14,0,0,0,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,368,0,6,374,413,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,982,B,1,0,B,20,107,116,11,4,0,31,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,0,0,318,395,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,982,C,1,0,C01,13,94,191,7,1,2,24,26,0,0,0,5,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,368,0,9,377,394,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,983,B,1,0,B,27,73,161,7,0,0,168,93,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,533,0,11,544,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,98,TZUCACAB,984,B,1,0,B,17,80,177,21,1,1,1,139,14,0,0,1,0,0,0,0,0,1,1,2,1,0,0,0,0,0,0,457,0,12,469,518,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,75,B,1,0,B,203,86,0,0,0,0,125,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,418,0,12,430,471,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,75,C,1,0,C01,183,106,0,0,0,2,124,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,424,0,12,436,470,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,76,B,1,0,B,185,123,0,0,1,0,163,5,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,480,0,16,496,595,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,76,C,1,0,C01,181,151,0,0,1,1,162,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,0,16,528,595,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,77,B,1,0,B,176,125,0,0,0,0,77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,381,0,3,384,399,Acta casilla,,,
,31,YUCATAN,13,TICUL,18,CHAPAB,77,C,1,0,C01,172,130,0,0,0,1,69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,0,4,379,398,Acta casilla,,,
,31,YUCATAN,13,TICUL,24,CHUMAYEL,106,B,1,0,B,332,180,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,517,0,10,527,586,Acta casilla,,,
,31,YUCATAN,13,TICUL,24,CHUMAYEL,106,C,1,0,C01,270,242,0,0,1,0,0,5,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,522,0,5,527,586,Acta casilla,,,
,31,YUCATAN,13,TICUL,24,CHUMAYEL,107,B,1,0,B,357,265,0,0,4,0,0,6,1,0,0,2,0,0,0,2,0,0,1,2,0,0,0,0,0,0,0,640,0,9,649,711,Acta casilla,,,
,31,YUCATAN,13,TICUL,24,CHUMAYEL,107,C,1,0,C01,355,295,0,0,3,0,0,1,0,0,0,1,0,0,1,2,0,0,1,1,0,0,0,0,0,0,0,660,0,11,671,710,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,108,B,1,0,B,216,180,45,0,1,86,0,28,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,563,0,9,572,641,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,108,C,1,0,C01,256,214,25,0,0,62,0,19,0,0,0,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,582,0,8,590,641,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,108,C,2,0,C02,255,167,40,0,0,52,0,36,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,0,10,562,640,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,109,B,1,0,B,229,192,33,0,0,109,0,30,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,597,0,3,600,684,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,109,C,1,0,C01,242,232,22,0,1,87,0,21,0,0,0,2,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,611,0,13,624,684,Acta casilla,,,
,31,YUCATAN,13,TICUL,25,DZAN,109,C,2,0,C02,252,190,39,0,0,101,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,0,18,629,683,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,142,B,1,0,B,63,191,1,0,1,0,201,35,0,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,499,1,6,506,621,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,142,C,1,0,C01,68,199,2,0,3,0,209,32,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,518,0,10,528,621,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,142,C,2,0,C02,64,178,0,0,0,0,232,35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,0,10,520,621,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,143,B,1,0,B,73,191,3,0,1,0,157,43,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,473,0,5,478,559,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,143,C,1,0,C01,60,212,2,0,2,0,161,33,1,0,0,3,0,0,2,2,0,0,4,1,0,0,0,0,0,0,0,483,0,8,491,558,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,144,B,1,0,B,57,163,3,0,3,0,257,50,0,0,0,1,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,539,0,7,546,648,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,144,C,1,0,C01,45,181,0,0,1,0,242,55,1,0,0,0,0,0,2,2,0,0,3,0,0,0,0,0,0,0,0,532,0,11,543,647,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,145,B,1,0,B,37,186,21,0,1,0,212,41,0,0,0,3,0,0,1,3,0,0,0,1,0,1,0,0,0,0,0,507,0,4,511,583,Acta casilla,,,
,31,YUCATAN,13,TICUL,33,HALACHO,145,C,1,0,C01,63,166,5,0,2,0,177,64,0,0,0,2,0,0,4,1,0,0,2,2,0,0,0,0,0,0,0,488,0,16,504,583,Acta casilla,,,
