CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND7,PRD_NVA_ALIANZA,PAN_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,617,3,11,127,332,78,39,28,256,150,33,2,,,,2,1056,49,1107,1981
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,618,2,2,220,255,81,5,71,61,142,6,2,,2,,0,847,44,891,1401
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,619,2,4,136,285,36,7,36,112,59,9,3,,,,0,687,32,719,1253
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,620,3,5,265,421,24,17,70,82,66,3,4,,0,,0,957,48,1005,1578
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,621,2,4,181,399,25,9,29,106,96,3,2,,3,,0,857,31,888,1340
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,622,2,0,101,115,21,12,31,114,43,4,5,,,,0,446,25,471,886
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,623,2,6,136,190,26,6,7,123,105,1,1,,,,0,601,14,615,1062
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,624,3,7,151,395,24,10,16,116,104,2,1,,,,0,826,44,870,1512
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,625,2,2,141,364,63,15,33,130,157,9,1,,,,1,915,32,948,1490
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,626,2,6,119,232,39,28,38,75,79,6,1,,,,0,623,25,648,980
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,627,2,6,235,168,20,5,4,59,42,1,2,,0,,0,542,23,565,958
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,628,2,10,173,351,32,4,36,97,90,3,2,,,,22,798,16,836,1274
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,629,2,11,150,290,20,9,13,136,156,7,1,,,,0,793,26,819,1412
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,630,2,11,107,223,195,59,7,150,56,6,8,,2,,0,824,22,846,1339
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,631,3,12,122,259,227,64,7,112,86,4,5,,3,,0,901,53,954,1519
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,632,2,16,48,82,37,2,1,85,45,6,1,,0,,0,323,14,337,969
2,27,TABASCO,13,COMALCALCO,6,CUNDUACAN,633,2,3,128,176,36,54,27,58,146,9,5,,0,,0,642,41,683,1079
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,634,2,5,129,227,36,14,20,109,60,9,0,,,,0,609,28,637,1203
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,635,3,69,238,433,58,10,51,106,105,23,1,,,,1,1094,45,1140,1951
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,636,3,3,241,295,25,23,8,144,111,4,3,,,,0,857,47,904,1514
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,637,2,10,256,264,22,52,13,129,74,10,2,,,,0,832,52,884,1310
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,638,3,2,160,476,46,12,62,70,87,6,1,,,,0,922,31,953,1644
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,639,2,101,143,289,95,86,6,87,72,5,2,,0,,0,886,49,935,1452
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,640,3,4,162,381,39,19,9,75,56,5,1,,,,0,751,18,769,1502
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,641,4,6,387,578,88,50,22,93,117,2,5,,,,0,1348,52,1400,2362
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,642,4,5,275,398,165,37,17,112,164,9,2,,,,0,1184,36,1220,2462
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,643,2,3,245,127,21,5,9,105,109,3,0,,,,0,627,21,648,1092
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,644,2,2,203,323,35,13,16,72,57,12,1,,,,0,734,39,773,1211
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,645,3,14,191,397,163,20,35,129,109,10,4,,,,0,1072,30,1102,2015
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,646,2,7,219,207,28,7,9,193,50,2,3,,,,1,725,35,761,1194
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,647,2,36,86,244,125,30,6,92,77,6,4,,0,,0,706,46,752,1276
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,648,2,8,108,198,25,74,12,219,52,7,3,,,,0,706,30,736,1308
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,649,2,4,166,269,55,13,6,154,113,7,2,,,,0,789,31,820,1352
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,650,2,7,183,298,39,42,2,144,53,1,1,,,,0,770,25,795,1248
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,651,3,1,83,134,72,66,12,135,77,8,0,,0,,0,588,19,607,1357
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,652,2,2,154,291,14,13,6,113,101,12,1,,,,0,707,38,745,1232
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,653,3,1,95,226,62,39,65,139,208,4,3,,,,0,842,42,884,1524
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,654,4,13,186,418,105,31,23,408,119,11,7,,,,0,1321,52,1373,2534
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,655,3,7,94,308,23,10,9,103,79,10,3,,,,0,646,26,672,1068
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,656,3,6,341,271,120,28,23,236,80,72,3,,,,0,1180,65,1245,2091
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,657,2,12,101,269,12,5,1,60,110,20,2,,,,1,592,22,615,890
2,27,TABASCO,17,JALPA DE MENDEZ,6,CUNDUACAN,658,2,19,252,310,142,16,6,103,100,7,0,,0,,0,955,22,977,1435
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,659,4,8,169,392,127,27,20,277,90,6,6,,,,0,1122,48,1170,2490
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,660,1,4,68,73,32,3,13,41,65,7,0,,,,0,306,10,316,629
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,661,2,5,127,97,40,6,5,72,110,4,2,,,,0,468,19,487,924
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,662,2,2,228,305,46,6,2,123,101,3,1,,,,1,817,26,844,1282
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,663,5,3,299,355,185,21,22,190,303,5,7,,,,1,1390,59,1450,3008
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,664,2,4,136,167,19,7,1,130,64,9,1,,,,0,538,24,562,996
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,665,3,11,222,490,47,31,8,169,88,8,3,,,,0,1077,38,1115,1876
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,666,2,2,160,221,38,2,8,117,161,3,5,,,,0,717,35,752,1283
2,27,TABASCO,14,CUNDUACAN,6,CUNDUACAN,667,2,0,109,104,94,6,1,97,121,3,1,,,,0,536,12,548,994
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,668,3,139,256,81,469,171,23,15,223,6,6,,,,0,1389,41,1430,2134
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,669,2,63,111,53,229,88,10,7,114,0,1,,,,0,676,24,700,1111
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,670,4,89,140,46,203,134,12,8,69,4,0,,,,1,705,27,733,789
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,671,2,81,109,81,246,129,11,3,84,0,0,,,,0,744,15,759,1049
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,672,3,100,241,130,371,167,9,10,176,1,2,,,,0,1207,33,1240,1927
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,673,2,74,128,64,263,137,10,9,79,1,2,,,,0,767,18,785,1137
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,674,4,144,276,128,618,304,11,90,188,5,7,,,,0,1771,53,1824,2917
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,675,2,56,85,55,154,134,24,6,61,1,1,,,,0,577,25,602,892
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,676,2,41,112,69,252,147,17,10,103,2,2,,,,1,755,29,785,1189
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,677,5,195,260,153,692,297,33,22,335,1,5,,,,0,1993,55,2048,3264
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,678,4,46,269,35,854,156,14,8,508,0,5,,,,1,1895,22,1918,2720
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,679,3,9,238,22,300,33,16,3,89,2,1,,,,0,713,17,730,931
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,680,1,9,23,5,71,8,2,2,40,1,0,,,,0,161,2,163,221
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,681,2,80,113,67,179,36,5,6,109,3,1,,,,0,599,19,618,762
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,682,1,22,52,32,185,81,4,8,92,7,0,,,,0,483,15,498,650
1,27,TABASCO,15,EMILIANO ZAPATA,7,EMILIANO ZAPATA,683,2,20,123,25,224,221,16,4,44,1,0,,,,0,678,16,694,1050
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,684,3,7,516,349,73,5,13,49,24,8,6,,,,0,1050,28,1078,1596
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,685,2,2,309,211,41,2,5,28,16,4,1,,,,0,619,11,630,871
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,686,3,2,440,416,62,5,9,27,23,1,5,,,,0,990,17,1007,1547
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,687,3,5,442,381,85,3,7,38,19,7,2,,,,0,989,18,1007,1511
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,688,2,5,281,220,28,3,8,15,9,3,0,,,,0,572,9,581,869
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,689,2,7,433,226,48,3,11,17,14,6,5,,,,0,770,13,783,1128
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,690,1,3,190,139,39,2,4,13,4,4,1,,,,0,399,9,408,588
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,691,1,3,252,159,34,0,4,8,17,3,1,,,,0,481,21,502,740
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,692,2,0,306,276,59,0,8,41,17,2,4,,,,0,713,11,724,1013
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,693,2,3,280,219,63,1,9,19,13,3,7,,,,0,617,15,632,979
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,694,5,15,1042,884,197,3,23,41,53,7,17,,,,0,2282,63,2345,3676
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,695,2,2,402,317,61,1,3,30,24,3,7,,,,0,850,16,866,1335
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,696,4,21,433,366,90,0,7,30,20,4,5,,,,0,976,28,1004,947
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,697,3,18,659,456,105,2,11,49,26,1,3,,,,1,1330,19,1350,2161
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,698,2,8,304,261,83,3,6,28,17,3,9,,,,1,722,20,743,1187
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,3,4,328,518,129,70,51,6,45,8,6,,,,0,1165,98,1263,2012
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,700,2,5,202,268,61,72,26,17,36,9,8,,,,0,704,39,743,1231
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,701,2,1,143,195,63,25,19,8,32,0,3,,,,0,489,29,518,790
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,702,3,3,413,400,56,46,16,15,28,13,4,,,,0,994,34,1028,734
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,4,3,315,435,74,42,32,18,60,3,3,,,,0,985,51,1036,1764
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,704,2,2,99,357,144,70,31,5,51,1,4,,,,0,764,53,817,1444
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,705,2,3,225,362,80,39,8,10,6,29,0,,,,0,762,41,803,1123
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,4,4,414,737,92,18,4,6,34,10,8,,,,0,1327,35,1362,2118
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,707,3,17,306,607,303,51,30,19,12,72,6,,,,1,1423,78,1502,2074
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,4,2,340,676,138,53,40,13,23,7,10,,,,0,1302,60,1362,1825
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,709,2,0,133,221,60,40,1,1,3,4,0,,,,0,463,17,480,701
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,710,2,0,221,360,76,99,2,15,5,3,3,,,,0,784,31,815,1269
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,711,2,4,229,388,32,53,42,5,19,4,3,,,,0,779,32,811,1265
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,712,3,2,370,454,47,57,18,12,24,4,7,,,,0,995,46,1041,1606
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,713,3,3,260,556,40,15,27,14,19,1,4,,,,0,939,28,967,1507
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,714,3,4,260,567,13,26,11,30,49,4,7,,,,0,971,21,992,1607
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,715,1,1,14,45,1,0,0,0,2,0,0,,,,0,63,1,64,158
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,716,3,3,225,549,83,65,20,15,16,5,3,,,,0,984,52,1036,1614
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,717,2,2,200,314,43,5,2,3,15,1,4,,,,0,589,14,603,940
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,718,2,2,356,409,29,36,4,11,43,1,0,,,,0,891,10,901,1374
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,719,3,3,255,668,40,16,8,4,33,6,3,,,,0,1036,20,1056,1504
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,720,2,4,339,452,40,44,3,11,17,3,40,,,,0,953,26,979,1401
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,721,2,1,317,426,46,28,2,8,16,2,32,,,,0,878,27,905,1277
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,722,3,2,471,545,218,16,6,13,53,0,4,,,,0,1328,26,1354,2094
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,723,3,5,482,669,79,16,9,5,18,3,27,,,,0,1313,46,1359,2078
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,5,8,616,839,128,50,11,14,70,9,13,,,,0,1758,56,1814,3733
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,725,4,0,270,726,227,10,3,18,19,2,13,,,,0,1288,22,1310,2086
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,726,2,4,424,406,30,6,4,23,3,28,5,,,,0,933,15,948,1499
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,4,9,512,809,69,121,29,65,25,7,33,,,,0,1679,85,1764,2540
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,728,2,6,306,486,76,2,3,5,25,1,26,,,,0,936,24,960,1424
2,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,4,8,705,867,147,37,39,6,19,19,10,,,,0,1857,62,1919,2689
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,730,2,3,413,297,102,2,4,9,6,6,7,,,,0,849,10,859,1317
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,731,3,0,401,539,175,5,3,41,38,10,3,,,,0,1215,34,1249,1757
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,732,2,0,234,212,124,0,2,0,6,0,0,,,,0,578,14,592,808
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,733,3,9,563,685,99,8,6,11,8,1,5,,,,0,1395,35,1430,2083
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,734,1,4,85,105,30,1,1,2,3,0,1,,,,0,232,8,240,360
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,735,3,9,396,341,139,4,3,9,16,3,7,,,,0,927,17,944,1431
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,736,2,1,506,410,83,6,2,9,7,2,5,,,,0,1031,25,1056,1416
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,737,1,1,185,252,20,2,2,1,2,0,31,,,,0,496,10,506,714
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,738,3,9,630,510,169,8,15,34,16,5,22,,,,5,1418,36,1459,2168
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,739,1,1,190,182,3,4,5,3,0,0,3,,,,0,391,16,407,578
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,740,1,1,55,41,16,0,2,2,0,2,0,,,,0,119,3,122,143
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,741,3,1,710,578,116,4,5,4,5,2,3,,,,0,1428,28,1456,1940
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,742,3,3,562,382,117,3,1,1,7,2,24,,,,0,1102,30,1132,1540
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,743,3,11,620,568,97,7,13,34,17,2,6,,,,0,1375,29,1404,2045
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,744,2,4,423,399,17,5,4,9,6,0,3,,,,0,870,26,896,1397
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,745,1,1,136,236,24,3,0,4,4,1,0,,,,0,409,14,423,599
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,746,2,5,529,382,39,3,4,7,10,5,16,,,,0,1000,32,1032,1404
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,747,4,3,588,632,138,6,12,28,20,2,2,,,,0,1431,36,1467,2300
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,748,3,2,360,590,89,4,2,37,21,2,4,,,,0,1111,19,1130,1797
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,749,3,2,252,305,143,5,1,4,3,3,2,,,,0,720,17,737,1180
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,750,1,1,166,178,64,0,1,9,6,1,0,,,,0,426,11,437,630
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,751,2,1,137,220,37,1,0,2,1,0,1,,,,0,400,7,407,499
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,752,1,7,241,204,26,4,3,13,2,0,1,,,,0,501,12,513,743
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,753,1,2,111,146,22,2,0,1,1,0,1,,,,0,286,5,291,410
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,754,1,1,174,195,24,0,10,6,7,2,3,,,,0,422,14,436,641
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,755,1,1,105,186,30,3,0,2,3,0,0,,,,0,330,10,340,521
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,756,2,0,244,266,99,3,0,2,8,0,7,,,,0,629,16,645,892
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,757,3,6,296,484,102,2,3,6,9,3,2,,,,0,913,12,925,1603
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,758,2,6,179,255,65,4,1,8,4,1,0,,,,0,523,20,543,845
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,759,2,3,220,381,118,2,0,4,8,3,12,,,,0,751,21,772,1228
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,760,3,8,389,295,108,5,3,46,6,1,8,,,,0,869,34,903,1508
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,761,1,0,62,130,15,1,0,11,0,1,0,,,,0,220,7,227,308
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,762,2,1,69,96,44,1,1,5,1,0,0,,,,0,218,7,225,357
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,763,2,4,219,223,28,2,3,3,25,2,1,,,,0,510,15,525,872
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,764,1,12,280,196,29,4,0,2,4,1,0,,,,0,528,18,546,744
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,765,3,4,395,459,261,3,2,6,20,0,5,,,,0,1155,29,1184,2149
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,766,2,7,197,196,68,2,5,4,16,1,13,,,,0,509,9,518,924
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,767,2,3,203,311,122,2,0,5,9,1,2,,,,0,658,15,673,1129
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,768,2,4,198,220,76,0,5,5,17,1,3,,,,0,529,10,539,945
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,769,2,0,139,302,123,2,1,4,12,0,7,,,,0,590,18,608,978
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,770,2,7,237,305,215,4,6,3,18,1,0,,,,0,796,38,834,1202
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,771,2,5,175,282,61,2,1,8,9,2,1,,,,0,546,24,570,782
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,772,1,3,177,107,115,2,0,11,1,1,1,,,,0,418,19,437,626
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,773,2,3,341,291,79,5,1,13,7,1,0,,,,0,741,27,768,1172
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,774,2,4,218,289,172,3,2,9,5,1,1,,,,0,704,24,728,1004
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,775,1,0,61,138,23,4,0,2,2,0,0,,,,0,230,10,240,384
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,776,2,2,101,198,29,3,3,6,1,0,0,,,,0,343,13,356,568
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,777,2,6,248,244,95,10,1,25,3,2,1,,,,0,635,26,661,1004
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,778,2,4,184,140,108,9,0,4,2,2,2,,,,0,455,13,468,764
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,779,2,0,305,219,20,11,2,1,5,0,0,,,,0,563,29,592,888
2,27,TABASCO,16,HUIMANGUILLO,8,HUIMANGUILLO,780,2,2,200,140,20,3,2,2,6,0,0,,,,0,375,11,386,771
1,27,TABASCO,11,CENTRO,9,JALAPA,781,3,26,374,605,134,10,28,39,36,0,20,,6,,0,1278,53,1331,1846
1,27,TABASCO,11,CENTRO,9,JALAPA,782,4,30,263,494,73,6,15,29,40,5,12,,6,,1,973,49,1023,994
1,27,TABASCO,11,CENTRO,9,JALAPA,783,2,28,238,325,68,3,8,12,24,1,11,,2,,0,720,42,762,1026
1,27,TABASCO,11,CENTRO,9,JALAPA,784,1,2,85,87,25,2,2,2,11,2,16,,0,,0,234,12,246,459
1,27,TABASCO,11,CENTRO,9,JALAPA,785,2,12,227,159,43,12,11,20,14,2,98,,1,,0,599,24,623,1146
1,27,TABASCO,11,CENTRO,9,JALAPA,786,2,13,333,254,72,2,2,4,29,3,38,,1,,1,751,35,787,1351
1,27,TABASCO,11,CENTRO,9,JALAPA,787,2,5,166,152,48,7,2,10,15,1,9,,1,,0,416,26,442,661
1,27,TABASCO,11,CENTRO,9,JALAPA,788,2,2,142,286,73,6,2,6,8,2,1,,2,,0,530,21,551,840
1,27,TABASCO,11,CENTRO,9,JALAPA,789,2,3,209,399,154,8,4,11,24,3,9,,4,,0,828,27,855,1481
1,27,TABASCO,11,CENTRO,9,JALAPA,790,1,1,44,31,13,0,1,3,6,0,2,,0,,0,101,7,108,146
1,27,TABASCO,11,CENTRO,9,JALAPA,791,1,4,98,110,38,1,3,6,1,2,2,,2,,0,267,5,272,366
1,27,TABASCO,11,CENTRO,9,JALAPA,792,3,32,287,442,96,7,12,35,21,2,10,,6,,0,950,54,1004,1377
1,27,TABASCO,11,CENTRO,9,JALAPA,793,2,3,180,327,103,8,0,6,12,0,0,,2,,0,641,23,664,1097
1,27,TABASCO,11,CENTRO,9,JALAPA,794,2,18,218,190,55,44,0,10,25,6,39,,0,,0,605,21,626,1159
1,27,TABASCO,11,CENTRO,9,JALAPA,795,2,7,204,313,32,3,3,5,26,1,17,,0,,0,611,25,636,1193
1,27,TABASCO,11,CENTRO,9,JALAPA,796,1,2,72,174,82,1,2,1,9,2,0,,2,,0,347,13,360,536
1,27,TABASCO,11,CENTRO,9,JALAPA,798,2,50,309,384,134,10,23,22,16,0,7,,3,,0,958,46,1004,1420
1,27,TABASCO,11,CENTRO,9,JALAPA,799,2,5,129,280,98,6,2,6,5,2,2,,3,,0,538,21,559,791
1,27,TABASCO,11,CENTRO,9,JALAPA,800,3,19,350,385,113,8,5,11,12,2,2,,3,,0,910,34,944,1728
1,27,TABASCO,11,CENTRO,9,JALAPA,801,2,8,208,314,100,5,7,6,30,2,12,,0,,0,692,36,728,1198
1,27,TABASCO,11,CENTRO,9,JALAPA,802,2,3,250,359,61,8,10,7,3,0,1,,3,,0,705,33,738,1025
1,27,TABASCO,11,CENTRO,9,JALAPA,803,2,15,167,295,99,7,4,28,16,1,4,,2,,0,638,39,677,929
1,27,TABASCO,11,CENTRO,9,JALAPA,804,2,2,230,312,41,2,3,2,9,2,6,,2,,0,611,23,634,1017
1,27,TABASCO,11,CENTRO,9,JALAPA,805,1,0,57,82,43,0,6,4,0,1,0,,3,,0,196,10,206,303
1,27,TABASCO,11,CENTRO,9,JALAPA,806,2,5,192,325,33,6,8,4,9,1,5,,3,,0,591,28,619,965
1,27,TABASCO,11,CENTRO,9,JALAPA,807,1,5,108,225,29,2,25,10,5,1,1,,1,,0,412,22,434,615
