CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,UDC,MC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,10,TORREON,35,TORREON,1456,C03,93,133,12,9,12,0,2,8,1,2,2,3,2,56,2,1,0,0,0,0,0,0,0,0,0,0,,,,0,338,4,342,634,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,10,TORREON,35,TORREON,1456,C04,100,145,10,11,6,1,1,0,3,1,2,2,2,57,1,0,1,0,0,0,0,0,0,0,0,0,,,,0,343,5,348,634,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,10,TORREON,35,TORREON,1457,B,42,120,0,4,0,0,1,3,1,1,8,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,207,4,211,355,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,10,TORREON,35,TORREON,1458,B,59,105,8,7,2,1,3,2,0,0,0,1,1,46,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,237,4,241,439,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1459,B,152,115,26,2,6,3,3,10,21,4,8,5,5,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,395,6,401,637,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1459,C01,153,98,19,4,1,2,0,9,25,2,22,12,3,42,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,393,3,396,637,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1459,C02,130,145,9,5,7,2,3,4,14,1,16,14,0,53,3,2,0,0,0,0,0,0,0,0,0,0,,,,0,408,7,415,636,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1460,B,140,169,11,9,12,1,0,15,5,5,1,0,2,42,2,1,0,0,0,0,0,2,0,0,0,0,,,,0,417,12,429,621,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1460,C01,169,179,6,4,6,3,1,10,2,12,7,2,4,30,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,436,6,442,620,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1460,C02,150,189,3,11,19,0,0,6,4,0,6,0,7,18,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,414,5,419,620,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,B,283,88,9,5,11,2,1,12,9,0,1,2,1,32,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,457,4,461,727,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C01,319,82,11,5,6,0,3,11,12,1,6,0,1,31,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,490,7,497,726,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C02,322,69,11,2,6,1,5,11,11,2,2,1,0,33,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,477,2,479,726,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C03,232,102,11,6,8,0,0,6,20,9,2,0,1,37,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,438,4,442,726,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C04,295,66,12,7,2,2,6,8,10,2,5,3,1,37,2,1,0,0,1,0,0,0,0,0,0,0,,,,1,460,4,465,726,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C05,255,91,11,5,8,1,0,6,9,2,4,2,1,37,2,0,0,0,0,0,0,0,0,0,0,0,,,,1,434,4,439,726,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C06,261,78,9,3,10,1,0,10,13,3,6,1,1,43,2,1,0,0,0,0,0,0,1,0,0,0,,,,0,443,5,448,726,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1461,C07,293,83,9,9,9,3,3,17,3,4,2,1,3,37,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,476,6,482,726,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,B,146,166,20,9,16,3,3,5,8,2,5,4,0,21,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,410,3,413,627,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,C01,128,156,31,4,22,1,2,2,22,2,8,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,394,9,403,627,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,C02,138,171,11,5,19,6,4,5,11,1,8,4,1,41,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,426,7,433,627,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1462,C03,131,169,25,3,27,0,8,4,6,1,6,9,0,21,0,0,1,0,0,0,0,0,0,1,0,0,,,,0,412,3,415,626,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1463,B,162,209,19,11,14,5,0,2,3,3,4,4,1,71,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,509,6,515,770,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1463,C01,173,188,33,7,15,1,0,4,5,2,4,2,1,70,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,506,8,514,769,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1464,B,158,158,14,10,30,0,1,4,4,0,8,2,0,43,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,433,6,439,682,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1464,C01,147,157,16,4,38,1,2,3,9,4,7,5,1,36,0,1,0,1,0,0,0,0,0,0,0,0,,,,0,432,9,441,682,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1464,C02,132,157,20,10,25,4,1,2,10,2,7,5,0,50,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,425,12,437,682,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1465,B,74,147,52,4,5,0,6,3,3,0,4,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,318,10,328,535,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1465,C01,79,124,53,5,8,0,3,4,4,2,6,2,0,14,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,305,9,314,535,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1465,C02,93,122,59,5,6,0,5,1,9,0,8,2,0,17,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,327,8,335,535,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,B,134,101,17,3,17,1,2,4,12,2,4,0,2,27,2,1,0,0,0,0,0,0,0,0,0,0,,,,0,329,8,337,707,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C01,140,82,55,4,15,1,3,6,8,0,5,4,2,29,2,1,0,0,0,0,0,0,0,0,0,0,,,,0,357,5,362,707,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C02,135,110,12,0,14,0,1,5,8,0,4,2,2,45,4,0,0,0,0,0,1,0,0,0,0,0,,,,0,343,4,347,707,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C03,113,85,23,7,14,1,4,1,10,0,6,1,0,37,1,0,0,0,0,0,0,0,0,0,0,0,,,,1,303,7,311,707,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C04,119,111,20,10,16,2,3,8,13,1,7,2,0,40,0,0,0,0,0,0,2,0,1,0,0,0,,,,0,355,10,365,706,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C05,127,110,28,3,28,0,3,5,8,0,4,3,0,24,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,345,10,355,706,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C06,128,76,23,2,14,0,4,1,9,4,2,2,0,37,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,303,9,312,706,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C07,145,99,25,5,11,0,5,7,9,2,5,1,1,25,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,342,2,344,706,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1466,C08,129,95,29,9,10,0,3,3,20,0,6,0,1,37,0,0,0,1,0,0,0,0,0,0,0,0,,,,0,343,1,344,706,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1467,B,104,142,11,2,15,1,2,2,49,0,15,1,1,36,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,383,11,394,596,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1467,C01,118,125,17,3,23,2,4,3,51,1,14,3,1,18,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,383,16,399,596,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,8,TORREON,35,TORREON,1467,C02,98,154,18,2,14,1,4,3,53,0,9,0,0,26,0,0,1,0,0,0,1,0,0,0,0,0,,,,0,384,15,399,596,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,10,TORREON,35,TORREON,1468,B,72,127,25,10,37,0,1,2,6,2,2,0,0,27,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,312,8,320,543,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,10,TORREON,35,TORREON,1468,C01,46,158,23,7,15,1,0,3,1,1,1,1,0,35,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,292,6,298,542,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,B,117,127,11,10,15,0,3,4,1,2,2,2,2,49,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,347,10,357,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C01,97,111,7,7,18,0,5,4,2,3,3,7,1,41,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,307,3,310,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C02,143,114,5,9,7,2,2,6,1,2,3,5,2,49,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,351,5,356,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C03,133,128,5,5,8,1,5,5,3,1,3,8,2,48,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,357,9,366,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C04,132,108,10,8,12,0,4,5,6,2,2,2,1,50,1,0,0,0,0,0,0,0,1,0,0,0,,,,1,344,6,351,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C05,137,102,12,6,11,1,0,4,1,3,4,2,1,47,0,1,0,0,0,0,0,0,0,0,0,0,,,,0,332,7,339,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C06,137,105,7,7,10,1,1,3,3,5,0,7,1,56,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,344,5,349,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C07,121,117,8,8,12,0,3,2,2,3,0,3,1,37,3,1,0,0,0,0,0,0,0,0,0,0,,,,0,321,10,331,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C08,130,124,10,7,17,1,5,2,2,2,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,345,7,352,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C09,119,111,5,9,16,0,3,2,5,7,2,2,0,32,0,0,1,0,0,0,0,0,1,0,0,0,,,,0,315,5,320,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C10,124,133,6,5,16,0,2,5,2,2,6,0,2,49,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,358,4,362,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C11,134,118,6,8,12,1,5,1,4,3,4,7,2,35,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,341,7,348,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C12,120,101,5,9,6,0,2,9,3,0,5,3,0,54,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,317,2,319,774,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C13,112,132,10,6,8,2,3,5,4,0,2,6,0,31,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,321,6,327,773,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C14,117,102,2,7,10,2,5,5,3,3,5,5,2,50,2,0,0,0,0,0,0,0,0,0,0,0,,,,1,320,6,327,773,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,5,COAHUILA,11,TORREON,35,TORREON,1469,C15,117,111,7,9,15,0,6,5,9,4,4,1,3,52,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,345,6,351,773,GRUPO DE RECUENTO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
