CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,UDC,MC,NVA_ALIANZA,SI,PPC,PJ,PRC,PCP,MORENA,ES,PAN_UDC_PPC_ES,PAN_UDC_PPC,PAN_UDC_ES,PAN_PPC_ES,UDC_PPC_ES,PAN_UDC,PAN_PPC,PAN_ES,UDC_PPC,UDC_ES,PPC_ES,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,202,2,130,288,9,66,13,0,5,13,16,1,13,1,2,102,8,0,0,0,0,0,0,0,0,0,0,0,,,,0,667,15,682,1216
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,203,2,195,227,8,32,13,3,7,17,6,0,5,3,1,96,3,0,0,0,0,0,0,0,0,0,0,0,,,,1,616,18,635,1163
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,204,2,167,276,5,36,13,2,8,8,7,2,19,0,0,105,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,652,10,662,1250
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,205,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,680
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,206,2,163,249,7,31,12,3,2,6,13,1,14,1,3,59,5,0,1,0,0,0,2,0,0,0,0,1,,,,0,573,24,597,1241
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,207,2,263,325,8,33,21,0,8,15,19,1,15,1,1,120,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,836,10,846,1390
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,208,2,225,323,11,38,15,2,6,14,10,0,5,1,1,131,5,0,0,0,0,0,1,0,0,0,0,0,,,,0,788,25,813,1435
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,209,2,178,158,3,10,6,0,3,19,4,1,10,0,1,47,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,446,17,463,1547
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,210,2,214,299,11,31,16,2,2,28,9,2,9,0,2,96,6,0,0,0,0,0,0,0,0,0,0,0,,,,1,727,17,745,1321
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,211,2,302,310,4,32,24,0,7,16,9,3,21,1,2,170,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,904,24,928,1488
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,212,2,179,276,11,31,18,1,4,11,9,2,11,0,5,216,2,0,0,1,0,0,0,0,0,0,0,0,,,,0,777,21,798,1403
2,5,COAHUILA,6,FRONTERA,10,FRONTERA,213,1,56,83,2,43,4,1,0,2,6,0,17,1,1,26,0,1,0,0,0,0,0,0,0,0,0,0,,,,1,243,10,254,410
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,319,2,210,271,10,20,16,2,16,15,5,0,8,3,0,111,12,0,0,0,0,0,0,0,0,0,0,0,,,,0,699,21,720,1164
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,324,2,228,84,6,7,15,6,41,35,6,2,12,0,1,108,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,552,6,558,861
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,344,2,287,132,11,19,14,1,6,20,7,2,10,2,1,96,4,1,0,0,0,0,0,0,0,0,0,0,,,,1,613,14,628,1065
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,356,2,292,268,12,19,10,2,7,19,8,0,12,2,3,156,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,816,17,833,1487
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,370,3,297,363,11,26,15,6,5,12,7,2,13,1,1,187,7,0,0,0,0,0,0,0,0,0,0,0,,,,0,953,15,968,1636
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,371,3,206,225,2,18,18,3,10,18,7,3,15,2,2,162,1,1,0,0,0,0,1,0,1,0,0,0,,,,1,695,11,707,1930
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,372,3,411,186,17,17,13,3,18,55,11,0,17,2,0,190,10,0,0,0,0,0,0,0,0,0,0,0,,,,0,950,32,982,1662
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,373,2,294,155,6,17,16,4,15,48,10,2,20,1,0,120,3,1,0,0,0,0,1,0,2,0,0,0,,,,0,715,25,740,1394
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,382,2,255,225,11,10,13,7,10,22,6,1,23,0,0,152,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,741,17,758,1311
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,383,3,418,186,14,23,28,5,18,47,31,4,19,3,0,204,11,1,0,0,0,0,0,0,0,0,0,0,,,,1,1012,17,1030,1648
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,384,2,317,347,16,14,17,5,4,11,9,2,32,2,0,129,13,0,0,0,0,0,0,0,1,0,0,0,,,,1,919,23,943,1513
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,385,3,398,274,16,20,22,2,13,35,16,3,10,3,1,237,7,2,0,0,0,0,0,0,0,0,0,0,,,,0,1059,18,1077,1848
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,386,2,191,235,18,11,16,1,10,24,7,2,9,0,1,166,2,0,0,0,0,0,0,1,0,0,0,0,,,,0,694,9,703,1216
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,387,2,262,266,10,13,15,3,5,20,5,5,7,2,1,143,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,761,14,775,1365
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,388,1,180,125,5,4,6,1,2,15,1,0,1,1,0,44,3,1,0,0,0,0,0,0,0,0,0,0,,,,0,389,13,402,696
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,389,2,153,160,4,6,15,4,5,11,6,1,2,0,1,97,1,1,0,0,0,0,1,1,0,0,0,0,,,,0,469,15,484,836
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,404,2,251,261,3,13,23,1,6,11,6,2,9,3,0,139,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,731,12,743,1252
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,405,2,221,264,12,18,14,1,8,17,1,1,5,8,0,142,4,0,0,0,0,0,0,1,0,0,0,0,,,,0,717,16,733,1203
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,406,2,194,234,4,14,16,2,2,9,7,0,5,4,0,135,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,630,5,635,1196
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,407,2,320,230,10,13,20,0,6,27,5,1,13,3,1,193,3,0,0,0,0,0,1,0,0,0,0,0,,,,2,846,15,863,1430
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,417,2,188,153,8,4,9,4,2,9,6,0,8,2,0,78,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,473,2,475,857
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,418,1,101,99,6,12,5,1,3,5,5,0,6,0,0,66,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,311,12,323,575
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,419,2,158,201,17,12,15,2,14,25,3,2,6,2,1,177,6,0,0,0,0,0,0,0,0,0,0,0,,,,1,641,18,660,1360
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,420,2,235,214,13,6,8,2,8,9,8,0,7,0,2,117,2,0,0,0,0,0,1,0,0,0,0,0,,,,1,632,16,649,1071
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,423,1,62,61,0,10,5,0,0,2,0,1,6,0,0,55,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,203,4,207,342
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,424,2,250,252,14,13,12,1,3,10,3,0,10,3,2,164,6,0,0,0,0,0,1,0,0,0,0,0,,,,0,744,22,766,1383
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,425,2,223,172,8,9,10,1,11,18,7,2,8,1,0,125,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,597,20,617,985
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,426,2,190,255,6,10,6,2,5,6,5,0,15,63,1,62,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,628,4,632,1231
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,427,2,154,223,5,7,13,1,6,6,5,0,4,1,0,105,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,532,10,542,1053
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,428,2,262,186,6,10,26,3,5,10,8,1,4,1,0,142,5,0,0,0,0,0,0,0,0,0,0,0,,,,0,669,8,677,1106
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,429,2,262,155,19,11,9,2,11,6,14,3,7,0,3,117,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,622,19,641,1106
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,430,3,71,102,6,5,4,0,2,3,4,1,2,1,0,64,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,268,6,274,1654
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,431,9,888,940,43,56,57,8,66,47,25,5,46,8,2,526,16,2,0,0,0,0,1,0,1,0,0,0,,,,6,2737,37,2780,6733
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,432,2,169,214,11,17,9,2,7,7,6,0,12,1,0,131,1,1,0,0,0,0,0,0,0,0,0,0,,,,1,588,11,600,1221
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,433,3,341,335,21,17,23,2,15,17,17,2,17,2,2,245,6,0,0,0,0,0,1,0,0,0,0,0,,,,0,1063,11,1074,1969
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,434,2,284,197,16,15,12,4,4,24,4,0,6,3,1,121,3,0,0,0,0,0,0,0,0,0,0,0,,,,1,694,15,710,1138
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,436,6,797,536,45,22,58,5,43,55,25,1,36,3,2,593,13,0,0,0,0,0,0,0,0,0,0,0,,,,6,2234,42,2282,4184
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,437,3,287,352,16,12,23,1,6,16,4,0,23,2,0,235,6,0,0,0,0,0,0,0,0,0,0,0,,,,0,983,25,1008,1775
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,438,3,364,345,18,15,28,6,20,32,21,2,22,5,1,302,7,0,0,0,0,0,0,0,1,0,0,1,,,,6,1190,9,1205,2350
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,439,2,134,66,11,9,4,0,2,17,6,0,4,0,0,91,1,1,0,0,0,0,0,0,0,0,0,0,,,,0,346,17,363,1241
2,5,COAHUILA,6,FRONTERA,18,MONCLOVA,441,2,226,171,15,15,18,0,6,9,5,1,6,0,1,122,7,0,0,1,0,0,0,0,0,0,0,0,,,,0,603,11,614,1022
2,5,COAHUILA,6,FRONTERA,6,CASTAÑOS,1568,2,106,145,117,8,35,4,1,8,1,1,3,1,0,37,12,0,1,0,0,0,1,0,1,0,0,0,,,,0,482,11,493,867
2,5,COAHUILA,6,FRONTERA,6,CASTAÑOS,1569,1,11,196,138,2,42,2,5,4,1,0,5,0,0,29,15,0,0,0,0,0,0,0,0,0,0,0,,,,0,450,10,460,893
2,5,COAHUILA,6,FRONTERA,6,CASTAÑOS,1570,2,82,169,82,7,82,6,1,11,3,1,4,1,0,24,35,0,0,1,0,0,0,0,2,0,0,0,,,,1,511,17,529,837
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,131,3,204,470,46,8,202,20,14,31,24,16,149,8,0,66,1,0,0,0,0,0,0,0,0,0,0,0,,,,0,1259,52,1311,2024
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,132,3,166,252,25,3,200,14,6,34,6,27,201,23,1,72,2,2,2,0,0,0,0,1,0,0,0,0,,,,0,1037,42,1079,1658
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,133,2,97,154,13,3,7,8,2,26,1,6,134,2,1,46,3,1,0,0,0,0,0,0,0,0,0,0,,,,0,504,15,519,844
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,134,4,265,450,25,11,47,49,6,74,12,39,285,13,5,246,7,0,1,0,0,0,2,0,0,0,0,0,,,,0,1537,30,1567,2432
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,135,2,226,314,16,13,17,39,9,74,13,39,160,5,1,131,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,1061,16,1077,1552
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,136,2,146,246,7,5,7,14,6,27,2,46,111,14,1,77,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,713,18,731,1030
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,137,2,135,189,22,11,16,46,8,31,3,9,203,32,0,68,3,0,0,0,0,0,2,0,0,0,0,0,,,,1,778,23,802,1368
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,138,2,208,219,8,14,23,37,11,77,6,16,172,19,3,134,1,0,0,1,0,0,1,0,0,0,0,0,,,,1,950,16,967,1428
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,139,2,117,214,6,4,15,16,4,36,5,5,105,3,2,104,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,638,18,656,1016
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,140,2,154,126,6,3,13,27,5,24,5,12,81,4,1,73,2,1,0,0,0,0,2,0,0,0,0,0,,,,1,539,13,553,1329
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,141,2,146,184,9,4,9,17,0,33,8,7,88,2,0,74,6,0,1,0,1,0,0,0,0,0,0,0,,,,0,589,18,607,888
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,142,2,151,120,3,8,16,37,13,51,5,11,87,4,0,103,1,1,0,0,0,0,0,1,0,0,0,0,,,,0,612,21,633,933
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,143,3,228,273,14,21,15,70,1,78,2,37,159,3,2,150,6,1,0,0,0,0,3,1,1,0,0,0,,,,0,1065,24,1089,1635
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,144,2,260,255,8,6,11,52,5,56,5,10,139,17,0,81,2,3,2,0,0,0,2,1,0,0,0,0,,,,0,915,32,947,1407
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,145,2,167,212,8,10,31,72,3,28,8,16,112,26,2,101,5,0,0,0,0,0,0,0,0,0,0,0,,,,0,801,22,823,1299
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,146,3,241,307,16,53,23,42,7,30,3,31,66,14,0,282,3,1,0,1,0,0,5,0,0,0,0,0,,,,0,1125,23,1148,1645
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,147,4,287,397,27,11,43,62,5,79,7,26,309,34,3,185,12,1,3,0,0,0,3,0,1,0,0,0,,,,1,1495,26,1522,2503
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,148,3,207,278,21,12,57,38,3,31,8,20,168,7,0,88,3,0,0,0,0,0,3,0,0,0,0,0,,,,1,944,23,968,1677
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,149,1,22,80,1,0,2,0,1,6,0,2,27,0,1,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,0,153,11,164,279
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,150,1,50,126,5,2,5,6,0,0,3,1,46,21,0,12,0,0,0,1,0,0,2,0,0,0,0,0,,,,1,280,9,290,465
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,151,1,31,34,0,1,1,4,0,1,1,2,15,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,94,2,96,147
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,152,1,102,208,6,1,40,10,0,3,2,5,37,6,0,14,2,0,0,0,0,0,1,0,0,0,0,0,,,,0,437,7,444,640
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,153,1,116,143,7,8,8,3,0,6,1,4,40,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,356,8,364,558
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,154,1,37,197,12,9,5,17,2,4,6,2,134,4,0,23,2,0,0,0,0,0,0,0,0,0,0,0,,,,0,454,10,464,678
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,155,1,21,138,9,1,0,1,0,7,0,2,66,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,268,7,275,386
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,156,1,48,144,6,1,59,10,0,10,1,9,60,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,373,13,386,539
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,157,2,69,261,15,2,53,14,2,9,4,6,88,14,0,63,3,0,0,0,0,0,0,0,0,0,0,0,,,,0,603,19,622,876
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,158,1,47,151,4,6,35,7,1,15,2,7,71,3,0,8,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,358,0,358,513
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,159,2,111,296,5,7,14,34,4,7,6,7,116,6,0,30,6,0,1,0,0,0,0,1,0,0,0,0,,,,0,651,19,670,1013
2,5,COAHUILA,7,MATAMOROS,9,FRANCISCO I.MADERO,160,1,44,172,3,10,21,4,2,2,6,3,37,8,0,28,0,0,0,0,0,0,1,0,0,0,0,0,,,,0,341,14,355,484
