ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,PARTICIPACION
20,OAXACA,2,ACATLAN DE PEREZ FIGUEROA,33,61,11680,7840,563,311,459,79,27,88,49,1582,,17,491,140,,,,,,,5,23326,497,23828,31260,0.7623
20,OAXACA,24,COSOLAPA,10,17,1112,2930,186,213,153,917,13,74,216,631,,25,36,201,,,,,,,0,6707,283,6990,9550,0.7319
20,OAXACA,167,SAN JOSE INDEPENDENCIA,3,6,72,1337,1126,7,1,1,2,0,1,38,,0,26,12,,,,,,,0,2623,22,2645,3388,0.7807
20,OAXACA,170,SAN JOSE TENANGO,16,25,50,1381,265,31,2065,2011,33,28,127,564,,1831,11,9,,,,,,,1,8406,425,8832,11439,0.7721
20,OAXACA,182,SAN JUAN BAUTISTA TUXTEPEC,74,195,7817,12341,4752,1004,12027,7215,525,1534,1013,12723,,457,895,269,,,,,,,27,62572,1955,64554,112363,0.5745
20,OAXACA,276,SAN MIGUEL SOYALTEPEC,24,52,4238,11692,2473,55,378,33,242,51,18,765,,15,295,84,,,,,,,0,20339,272,20611,26089,0.7900
20,OAXACA,307,SAN PEDRO IXCATLAN,9,14,257,2105,91,28,104,1067,23,51,64,2051,,25,9,10,,,,,,,0,5885,154,6039,7409,0.8151
20,OAXACA,404,SANTA MARIA CHILCHOTLA,17,33,491,4200,1438,143,170,17,33,138,39,513,,14,250,76,,,,,,,14,7522,325,7861,13853,0.5675
20,OAXACA,232,SAN LUCAS OJITLAN,12,27,2925,1464,674,82,128,1540,41,227,206,4161,,26,113,22,,,,,,,5,11609,277,11891,14741,0.8067
20,OAXACA,11,AYOTZINTEPEC,3,10,115,1494,1026,19,65,10,56,10,12,789,,1,40,22,,,,,,,0,3659,141,3800,4787,0.7938
20,OAXACA,44,LOMA BONITA,32,59,287,3277,5353,384,1024,4694,316,521,90,2456,,80,71,91,,,,,,,1,18644,696,19341,28556,0.6773
20,OAXACA,131,SAN FELIPE JALAPA DE DIAZ,11,33,62,6045,2229,61,124,123,243,89,87,6378,,45,31,33,,,,,,,0,15550,201,15751,18292,0.8611
20,OAXACA,133,SAN FELIPE USILA,5,14,358,2888,189,72,265,11,764,27,31,2502,,1,1,10,,,,,,,0,7119,95,7214,8423,0.8565
20,OAXACA,164,SAN JOSE CHILTEPEC,6,15,323,1555,571,107,519,693,34,80,24,2343,,16,27,34,,,,,,,3,6326,213,6542,8279,0.7902
20,OAXACA,181,SAN JUAN BAUTISTA TLACOATZINTEPEC,1,4,1,108,13,257,10,2,75,209,164,528,,3,1,14,,,,,,,0,1385,16,1401,1628,0.8606
20,OAXACA,418,SANTA MARIA JACATEPEC,6,13,150,759,1060,32,975,152,39,47,134,1780,,87,65,6,,,,,,,1,5286,184,5471,6935,0.7889
20,OAXACA,469,SANTIAGO JOCOTEPEC,8,16,244,1187,1432,908,278,18,13,42,36,1076,,11,62,24,,,,,,,0,5331,174,5505,8363,0.6583
20,OAXACA,22,CONCEPCION PAPALO,4,5,49,126,387,9,53,4,130,152,95,332,,9,24,0,,,,,,,0,1370,59,1429,2139,0.6681
20,OAXACA,27,CUYAMECALCO VILLA DE ZARAGOZA,4,6,74,339,168,32,43,6,119,58,22,131,,4,3,10,,,,,,,0,1009,77,1086,2596,0.4183
20,OAXACA,29,ELOXOCHITLAN DE FLORES MAGON,4,6,22,421,225,18,57,6,3,13,18,368,,12,8,8,,,,,,,0,1179,109,1288,2635,0.4888
20,OAXACA,38,HUAUTEPEC,4,8,5,1678,106,7,72,8,44,8,15,1224,,19,0,10,,,,,,,0,3196,83,3279,3866,0.8482
20,OAXACA,39,HUAUTLA DE JIMENEZ,19,39,129,4167,4570,129,427,59,125,172,750,4488,,126,51,40,,,,,,,1,15233,725,15959,20933,0.7624
20,OAXACA,58,MAZATLAN VILLA DE FLORES,10,20,107,1379,1521,84,355,15,168,40,27,302,,8,46,24,,,,,,,2,4076,374,4452,8064,0.5521
20,OAXACA,95,SAN ANDRES TEOTILALPAM,2,5,69,364,168,12,65,8,71,57,27,441,,6,157,52,,,,,,,1,1497,96,1594,2687,0.5932
20,OAXACA,106,SAN ANTONIO NANAHUATIPAM,1,2,9,31,38,7,9,4,44,186,27,227,,0,1,2,,,,,,,0,585,18,603,985,0.6122
20,OAXACA,115,SAN BARTOLOME AYAUTLA,3,5,32,495,613,17,105,9,32,46,673,124,,7,1,2,,,,,,,0,2156,104,2260,2763,0.8180
20,OAXACA,136,SAN FRANCISCO CHAPULAPA,1,2,28,268,96,8,44,3,122,13,7,96,,2,4,1,,,,,,,0,692,55,747,1286,0.5809
20,OAXACA,139,SAN FRANCISCO HUEHUETLAN,1,1,10,45,120,14,5,1,1,6,9,7,,5,6,1,,,,,,,0,230,68,298,714,0.4174
20,OAXACA,160,SAN JERONIMO TECOATL,2,3,7,96,189,56,12,1,1,15,7,124,,3,4,3,,,,,,,0,518,102,620,1108,0.5596
20,OAXACA,175,SAN JUAN BAUTISTA CUICATLAN,13,19,789,1078,594,64,376,12,218,142,632,883,,22,198,27,,,,,,,1,5035,253,5289,7224,0.7321
20,OAXACA,187,CHIQUIHUITLAN DE BENITO JUAREZ,2,3,37,531,121,12,74,5,19,11,17,46,,1,14,15,,,,,,,1,903,46,950,1627,0.5839
20,OAXACA,189,SAN JUAN COATZOSPAM,1,2,14,345,88,2,14,1,87,4,8,44,,326,1,6,,,,,,,0,940,56,996,1408,0.7074
20,OAXACA,193,SAN JUAN DE LOS CUES,2,3,32,134,257,10,34,2,97,47,8,200,,1,5,4,,,,,,,0,831,21,852,1773,0.4805
20,OAXACA,220,SAN JUAN TEPEUXILA,4,4,69,245,153,21,138,6,101,27,20,161,,2,42,1,,,,,,,1,986,59,1046,1835,0.5700
20,OAXACA,228,SAN LORENZO CUAUNECUILTITLA,1,1,3,147,121,0,38,1,0,0,0,3,,0,1,3,,,,,,,0,317,25,342,458,0.7467
20,OAXACA,234,SAN LUCAS ZOQUIAPAM,4,7,484,590,330,497,150,6,68,64,48,161,,8,46,20,,,,,,,0,2472,191,2663,4396,0.6058
20,OAXACA,244,SAN MARTIN TOXPALAN,2,5,11,299,177,6,11,2,358,74,20,224,,0,5,2,,,,,,,0,1189,38,1227,2442,0.5025
20,OAXACA,255,SAN MATEO YOLOXOCHITLAN,2,4,30,408,185,10,414,2,9,5,15,139,,4,13,20,,,,,,,0,1254,83,1337,2315,0.5775
20,OAXACA,275,SAN MIGUEL SANTA FLOR,1,1,4,93,9,6,76,1,5,10,18,37,,0,3,1,,,,,,,0,263,28,291,576,0.5052
20,OAXACA,309,SAN PEDRO JALTEPETONGO,1,1,7,70,11,9,4,1,27,3,65,24,,0,0,0,,,,,,,0,221,20,241,394,0.6117
20,OAXACA,311,SAN PEDRO JOCOTIPAC,1,1,4,100,20,7,21,0,9,15,2,68,,1,1,0,,,,,,,0,248,11,259,642,0.4034
20,OAXACA,320,SAN PEDRO OCOPETATILLO,1,1,4,204,23,14,4,0,1,7,15,39,,0,0,8,,,,,,,0,319,26,345,552,0.6250
20,OAXACA,324,SAN PEDRO SOCHIAPAM,3,6,132,438,206,30,24,6,168,167,64,281,,17,37,4,,,,,,,0,1574,76,1650,2950,0.5593
20,OAXACA,328,SAN PEDRO TEUTILA,3,6,75,500,430,10,41,4,81,24,9,160,,2,65,7,,,,,,,2,1408,61,1471,2896,0.5079
20,OAXACA,354,SANTA ANA ATEIXTLAHUACA,1,1,7,42,90,5,5,0,1,1,12,25,,4,1,0,,,,,,,0,193,20,213,323,0.6594
20,OAXACA,355,SANTA ANA CUAUHTEMOC,1,1,9,82,62,6,13,0,17,18,10,19,,3,0,0,,,,,,,0,239,29,268,515,0.5204
20,OAXACA,375,SANTA CRUZ ACATEPEC,1,2,4,163,244,10,9,0,29,28,99,21,,1,2,3,,,,,,,0,613,34,647,910,0.7110
20,OAXACA,399,SANTA MARIA LA ASUNCION,2,4,488,470,33,54,89,1,3,16,23,55,,6,29,5,,,,,,,0,1272,98,1370,2049,0.6686
20,OAXACA,417,SANTA MARIA IXCATLAN,1,1,2,80,144,2,11,1,0,17,8,11,,0,3,0,,,,,,,0,279,12,291,390,0.7462
20,OAXACA,426,SANTA MARIA PAPALO,1,2,13,139,139,14,48,4,197,28,119,167,,4,1,0,,,,,,,0,873,38,911,1473,0.6185
20,OAXACA,432,SANTA MARIA TECOMAVACA,1,2,5,211,42,67,11,3,108,215,42,307,,1,0,52,,,,,,,0,1064,51,1115,1422,0.7841
20,OAXACA,435,SANTA MARIA TEOPOXCO,2,6,16,942,209,23,7,3,67,24,12,526,,12,3,12,,,,,,,3,1856,102,1961,2889,0.6788
20,OAXACA,437,SANTA MARIA TEXCATITLAN,1,2,0,255,233,2,10,0,5,5,9,68,,0,1,2,,,,,,,0,590,19,609,782,0.7788
20,OAXACA,439,SANTA MARIA TLALIXTAC,1,3,113,212,43,2,40,0,9,43,10,129,,3,20,8,,,,,,,0,632,76,708,1128,0.6277
20,OAXACA,491,SANTIAGO TEXCALCINGO,2,4,20,721,94,26,20,4,63,20,3,24,,0,2,20,,,,,,,0,1017,38,1055,1729,0.6102
20,OAXACA,531,SANTOS REYES PAPALO,1,3,20,265,50,5,190,2,68,42,5,61,,1,0,1,,,,,,,0,710,31,741,1651,0.4488
20,OAXACA,545,TEOTITLAN DE FLORES MAGON,6,13,118,806,1461,48,76,20,215,718,36,1124,,17,35,18,,,,,,,2,4692,213,4907,6850,0.7164
20,OAXACA,558,VALERIO TRUJANO,2,2,7,70,153,115,44,1,134,39,50,225,,53,4,9,,,,,,,0,904,15,919,1242,0.7399
20,OAXACA,7,ASUNCION NOCHIXTLAN,8,24,321,2269,897,159,1243,118,287,159,1093,1457,,188,49,57,,,,,,,7,8297,338,8642,12682,0.6814
20,OAXACA,21,CONCEPCION BUENAVISTA,2,2,31,101,16,9,10,1,5,5,0,18,,1,1,1,,,,,,,0,199,9,208,526,0.3954
20,OAXACA,46,MAGDALENA JALTEPEC,4,5,49,287,151,22,102,4,89,26,19,77,,3,8,7,,,,,,,0,844,37,881,2397,0.3675
20,OAXACA,53,MAGDALENA YODOCONO DE PORFIRIO DIAZ,1,2,14,124,26,10,24,2,124,6,7,62,,3,0,1,,,,,,,0,403,9,412,1036,0.3977
20,OAXACA,54,MAGDALENA ZAHUATLAN,1,1,14,45,16,5,17,0,0,1,1,36,,0,1,0,,,,,,,0,136,6,142,301,0.4718
20,OAXACA,86,SAN ANDRES DINICUITI,3,4,11,331,310,175,13,4,17,12,5,182,,3,3,3,,,,,,,0,1069,35,1104,1704,0.6479
20,OAXACA,90,SAN ANDRES LAGUNAS,1,1,20,88,21,3,9,0,1,0,0,40,,0,1,4,,,,,,,0,187,8,195,363,0.5372
20,OAXACA,91,SAN ANDRES NUXIÑO,2,2,37,356,66,16,59,2,14,11,6,60,,6,1,6,,,,,,,0,640,30,670,1354,0.4948
20,OAXACA,93,SAN ANDRES SINAXTLA,1,1,12,91,40,5,26,1,7,8,4,55,,2,0,7,,,,,,,1,258,11,270,543,0.4972
20,OAXACA,99,SAN ANDRES ZAUTLA,2,5,35,789,721,29,103,16,17,15,58,272,,11,38,12,,,,,,,0,2116,60,2176,2911,0.7475
20,OAXACA,103,SAN ANTONIO ACUTLA,1,1,10,27,19,6,6,1,36,2,0,18,,2,1,0,,,,,,,0,128,5,133,211,0.6303
20,OAXACA,113,SAN BARTOLO SOYALTEPEC,2,2,10,87,29,6,14,4,0,5,4,59,,1,1,10,,,,,,,0,230,9,239,490,0.4878
20,OAXACA,126,SAN CRISTOBAL SUCHIXTLAHUACA,1,1,15,43,9,5,6,1,0,3,2,21,,1,0,1,,,,,,,0,107,5,112,235,0.4766
20,OAXACA,137,SAN FRANCISCO CHINDUA,1,1,8,104,45,5,47,1,13,4,3,14,,1,1,4,,,,,,,0,250,1,251,557,0.4506
20,OAXACA,141,SAN FRANCISCO JALTEPETONGO,2,2,18,125,119,6,20,3,37,3,4,85,,4,1,3,,,,,,,0,428,20,448,792,0.5657
20,OAXACA,144,SAN FRANCISCO NUXAÑO,1,1,5,46,28,1,5,0,44,0,0,6,,0,2,6,,,,,,,0,143,8,151,277,0.5451
20,OAXACA,147,SAN FRANCISCO TELIXTLAHUACA,6,16,151,1110,789,131,1106,58,687,89,171,1526,,96,27,24,,,,,,,5,5965,260,6230,8807,0.7074
20,OAXACA,148,SAN FRANCISCO TEOPAN,1,1,8,98,22,4,4,0,0,3,0,7,,0,1,1,,,,,,,0,148,4,152,257,0.5914
20,OAXACA,158,SAN JERONIMO SOSOLA,4,5,39,143,89,27,314,8,76,12,32,161,,11,1,0,,,,,,,0,913,33,946,1931,0.4899
20,OAXACA,174,SAN JUAN BAUTISTA COIXTLAHUACA,4,5,41,463,78,42,37,7,9,26,14,194,,4,4,8,,,,,,,0,927,37,964,2028,0.4753
20,OAXACA,177,SAN JUAN BAUTISTA JAYACATLAN,1,2,25,125,24,16,7,0,1,10,0,84,,0,4,6,,,,,,,0,302,18,320,992,0.3226
20,OAXACA,196,SAN JUAN DIUXI,2,2,9,116,24,16,34,3,115,10,2,35,,0,0,1,,,,,,,0,365,70,435,836,0.5203
20,OAXACA,215,SAN JUAN SAYULTEPEC,1,1,20,63,22,6,48,1,8,10,5,61,,3,3,2,,,,,,,0,252,6,258,591,0.4365
20,OAXACA,217,SAN JUAN TAMAZOLA,4,5,21,301,144,15,145,1,94,9,37,59,,0,2,5,,,,,,,0,833,25,858,2150,0.3991
20,OAXACA,221,SAN JUAN TEPOSCOLULA,2,2,21,205,86,12,20,3,4,10,4,129,,1,3,1,,,,,,,0,499,17,516,999,0.5165
20,OAXACA,224,SAN JUAN YUCUITA,1,1,17,133,26,1,31,2,7,16,3,64,,1,1,4,,,,,,,0,306,13,319,563,0.5666
20,OAXACA,248,SAN MATEO ETLATONGO,1,2,23,97,104,4,31,2,15,3,7,78,,0,1,2,,,,,,,1,367,8,376,837,0.4492
20,OAXACA,254,SAN MATEO TLAPILTEPEC,1,1,20,40,9,2,9,0,0,2,0,7,,0,0,0,,,,,,,0,89,3,92,160,0.5750
20,OAXACA,262,SAN MIGUEL CHICAHUA,2,5,114,137,87,13,120,5,198,20,14,96,,4,2,4,,,,,,,0,814,70,884,1561,0.5663
20,OAXACA,269,SAN MIGUEL HUAUTLA,2,3,14,198,35,8,14,1,52,7,4,48,,0,0,6,,,,,,,0,387,16,403,899,0.4483
20,OAXACA,272,SAN MIGUEL PERAS,2,4,67,400,385,31,110,2,62,18,8,91,,4,12,3,,,,,,,0,1193,96,1289,2173,0.5932
20,OAXACA,273,SAN MIGUEL PIEDRAS,1,2,25,253,111,6,52,1,2,5,8,35,,2,0,3,,,,,,,0,503,16,519,876,0.5925
20,OAXACA,279,SAN MIGUEL TECOMATLAN,1,1,6,48,6,2,8,0,30,3,0,4,,0,0,1,,,,,,,0,108,2,110,245,0.4490
20,OAXACA,281,SAN MIGUEL TEQUIXTEPEC,3,3,35,128,53,14,13,0,5,17,1,26,,1,4,1,,,,,,,0,298,7,305,704,0.4332
20,OAXACA,285,SAN MIGUEL TULANCINGO,1,1,11,26,20,1,3,2,1,2,19,16,,0,0,1,,,,,,,0,102,4,106,273,0.3883
20,OAXACA,292,SAN PABLO HUITZO,5,10,389,953,400,138,184,28,156,208,22,990,,93,25,7,,,,,,,9,3593,179,3781,5042,0.7499
20,OAXACA,302,SAN PEDRO COXCALTEPEC CANTAROS,2,2,18,84,62,11,38,1,3,5,11,39,,0,2,0,,,,,,,0,274,13,287,612,0.4690
20,OAXACA,319,SAN PEDRO NOPALA,1,1,20,129,13,9,3,0,2,9,0,14,,0,1,1,,,,,,,0,201,8,209,546,0.3828
20,OAXACA,327,SAN PEDRO TEOZACOALCO,1,2,27,193,56,9,28,1,41,6,5,75,,2,1,3,,,,,,,0,447,14,461,892,0.5168
20,OAXACA,329,SAN PEDRO TIDAA,2,2,10,67,29,3,13,3,56,13,4,42,,1,1,0,,,,,,,0,242,9,251,583,0.4305
20,OAXACA,330,SAN PEDRO TOPILTEPEC,1,2,1,33,4,0,3,3,55,3,4,74,,0,0,3,,,,,,,0,183,9,192,275,0.6982
20,OAXACA,334,SAN PEDRO Y SAN PABLO TEPOSCOLULA,5,7,57,701,147,29,56,12,29,14,22,991,,9,4,16,,,,,,,4,2087,85,2176,3132,0.6948
20,OAXACA,338,SAN PEDRO YUCUNAMA,1,1,2,59,5,3,0,1,2,4,1,19,,1,1,1,,,,,,,0,99,5,104,174,0.5977
20,OAXACA,352,SAN VICENTE NUÑU,1,1,59,102,7,2,9,0,0,0,0,23,,0,0,0,,,,,,,0,202,6,208,388,0.5361
20,OAXACA,391,SANTA INES DE ZARAGOZA,3,3,40,290,60,9,34,2,2,8,15,73,,21,2,4,,,,,,,0,560,16,576,1204,0.4784
20,OAXACA,396,SANTA MAGDALENA JICOTLAN,1,1,1,34,2,0,6,0,0,0,1,1,,0,0,0,,,,,,,0,45,0,45,68,0.6618
20,OAXACA,398,SANTA MARIA APAZCO,2,2,9,127,64,16,169,4,9,17,6,51,,2,0,4,,,,,,,0,478,75,553,1283,0.4310
20,OAXACA,402,SANTA MARIA CHACHOAPAM,1,1,29,47,33,9,49,3,1,6,5,55,,1,4,3,,,,,,,0,245,9,254,607,0.4185
20,OAXACA,403,VILLA DE CHILAPA DE DIAZ,3,4,36,273,99,28,54,4,13,14,2,111,,3,1,9,,,,,,,2,647,31,680,1494,0.4552
20,OAXACA,423,SANTA MARIA NATIVITAS,2,2,7,91,47,5,12,1,1,9,1,74,,1,0,0,,,,,,,0,249,13,262,482,0.5436
20,OAXACA,428,SANTA MARIA PEÑOLES,5,11,38,1249,288,42,104,2,975,13,65,146,,3,3,20,,,,,,,0,2948,118,3066,4624,0.6631
20,OAXACA,452,SANTIAGO APOALA,2,2,12,174,44,32,89,3,3,19,5,49,,1,1,2,,,,,,,0,434,17,451,817,0.5520
20,OAXACA,457,SANTIAGO CACALOXTEPEC,3,3,606,472,21,5,7,2,3,3,11,62,,4,8,1,,,,,,,0,1205,19,1224,1563,0.7831
20,OAXACA,464,SANTIAGO HUAUCLILLA,2,2,39,58,62,4,16,0,1,4,1,17,,1,3,0,,,,,,,0,206,16,222,431,0.5151
20,OAXACA,465,SANTIAGO IHUITLAN PLUMAS,2,2,12,43,27,5,9,1,7,2,0,23,,0,3,6,,,,,,,0,138,2,140,304,0.4605
20,OAXACA,479,SANTIAGO NACALTEPEC,4,4,39,217,38,35,53,4,86,13,3,105,,3,2,5,,,,,,,0,603,24,627,1407,0.4456
20,OAXACA,480,SANTIAGO NEJAPILLA,1,1,2,54,1,4,2,1,0,0,0,2,,0,1,1,,,,,,,0,68,4,72,159,0.4528
20,OAXACA,485,SANTIAGO SUCHILQUITONGO,5,12,133,1555,1078,86,655,29,260,42,56,553,,39,20,36,,,,,,,0,4542,157,4699,7099,0.6619
20,OAXACA,488,SANTIAGO TENANGO,2,2,42,170,41,24,90,5,90,9,7,100,,4,2,9,,,,,,,0,593,9,602,1399,0.4303
20,OAXACA,489,SANTIAGO TEPETLAPA,1,1,5,18,6,2,4,0,0,1,1,5,,0,1,2,,,,,,,0,45,1,46,93,0.4946
20,OAXACA,493,SANTIAGO TILANTONGO,4,6,93,278,125,24,157,3,233,44,19,141,,4,2,5,,,,,,,0,1128,77,1205,2200,0.5477
20,OAXACA,494,SANTIAGO TILLO,1,1,12,56,31,3,23,0,12,9,5,46,,4,4,1,,,,,,,0,206,8,214,416,0.5144
20,OAXACA,495,SANTIAGO TLAZOYALTEPEC,4,7,86,566,281,71,180,10,106,36,18,253,,5,12,11,,,,,,,4,1635,105,1744,3174,0.5495
20,OAXACA,511,SANTO DOMINGO NUXAA,3,5,58,416,85,26,116,2,78,14,11,151,,4,4,8,,,,,,,0,973,23,996,2054,0.4849
20,OAXACA,518,SANTO DOMINGO TLATAYAPAM,1,1,1,36,0,2,1,0,0,0,1,5,,0,0,2,,,,,,,0,48,1,49,107,0.4579
20,OAXACA,521,SANTO DOMINGO TONALTEPEC,1,1,2,48,7,4,14,0,3,3,0,9,,0,0,1,,,,,,,0,91,6,97,200,0.4850
20,OAXACA,523,SANTO DOMINGO YANHUITLAN,2,3,37,134,39,7,49,3,6,30,3,134,,3,1,2,,,,,,,0,448,18,466,1140,0.4088
20,OAXACA,524,SANTO DOMINGO YODOHINO,1,1,7,32,119,5,5,2,1,0,0,14,,1,3,1,,,,,,,0,190,7,197,336,0.5863
20,OAXACA,527,SANTO TOMAS MAZALTEPEC,1,3,17,209,42,17,98,1,14,4,2,216,,4,3,14,,,,,,,1,641,25,667,1644,0.4057
20,OAXACA,539,VILLA DE TAMAZULAPAM DEL PROGRESO,6,11,95,774,352,48,804,132,70,174,23,924,,15,2,6,,,,,,,1,3419,148,3568,5382,0.6630
20,OAXACA,543,VILLA TEJUPAM DE LA UNION,3,3,24,403,377,7,22,3,12,12,102,251,,2,17,10,,,,,,,0,1242,53,1295,1774,0.7300
20,OAXACA,547,TEOTONGO,1,2,9,69,92,2,22,2,9,7,1,128,,4,1,1,,,,,,,2,347,15,364,762,0.4777
20,OAXACA,548,TEPELMEME VILLA DE MORELOS,3,3,41,163,25,16,19,2,0,9,5,57,,1,1,5,,,,,,,0,344,15,359,1142,0.3144
20,OAXACA,551,TLACOTEPEC PLUMAS,1,1,15,75,22,7,4,2,2,3,0,20,,0,3,0,,,,,,,0,153,5,158,318,0.4969
20,OAXACA,556,LA TRINIDAD VISTA HERMOSA,1,1,6,36,16,6,2,1,3,1,1,26,,0,1,1,,,,,,,0,100,5,105,213,0.4930
20,OAXACA,565,YUTANDUCHI DE GUERRERO,1,2,18,256,13,6,32,2,186,7,1,20,,3,0,2,,,,,,,0,546,41,587,838,0.7005
20,OAXACA,5,ASUNCION CUYOTEPEJI,1,2,225,222,32,2,7,1,2,1,1,38,,0,4,3,,,,,,,0,538,15,553,861,0.6423
20,OAXACA,13,CALIHUALA,3,3,8,113,78,5,4,6,3,9,6,116,,0,2,0,,,,,,,0,350,7,357,900,0.3967
20,OAXACA,25,COSOLTEPEC,3,3,17,136,58,10,11,3,3,20,4,108,,0,3,0,,,,,,,2,373,12,387,678,0.5708
20,OAXACA,31,FRESNILLO DE TRUJANO,2,2,6,193,143,3,10,2,0,2,10,131,,0,7,3,,,,,,,0,510,14,524,798,0.6566
20,OAXACA,32,GUADALUPE DE RAMIREZ,3,3,14,238,80,2,243,2,0,30,0,146,,2,0,1,,,,,,,0,758,17,775,1156,0.6704
20,OAXACA,37,HEROICA CIUDAD DE HUAJUAPAN DE LEON,34,95,4240,6145,1803,342,826,844,294,678,268,8355,,206,168,118,,,,,,,30,24287,831,25148,54142,0.4645
20,OAXACA,55,MARISCALA DE JUAREZ,7,8,29,471,258,19,147,4,4,182,8,171,,1,18,6,,,,,,,6,1318,61,1385,2717,0.5098
20,OAXACA,96,SAN ANDRES TEPETLAPA,1,1,5,23,38,5,5,5,2,3,3,25,,1,2,0,,,,,,,0,117,20,137,347,0.3948
20,OAXACA,149,SAN FRANCISCO TLAPANCINGO,1,3,325,453,41,10,4,8,1,7,1,60,,2,3,11,,,,,,,0,926,33,959,1588,0.6039
20,OAXACA,157,SAN JERONIMO SILACAYOAPILLA,2,2,7,105,51,7,97,2,0,0,0,28,,0,0,2,,,,,,,0,299,14,313,1176,0.2662
20,OAXACA,162,SAN JORGE NUCHITA,3,5,16,386,311,19,110,4,12,3,3,62,,0,7,5,,,,,,,0,938,55,993,2417,0.4108
20,OAXACA,163,SAN JOSE AYUQUILA,2,2,100,144,24,0,2,3,1,2,0,27,,0,2,4,,,,,,,0,309,7,316,1047,0.3018
20,OAXACA,179,SAN JUAN BAUTISTA SUCHITEPEC,2,2,94,139,108,3,9,0,1,1,1,44,,1,15,3,,,,,,,0,419,9,428,404,1.0594
20,OAXACA,180,SAN JUAN BAUTISTA TLACHICHILCO,2,2,116,147,68,3,1,46,2,2,1,41,,0,5,1,,,,,,,0,433,18,451,983,0.4588
20,OAXACA,188,SAN JUAN CIENEGUILLA,1,1,42,17,10,0,0,32,0,1,0,2,,0,2,0,,,,,,,0,106,6,112,418,0.2679
20,OAXACA,200,SAN JUAN IHUALTEPEC,2,2,7,229,99,3,46,0,0,2,0,10,,0,0,0,,,,,,,0,396,30,426,625,0.6816
20,OAXACA,230,SAN LORENZO VICTORIA,2,2,13,244,292,2,2,20,3,1,2,40,,0,13,2,,,,,,,0,634,20,654,805,0.8124
20,OAXACA,237,SAN MARCOS ARTEAGA,3,3,94,319,148,14,2,5,7,2,1,56,,0,2,2,,,,,,,0,652,17,669,1266,0.5284
20,OAXACA,245,SAN MARTIN ZACATEPEC,2,3,6,258,314,2,14,2,0,0,14,45,,0,4,8,,,,,,,0,667,15,682,1223,0.5576
20,OAXACA,249,SAN MATEO NEJAPAM,1,2,174,130,63,4,70,0,1,4,1,35,,0,4,3,,,,,,,0,489,26,515,769,0.6697
20,OAXACA,258,SAN MIGUEL AHUEHUETITLAN,2,4,538,432,47,4,196,2,1,0,0,57,,1,8,10,,,,,,,0,1296,24,1320,1883,0.7010
20,OAXACA,260,SAN MIGUEL AMATITLAN,9,13,1236,898,322,9,555,95,5,13,5,120,,24,8,8,,,,,,,0,3298,100,3398,4901,0.6933
20,OAXACA,288,SAN NICOLAS HIDALGO,1,2,22,151,135,6,25,42,1,7,2,80,,1,3,2,,,,,,,0,477,9,486,786,0.6183
20,OAXACA,335,SAN PEDRO Y SAN PABLO TEQUIXTEPEC,7,7,36,376,214,13,19,1,4,23,7,125,,0,11,25,,,,,,,0,854,49,903,1432,0.6306
20,OAXACA,349,SAN SIMON ZAHUATLAN,1,3,15,401,302,18,9,1,0,3,2,16,,0,8,22,,,,,,,4,797,37,838,2130,0.3934
20,OAXACA,374,SANTA CATARINA ZAPOQUILA,1,1,2,88,30,6,7,0,0,18,0,12,,0,0,0,,,,,,,0,163,3,166,357,0.4650
20,OAXACA,377,SANTA CRUZ DE BRAVO,1,1,67,117,87,4,1,5,0,2,2,26,,0,5,1,,,,,,,0,317,6,323,289,1.1176
20,OAXACA,382,SANTA CRUZ TACACHE DE MINA,3,5,209,626,361,21,7,3,1,5,4,160,,4,9,5,,,,,,,0,1415,20,1435,2051,0.6997
20,OAXACA,401,SANTA MARIA CAMOTLAN,2,2,154,328,132,16,19,5,8,4,2,64,,1,4,10,,,,,,,0,747,22,769,1396,0.5509
20,OAXACA,456,SANTIAGO AYUQUILILLA,2,3,309,390,157,8,9,5,5,3,0,85,,0,6,9,,,,,,,0,986,22,1008,1822,0.5532
20,OAXACA,459,VILLA DE SANTIAGO CHAZUMBA,9,10,56,827,581,20,17,8,9,19,18,545,,3,3,6,,,,,,,1,2112,59,2172,3313,0.6556
20,OAXACA,462,SANTIAGO DEL RIO,2,2,96,172,98,21,4,1,1,3,3,56,,2,2,2,,,,,,,0,461,25,486,540,0.9000
20,OAXACA,463,SANTIAGO HUAJOLOTITLAN,4,6,303,753,306,78,19,77,3,17,2,250,,1,15,6,,,,,,,1,1830,64,1895,3327,0.5696
20,OAXACA,477,SANTIAGO MILTEPEC,1,1,18,118,81,1,9,0,0,1,0,4,,0,3,3,,,,,,,0,238,6,244,305,0.8000
20,OAXACA,486,SANTIAGO TAMAZOLA,6,8,124,969,578,5,23,9,2,7,29,57,,2,16,17,,,,,,,0,1838,55,1893,3083,0.6140
