CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA,PT,MORENA,ES,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,14,CUENCAME,4,CUENCAME,76,2,130,142,146,56,6,0,0,480,13,493,1091
1,10,DURANGO,14,CUENCAME,4,CUENCAME,77,1,57,41,20,35,2,0,0,155,5,160,215
1,10,DURANGO,14,CUENCAME,4,CUENCAME,78,1,118,127,15,1,0,1,0,262,5,267,466
1,10,DURANGO,14,CUENCAME,4,CUENCAME,79,1,73,85,12,17,0,0,0,187,9,196,325
1,10,DURANGO,14,CUENCAME,4,CUENCAME,80,2,245,346,23,169,6,0,0,789,17,806,1196
1,10,DURANGO,14,CUENCAME,4,CUENCAME,81,1,118,91,23,5,1,0,0,238,5,243,305
1,10,DURANGO,14,CUENCAME,4,CUENCAME,82,2,38,31,34,3,4,0,0,110,2,112,178
1,10,DURANGO,14,CUENCAME,4,CUENCAME,83,1,66,59,19,34,5,1,0,184,4,188,298
1,10,DURANGO,14,CUENCAME,4,CUENCAME,84,1,86,106,28,26,1,0,0,247,4,251,366
1,10,DURANGO,14,CUENCAME,4,CUENCAME,85,1,42,64,13,30,1,0,0,150,3,153,267
1,10,DURANGO,14,CUENCAME,4,CUENCAME,86,1,79,96,14,1,0,1,0,191,3,194,332
1,10,DURANGO,14,CUENCAME,4,CUENCAME,87,1,208,70,45,37,0,2,0,362,9,371,619
1,10,DURANGO,14,CUENCAME,4,CUENCAME,89,1,27,76,9,19,1,2,0,134,2,136,285
1,10,DURANGO,14,CUENCAME,4,CUENCAME,90,1,70,35,14,4,0,3,0,126,3,129,203
1,10,DURANGO,14,CUENCAME,4,CUENCAME,91,1,100,100,44,3,2,0,0,249,5,254,434
1,10,DURANGO,14,CUENCAME,4,CUENCAME,94,2,143,151,27,61,2,0,0,384,12,396,753
1,10,DURANGO,14,CUENCAME,4,CUENCAME,95,2,167,201,29,72,2,1,0,472,12,484,982
1,10,DURANGO,14,CUENCAME,4,CUENCAME,96,1,79,85,10,22,1,0,0,197,6,203,374
1,10,DURANGO,14,CUENCAME,4,CUENCAME,97,2,104,138,17,53,0,1,0,313,6,319,576
1,10,DURANGO,14,CUENCAME,4,CUENCAME,99,2,190,237,113,102,2,2,1,646,19,666,1100
1,10,DURANGO,14,CUENCAME,4,CUENCAME,100,2,177,237,137,83,3,0,0,637,15,652,1095
1,10,DURANGO,14,CUENCAME,4,CUENCAME,101,1,57,116,66,51,0,0,0,290,7,297,500
1,10,DURANGO,14,CUENCAME,4,CUENCAME,102,1,90,95,47,26,0,0,0,258,8,266,460
1,10,DURANGO,14,CUENCAME,4,CUENCAME,103,1,78,137,33,107,1,0,0,356,8,364,670
1,10,DURANGO,14,CUENCAME,4,CUENCAME,104,1,41,45,42,25,0,0,0,153,3,156,222
1,10,DURANGO,14,CUENCAME,4,CUENCAME,105,1,155,162,22,37,8,0,0,384,12,396,732
1,10,DURANGO,14,CUENCAME,4,CUENCAME,106,1,126,124,18,51,6,0,0,325,10,335,586
1,10,DURANGO,14,CUENCAME,4,CUENCAME,107,1,50,57,7,28,0,0,0,142,5,147,233
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,420,2,383,309,2,3,9,1,0,707,9,716,1022
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,422,2,338,374,13,0,0,0,0,725,15,740,970
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,423,1,110,109,1,2,0,0,0,222,2,224,305
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,424,2,263,357,6,0,1,0,0,627,25,652,833
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,425,1,76,106,0,1,0,0,0,183,1,184,241
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,426,1,241,193,28,0,3,0,0,465,11,476,722
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,427,1,129,99,12,0,1,0,0,241,6,247,326
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,428,2,77,96,4,0,2,0,0,179,3,182,247
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,429,2,229,159,2,1,0,0,0,391,10,401,567
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,430,2,96,175,0,0,0,0,0,271,2,273,444
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,431,1,286,138,1,1,1,0,0,427,8,435,644
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,432,1,24,59,0,0,0,0,0,83,1,84,110
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,433,1,92,57,4,0,9,0,0,162,10,172,242
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,434,1,35,42,1,0,0,0,0,78,0,78,130
1,10,DURANGO,14,CUENCAME,7,GRAL. SIMON BOLIVAR,435,3,301,248,5,0,3,0,1,557,23,581,975
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,612,3,523,423,59,14,19,20,1,1058,35,1094,1794
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,613,2,392,279,61,13,14,3,1,762,22,785,1332
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,614,2,367,366,54,28,16,5,0,836,13,849,1404
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,615,2,353,266,21,18,6,8,0,672,14,686,1126
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,616,3,417,366,39,24,6,10,1,862,16,879,955
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,617,2,266,238,39,21,7,6,0,577,10,587,876
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,618,2,291,252,27,11,8,6,0,595,7,602,949
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,619,2,344,370,41,16,8,14,1,793,7,801,1358
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,620,3,368,343,57,20,10,9,1,807,22,830,1516
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,621,3,522,554,57,28,20,13,0,1194,20,1214,2158
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,622,1,175,166,12,9,7,1,0,370,8,378,578
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,623,1,33,51,3,4,0,2,0,93,2,95,136
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,624,2,302,196,26,17,14,2,0,557,19,576,938
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,625,2,405,269,20,9,6,2,0,711,31,742,1167
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,626,1,120,122,11,15,1,1,0,270,8,278,416
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,627,1,142,153,8,11,1,0,0,315,6,321,470
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,628,2,330,298,15,76,4,1,0,724,14,738,1162
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,629,2,336,304,13,70,10,4,0,737,21,758,1150
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,630,3,374,753,26,7,22,2,0,1184,24,1208,1722
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,631,1,154,131,7,0,1,1,0,294,11,305,467
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,632,2,256,183,11,12,5,1,0,468,17,485,890
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,633,2,258,151,24,12,5,4,0,454,5,459,932
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,634,2,262,199,46,9,9,5,0,530,20,550,1154
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,635,2,216,335,29,9,8,0,0,597,22,619,1171
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,636,3,436,542,35,18,41,4,0,1076,47,1123,1912
1,10,DURANGO,14,CUENCAME,8,GUADALUPE VICTORIA,637,2,131,111,38,6,13,1,0,300,8,308,439
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,977,2,301,279,22,22,4,4,0,632,14,646,928
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,978,2,428,264,10,12,4,1,0,719,12,731,1096
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,979,2,271,318,10,13,10,0,0,622,9,631,957
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,980,2,315,493,22,14,17,2,0,863,19,882,1329
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,981,1,59,42,1,0,1,0,0,103,1,104,163
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,982,1,79,65,3,2,2,0,0,151,5,156,214
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,983,1,59,157,5,6,2,1,0,230,6,236,378
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,985,1,145,148,8,7,1,0,0,309,1,310,423
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,986,1,127,135,4,6,1,2,0,275,2,277,393
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,987,1,53,21,2,0,0,0,0,76,1,77,117
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,988,1,54,33,3,0,0,0,0,90,0,90,115
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,989,2,157,236,15,3,3,3,0,417,5,422,777
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,990,2,224,207,9,6,2,3,0,451,10,461,761
1,10,DURANGO,14,CUENCAME,22,PEÑON BLANCO,991,1,126,235,8,16,4,0,0,389,7,396,713
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1140,1,184,180,65,11,1,0,0,441,7,448,653
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1141,2,230,252,106,14,0,0,0,602,7,609,853
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1142,1,5,52,24,10,0,0,0,91,1,92,105
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1143,1,83,62,21,0,0,0,0,166,4,170,210
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1144,1,34,66,8,0,0,0,0,108,3,111,142
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1145,1,25,83,3,7,1,0,0,119,4,123,146
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1147,1,107,142,36,3,0,0,0,288,12,300,452
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1148,1,35,121,17,5,0,0,0,178,4,182,276
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1149,1,49,43,9,0,0,0,0,101,0,101,140
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1150,1,97,112,19,26,0,0,0,254,5,259,359
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1151,1,207,236,51,5,0,0,0,499,22,521,680
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1152,1,76,89,69,0,0,0,0,234,11,245,347
1,10,DURANGO,14,CUENCAME,28,SAN JUAN DE GUADALUPE,1154,1,22,53,11,4,0,0,0,90,3,93,143
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1191,1,174,162,64,29,3,0,0,432,11,443,628
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1192,2,343,294,127,28,4,0,0,796,23,819,1188
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1193,1,191,222,92,35,1,1,0,542,17,559,811
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1194,1,164,113,41,13,3,0,0,334,12,346,511
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1195,1,49,75,15,38,0,0,0,177,10,187,280
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1197,2,187,214,37,37,2,0,0,477,6,483,643
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1198,1,95,121,29,72,2,2,0,321,15,336,463
1,10,DURANGO,14,CUENCAME,32,SANTA CLARA,1199,1,206,137,23,41,1,0,0,408,13,421,669
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,796,3,428,459,121,2,6,3,0,1019,57,1076,953
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,797,2,222,272,71,4,2,0,0,571,33,604,942
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,798,1,57,47,49,2,0,0,0,155,9,164,358
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,799,1,64,80,24,0,0,0,0,168,8,176,288
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,800,2,153,214,74,0,0,0,0,441,18,459,804
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,801,1,24,179,46,0,0,0,0,249,4,253,394
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,802,1,27,54,6,0,0,0,0,87,4,91,112
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,803,1,55,146,12,1,0,0,0,214,17,231,317
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,804,1,19,87,11,2,0,0,57,119,6,182,162
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,805,1,10,121,158,0,0,0,0,289,25,314,514
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,806,1,24,167,41,0,2,0,0,234,7,241,349
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,807,1,107,230,154,0,5,1,0,497,32,529,714
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,808,1,134,217,166,0,0,0,0,517,39,556,726
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,809,4,132,477,234,3,1,0,0,847,86,933,1246
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,810,4,102,695,496,0,0,0,0,1293,198,1491,2070
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,811,4,298,713,545,2,0,0,0,1558,162,1720,2281
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,812,1,24,175,72,0,1,0,0,272,14,286,384
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,813,1,95,208,39,1,16,0,1,359,32,392,634
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,814,1,31,174,115,0,0,0,0,320,14,334,452
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,815,1,20,127,110,0,3,0,0,260,26,286,401
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,816,2,170,492,189,0,2,1,0,854,74,928,1296
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,817,2,34,399,457,0,0,0,0,890,30,920,1285
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,818,1,31,29,73,0,0,0,0,133,22,155,227
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,819,1,1,59,17,0,0,0,0,77,17,94,148
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,820,3,74,239,235,9,27,0,0,584,35,619,876
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,821,3,119,620,765,0,10,0,0,1514,93,1607,2073
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,822,3,153,522,306,1,7,0,0,989,108,1097,1474
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,823,3,126,262,225,0,0,0,0,613,70,683,970
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,824,1,43,75,134,0,0,0,0,252,36,288,448
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,825,2,205,262,175,0,0,1,0,643,95,738,968
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,826,2,294,276,143,0,0,2,0,715,69,784,1135
1,10,DURANGO,15,NOMBRE DE DIOS,14,MEZQUITAL,827,2,123,292,258,0,8,0,0,681,77,758,958
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,845,2,224,240,74,13,42,14,0,607,17,624,929
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,846,3,436,530,233,27,140,12,0,1378,38,1416,2048
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,847,2,315,268,132,14,102,4,0,835,31,866,1289
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,848,1,124,136,77,10,90,6,0,443,11,454,710
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,849,1,116,154,70,14,4,21,0,379,19,398,617
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,850,2,242,215,148,10,23,23,0,661,20,681,1006
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,851,2,185,218,85,32,16,47,1,583,28,612,891
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,852,1,27,61,42,3,16,11,0,160,0,160,228
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,853,1,35,86,10,32,9,1,0,173,3,176,248
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,854,1,48,126,47,16,18,6,0,261,5,266,397
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,855,1,116,94,79,19,41,0,0,349,7,356,526
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,856,1,128,61,47,8,58,2,0,304,12,316,533
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,857,2,252,236,130,9,141,11,0,779,21,800,1248
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,860,2,216,122,150,20,64,6,0,578,10,588,936
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,861,2,174,160,151,24,69,2,0,580,29,609,1002
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,862,1,29,45,42,0,10,0,0,126,4,130,216
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,863,1,120,115,31,75,38,4,0,383,14,397,709
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,864,1,90,57,30,28,16,0,0,221,10,231,435
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,865,1,57,56,8,10,19,2,0,152,0,152,247
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,992,3,450,368,56,31,40,13,0,958,18,976,1363
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,993,3,526,407,42,53,24,11,0,1063,24,1087,1618
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,994,2,442,377,37,57,48,11,0,972,22,994,1482
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,995,3,557,364,29,27,35,12,1,1024,15,1040,1575
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,996,2,338,314,63,15,33,4,0,767,21,788,1204
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,997,1,206,187,18,17,11,5,0,444,5,449,706
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,998,1,96,133,3,3,1,0,0,236,4,240,383
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,999,1,108,109,11,22,4,3,1,257,8,266,421
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1000,2,297,274,23,21,17,4,1,636,24,661,1113
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1001,1,243,154,11,9,3,1,0,421,5,426,620
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1002,1,144,148,5,3,2,1,0,303,7,310,470
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1003,2,266,192,46,7,9,1,0,521,16,537,787
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1004,2,260,120,38,34,15,4,0,471,18,489,783
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1005,1,213,139,40,21,13,2,0,428,9,437,728
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1006,1,177,181,11,17,22,0,0,408,14,422,638
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1007,1,167,95,3,3,0,1,0,269,4,273,437
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1008,1,267,198,5,2,4,0,0,476,9,485,713
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1009,1,161,189,12,1,14,0,0,377,5,382,514
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1010,2,249,389,32,11,24,2,0,707,11,718,1038
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1011,1,68,41,8,4,6,5,0,132,7,139,230
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1012,1,79,98,8,2,11,1,1,199,4,204,319
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1013,1,178,124,13,6,12,2,0,335,11,346,709
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1014,2,272,113,14,15,29,3,0,446,7,453,890
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1263,2,143,235,105,15,7,1,0,506,10,516,767
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1264,1,117,241,76,13,0,4,0,451,10,461,724
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1265,2,170,233,127,11,1,0,0,542,14,556,853
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1266,2,223,301,212,28,5,4,0,773,28,801,1139
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1267,1,14,43,44,2,2,0,0,105,3,108,181
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1268,1,51,98,128,4,1,0,0,282,9,291,584
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1269,1,45,42,47,0,0,1,0,135,4,139,242
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1271,1,27,113,37,12,2,0,0,191,5,196,319
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1272,1,23,51,28,1,0,0,0,103,1,104,159
1,10,DURANGO,15,NOMBRE DE DIOS,34,SUCHIL,1273,1,22,87,81,1,0,0,0,191,9,200,257
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1374,2,256,283,16,24,76,12,0,667,10,677,1163
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1375,3,301,455,38,48,117,24,0,983,17,1000,1635
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1376,2,227,305,24,42,56,17,0,671,21,692,1144
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1377,2,259,236,10,42,45,7,0,599,13,612,1025
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1378,2,191,213,12,26,54,5,0,501,17,518,832
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1379,1,213,135,5,19,17,4,0,393,8,401,640
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1380,2,257,241,8,17,43,7,0,573,14,587,1037
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1381,3,273,404,26,43,168,13,0,927,17,944,1642
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1382,2,133,221,15,14,120,14,0,517,11,528,906
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1383,2,278,257,11,17,60,11,0,634,24,658,1134
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1384,4,382,397,39,40,235,41,1,1134,34,1169,1662
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1385,2,142,175,29,7,37,68,5,458,10,473,783
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1386,1,147,118,9,4,19,3,0,300,7,307,541
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1387,2,359,199,23,27,75,17,0,700,18,718,1370
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1389,1,59,183,8,2,24,4,0,280,2,282,387
1,10,DURANGO,15,NOMBRE DE DIOS,39,VICENTE GUERRERO,1390,1,79,173,11,28,33,11,0,335,9,344,514
