CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,B,1,0,B,18,13,34,9,29,11,7,111,25,1,10,1,3,12,3,0,1,12,300,0,20,320,509,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,C,2,0,C02,33,11,31,7,28,12,5,119,37,4,10,0,1,9,1,1,1,10,320,1,10,331,509,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,C,1,0,C01,17,13,39,15,29,6,6,97,30,5,11,1,0,14,0,0,1,10,294,0,14,308,509,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,B,1,0,B,22,15,22,7,24,12,3,100,43,10,25,1,2,8,3,0,4,62,363,0,15,378,635,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,2,0,C02,15,22,20,10,25,11,3,124,27,17,30,0,3,7,1,0,8,76,399,0,19,418,635,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,3,0,C03,17,25,34,7,19,12,5,84,30,7,29,1,0,3,0,1,2,67,343,0,19,362,634,Grupo de recuento,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,1,0,C01,21,14,28,4,31,17,6,97,40,14,24,1,6,6,2,1,0,56,368,0,10,378,635,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,C,4,0,C04,15,27,31,9,29,7,10,86,32,22,33,1,3,1,0,0,0,89,395,0,14,409,634,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,732,B,1,0,B,8,25,24,2,39,7,5,63,24,7,3,2,2,2,1,0,14,37,265,0,21,286,478,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,732,C,1,0,C01,6,25,29,4,35,9,6,70,24,12,9,0,0,7,3,6,6,47,298,0,14,312,478,Acta casilla,,,
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,733,B,1,0,B,13,39,14,8,20,6,5,37,12,2,8,0,1,3,0,2,2,70,242,0,17,259,449,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,B,1,0,B,30,12,67,8,46,10,6,107,27,25,2,0,7,7,2,2,2,25,385,0,22,407,604,Acta del consejo,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,C,1,0,C01,30,11,65,14,50,12,10,95,29,19,5,0,7,3,4,1,2,47,404,0,23,427,604,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,C,2,0,C02,36,12,61,11,48,20,0,90,32,23,4,1,1,3,2,1,3,32,380,0,36,416,603,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,25,B,1,0,B,36,10,48,13,40,7,6,118,32,7,5,0,1,3,1,0,1,23,351,0,15,366,514,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,25,C,1,0,C01,45,8,47,12,41,7,7,108,38,8,2,0,0,3,1,0,1,26,354,0,17,371,513,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,B,1,0,B,31,15,51,16,56,16,9,144,33,12,12,0,6,3,2,0,0,38,444,0,20,464,673,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,C,1,0,C01,47,24,54,10,43,9,12,105,41,15,4,0,2,7,0,2,3,29,407,0,20,427,673,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,C,2,0,C02,33,22,41,10,63,17,8,123,44,8,3,0,3,6,2,1,4,23,411,1,21,433,673,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,C,3,0,C03,35,24,47,9,47,10,10,133,37,14,6,1,6,4,2,2,6,32,425,0,16,441,672,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,27,B,1,0,B,24,22,41,9,79,15,3,135,42,7,4,0,4,3,1,4,0,34,427,0,15,442,595,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,27,C,1,0,C01,31,25,52,9,63,15,13,111,54,10,1,0,4,11,1,2,5,20,427,0,12,439,594,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,28,B,1,0,B,30,28,55,14,35,9,5,140,38,8,3,0,4,8,0,2,2,37,418,0,13,431,583,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,28,C,1,0,C01,34,17,43,7,36,10,11,117,36,6,8,2,7,3,1,2,1,46,387,0,16,403,582,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,B,1,0,B,33,15,56,21,73,22,12,142,0,12,0,0,8,4,0,27,0,56,481,0,14,495,737,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,C,1,0,C01,43,22,52,8,50,24,9,137,42,12,2,0,3,10,4,0,5,42,465,0,18,483,737,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,C,2,0,C02,43,12,64,22,65,13,11,133,49,13,5,0,2,0,1,0,0,56,489,0,12,501,736,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,30,B,1,0,B,35,16,49,6,60,32,14,154,51,9,5,1,2,3,0,0,6,33,476,0,18,494,732,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,30,C,1,0,C01,30,29,52,11,56,20,12,147,58,9,3,1,3,12,1,4,2,41,491,0,15,506,732,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,B,1,0,B,31,19,51,10,48,18,10,149,39,15,6,0,5,6,0,0,0,16,423,0,25,448,678,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,C,2,0,C02,47,22,59,9,63,16,5,145,49,4,4,0,1,3,1,0,1,22,451,0,17,468,677,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,C,1,0,C01,47,17,42,19,49,16,14,143,44,12,3,1,4,9,2,1,5,25,453,0,18,471,677,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,32,B,1,0,B,23,13,36,17,52,22,1,133,28,5,1,0,5,5,2,1,9,25,378,0,18,396,579,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,32,C,1,0,C01,20,15,43,9,32,16,10,88,31,0,5,1,4,7,1,1,3,38,324,0,16,340,578,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,B,1,0,B,48,28,40,12,36,13,8,83,40,19,3,0,10,7,1,1,1,35,385,0,15,400,544,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,C,1,0,C01,26,15,29,18,46,10,4,97,33,9,14,0,4,8,0,0,1,37,351,0,19,370,544,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,C,2,0,C02,16,21,56,9,57,13,9,89,39,11,7,1,4,8,0,3,3,38,384,0,15,399,543,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,34,B,1,0,B,5,11,38,5,23,5,6,31,24,4,5,0,3,2,0,1,1,13,177,0,3,180,246,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,35,B,1,0,B,16,8,38,12,60,5,7,111,47,7,138,0,0,10,0,0,4,7,470,0,18,488,627,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,35,C,1,0,C01,9,14,35,8,51,7,7,109,34,18,119,0,5,4,2,1,0,13,436,0,25,461,626,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,36,B,1,0,B,6,11,15,6,37,8,13,102,38,15,127,1,1,7,0,0,0,17,404,0,15,419,541,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,36,C,1,0,C01,10,10,45,13,39,4,11,79,21,11,105,0,2,3,0,0,0,12,365,0,11,376,541,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,37,B,1,0,B,14,3,31,13,39,9,9,113,33,7,104,0,5,3,0,0,2,7,392,0,18,410,540,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,37,C,1,0,C01,12,13,22,16,35,14,15,85,33,18,102,0,0,4,1,0,3,8,381,0,30,411,539,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,B,1,0,B,31,32,53,19,45,16,9,70,24,20,6,1,1,1,2,0,1,24,355,0,27,382,592,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,C,2,0,C02,23,28,48,23,33,13,9,61,15,16,17,1,4,7,1,2,2,41,344,0,13,357,591,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,C,1,0,C01,33,34,50,23,33,18,14,67,19,14,17,1,3,6,0,2,2,36,372,2,15,389,591,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,39,B,1,0,B,32,16,43,16,56,6,3,83,19,29,3,1,2,5,1,1,1,48,365,0,7,372,567,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,39,C,1,0,C01,37,9,64,18,31,11,5,68,25,10,15,0,3,1,0,0,2,36,335,0,15,350,566,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,40,B,1,0,B,60,15,20,12,19,29,17,95,17,4,7,3,2,6,3,1,1,16,327,0,9,336,472,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,40,C,1,0,C01,56,17,21,11,36,12,22,109,21,10,5,0,1,6,1,0,1,21,350,0,10,360,472,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,41,B,1,0,B,85,11,12,10,38,30,16,84,23,2,6,1,1,1,0,1,4,9,334,0,11,345,470,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,41,C,1,0,C01,75,13,11,6,30,30,10,120,24,3,4,3,1,5,1,0,1,12,349,0,10,359,469,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,42,B,1,0,B,21,8,43,8,53,6,5,66,9,10,2,0,2,1,1,0,0,10,245,0,4,249,333,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,43,B,1,0,B,14,12,19,14,44,7,1,53,12,3,4,0,0,22,0,0,0,21,226,0,5,231,376,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,43,C,1,0,C01,19,7,29,9,32,14,0,62,12,8,2,0,6,0,0,0,5,36,241,0,6,247,376,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,B,1,0,B,30,35,39,14,24,8,5,201,58,5,2,1,3,19,1,1,3,36,485,0,18,503,702,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,1,0,C01,36,19,30,8,33,7,17,162,67,1,6,1,1,13,1,1,5,30,438,0,11,449,702,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,C,2,0,C02,35,21,22,11,44,10,17,174,65,4,3,1,1,17,1,0,5,42,473,0,9,482,702,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,B,1,0,B,30,27,25,11,30,5,10,133,43,3,3,0,2,13,2,0,0,34,371,1,13,385,526,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,C,1,0,C01,36,22,24,11,23,4,8,139,60,3,4,1,0,7,1,0,2,21,366,1,6,373,525,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,B,1,0,B,24,17,26,8,27,4,10,104,44,5,8,0,1,8,2,2,4,22,316,0,3,319,407,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,B,1,0,B,29,18,28,10,47,9,8,169,51,2,9,1,2,2,0,3,5,49,442,1,2,445,716,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,C,2,0,C02,29,24,19,10,45,14,8,162,72,9,7,2,6,13,0,3,2,40,465,0,13,478,715,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,C,1,0,C01,29,17,30,7,43,11,14,149,62,7,5,0,4,15,1,1,8,43,446,0,11,457,716,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,B,1,0,B,21,15,32,6,36,4,5,132,38,1,3,1,8,5,4,0,6,25,342,0,13,355,549,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,C,1,0,C01,22,24,21,8,30,5,11,124,60,0,7,1,4,7,2,2,4,24,356,0,7,363,548,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,C,2,0,C02,19,24,19,9,49,9,12,121,44,3,3,1,0,4,1,0,5,32,355,0,12,367,548,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,B,1,0,B,38,23,35,5,24,11,19,196,53,8,5,1,1,10,3,2,2,49,485,0,9,494,671,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,S,1,0,S01,21,9,10,6,19,7,6,81,14,2,2,0,1,5,0,0,1,13,197,0,8,205,0,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,B,1,0,B,30,39,38,7,31,9,24,206,45,5,15,1,0,12,1,0,5,36,504,0,19,523,731,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,B,1,0,B,18,31,25,9,28,7,11,106,23,3,5,1,0,3,0,0,2,20,292,0,8,300,444,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,C,1,0,C01,26,17,31,6,25,4,5,100,36,0,6,2,4,10,0,0,4,20,296,0,2,298,443,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,B,1,0,B,10,4,11,1,6,1,4,41,17,1,1,3,1,5,0,0,1,1,108,3,0,111,124,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,B,1,0,B,39,30,42,8,35,12,6,177,54,5,7,2,3,8,1,5,0,24,458,1,19,478,714,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,C,1,0,C01,34,13,37,9,43,14,8,168,72,2,5,1,6,14,2,0,3,23,454,0,9,463,714,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,B,1,0,B,24,37,27,5,26,15,10,146,30,5,10,1,2,11,3,2,3,35,392,0,11,403,606,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,C,1,0,C01,25,36,19,4,46,12,19,158,59,1,11,1,0,4,1,3,0,25,424,0,9,433,605,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,B,1,0,B,28,19,37,8,30,7,10,173,61,4,17,1,2,12,1,1,5,45,461,0,12,473,705,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,B,1,0,B,26,29,24,11,36,12,13,174,46,4,4,0,0,12,0,1,5,40,437,0,10,447,684,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,C,1,0,C01,22,33,25,7,21,12,15,176,50,6,6,0,4,12,0,0,2,37,428,0,8,436,684,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,B,1,0,B,12,12,29,7,21,3,10,108,31,2,6,0,2,8,2,0,1,21,275,0,9,284,429,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,C,1,0,C01,15,25,27,4,13,8,7,120,20,3,4,0,0,3,0,0,3,34,286,0,5,291,429,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,B,1,0,B,33,49,35,12,50,7,15,175,50,2,7,2,1,7,2,1,4,32,484,0,5,489,706,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,B,1,0,B,20,23,19,10,29,8,13,152,73,7,3,1,1,14,2,1,7,35,418,0,11,429,608,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,C,1,0,C01,22,39,14,7,34,16,8,165,87,5,7,0,0,6,4,2,4,29,449,1,11,461,608,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,C,2,0,C02,22,32,28,8,25,7,14,170,64,3,3,0,1,7,0,1,2,38,425,0,7,432,607,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,B,1,0,B,10,19,19,5,15,8,7,87,17,3,6,0,0,2,1,1,3,15,218,0,7,225,280,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,B,1,0,B,22,29,48,12,32,5,5,169,41,6,5,1,0,19,0,0,0,17,411,0,11,422,648,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,C,1,0,C01,19,19,51,26,50,10,9,169,55,7,1,0,2,5,0,0,6,7,436,0,15,451,648,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,B,1,0,B,29,22,51,13,28,8,11,156,53,8,3,1,1,5,1,1,2,12,405,1,12,418,662,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,C,1,0,C01,29,16,45,15,35,7,7,177,54,4,4,1,2,10,1,0,2,9,418,0,13,431,661,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,B,1,0,B,40,16,20,11,41,4,7,134,43,5,11,0,2,14,1,3,1,18,371,1,20,392,588,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,C,1,0,C01,27,30,23,8,51,7,10,132,45,6,5,1,0,5,3,2,5,15,375,2,10,387,587,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,B,1,0,B,19,36,10,5,33,6,10,129,46,2,3,0,0,11,1,1,2,14,328,0,7,335,470,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,E,1,0,E01,24,19,34,11,52,6,12,152,52,2,5,2,1,8,2,1,4,13,400,1,6,407,603,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,E,1,1,E01C01,18,19,30,11,46,6,16,149,53,3,6,0,0,10,1,0,0,14,382,0,7,389,603,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,B,1,0,B,51,30,31,8,44,17,12,210,51,1,15,1,2,13,1,0,2,27,516,0,11,527,694,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,B,1,0,B,72,49,43,9,26,7,14,195,51,7,13,1,0,4,2,0,2,34,529,0,9,538,749,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,B,1,0,B,33,24,34,11,25,6,9,116,23,2,8,0,2,3,1,0,4,13,314,0,5,319,441,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,C,1,0,C01,28,17,36,6,20,5,8,128,20,2,6,1,2,5,1,1,3,13,302,1,6,309,440,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,B,1,0,B,27,31,23,12,27,5,15,160,44,6,6,0,0,4,1,0,3,26,390,0,8,398,746,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,1,0,C01,21,29,37,15,39,10,10,166,54,6,3,0,0,1,0,0,0,21,412,0,10,422,746,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,3,0,C03,30,31,24,10,20,16,6,181,66,11,3,0,2,4,3,0,3,18,428,0,11,439,746,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,2,0,C02,22,19,45,9,45,4,11,159,52,4,8,2,1,7,1,1,8,20,418,0,13,431,746,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,C,4,0,C04,14,64,23,2,36,11,6,149,48,7,4,0,0,7,0,0,0,0,371,0,8,379,746,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,B,1,0,B,17,24,26,8,54,14,7,153,40,4,4,1,1,7,3,1,6,17,387,0,12,399,568,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,C,2,0,C02,23,36,36,13,37,19,7,129,50,2,2,1,0,6,2,0,2,12,377,0,8,385,568,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,C,1,0,C01,21,23,27,9,58,8,8,142,39,0,2,1,0,0,0,0,2,13,353,0,20,373,568,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,B,1,0,B,10,16,20,11,37,2,4,133,28,9,3,0,1,9,1,0,1,21,306,0,17,323,505,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,C,1,0,C01,13,19,23,10,31,4,4,101,30,6,3,0,2,7,2,1,2,18,276,0,18,294,504,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,B,1,0,B,20,37,14,12,35,4,5,122,50,4,0,0,1,6,0,0,5,30,345,0,4,349,597,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,C,1,0,C01,12,38,13,8,24,5,4,101,58,3,4,1,1,11,1,0,4,44,332,0,11,343,597,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,B,1,0,B,16,24,21,4,40,6,7,162,63,8,4,1,1,12,0,1,6,0,376,0,10,386,716,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,C,2,0,C02,12,30,15,8,43,10,5,145,63,8,7,1,2,12,0,1,5,30,397,0,17,414,716,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,C,1,0,C01,13,22,18,11,36,5,11,176,33,3,4,0,1,12,0,1,5,31,382,0,7,389,716,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,B,1,0,B,11,43,32,5,27,4,1,104,51,6,2,0,3,4,2,2,5,40,342,0,6,348,570,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,C,1,0,C01,12,53,22,9,36,5,8,104,53,9,3,0,1,7,4,3,5,27,361,0,10,371,570,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,C,3,0,C03,16,47,23,7,33,3,7,123,56,6,2,0,1,3,2,3,3,32,367,0,9,376,570,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,C,2,0,C02,17,53,14,8,31,5,6,108,45,6,4,0,0,8,0,1,28,0,334,12,0,346,570,Grupo de recuento,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,B,1,0,B,14,54,19,7,24,3,2,99,61,3,6,1,1,6,0,2,3,32,337,0,5,342,592,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,C,1,0,C01,5,54,31,8,37,5,6,100,48,6,1,1,1,8,2,2,4,36,355,0,19,374,592,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,C,2,0,C02,10,51,28,7,43,8,6,124,55,5,5,1,0,8,0,2,7,34,394,0,6,400,592,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,B,1,0,B,19,19,32,7,19,17,4,92,14,17,4,2,3,10,1,1,0,12,273,0,14,287,501,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,E,1,0,E01,20,33,38,16,21,9,6,45,58,26,3,1,4,1,1,0,3,21,306,0,20,326,556,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,B,1,0,B,30,13,23,11,34,17,2,123,33,2,8,0,6,5,4,0,4,4,319,0,14,333,559,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,C,1,0,C01,32,14,28,19,23,11,6,122,22,5,5,0,1,13,0,0,1,10,312,0,11,323,559,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,C,2,0,C02,25,16,28,8,23,18,4,114,13,9,3,2,4,8,1,1,2,9,288,0,9,297,559,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,B,1,0,B,47,19,41,21,35,38,4,51,47,0,6,2,2,9,3,2,0,17,344,1,24,369,740,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,C,1,0,C01,39,30,47,15,44,25,10,159,46,7,7,4,3,10,1,2,5,24,478,0,13,491,739,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,B,1,0,B,38,14,24,21,33,33,8,132,35,6,4,1,0,9,1,1,1,8,369,0,10,379,597,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,C,2,0,C02,34,8,32,15,20,32,9,112,32,5,9,2,3,17,1,2,2,16,351,0,11,362,596,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,C,1,0,C01,32,16,18,13,35,27,9,110,26,9,5,5,1,9,6,0,0,4,325,0,12,337,597,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,B,1,0,B,18,22,18,9,23,13,7,87,21,5,4,0,2,8,3,0,2,20,262,0,8,270,500,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,C,1,0,C01,16,24,16,10,33,6,2,78,16,3,3,1,1,8,3,3,2,21,246,0,18,264,499,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,654,B,1,0,B,19,31,53,17,54,10,27,170,53,17,18,0,3,5,1,1,4,16,499,0,23,522,713,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,654,C,1,0,C01,26,31,60,19,51,11,19,141,47,10,8,0,3,14,1,1,8,24,474,0,21,495,713,Acta casilla,,,
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,654,C,2,0,C02,19,28,63,8,34,10,15,169,67,13,30,0,2,5,3,0,1,19,486,0,24,510,713,Acta casilla,,,
