section,uniqueid,year,incumbent_party_Horacio
394,1005,2016,PAN
392,1005,2016,PAN
396,1005,2016,PAN
409,1005,2016,PAN
408,1005,2016,PAN
407,1005,2016,PAN
414,1005,2016,PAN
402,1005,2016,PAN
401,1005,2016,PAN
410,1005,2016,PAN
395,1005,2016,PAN
398,1005,2016,PAN
416,1006,2016,PRD
418,1006,2016,PRD
415,1006,2016,PRD
420,1006,2016,PRD
425,1006,2016,PRD
430,1006,2016,PRD
423,1006,2016,PRD
421,1006,2016,PRD
427,1006,2016,PRD
488,1006,2016,PRD
428,1006,2016,PRD
429,1006,2016,PRD
417,1006,2016,PRD
426,1006,2016,PRD
424,1006,2016,PRD
419,1006,2016,PRD
422,1006,2016,PRD
435,1007,2016,PRI_PT_PANAL
447,1007,2016,PRI_PT_PANAL
442,1007,2016,PRI_PT_PANAL
438,1007,2016,PRI_PT_PANAL
431,1007,2016,PRI_PT_PANAL
443,1007,2016,PRI_PT_PANAL
432,1007,2016,PRI_PT_PANAL
439,1007,2016,PRI_PT_PANAL
446,1007,2016,PRI_PT_PANAL
444,1007,2016,PRI_PT_PANAL
433,1007,2016,PRI_PT_PANAL
434,1007,2016,PRI_PT_PANAL
445,1007,2016,PRI_PT_PANAL
450,1007,2016,PRI_PT_PANAL
441,1007,2016,PRI_PT_PANAL
440,1007,2016,PRI_PT_PANAL
437,1007,2016,PRI_PT_PANAL
448,1007,2016,PRI_PT_PANAL
436,1007,2016,PRI_PT_PANAL
449,1007,2016,PRI_PT_PANAL
451,1007,2016,PRI_PT_PANAL
458,1008,2016,PAN
455,1008,2016,PAN
452,1008,2016,PAN
454,1008,2016,PAN
457,1008,2016,PAN
456,1008,2016,PAN
453,1008,2016,PAN
461,1009,2016,PVEM
466,1009,2016,PVEM
465,1009,2016,PVEM
462,1009,2016,PVEM
464,1009,2016,PVEM
463,1009,2016,PVEM
467,1009,2016,PVEM
468,1009,2016,PVEM
469,1009,2016,PVEM
460,1009,2016,PVEM
483,1010,2016,PRI_PT_PANAL
486,1010,2016,PRI_PT_PANAL
481,1010,2016,PRI_PT_PANAL
479,1010,2016,PRI_PT_PANAL
484,1010,2016,PRI_PT_PANAL
485,1010,2016,PRI_PT_PANAL
480,1010,2016,PRI_PT_PANAL
482,1010,2016,PRI_PT_PANAL
473,1011,2016,PRI_PT_PANAL
470,1011,2016,PRI_PT_PANAL
474,1011,2016,PRI_PT_PANAL
471,1011,2016,PRI_PT_PANAL
478,1011,2016,PRI_PT_PANAL
472,1011,2016,PRI_PT_PANAL
476,1011,2016,PRI_PT_PANAL
404,1011,2016,PRI_PT_PANAL
477,1011,2016,PRI_PT_PANAL
475,1011,2016,PRI_PT_PANAL
8,1001,2019,NA
178,1001,2019,NA
559,1001,2019,NA
35,1001,2019,NA
216,1001,2019,NA
99,1001,2019,NA
533,1001,2019,NA
70,1001,2019,NA
219,1001,2019,NA
122,1001,2019,NA
78,1001,2019,NA
499,1001,2019,NA
30,1001,2019,NA
208,1001,2019,NA
220,1001,2019,NA
573,1001,2019,NA
209,1001,2019,NA
548,1001,2019,NA
205,1001,2019,NA
552,1001,2019,NA
291,1001,2019,NA
201,1001,2019,NA
563,1001,2019,NA
547,1001,2019,NA
571,1001,2019,NA
44,1001,2019,NA
7,1001,2019,NA
196,1001,2019,NA
194,1001,2019,NA
189,1001,2019,NA
59,1001,2019,NA
520,1001,2019,NA
519,1001,2019,NA
518,1001,2019,NA
516,1001,2019,NA
514,1001,2019,NA
172,1001,2019,NA
513,1001,2019,NA
279,1001,2019,NA
140,1001,2019,NA
510,1001,2019,NA
211,1001,2019,NA
591,1001,2019,NA
258,1001,2019,NA
127,1001,2019,NA
29,1001,2019,NA
265,1001,2019,NA
502,1001,2019,NA
501,1001,2019,NA
234,1001,2019,NA
500,1001,2019,NA
590,1001,2019,NA
151,1001,2019,NA
303,1001,2019,NA
72,1001,2019,NA
80,1001,2019,NA
495,1001,2019,NA
244,1001,2019,NA
41,1001,2019,NA
2,1001,2019,NA
490,1001,2019,NA
522,1001,2019,NA
337,1001,2019,NA
537,1001,2019,NA
553,1001,2019,NA
76,1001,2019,NA
289,1001,2019,NA
600,1001,2019,NA
109,1001,2019,NA
173,1001,2019,NA
336,1001,2019,NA
260,1001,2019,NA
268,1001,2019,NA
317,1001,2019,NA
515,1001,2019,NA
271,1001,2019,NA
275,1001,2019,NA
305,1001,2019,NA
213,1001,2019,NA
280,1001,2019,NA
163,1001,2019,NA
540,1001,2019,NA
49,1001,2019,NA
284,1001,2019,NA
26,1001,2019,NA
545,1001,2019,NA
285,1001,2019,NA
165,1001,2019,NA
582,1001,2019,NA
273,1001,2019,NA
549,1001,2019,NA
111,1001,2019,NA
333,1001,2019,NA
62,1001,2019,NA
524,1001,2019,NA
113,1001,2019,NA
106,1001,2019,NA
183,1001,2019,NA
272,1001,2019,NA
503,1001,2019,NA
25,1001,2019,NA
603,1001,2019,NA
541,1001,2019,NA
168,1001,2019,NA
87,1001,2019,NA
134,1001,2019,NA
112,1001,2019,NA
65,1001,2019,NA
577,1001,2019,NA
167,1001,2019,NA
602,1001,2019,NA
28,1001,2019,NA
286,1001,2019,NA
215,1001,2019,NA
170,1001,2019,NA
162,1001,2019,NA
94,1001,2019,NA
531,1001,2019,NA
164,1001,2019,NA
293,1001,2019,NA
34,1001,2019,NA
569,1001,2019,NA
236,1001,2019,NA
161,1001,2019,NA
288,1001,2019,NA
96,1001,2019,NA
141,1001,2019,NA
295,1001,2019,NA
266,1001,2019,NA
256,1001,2019,NA
71,1001,2019,NA
18,1001,2019,NA
572,1001,2019,NA
334,1001,2019,NA
120,1001,2019,NA
297,1001,2019,NA
180,1001,2019,NA
259,1001,2019,NA
27,1001,2019,NA
566,1001,2019,NA
5,1001,2019,NA
33,1001,2019,NA
282,1001,2019,NA
69,1001,2019,NA
66,1001,2019,NA
267,1001,2019,NA
125,1001,2019,NA
57,1001,2019,NA
335,1001,2019,NA
306,1001,2019,NA
332,1001,2019,NA
43,1001,2019,NA
128,1001,2019,NA
239,1001,2019,NA
37,1001,2019,NA
536,1001,2019,NA
10,1001,2019,NA
185,1001,2019,NA
12,1001,2019,NA
595,1001,2019,NA
242,1001,2019,NA
9,1001,2019,NA
596,1001,2019,NA
138,1001,2019,NA
110,1001,2019,NA
42,1001,2019,NA
177,1001,2019,NA
56,1001,2019,NA
506,1001,2019,NA
38,1001,2019,NA
84,1001,2019,NA
593,1001,2019,NA
137,1001,2019,NA
46,1001,2019,NA
153,1001,2019,NA
507,1001,2019,NA
101,1001,2019,NA
124,1001,2019,NA
594,1001,2019,NA
599,1001,2019,NA
233,1001,2019,NA
580,1001,2019,NA
103,1001,2019,NA
605,1001,2019,NA
48,1001,2019,NA
321,1001,2019,NA
243,1001,2019,NA
135,1001,2019,NA
92,1001,2019,NA
315,1001,2019,NA
324,1001,2019,NA
160,1001,2019,NA
505,1001,2019,NA
169,1001,2019,NA
136,1001,2019,NA
492,1001,2019,NA
203,1001,2019,NA
3,1001,2019,NA
263,1001,2019,NA
198,1001,2019,NA
200,1001,2019,NA
604,1001,2019,NA
83,1001,2019,NA
174,1001,2019,NA
232,1001,2019,NA
491,1001,2019,NA
150,1001,2019,NA
224,1001,2019,NA
157,1001,2019,NA
542,1001,2019,NA
508,1001,2019,NA
114,1001,2019,NA
570,1001,2019,NA
509,1001,2019,NA
77,1001,2019,NA
171,1001,2019,NA
532,1001,2019,NA
148,1001,2019,NA
158,1001,2019,NA
193,1001,2019,NA
574,1001,2019,NA
302,1001,2019,NA
281,1001,2019,NA
126,1001,2019,NA
60,1001,2019,NA
583,1001,2019,NA
206,1001,2019,NA
188,1001,2019,NA
587,1001,2019,NA
576,1001,2019,NA
36,1001,2019,NA
186,1001,2019,NA
521,1001,2019,NA
91,1001,2019,NA
581,1001,2019,NA
227,1001,2019,NA
325,1001,2019,NA
197,1001,2019,NA
245,1001,2019,NA
156,1001,2019,NA
294,1001,2019,NA
251,1001,2019,NA
93,1001,2019,NA
129,1001,2019,NA
104,1001,2019,NA
331,1001,2019,NA
277,1001,2019,NA
535,1001,2019,NA
17,1001,2019,NA
225,1001,2019,NA
309,1001,2019,NA
132,1001,2019,NA
45,1001,2019,NA
16,1001,2019,NA
264,1001,2019,NA
139,1001,2019,NA
276,1001,2019,NA
556,1001,2019,NA
539,1001,2019,NA
562,1001,2019,NA
249,1001,2019,NA
88,1001,2019,NA
327,1001,2019,NA
73,1001,2019,NA
529,1001,2019,NA
97,1001,2019,NA
575,1001,2019,NA
131,1001,2019,NA
538,1001,2019,NA
496,1001,2019,NA
214,1001,2019,NA
231,1001,2019,NA
585,1001,2019,NA
226,1001,2019,NA
22,1001,2019,NA
39,1001,2019,NA
558,1001,2019,NA
330,1001,2019,NA
278,1001,2019,NA
601,1001,2019,NA
329,1001,2019,NA
528,1001,2019,NA
250,1001,2019,NA
50,1001,2019,NA
31,1001,2019,NA
54,1001,2019,NA
147,1001,2019,NA
212,1001,2019,NA
269,1001,2019,NA
589,1001,2019,NA
154,1001,2019,NA
323,1001,2019,NA
240,1001,2019,NA
187,1001,2019,NA
130,1001,2019,NA
145,1001,2019,NA
102,1001,2019,NA
146,1001,2019,NA
550,1001,2019,NA
568,1001,2019,NA
493,1001,2019,NA
107,1001,2019,NA
118,1001,2019,NA
115,1001,2019,NA
184,1001,2019,NA
74,1001,2019,NA
100,1001,2019,NA
527,1001,2019,NA
316,1001,2019,NA
47,1001,2019,NA
252,1001,2019,NA
14,1001,2019,NA
121,1001,2019,NA
606,1001,2019,NA
229,1001,2019,NA
565,1001,2019,NA
190,1001,2019,NA
555,1001,2019,NA
248,1001,2019,NA
85,1001,2019,NA
301,1001,2019,NA
152,1001,2019,NA
246,1001,2019,NA
247,1001,2019,NA
86,1001,2019,NA
15,1001,2019,NA
254,1001,2019,NA
253,1001,2019,NA
257,1001,2019,NA
53,1001,2019,NA
592,1001,2019,NA
588,1001,2019,NA
79,1001,2019,NA
90,1001,2019,NA
64,1001,2019,NA
149,1001,2019,NA
307,1001,2019,NA
298,1001,2019,NA
75,1001,2019,NA
67,1001,2019,NA
607,1001,2019,NA
133,1001,2019,NA
21,1001,2019,NA
179,1001,2019,NA
108,1001,2019,NA
489,1001,2019,NA
517,1001,2019,NA
579,1001,2019,NA
313,1001,2019,NA
578,1001,2019,NA
6,1001,2019,NA
181,1001,2019,NA
195,1001,2019,NA
292,1001,2019,NA
238,1001,2019,NA
237,1001,2019,NA
557,1001,2019,NA
530,1001,2019,NA
217,1001,2019,NA
318,1001,2019,NA
143,1001,2019,NA
270,1001,2019,NA
176,1001,2019,NA
296,1001,2019,NA
58,1001,2019,NA
1,1001,2019,NA
155,1001,2019,NA
119,1001,2019,NA
526,1001,2019,NA
262,1001,2019,NA
11,1001,2019,NA
116,1001,2019,NA
202,1001,2019,NA
543,1001,2019,NA
320,1001,2019,NA
312,1001,2019,NA
586,1001,2019,NA
328,1001,2019,NA
504,1001,2019,NA
241,1001,2019,NA
310,1001,2019,NA
4,1001,2019,NA
551,1001,2019,NA
55,1001,2019,NA
123,1001,2019,NA
567,1001,2019,NA
144,1001,2019,NA
290,1001,2019,NA
51,1001,2019,NA
52,1001,2019,NA
68,1001,2019,NA
223,1001,2019,NA
142,1001,2019,NA
314,1001,2019,NA
255,1001,2019,NA
494,1001,2019,NA
511,1001,2019,NA
191,1001,2019,NA
512,1001,2019,NA
40,1001,2019,NA
299,1001,2019,NA
199,1001,2019,NA
82,1001,2019,NA
89,1001,2019,NA
13,1001,2019,NA
261,1001,2019,NA
159,1001,2019,NA
598,1001,2019,NA
525,1001,2019,NA
311,1001,2019,NA
283,1001,2019,NA
523,1001,2019,NA
564,1001,2019,NA
218,1001,2019,NA
308,1001,2019,NA
230,1001,2019,NA
222,1001,2019,NA
498,1001,2019,NA
207,1001,2019,NA
221,1001,2019,NA
584,1001,2019,NA
228,1001,2019,NA
24,1001,2019,NA
61,1001,2019,NA
192,1001,2019,NA
23,1001,2019,NA
175,1001,2019,NA
95,1001,2019,NA
32,1001,2019,NA
235,1001,2019,NA
210,1001,2019,NA
497,1001,2019,NA
19,1001,2019,NA
182,1001,2019,NA
326,1001,2019,NA
304,1001,2019,NA
544,1001,2019,NA
560,1001,2019,NA
204,1001,2019,NA
287,1001,2019,NA
561,1001,2019,NA
63,1001,2019,NA
554,1001,2019,NA
534,1001,2019,NA
20,1001,2019,NA
274,1001,2019,NA
597,1001,2019,NA
105,1001,2019,NA
300,1001,2019,NA
322,1001,2019,NA
546,1001,2019,NA
117,1001,2019,NA
346,1002,2019,NA
347,1002,2019,NA
341,1002,2019,NA
350,1002,2019,NA
353,1002,2019,NA
339,1002,2019,NA
354,1002,2019,NA
345,1002,2019,NA
344,1002,2019,NA
340,1002,2019,NA
352,1002,2019,NA
342,1002,2019,NA
349,1002,2019,NA
351,1002,2019,NA
348,1002,2019,NA
338,1002,2019,NA
343,1002,2019,NA
359,1003,2019,NA
357,1003,2019,NA
382,1003,2019,NA
377,1003,2019,NA
363,1003,2019,NA
361,1003,2019,NA
355,1003,2019,NA
371,1003,2019,NA
378,1003,2019,NA
364,1003,2019,NA
385,1003,2019,NA
369,1003,2019,NA
356,1003,2019,NA
373,1003,2019,NA
360,1003,2019,NA
375,1003,2019,NA
376,1003,2019,NA
379,1003,2019,NA
384,1003,2019,NA
381,1003,2019,NA
383,1003,2019,NA
374,1003,2019,NA
366,1003,2019,NA
362,1003,2019,NA
380,1003,2019,NA
367,1003,2019,NA
372,1003,2019,NA
370,1003,2019,NA
365,1003,2019,NA
386,1003,2019,NA
358,1003,2019,NA
388,1004,2019,NA
391,1004,2019,NA
387,1004,2019,NA
390,1004,2019,NA
389,1004,2019,NA
399,1005,2019,NA
394,1005,2019,NA
407,1005,2019,NA
393,1005,2019,NA
401,1005,2019,NA
411,1005,2019,NA
395,1005,2019,NA
406,1005,2019,NA
403,1005,2019,NA
414,1005,2019,NA
392,1005,2019,NA
413,1005,2019,NA
408,1005,2019,NA
400,1005,2019,NA
412,1005,2019,NA
409,1005,2019,NA
398,1005,2019,NA
405,1005,2019,NA
402,1005,2019,NA
410,1005,2019,NA
397,1005,2019,NA
396,1005,2019,NA
420,1006,2019,NA
425,1006,2019,NA
422,1006,2019,NA
415,1006,2019,NA
430,1006,2019,NA
429,1006,2019,NA
427,1006,2019,NA
428,1006,2019,NA
421,1006,2019,NA
488,1006,2019,NA
419,1006,2019,NA
424,1006,2019,NA
423,1006,2019,NA
417,1006,2019,NA
416,1006,2019,NA
418,1006,2019,NA
426,1006,2019,NA
449,1007,2019,NA
445,1007,2019,NA
436,1007,2019,NA
442,1007,2019,NA
447,1007,2019,NA
437,1007,2019,NA
435,1007,2019,NA
433,1007,2019,NA
432,1007,2019,NA
448,1007,2019,NA
439,1007,2019,NA
440,1007,2019,NA
441,1007,2019,NA
451,1007,2019,NA
438,1007,2019,NA
443,1007,2019,NA
446,1007,2019,NA
450,1007,2019,NA
431,1007,2019,NA
434,1007,2019,NA
444,1007,2019,NA
455,1008,2019,NA
452,1008,2019,NA
458,1008,2019,NA
454,1008,2019,NA
457,1008,2019,NA
453,1008,2019,NA
456,1008,2019,NA
462,1009,2019,NA
464,1009,2019,NA
468,1009,2019,NA
461,1009,2019,NA
469,1009,2019,NA
466,1009,2019,NA
463,1009,2019,NA
465,1009,2019,NA
460,1009,2019,NA
467,1009,2019,NA
484,1010,2019,NA
486,1010,2019,NA
479,1010,2019,NA
480,1010,2019,NA
482,1010,2019,NA
485,1010,2019,NA
483,1010,2019,NA
481,1010,2019,NA
478,1011,2019,NA
474,1011,2019,NA
470,1011,2019,NA
404,1011,2019,NA
477,1011,2019,NA
471,1011,2019,NA
473,1011,2019,NA
472,1011,2019,NA
476,1011,2019,NA
475,1011,2019,NA
