ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,C,6,0,C06,89,77,6,8,32,8,4,0,124,5,4,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,9,4,0,2,381,0,14,395,699,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,C,7,0,C07,109,68,3,16,35,4,4,3,132,11,8,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,1,406,0,12,418,699,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,C,8,0,C08,174,58,6,12,30,2,6,0,122,8,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,3,436,0,14,450,699,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,C,9,0,C09,114,69,5,13,28,8,6,1,130,7,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,12,4,0,1,408,0,9,417,699,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,C,10,0,C10,87,71,3,12,25,9,3,2,144,9,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,1,385,0,14,399,699,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,C,11,0,C11,76,52,5,18,35,7,6,1,103,12,3,1,0,0,2,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,10,1,0,1,338,1,13,352,698,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,E,1,0,E01,102,74,3,15,26,5,2,2,123,9,2,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,4,0,1,381,0,11,392,623,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,E,1,1,E01C01,118,54,6,13,25,4,5,0,115,11,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,5,0,2,378,0,18,396,623,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,E,1,2,E01C02,86,66,8,21,36,4,3,3,157,10,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,0,6,411,0,13,424,623,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,E,1,3,E01C03,88,68,9,25,30,5,3,2,131,5,2,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,6,1,0,4,386,0,13,399,623,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1415,E,1,4,E01C04,93,59,4,12,32,2,8,2,146,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,12,1,0,2,383,0,16,399,623,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,B,1,0,B,137,102,7,20,20,2,3,0,83,8,4,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,9,4,1,1,407,0,19,426,664,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,C,1,0,C01,109,94,6,10,25,9,9,0,93,7,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,7,1,0,6,382,0,11,393,664,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,C,2,0,C02,110,91,3,17,20,4,7,1,79,10,4,1,0,1,1,0,2,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,14,3,0,3,374,0,9,383,664,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,C,3,0,C03,119,92,4,18,22,4,6,1,105,10,1,4,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,10,1,0,2,406,0,13,419,664,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,C,4,0,C04,156,75,2,23,12,8,1,1,102,3,3,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,6,1,0,4,404,0,15,419,664,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,C,5,0,C05,122,73,6,25,27,5,3,0,107,9,6,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,8,4,0,2,405,0,14,419,663,Grupo de recuento,Anulada,TEEP-I-031/2018 Y A CULUMADOS,http://www.ieepuebla.org.mx/2018/computos/TEEP-I-031-2018-AC.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,C,6,0,C06,116,73,10,21,15,10,7,0,84,7,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,4,1,0,2,360,0,12,372,663,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1416,C,7,0,C07,116,9,6,11,10,3,4,1,99,3,2,1,0,0,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8,2,0,3,283,0,8,291,663,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,B,1,0,B,101,68,8,16,28,7,12,1,143,10,10,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,11,2,0,4,428,0,12,440,703,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,1,0,C01,96,78,3,22,21,4,5,1,140,8,5,0,0,0,2,0,3,2,0,0,1,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,10,1,1,3,411,0,7,418,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,2,0,C02,109,57,5,18,21,7,4,0,143,8,10,2,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,10,2,0,3,407,0,9,416,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,3,0,C03,114,87,2,19,30,4,5,0,131,12,5,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,12,1,0,3,431,0,0,431,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,4,0,C04,124,65,10,16,39,2,5,1,134,11,4,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,3,0,2,431,0,8,439,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,5,0,C05,107,77,5,16,27,8,6,1,128,7,5,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,1,403,0,17,420,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,6,0,C06,115,52,11,20,25,6,3,2,144,9,9,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,11,3,1,2,420,0,9,429,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,7,0,C07,120,82,4,17,22,2,9,1,121,10,4,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,19,2,2,0,421,0,9,430,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,8,0,C08,110,57,7,27,28,6,6,0,137,5,5,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,14,1,0,6,417,1,16,434,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1417,C,9,0,C09,130,76,3,17,17,6,4,1,125,7,9,0,0,0,3,0,3,1,0,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,8,3,0,3,422,2,19,443,702,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1418,B,1,0,B,90,100,4,14,11,6,5,2,88,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,11,1,0,4,355,0,14,369,696,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1418,C,1,0,C01,73,128,5,18,10,3,3,1,74,6,6,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,14,1,0,3,351,0,17,368,695,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1418,C,2,0,C02,78,101,5,15,14,4,7,1,101,7,4,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,15,2,1,2,366,0,25,391,695,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1418,C,3,0,C03,75,89,3,15,12,5,6,3,106,7,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,11,1,0,7,350,0,15,365,695,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1418,C,4,0,C04,87,88,4,9,15,5,11,0,95,8,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,2,3,1,0,1,0,0,0,0,0,11,1,0,1,350,0,17,367,695,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1419,B,1,0,B,96,98,4,24,16,11,6,4,111,14,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,21,1,0,6,426,0,23,449,730,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1419,C,1,0,C01,106,87,3,17,18,5,3,1,109,13,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,8,2,0,0,0,0,0,0,0,16,1,0,4,402,0,12,414,730,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1419,C,2,0,C02,126,120,5,24,7,5,8,3,95,6,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,3,5,1,0,0,0,0,0,0,0,15,1,0,1,431,0,16,447,730,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1419,C,3,0,C03,126,93,4,14,10,1,8,4,80,15,6,0,2,0,0,0,2,0,1,1,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,15,2,0,3,394,0,18,412,729,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1420,B,1,0,B,80,69,7,15,11,6,13,2,85,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,1,0,0,0,0,0,0,0,10,0,0,1,334,0,25,359,639,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1420,C,1,0,C01,91,61,6,20,12,8,2,7,69,8,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,6,1,0,7,307,0,12,319,639,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1420,C,2,0,C02,115,72,3,17,9,5,11,2,74,9,4,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,13,3,3,4,358,0,13,371,638,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1420,C,3,0,C03,85,77,5,20,14,1,8,2,82,7,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,12,0,0,1,324,1,20,345,638,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1420,C,4,0,C04,99,63,3,16,8,5,11,3,85,9,1,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,3,6,3,0,0,0,1,0,0,0,5,3,1,4,335,0,23,358,638,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1421,B,1,0,B,104,99,8,20,21,15,7,5,107,6,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,5,4,0,2,413,0,19,432,713,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1421,C,1,0,C01,97,124,3,20,17,15,5,3,93,8,3,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,1,7,2,1,0,0,1,0,0,0,6,0,1,1,413,0,23,436,713,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1422,B,1,0,B,93,65,7,15,16,4,12,7,107,10,2,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,4,0,6,361,0,15,376,596,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1422,C,1,0,C01,98,82,4,15,18,6,9,2,73,12,4,0,1,1,0,0,2,1,0,1,0,1,0,0,0,0,1,4,0,0,0,0,0,0,0,0,11,5,0,3,354,0,21,375,595,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1422,C,2,0,C02,83,77,5,24,15,3,11,5,83,10,2,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,13,3,2,1,344,0,12,356,595,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1422,C,3,0,C03,97,66,6,21,11,4,6,1,85,9,3,2,0,1,2,0,2,1,0,1,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,18,2,1,3,347,0,16,363,595,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1572,B,1,0,B,147,81,3,11,29,7,5,1,117,10,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,1,0,0,0,0,0,0,6,2,1,6,439,1,6,446,634,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1572,C,1,0,C01,117,100,4,11,23,7,4,2,118,9,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,6,0,2,4,415,1,8,424,634,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1573,B,1,0,B,116,78,1,11,13,4,5,1,80,7,2,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,8,1,1,4,337,1,3,341,547,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1573,C,1,0,C01,110,78,6,6,28,5,2,0,107,3,4,0,0,1,0,1,2,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,6,0,0,0,362,1,14,377,546,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1574,B,1,0,B,112,72,1,12,23,4,4,1,133,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,10,1,0,4,387,0,10,397,593,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1574,C,1,0,C01,110,73,4,18,25,3,3,0,108,7,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,0,6,4,0,4,375,0,13,388,592,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1575,B,1,0,B,126,100,7,19,26,3,3,1,137,9,1,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7,1,1,5,452,0,19,471,749,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1575,C,1,0,C01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1576,B,1,0,B,106,72,2,11,18,5,5,1,82,10,4,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2,0,4,332,0,10,342,480,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1576,C,1,0,C01,95,61,3,16,26,2,3,0,77,4,3,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,9,0,0,3,307,0,7,314,479,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,B,1,0,B,134,69,3,13,21,12,2,0,145,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,2,1,6,422,1,13,436,691,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,1,0,C01,124,81,4,11,26,10,6,2,142,5,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,4,0,0,2,426,0,6,432,691,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,2,0,C02,137,64,12,15,24,4,4,3,150,7,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,3,441,1,7,449,691,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,3,0,C03,122,67,5,17,33,5,7,1,141,5,4,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,4,4,0,0,421,0,6,427,691,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,4,0,C04,133,74,8,18,34,5,5,2,131,11,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,7,1,3,1,442,0,7,449,691,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,5,0,C05,119,68,5,22,32,7,5,1,154,7,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,5,0,0,4,436,2,12,450,691,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,6,0,C06,138,64,3,14,31,5,7,1,135,9,3,1,0,0,2,0,1,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,8,2,0,0,428,2,8,438,690,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,7,0,C07,131,70,1,14,24,2,10,2,135,5,3,2,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,11,3,0,3,423,0,14,437,690,Grupo de recuento,,,https://www.ieepuebla.org.mx/2018/computos/gob/tribunal/dtto_11.pdf
21,PUEBLA,11,HEROICA PUEBLA DE ZARAGOZA,219,PUEBLA,1586,C,8,0,C08,136,75,4,24,36,10,6,3,120,13,6,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,439,1,11,451,690,Grupo de recuento,Anulada,TEEP-I-031/2018 Y A CULUMADOS,http://www.ieepuebla.org.mx/2018/computos/TEEP-I-031-2018-AC.pdf
