ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1545,C,1,0,C01,95,81,0,0,10,0,1,38,2,2,1,0,1,0,0,1,0,,,,,,,,,,,,,,,232,0,4,236,377,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1545C1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1546,B,1,0,B,190,115,3,3,5,3,0,56,9,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,385,0,0,385,659,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1546B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1547,B,1,0,B,58,33,0,0,2,1,3,39,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,137,0,5,142,233,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1547B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1548,B,1,0,B,117,78,4,0,7,0,3,32,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,245,0,18,233,421,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1548B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1548,C,1,0,C01,109,68,3,4,5,3,2,39,1,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,237,0,9,246,420,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1548C1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1549,B,1,0,B,32,33,4,0,7,2,1,7,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,87,0,3,90,141,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1549B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1550,B,1,0,B,108,106,5,6,10,2,1,45,1,0,2,0,0,0,1,0,0,,,,,,,,,,,,,,,287,0,11,298,508,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1550B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1550,C,1,0,C01,99,106,2,0,4,2,2,53,7,0,0,0,1,0,0,1,0,,,,,,,,,,,,,,,277,0,13,290,508,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1550C1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1550,C,2,0,C02,128,109,4,1,8,2,1,66,1,2,2,0,0,0,0,0,0,,,,,,,,,,,,,,,324,0,5,329,508,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1550C2.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1551,B,1,0,B,121,109,2,1,4,2,0,46,3,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,291,0,6,297,537,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1551B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1551,C,1,0,C01,117,107,0,5,10,1,2,55,4,2,0,0,2,0,0,0,0,,,,,,,,,,,,,,,305,0,8,313,537,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1551C1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1551,C,2,0,C02,114,96,2,1,8,2,0,57,9,3,0,1,2,1,0,0,0,,,,,,,,,,,,,,,296,0,7,303,536,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1551C2.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1552,B,1,0,B,140,129,1,2,2,3,1,30,4,0,0,0,1,0,0,2,0,,,,,,,,,,,,,,,315,0,14,329,537,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1552B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1553,B,1,0,B,83,21,1,1,6,0,1,18,1,0,1,0,1,0,0,2,0,,,,,,,,,,,,,,,136,0,6,142,236,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1553B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1554,B,1,0,B,39,29,2,0,6,0,0,18,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,99,0,4,103,186,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1554B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1554,E,1,0,E01,76,84,2,0,0,0,0,15,2,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,181,0,3,184,277,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1554E1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1555,B,1,0,B,162,122,1,4,9,0,5,44,17,2,0,0,0,0,2,0,0,,,,,,,,,,,,,,,368,0,14,382,742,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1555B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1555,C,1,0,C01,178,110,5,1,7,4,0,53,9,2,2,1,0,1,1,1,0,,,,,,,,,,,,,,,375,0,19,394,741,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1555C1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1556,B,1,0,B,143,107,2,1,11,1,2,25,22,0,1,0,0,2,0,1,0,,,,,,,,,,,,,,,318,0,11,329,556,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1556B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1556,C,1,0,C01,150,133,1,1,8,0,4,29,12,3,1,0,0,0,0,0,0,,,,,,,,,,,,,,,342,0,14,356,556,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1556C1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1557,B,1,0,B,181,128,1,1,9,3,6,79,17,4,0,0,1,1,0,1,0,,,,,,,,,,,,,,,432,0,9,441,735,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1557B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1557,C,1,0,C01,195,135,4,1,10,8,2,87,14,3,0,0,1,2,0,2,0,,,,,,,,,,,,,,,464,1,11,476,734,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1557C1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1557,C,2,0,C02,183,112,1,4,17,3,2,103,14,2,1,0,3,1,0,1,0,,,,,,,,,,,,,,,447,0,8,455,734,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1557C2.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1557,C,3,0,C03,169,136,4,3,11,8,4,74,15,4,0,0,0,0,0,0,0,,,,,,,,,,,,,,,428,0,0,428,734,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1557C3.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1558,B,1,0,B,101,29,0,0,2,0,0,21,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,155,0,9,164,258,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1558B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1559,B,1,0,B,57,21,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,,,,,,,,,,,,,,,104,0,4,108,188,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1559B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1560,B,1,0,B,110,51,0,1,5,1,4,26,6,2,0,1,0,1,0,3,0,,,,,,,,,,,,,,,211,0,0,211,323,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1560B1.pdf
28,TAMAULIPAS,9,VALLE HERMOSO,40,VALLE HERMOSO,1561,B,1,0,B,46,35,2,0,3,0,1,21,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,108,0,3,111,173,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VALLEHERMOSO/1561B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,B,1,0,B,158,159,4,3,6,5,0,78,1,0,0,0,2,3,0,1,0,,,,,,,,,,,,,26,5,451,0,11,462,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,1,0,C01,139,159,4,1,7,6,0,64,5,1,0,0,1,1,3,4,0,,,,,,,,,,,,,34,7,436,0,14,450,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,10,0,C10,138,136,4,5,6,11,0,62,6,1,2,0,1,2,0,0,0,,,,,,,,,,,,,19,1,394,0,10,404,748,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C10.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,2,0,C02,134,124,2,6,5,12,1,76,3,4,2,0,1,1,1,2,0,,,,,,,,,,,,,31,9,414,0,9,423,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,3,0,C03,145,151,5,6,4,14,1,55,6,3,0,0,0,1,0,0,0,,,,,,,,,,,,,0,27,418,3,9,430,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C3.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,4,0,C04,134,153,0,4,4,9,0,69,3,1,3,0,2,2,8,2,0,,,,,,,,,,,,,31,4,429,0,12,441,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C4.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,5,0,C05,134,153,0,4,4,9,0,69,3,1,3,0,2,2,8,2,0,,,,,,,,,,,,,3,4,401,0,12,413,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C5.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,6,0,C06,121,165,0,4,10,9,0,69,2,0,2,0,0,3,1,2,0,,,,,,,,,,,,,30,10,428,0,8,436,749,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C6.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,7,0,C07,135,132,4,10,7,11,4,50,4,1,0,0,1,1,0,0,0,,,,,,,,,,,,,34,6,400,0,14,414,748,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C7.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,8,0,C08,147,149,2,7,6,7,1,73,6,3,1,0,0,4,0,1,0,,,,,,,,,,,,,41,6,454,0,11,465,748,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C8.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1562,C,9,0,C09,152,146,5,5,9,11,1,49,4,4,0,0,0,3,0,2,0,,,,,,,,,,,,,22,11,424,0,13,437,748,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1562C9.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1563,B,1,0,B,150,118,5,1,4,12,1,46,6,4,2,1,0,2,0,2,0,,,,,,,,,,,,,31,5,390,0,14,404,643,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1563B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1563,C,1,0,C01,146,131,0,3,0,0,0,82,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,24,4,390,0,12,402,643,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1563C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1564,B,1,0,B,164,111,6,8,14,16,4,64,1,2,2,0,0,1,0,0,0,,,,,,,,,,,,,39,6,438,0,13,449,736,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1564B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1564,C,1,0,C01,151,134,3,5,15,11,2,75,4,2,0,0,0,6,0,0,0,,,,,,,,,,,,,35,11,454,0,12,466,735,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1564C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1564,C,2,0,C02,149,125,6,5,14,13,1,70,7,2,2,0,4,2,1,0,1,,,,,,,,,,,,,33,3,438,0,13,451,735,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1564C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1564,C,3,0,C03,160,152,6,7,6,9,1,75,5,1,2,0,1,1,2,2,0,,,,,,,,,,,,,37,6,473,0,4,477,735,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1564C3.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1565,B,1,0,B,162,105,4,4,6,14,2,67,2,1,0,0,2,6,0,3,0,,,,,,,,,,,,,34,4,416,0,6,422,600,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1565B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1565,C,1,0,C01,144,136,2,2,11,6,0,54,2,1,0,0,0,3,2,1,0,,,,,,,,,,,,,25,4,393,0,16,409,600,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1565C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1566,B,1,0,B,134,178,5,9,5,14,0,72,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,25,8,452,0,28,480,660,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1566B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1566,C,1,0,C01,143,191,2,7,12,8,0,64,4,0,0,0,0,4,0,0,0,,,,,,,,,,,,,19,9,463,0,8,471,660,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1566C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1566,C,2,0,C02,178,176,3,2,7,12,1,52,2,0,0,0,1,2,0,2,0,,,,,,,,,,,,,18,10,466,0,7,473,660,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1566C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1566,C,3,0,C03,183,175,4,3,4,16,2,41,2,4,0,0,0,2,0,0,0,,,,,,,,,,,,,19,9,464,0,9,473,659,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1566C3.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1566,C,4,0,C04,151,185,3,1,6,17,0,57,3,3,0,0,0,3,0,1,0,,,,,,,,,,,,,19,13,462,0,10,470,659,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1566C4.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1567,B,1,0,B,163,196,2,6,7,12,0,45,1,1,1,1,0,3,0,1,0,,,,,,,,,,,,,14,3,456,0,2,458,623,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1567B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1567,C,1,0,C01,165,186,6,15,6,10,0,51,1,1,1,0,0,5,2,0,0,,,,,,,,,,,,,6,3,458,0,5,463,623,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1567C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1567,C,2,0,C02,185,165,3,10,2,14,0,45,1,0,0,0,1,3,0,0,0,,,,,,,,,,,,,11,2,442,0,10,452,622,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1567C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,B,1,0,B,150,174,1,1,2,6,0,64,2,2,3,0,1,2,2,1,0,,,,,,,,,,,,,7,11,429,1,8,438,632,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1568B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,C,1,0,C01,148,161,1,10,5,11,0,51,2,4,1,0,0,1,0,1,0,,,,,,,,,,,,,24,7,427,0,9,437,632,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1568C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,C,2,0,C02,138,147,2,5,5,7,0,57,2,2,2,0,0,5,0,2,0,,,,,,,,,,,,,16,8,398,0,7,405,632,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1568C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,C,3,0,C03,143,143,0,9,7,12,1,67,3,1,0,0,0,3,0,0,0,,,,,,,,,,,,,17,9,415,1,13,429,632,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1568C3.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1568,C,4,0,C04,130,164,0,2,10,12,0,64,3,0,1,0,1,4,0,1,0,,,,,,,,,,,,,15,10,417,0,12,429,631,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1568C4.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,B,1,0,B,184,202,4,17,2,8,0,72,1,3,1,0,2,2,1,1,0,,,,,,,,,,,,,15,6,521,0,8,529,720,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1569B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,C,1,0,C01,195,207,0,11,0,4,0,65,1,0,5,0,,0,0,0,0,,,,,,,,,,,,,22,2,512,0,7,519,720,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1569C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,C,2,0,C02,190,192,5,10,3,12,0,52,2,5,0,0,1,3,0,1,1,,,,,,,,,,,,,24,6,507,0,4,511,720,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1569C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,C,3,0,C03,208,180,2,11,0,11,0,68,0,1,2,0,0,1,0,0,0,,,,,,,,,,,,,18,6,508,0,2,510,720,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1569C3.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,C,4,0,C04,187,180,3,13,9,9,0,76,1,2,1,0,1,3,0,2,0,,,,,,,,,,,,,20,3,510,0,6,516,720,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1569C4.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1569,C,5,0,C05,184,211,1,9,7,4,1,66,0,1,0,0,0,1,2,1,0,,,,,,,,,,,,,26,7,521,1,5,527,719,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1569C5.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1570,B,1,0,B,132,186,2,10,3,7,0,60,5,1,1,0,1,4,0,0,0,,,,,,,,,,,,,9,5,426,0,6,432,566,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1570B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1570,C,1,0,C01,126,188,1,11,2,8,1,59,1,1,1,0,1,3,0,0,0,,,,,,,,,,,,,12,4,419,0,2,421,566,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1570C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1570,C,2,0,C02,147,178,2,10,3,7,0,55,3,0,0,0,0,2,1,0,0,,,,,,,,,,,,,25,3,436,0,1,437,565,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1570C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1571,B,1,0,B,186,213,4,10,0,10,0,63,1,1,0,0,0,3,0,1,0,,,,,,,,,,,,,19,3,514,0,2,516,673,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1571B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1571,C,1,0,C01,145,222,2,11,5,6,0,62,1,0,1,0,0,4,0,0,0,,,,,,,,,,,,,23,4,486,0,5,491,673,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1571C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1572,B,1,0,B,164,183,5,8,3,15,3,45,4,1,1,0,0,2,1,1,0,,,,,,,,,,,,,17,6,459,0,6,465,618,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1572B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1572,C,1,0,C01,167,190,3,12,5,6,0,74,0,1,0,0,0,2,1,1,0,,,,,,,,,,,,,16,5,483,0,5,488,618,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1572C1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1572,C,2,0,C02,141,204,2,12,5,6,0,60,2,0,2,0,0,1,0,0,0,,,,,,,,,,,,,11,4,450,0,8,458,617,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1572C2.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1573,B,1,0,B,183,150,9,3,17,0,60,5,0,1,0,1,4,0,0,0,0,,,,,,,,,,,,,32,7,472,0,5,482,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1573B1.pdf
28,TAMAULIPAS,14,VICTORIA,41,VICTORIA,1573,C,1,0,C01,182,150,3,6,8,14,0,67,4,0,2,0,0,2,1,0,0,,,,,,,,,,,,,24,7,470,0,7,477,679,Acta Casilla,,,http://ietam.org.mx/Portal/documentos/PE2017/Resultados/Ayuntamientos/Actas_Casillas/VICTORIA/1573C1.pdf
