CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,C_COMUN_PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0812,B,140,93,12,4,1,7,4,8,6,,0,275,10,285,614,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0812B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0812,C01,150,112,5,4,2,3,3,4,11,,0,294,6,300,614,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0812C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0812,C02,127,81,5,3,1,5,5,9,6,,0,242,6,248,614,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0812C2.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0812,C03,121,101,1,3,1,12,7,2,8,,0,256,5,266,613,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0812C3.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0812,C04,139,106,8,5,1,9,5,7,6,,0,286,6,292,613,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0812C4.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0813,B,179,155,6,0,0,5,4,5,4,,0,358,12,375,733,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0813B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0813,C01,157,150,5,0,0,9,3,0,3,,0,327,0,300,733,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0813C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0813,C02,161,147,9,5,2,11,4,7,6,,0,352,6,358,732,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0813C2.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0813,C03,185,167,5,4,3,10,5,5,2,,0,386,8,394,732,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0813C3.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0814,B,226,87,5,6,3,11,5,6,11,,0,360,8,369,730,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0814B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0814,C01,200,94,12,3,1,5,3,2,9,,0,329,7,336,729,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0814C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0814,C02,197,106,10,3,1,5,3,5,9,,1,339,7,347,729,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0814C2.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0814,C03,198,106,9,0,0,10,0,4,11,,0,338,8,346,729,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0814C3.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,B,183,136,1,4,2,13,2,6,4,,0,351,8,359,743,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,C01,146,150,7,0,2,10,0,10,4,,0,329,18,347,743,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,C02,170,148,2,4,3,11,8,7,5,,0,358,8,366,743,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816C2.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,C03,169,139,3,9,0,7,4,8,5,,0,344,8,352,743,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816C3.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,C04,191,142,9,4,0,7,7,7,6,,0,373,6,378,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816C4.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,C05,168,134,3,7,1,13,5,4,2,,0,337,8,345,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816C5.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,C06,185,152,4,6,3,8,6,9,5,,0,378,5,383,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816C6.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0816,C07,176,145,3,3,1,10,6,11,5,,0,360,11,371,742,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0816C7.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0817,B,158,122,5,5,2,9,9,6,8,,0,324,6,330,678,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0817B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0817,C01,141,105,9,1,2,7,3,4,7,,0,279,5,284,678,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0817C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0817,C02,150,120,3,1,4,4,7,8,6,,0,303,5,308,678,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0817C2.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0817,C03,145,122,3,3,2,7,3,6,4,,2,295,2,299,677,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0817C3.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,0817,SRP01,119,78,7,4,1,10,9,6,2,,0,236,5,241,,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_0817S1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1818,B,108,44,3,3,0,6,4,6,3,,0,177,3,180,410,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1818B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1819,B,104,75,17,1,1,3,6,5,1,,1,213,4,218,446,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1819B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1820,B,113,114,6,3,2,8,4,3,6,,0,259,8,267,567,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1820B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1821,B,81,53,3,2,0,2,1,4,6,,0,152,3,155,361,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1821B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1822,B,165,117,5,4,1,12,5,7,3,,0,319,6,325,694,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1822B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1823,B,187,125,3,1,2,4,9,6,5,,0,342,3,345,734,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1823B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1824,B,195,87,8,4,2,11,15,10,7,,1,339,4,344,700,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1824B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1825,B,157,74,6,4,1,3,4,2,1,,0,252,6,258,511,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1825B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1826,B,90,97,7,4,1,2,2,3,2,,0,208,5,213,460,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1826B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1827,B,117,69,2,2,1,10,3,4,4,,0,212,4,216,451,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1827B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1828,B,154,53,3,4,0,5,4,2,8,,0,233,0,233,509,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1828B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1829,B,102,69,6,0,2,2,1,1,2,,0,185,8,193,365,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1829B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1830,B,108,88,6,3,1,7,8,1,5,,0,227,4,231,422,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1830B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1831,B,165,61,3,3,1,5,1,1,4,,0,244,5,249,504,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1831B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1832,B,122,57,10,5,0,8,4,11,4,,0,221,2,223,557,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1832B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1833,B,136,107,3,5,0,3,6,3,5,,2,268,5,275,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1833B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1834,B,133,67,4,1,2,8,3,2,4,,0,224,8,232,505,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1834B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1835,B,158,138,13,5,1,6,7,3,2,,0,333,12,345,688,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1835B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1836,B,107,67,3,4,0,8,2,5,2,,0,198,0,198,414,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1836B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1837,B,106,83,2,4,0,4,2,6,2,,1,209,6,216,463,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1837B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1838,B,100,68,1,1,1,4,5,1,1,,0,182,4,186,386,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1838B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1838,C01,95,55,4,3,1,5,1,4,5,,0,173,0,173,386,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1838C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1839,B,134,68,6,4,0,5,7,7,6,,0,237,6,243,459,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1839B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1840,B,96,70,7,1,0,3,5,1,4,,0,187,4,191,458,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1840B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1840,C01,130,71,3,5,0,10,3,5,6,,0,233,0,233,458,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1840C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1841,B,165,80,6,3,1,6,10,11,4,,0,286,3,289,557,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1841B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1842,B,150,84,7,5,0,4,4,4,4,,0,262,4,266,544,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1842B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1843,B,93,38,5,1,2,2,2,2,3,,0,148,2,150,390,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1843B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1844,B,91,57,3,1,1,3,1,4,3,,0,164,4,168,378,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1844B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1844,C01,99,62,2,1,0,4,7,3,3,,0,181,4,184,378,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1844C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1845,B,146,111,10,10,1,7,5,12,5,,0,307,1,311,653,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1845B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1846,B,112,71,3,5,1,3,3,3,1,,0,202,5,207,451,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1846B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1846,C01,92,75,3,2,1,6,2,3,7,,0,191,2,193,450,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1846C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1847,B,189,92,5,6,3,9,2,6,6,,0,318,5,323,679,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1847B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1848,B,86,62,4,3,0,4,2,9,6,,0,176,5,181,461,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1848B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1848,C01,107,50,2,6,0,6,4,4,7,,0,186,7,193,461,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1848C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1849,B,225,95,7,4,0,11,6,10,7,,0,365,6,371,732,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1849B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1850,B,151,70,6,5,0,6,5,8,5,,0,256,2,258,537,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1850B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1851,B,111,62,2,4,0,6,4,2,6,,0,197,7,204,402,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1851B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1851,C01,100,62,3,1,0,5,1,2,2,,0,176,3,179,402,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1851C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1979,B,45,58,2,2,1,2,2,0,2,,0,114,2,116,288,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1979B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1980,B,137,55,3,3,1,15,18,5,11,,0,248,1,249,566,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1980B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1980,C01,141,78,2,0,0,8,8,2,5,,0,244,5,559,566,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1980C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1981,B,174,81,8,1,1,8,32,3,3,,0,311,5,316,638,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1981B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1981,C01,175,68,5,8,0,4,24,6,7,,0,297,10,308,637,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1981C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1982,B,155,79,5,5,0,5,21,9,2,,0,281,2,283,604,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1982B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1982,C01,154,79,4,0,0,4,21,3,8,,0,273,5,278,604,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1982C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1983,B,158,59,6,3,4,6,11,6,5,,0,258,0,258,525,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1983B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1983,C01,138,81,8,3,2,7,22,6,4,,0,271,9,280,524,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1983C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1984,B,152,62,3,2,0,10,12,4,4,,0,249,6,255,603,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1984B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1984,C01,148,68,6,1,1,8,14,4,6,,0,256,7,263,603,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1984C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1985,B,105,93,4,0,0,8,13,2,6,,0,231,6,237,513,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1985B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1985,C01,114,86,2,5,4,3,11,4,3,,0,232,4,236,513,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1985C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1986,B,122,65,2,2,1,9,10,6,9,,1,226,4,231,506,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1986B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1986,C01,135,60,3,5,1,7,8,8,6,,1,233,6,240,506,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1986C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1987,B,143,60,6,8,3,6,12,6,8,,0,252,3,255,519,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1987B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1987,C01,124,80,7,6,3,12,12,6,7,,0,257,3,260,518,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1987C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1988,B,149,48,3,2,1,8,2,3,3,,0,219,3,222,544,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1988B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1988,C01,141,54,5,3,1,9,8,4,6,,0,231,6,237,543,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1988C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1989,B,135,55,5,1,1,8,6,11,9,,0,231,3,234,534,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1989B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1989,C01,154,68,4,0,2,8,8,4,4,,0,252,6,261,533,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1989C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1990,B,138,39,3,5,0,12,5,9,5,,0,216,6,222,527,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1990B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1990,C01,138,34,8,3,0,16,5,12,5,,0,221,2,223,526,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1990C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1991,B,149,65,4,2,1,9,15,7,6,,0,258,7,265,527,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1991B.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1991,C01,133,68,5,4,1,11,10,4,5,,1,241,4,246,527,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1991C1.pdf
2,28,TAMAULIPAS,01,NUEVO LAREDO,27,NUEVO LAREDO,1992,B,123,74,5,5,0,10,4,4,5,,0,230,7,237,722,ACTA CASILLA,,,http://ietam.org.mx/portal/documentos/PE2015/Resultados/Actas_Casilla/Diputados_RP/DTO 01/D_1992B.pdf
