CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,74,B,4,156,25,1,12,7,5,125,3,1,,,,,0,,,,,1,339,4,344,508,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,75,B,6,129,32,14,6,9,3,103,4,1,,,,,0,,,,,0,307,9,316,466,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,76,B,0,176,30,8,0,3,0,122,3,0,,,,,0,,,,,1,342,8,351,519,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,77,B,19,194,40,11,9,10,4,165,5,0,,,,,0,,,,,0,457,13,470,697,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,78,B,10,180,44,7,22,9,3,146,2,2,,,,,0,,,,,0,425,5,430,539,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,79,B,7,130,17,6,4,10,5,104,2,0,,,,,0,,,,,0,285,18,303,458,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,80,B,17,110,17,10,4,8,5,81,3,1,,,,,1,,,,,1,257,9,267,401,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,82,B,3,133,17,8,3,7,2,74,0,0,,,,,0,,,,,0,247,4,251,386,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,83,B,3,103,4,1,1,1,0,106,0,0,,,,,1,,,,,0,220,4,224,290,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,84,B,8,205,23,25,10,6,2,148,3,0,,,,,1,,,,,0,431,15,446,701,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,85,B,7,42,10,5,1,2,1,52,0,0,,,,,1,,,,,0,121,4,125,209,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,86,B,1,51,3,11,0,1,0,79,0,0,,,,,0,,,,,2,146,1,149,215,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,87,B,2,55,5,0,0,1,3,57,0,0,,,,,0,,,,,0,123,6,129,184,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,91,B,1,61,2,0,0,3,3,101,0,0,,,,,0,,,,,0,171,3,174,256,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,92,B,0,66,2,1,2,4,2,90,0,0,,,,,0,,,,,0,167,6,173,261,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,93,B,0,34,1,0,0,1,0,51,0,0,,,,,0,,,,,0,87,1,88,109,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,94,B,1,48,13,1,1,0,2,68,0,0,,,,,0,,,,,0,134,4,138,209,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,95,B,3,45,3,1,1,0,0,40,1,0,,,,,0,,,,,0,94,5,99,119,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,96,B,10,95,8,4,2,4,0,66,0,2,,,,,0,,,,,0,191,8,199,260,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,98,B,0,83,2,2,0,1,2,63,1,0,,,,,0,,,,,1,154,1,156,233,ACTA CASILLA,,,
2,32,ZACATECAS,12,VILLA DE COS,7,CONCEPCION DEL ORO,99,B,2,57,6,7,0,1,3,104,1,0,,,,,0,,,,,0,181,9,190,271,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,386,B,3,141,5,22,7,2,3,130,4,1,,,,,0,,,,,0,318,19,337,484,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,387,B,2,108,1,20,1,1,0,121,5,0,,,,,1,,,,,0,260,10,270,438,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,388,B,8,185,5,9,2,2,1,167,10,1,,,,,0,,,,,0,390,3,393,588,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,389,B,3,110,5,11,6,2,1,139,6,0,,,,,0,,,,,0,283,10,293,429,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,390,B,7,154,3,18,13,1,5,145,6,0,,,,,1,,,,,0,353,20,373,543,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,391,B,7,181,11,10,9,0,7,209,7,1,,,,,1,,,,,0,443,16,459,697,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,392,B,2,58,1,22,3,0,4,42,0,0,,,,,2,,,,,0,134,0,134,235,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,393,B,1,97,3,46,5,1,3,119,9,1,,,,,0,,,,,1,285,16,302,481,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,394,B,0,143,11,28,5,1,2,40,3,0,,,,,1,,,,,0,234,6,240,443,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,395,B,2,61,19,4,4,1,4,136,1,0,,,,,0,,,,,0,232,11,243,395,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,396,B,3,123,4,38,3,0,0,15,2,0,,,,,2,,,,,0,190,5,195,344,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,26,GENERAL FRANCISCO R. MURGUIA,397,B,12,143,15,46,4,0,4,51,0,0,,,,,2,,,,,1,277,8,286,539,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,200,B,44,106,34,16,12,10,14,113,22,11,,,,,4,,,,,0,386,16,402,637,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,201,B,34,81,10,22,10,3,6,63,13,3,,,,,4,,,,,0,249,3,252,424,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,202,B,44,66,14,19,3,9,5,65,13,1,,,,,1,,,,,0,240,7,247,415,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,203,B,40,126,26,19,7,7,9,92,20,3,,,,,0,,,,,2,349,11,362,607,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,204,B,31,109,18,20,13,15,13,138,35,2,,,,,7,,,,,2,401,15,418,653,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,205,B,56,82,18,22,11,8,11,99,15,4,,,,,0,,,,,1,326,7,334,517,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,206,B,41,106,16,22,18,16,14,138,30,4,,,,,0,,,,,0,405,18,423,693,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,207,B,32,92,10,27,12,14,6,149,16,1,,,,,2,,,,,0,361,12,373,659,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,208,B,22,127,16,20,12,17,13,101,34,0,,,,,2,,,,,1,364,14,379,656,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,209,B,42,105,17,26,16,9,15,120,25,2,,,,,0,,,,,0,377,22,399,692,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,210,B,36,72,16,21,9,21,10,119,28,15,,,,,4,,,,,0,351,0,351,650,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,211,B,27,72,18,12,6,18,12,82,12,0,,,,,0,,,,,0,259,26,285,460,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,212,B,47,66,15,16,18,25,12,86,32,3,0,1,0,1,,,,,,1,322,17,340,734,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,213,B,30,94,19,26,13,13,13,105,37,2,,,,,1,,,,,0,353,11,364,707,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,214,B,26,102,14,17,9,11,2,69,16,0,,,,,1,,,,,2,267,8,277,586,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,215,B,20,77,20,14,12,5,7,59,35,1,,,,,1,,,,,0,251,22,273,503,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,216,B,14,96,14,10,9,9,6,71,21,2,,,,,1,,,,,2,253,8,263,435,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,217,B,13,107,6,9,2,4,5,77,11,0,,,,,2,,,,,0,236,8,244,391,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,218,B,2,137,8,10,2,2,1,176,1,0,,,,,0,,,,5,0,344,10,354,489,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,219,B,5,120,13,4,16,0,0,45,3,0,,,,,0,,,,5,0,211,5,216,314,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,220,B,11,130,21,11,40,6,2,100,7,0,,,,,0,,,,2,0,330,8,338,487,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,221,B,31,168,0,17,0,1,7,65,5,0,,,,,0,,,,1,0,295,3,298,409,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,222,B,5,49,2,7,4,3,3,41,6,2,,,,,0,,,,1,0,123,10,133,226,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,223,B,0,89,3,2,0,1,1,40,8,0,,,,,0,,,,1,0,145,4,149,228,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,224,B,4,53,8,10,4,4,4,84,10,2,,,,,0,,,,3,0,186,7,193,331,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,225,B,10,126,11,24,9,13,5,173,38,2,,,,,1,,,,10,0,422,22,444,688,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,226,B,3,52,3,11,7,1,4,141,8,0,,,,,1,,,,8,0,239,5,244,328,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,227,B,10,154,3,15,14,1,1,180,7,0,,,,,1,,,,6,0,392,4,396,478,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,228,B,22,104,38,14,7,13,2,114,13,6,,,,,0,,,,7,0,340,4,344,544,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,229,B,19,130,26,19,10,18,6,194,15,4,,,,,1,,,,9,0,451,19,470,743,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,230,B,9,138,10,7,3,3,6,34,16,0,,,,,2,,,,3,0,231,10,241,378,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,231,B,10,126,13,17,5,16,4,52,10,0,,,,,0,,,,2,0,255,11,266,418,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,232,B,16,111,13,18,6,8,7,75,20,1,,,,,2,,,,6,0,283,16,299,461,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,233,B,20,174,20,20,15,4,6,122,13,0,0,0,0,1,,,,,,0,395,9,404,589,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,234,B,12,47,20,36,1,1,4,69,7,1,0,0,0,0,,,,,,0,198,10,208,396,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1004,B,9,23,13,18,1,0,1,4,1,1,,,,,1,,,,,0,72,4,76,148,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1005,B,17,60,5,26,2,1,4,11,3,0,,,,,0,,,,,0,129,5,134,235,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1007,B,18,56,5,32,5,2,0,4,0,1,,,,,0,,,,,0,123,6,129,286,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1008,B,6,19,3,3,1,0,0,24,1,0,,,,,0,,,,,0,57,4,61,137,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1011,B,6,19,5,27,2,0,0,1,4,0,,,,,0,,,,,0,64,0,64,112,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1012,B,13,21,5,31,1,0,1,1,5,1,,,,,0,,,,,0,79,9,88,155,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1014,B,13,12,6,19,2,0,0,10,1,0,,,,,0,,,,,0,63,2,65,118,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1016,B,14,14,4,33,4,0,0,3,1,0,,,,,0,,,,,0,73,4,77,213,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1018,B,23,18,17,46,2,1,1,13,13,6,,,,,0,,,,,0,140,11,151,288,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,34,NOCHISTLAN DE MEJIA,1019,B,16,38,1,18,5,1,2,13,2,0,,,,,3,,,,,0,99,4,103,284,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,10,JEREZ,44,SUSTICACAN,1384,B,25,86,5,15,1,1,6,140,5,0,1,0,0,0,,,,,,0,285,15,300,448,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,44,SUSTICACAN,1385,B,37,118,3,7,4,5,6,170,14,1,0,1,0,0,,,,,,0,366,18,384,545,ACTA CASILLA,,,
2,32,ZACATECAS,10,JEREZ,44,SUSTICACAN,1387,B,46,55,2,4,2,5,4,59,13,0,0,0,0,0,,,,,,0,190,9,199,256,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1388,B,96,55,8,2,5,0,0,8,11,4,,,,,2,,,,,0,191,4,195,294,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1389,B,140,159,20,9,17,8,6,31,19,7,,,,,2,,,,,0,418,13,431,658,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1390,B,173,206,24,20,10,0,5,22,10,7,,,,,6,,,,,0,483,21,504,806,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1391,B,154,151,6,5,38,4,3,24,6,4,,,,,6,,,,,1,401,26,428,635,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1392,B,126,209,25,12,25,18,3,30,19,3,,,,,8,,,,,1,478,18,497,742,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1393,B,60,105,20,8,9,2,7,19,5,0,,,,,4,,,,,0,239,10,249,401,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1394,B,69,97,11,18,3,3,3,17,5,2,,,,,2,,,,,1,230,8,239,394,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1395,B,67,81,9,3,4,2,4,18,3,5,,,,,0,,,,,0,196,10,206,445,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1396,B,71,144,17,12,34,1,6,18,3,7,,,,,9,,,,,0,322,16,338,555,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1397,B,182,140,12,6,27,2,14,13,8,21,,,,,4,,,,,0,429,21,450,710,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1398,B,21,40,16,4,6,2,9,49,4,1,,,,,0,,,,,0,152,12,164,327,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1399,B,62,75,12,4,6,0,4,11,5,4,,,,,0,,,,,0,183,9,192,310,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1400,B,72,160,6,5,8,2,2,12,6,1,,,,,4,,,,,0,278,16,294,474,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1401,B,57,158,2,11,12,10,3,10,6,6,,,,,2,,,,,0,277,12,289,439,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1402,B,131,135,13,8,8,1,3,36,5,12,,,,,1,,,,,0,353,19,372,601,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1403,B,59,89,27,10,8,3,6,5,4,3,,,,,2,,,,,0,216,15,231,334,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1404,B,62,31,5,4,7,1,1,9,2,3,,,,,0,,,,,0,125,6,131,187,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1405,B,40,64,4,4,7,0,26,26,3,0,,,,,0,,,,,0,174,6,180,251,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1407,B,54,76,2,2,2,1,1,3,1,1,,,,,1,,,,,0,144,5,149,265,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1409,B,32,55,9,2,2,0,1,4,2,0,,,,,2,,,,,0,109,4,113,241,ACTA CASILLA,,,
2,32,ZACATECAS,13,JALPA,45,TABASCO,1411,B,89,65,6,6,9,3,2,1,3,1,,,,,0,,,,,0,185,3,188,298,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,46,TEPECHITLAN,1412,B,36,85,47,20,5,1,3,31,0,10,,,,,0,,,,,0,238,11,249,401,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,46,TEPECHITLAN,1413,B,20,107,38,49,3,1,2,10,0,4,,,,,0,,,,,0,234,5,239,389,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,46,TEPECHITLAN,1414,B,40,110,51,55,8,2,4,24,0,5,,,,,0,,,,,0,299,10,309,513,ACTA CASILLA,,,
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,46,TEPECHITLAN,1415,B,11,114,38,17,8,3,2,18,0,7,,,,,1,,,,,0,219,9,228,416,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,272,B,13,94,5,10,10,6,10,155,10,1,,,,,1,,,,14,0,329,4,333,592,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,273,B,6,45,6,0,6,2,1,37,4,1,,,,,2,,,,0,0,110,4,114,199,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,274,B,30,178,37,11,13,33,9,35,24,4,,,,,1,,,,19,0,394,14,408,574,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,275,B,19,76,16,10,5,4,3,56,22,3,,,,,0,,,,1,0,215,7,222,405,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,276,B,46,158,37,13,18,12,9,90,15,4,,,,,2,,,,12,0,416,15,431,745,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,277,B,29,93,18,7,6,6,12,82,19,3,,,,,2,,,,8,0,285,9,294,492,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,278,B,26,65,3,4,2,1,5,39,8,4,,,,,0,,,,9,0,166,7,173,296,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,279,B,15,138,18,5,6,5,3,50,6,1,0,3,0,0,,,,,,0,250,7,257,412,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,280,B,19,82,14,9,7,6,3,34,13,2,0,0,0,0,,,,,,1,189,5,195,318,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,281,B,13,72,89,9,0,4,1,15,7,1,0,0,0,0,,,,,,0,211,5,216,318,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,282,B,14,161,40,10,6,8,9,36,61,0,0,0,0,0,,,,,,0,345,13,358,545,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,283,B,11,52,14,27,3,2,4,25,94,3,0,0,0,0,,,,,,1,235,8,244,332,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,284,B,17,195,15,30,6,9,0,83,25,0,3,0,0,0,,,,,,0,383,14,397,623,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,286,B,7,36,7,9,1,3,2,16,4,3,0,0,0,0,,,,,,0,88,2,90,134,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,288,B,5,36,9,6,4,0,2,75,5,4,0,0,0,0,,,,,,0,146,0,146,254,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,289,B,10,136,1,19,1,2,1,104,6,0,0,0,0,0,,,,,,0,280,2,282,363,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,290,B,29,147,21,16,8,6,11,78,30,2,0,2,0,0,,,,,,0,350,5,355,579,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,291,B,8,157,24,19,9,5,2,73,31,2,2,3,0,2,,,,,,0,337,10,347,565,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,292,B,34,122,29,6,12,24,6,72,25,2,1,1,0,0,,,,,,0,334,24,358,563,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,293,B,16,168,30,15,15,6,8,51,27,2,1,6,1,0,,,,,,0,346,16,362,603,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,294,B,13,163,13,17,9,8,4,92,15,1,0,1,0,0,,,,,,0,336,12,348,523,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,295,B,24,187,7,11,2,5,5,33,7,2,2,0,0,0,,,,,,0,285,8,293,449,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,296,B,17,57,10,9,4,1,4,28,8,1,0,0,0,0,,,,,,0,139,3,142,251,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,297,B,9,97,11,4,4,32,1,28,6,0,,,,,1,,,,,0,193,3,196,284,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,298,B,56,76,28,12,15,3,6,35,18,6,,,,,4,,,,,0,259,14,273,403,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,299,B,10,42,16,10,8,0,3,19,19,3,,,,,0,,,,,0,130,2,132,235,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,300,B,53,113,28,13,16,1,2,72,21,10,,,,,8,,,,13,0,350,8,358,638,ACTA CASILLA,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,302,B,19,65,36,4,3,0,2,23,5,0,,,,,0,,,,1,0,158,13,171,247,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,303,B,3,125,11,6,7,2,3,80,22,1,,,,,7,,,,4,0,271,12,283,480,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,304,B,17,164,19,12,16,6,10,34,22,2,,,,,1,,,,4,0,307,7,314,563,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,305,B,14,106,14,8,8,2,4,57,14,5,,,,,0,,,,5,0,237,9,246,417,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,306,B,8,88,18,12,4,2,4,51,9,0,,,,,1,,,,7,0,204,0,204,305,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,307,B,23,75,26,13,6,4,14,63,25,1,,,,,3,,,,,2,253,11,266,480,ACTA CASILLA,,,
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,308,B,11,41,10,4,2,5,1,22,8,6,,,,,0,,,,,0,110,8,118,215,GRUPO DE RECUENTO,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,309,B,7,74,18,9,5,2,4,31,6,1,1,1,0,0,,,,,,0,159,0,159,264,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,310,B,56,156,14,17,15,7,3,84,21,0,0,0,0,0,,,,,,0,373,16,389,621,ACTA CASILLA,,,
2,32,ZACATECAS,7,FRESNILLO,13,FRESNILLO,311,B,12,134,50,14,8,8,2,80,24,1,0,3,0,0,,,,,,0,336,17,353,544,ACTA CASILLA,,,
2,32,ZACATECAS,18,JUAN ALDAMA,40,RIO GRANDE,1206,B,62,85,39,27,6,3,8,67,9,9,,,,,0,,,,,2,315,13,330,587,ACTA CASILLA,,,
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1207,B,103,65,46,34,7,2,3,22,14,9,,,,,0,,,,,1,305,12,318,582,ACTA CASILLA,,,
