CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,COAL_PRI_PVEM,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,495,1,33,117,22,16,9,16,12,114,21,0,0,1,0,0,,,25,,,2,386,18,406,692
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,496,2,77,177,23,28,23,30,9,168,28,1,3,0,0,0,,,47,,,1,614,31,646,892
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,497,1,20,94,11,16,10,10,7,99,10,0,0,0,0,0,,,10,,,0,287,9,296,406
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,498,1,41,84,10,19,16,15,8,99,8,4,0,0,0,0,,,21,,,0,325,19,344,503
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,499,1,56,128,30,41,10,17,8,98,14,2,0,0,0,0,,,39,,,1,443,26,470,720
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,500,3,109,272,65,54,22,55,26,345,47,5,2,0,0,0,,,75,,,2,1077,40,1119,1800
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,501,2,70,114,37,39,21,30,22,218,14,4,2,1,0,0,,,49,,,2,621,29,652,994
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,502,2,29,207,25,77,13,25,8,105,24,0,1,5,0,0,,,21,,,2,540,21,563,923
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,503,2,77,263,59,103,23,27,8,260,45,4,2,2,0,1,,,55,,,1,929,38,968,743
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,504,2,36,126,26,81,18,18,12,104,42,7,0,0,0,0,,,18,,,0,488,31,519,933
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,505,1,39,104,20,23,8,11,7,84,13,2,0,0,0,0,,,25,,,1,336,11,348,525
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,506,2,25,225,29,46,19,11,12,90,38,3,0,3,0,0,,,17,,,0,518,13,531,999
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,507,8,125,844,148,281,122,122,53,606,179,9,10,10,0,1,,,108,,,1,2618,93,2712,5341
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,508,2,38,132,36,97,27,18,10,129,34,1,0,3,0,1,,,35,,,0,561,36,597,993
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,509,2,22,190,28,114,33,34,9,122,37,1,0,0,1,0,,,28,,,0,619,43,662,1225
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,510,4,64,343,72,188,55,43,30,316,59,5,1,5,0,0,,,70,,,4,1251,58,1313,2664
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,534,2,26,204,25,37,34,21,29,97,15,4,3,0,0,0,,,13,,,0,508,8,516,809
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,535,2,23,288,28,105,22,16,12,144,19,0,0,2,0,0,,,22,,,0,681,24,705,1103
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,536,2,26,303,17,34,15,11,9,114,16,1,3,2,0,0,,,6,,,0,557,18,575,929
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,537,2,10,306,29,88,17,4,9,222,25,4,1,1,0,0,,,21,,,0,737,36,773,1287
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,538,1,6,86,4,35,13,6,11,84,23,0,0,0,0,0,,,5,,,0,273,13,286,583
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,539,4,53,536,63,90,59,32,36,326,104,3,6,5,0,1,,,46,,,1,1360,50,1411,2941
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,540,2,12,255,36,83,15,15,5,109,12,3,1,3,0,0,,,11,,,0,560,23,583,982
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,541,1,4,223,7,14,14,2,3,97,14,1,0,0,0,0,,,3,,,0,382,6,388,581
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,542,2,22,227,20,69,27,9,15,85,25,3,0,2,0,0,,,17,,,1,521,22,544,958
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,543,3,23,407,20,87,56,26,14,161,54,3,0,8,0,0,,,17,,,0,876,43,919,1561
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,545,1,15,150,9,13,14,2,4,36,16,2,1,2,0,0,,,3,,,0,267,7,274,385
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,551,5,69,562,86,153,69,48,30,371,99,1,2,8,0,0,,,60,,,0,1558,72,1630,3022
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1904,2,44,98,21,30,18,18,10,143,18,1,0,0,0,0,,,26,,,2,427,15,444,767
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1907,1,55,94,19,10,12,21,4,94,17,3,0,0,0,0,,,30,,,1,359,9,369,621
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1908,2,38,158,34,33,14,26,14,161,27,2,0,0,0,0,,,46,,,0,553,15,568,999
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1909,1,10,24,6,3,1,1,6,25,7,1,1,0,0,4,,,,,,0,89,4,93,237
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,463,3,205,375,85,65,54,40,39,390,64,10,,,,,2,,,,,3,1329,52,1384,2128
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,464,2,203,337,16,24,42,16,21,173,4,2,,,,,1,,,,,1,839,47,887,1422
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,465,2,70,258,35,38,33,21,21,185,37,1,,,,,3,,,,,2,702,30,734,1236
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,466,2,48,233,49,42,51,42,21,217,52,2,,,,,2,,,,,4,759,34,797,1433
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,467,3,67,363,69,61,48,45,43,279,60,4,,,,,4,,,,,3,1043,48,1094,1840
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,468,3,10,426,33,59,42,20,19,146,51,0,,,,,17,,,,,1,823,38,862,1587
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,469,3,52,384,55,74,70,26,32,208,62,1,,,,,11,,,,,2,975,46,1023,1875
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,15,267,1629,256,581,211,149,143,1324,293,16,,,,,24,,,,,7,4893,207,5107,10145
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,511,1,0,145,10,5,11,1,4,55,2,0,,,,,0,,,,,0,233,3,236,399
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,512,2,10,287,32,12,23,4,2,59,12,5,,,,,5,,,,,0,451,11,462,782
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,513,1,6,287,15,27,25,5,3,54,15,0,,,,,2,,,,,0,439,22,461,716
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,514,2,7,288,25,60,22,3,16,94,32,0,,,,,4,,,,,0,551,20,571,968
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,515,2,6,324,22,19,15,3,7,37,7,2,,,,,17,,,,,0,459,12,471,755
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,517,2,6,384,38,30,25,1,8,59,16,3,,,,,12,,,,,0,582,30,612,1017
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,518,2,17,239,126,34,20,13,24,89,22,2,,,,,4,,,,,1,590,25,616,888
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,519,2,23,233,54,45,13,5,15,109,16,10,,,,,10,,,,,0,533,14,547,798
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,520,3,27,467,113,63,39,20,23,167,39,10,,,,,19,,,,,0,987,40,1027,1521
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,521,4,43,641,158,138,54,26,20,213,42,9,,,,,21,,,,,0,1365,41,1406,2257
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,522,2,14,250,85,75,13,10,14,80,31,2,,,,,8,,,,,0,582,30,612,978
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,523,2,4,367,51,23,22,5,8,215,18,1,,,,,8,,,,,0,722,25,747,1037
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,524,3,14,483,95,92,46,12,17,467,23,1,,,,,9,,,,,0,1259,27,1286,1842
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,546,1,7,98,2,9,12,1,4,8,5,1,,,,,7,,,,,0,154,5,159,249
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,547,1,2,194,10,16,14,0,4,31,1,0,,,,,0,,,,,0,272,2,274,371
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,549,6,88,469,88,132,96,80,56,503,103,1,,,,,4,,,,,5,1620,49,1674,3825
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1883,2,16,113,24,33,25,19,16,139,20,0,,,,,5,,,,,0,410,22,432,865
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1884,2,19,168,22,18,27,21,9,148,29,0,,,,,2,,,,,3,463,15,481,826
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1885,1,11,65,12,13,17,6,3,59,16,1,,,,,0,,,,,0,203,6,209,408
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1886,1,15,76,13,22,15,6,12,99,23,0,,,,,4,,,,,0,285,12,297,524
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1887,2,37,149,22,30,20,17,25,141,33,1,,,,,2,,,,,2,477,13,492,901
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1888,1,22,67,19,25,8,15,8,109,11,0,,,,,1,,,,,2,285,13,300,530
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1889,2,30,139,20,26,25,16,15,102,26,0,,,,,4,,,,,2,403,20,425,860
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1890,1,9,42,11,12,16,31,8,75,11,1,,,,,2,,,,,1,218,7,226,457
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1891,2,26,141,28,22,14,18,17,126,21,2,,,,,2,,,,,1,417,22,440,815
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1892,1,21,109,22,18,11,15,15,106,29,1,,,,,1,,,,,0,348,20,368,653
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1893,1,12,86,8,17,13,10,6,82,15,2,,,,,0,,,,,2,251,10,263,598
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1894,1,9,85,12,24,15,10,8,70,28,1,,,,,2,,,,,1,264,9,274,530
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1895,1,15,68,11,12,10,7,7,58,13,0,,,,,0,,,,,0,201,6,207,439
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1896,1,25,125,24,20,16,11,27,113,16,0,,,,,3,,,,,1,380,16,397,698
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1897,1,9,57,10,20,20,12,4,53,21,1,,,,,1,,,,,1,208,2,211,471
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1898,1,12,77,12,9,20,3,12,57,11,0,,,,,3,,,,,0,216,6,222,345
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1899,2,36,125,28,28,17,21,17,152,30,4,,,,,3,,,,,3,461,38,502,841
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1900,2,30,143,35,38,15,22,28,186,30,4,,,,,1,,,,,0,532,23,555,873
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1901,1,27,68,24,17,10,4,13,94,20,2,,,,,1,,,,,2,280,23,305,539
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1902,1,19,57,13,15,9,7,12,64,17,1,,,,,0,,,,,2,214,12,228,418
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1903,1,25,51,8,13,7,27,10,83,18,1,,,,,1,,,,,0,244,8,252,432
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1905,2,44,135,32,39,21,22,22,219,27,5,,,,,6,,,,,3,572,18,593,1113
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1906,1,18,100,20,19,12,16,7,102,22,2,,,,,2,,,,,0,320,15,335,595
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1601,2,45,254,41,129,7,4,19,79,11,0,,,,,0,,,,,0,589,22,611,808
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1602,2,14,308,65,98,14,6,22,70,4,3,,,,,2,,,,,2,606,12,620,827
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1603,2,45,315,116,33,13,3,7,94,24,21,,,,,5,,,,,0,676,25,701,1043
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1604,2,28,210,126,75,7,1,13,97,17,43,,,,,9,,,,,0,626,23,649,977
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1605,1,9,96,23,20,2,2,2,25,3,2,,,,,0,,,,,1,184,1,186,214
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1606,2,21,403,109,17,10,14,11,104,20,14,,,,,4,,,,,0,727,26,753,1013
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1607,2,49,449,191,46,13,6,13,88,44,22,,,,,0,,,,,0,921,26,947,1225
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1608,2,47,420,209,37,16,10,8,87,28,41,,,,,2,,,,,0,905,34,939,1200
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,5,98,473,68,47,37,32,32,362,137,13,,,,,6,,,,73,4,1378,41,1423,3006
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,138,1,21,131,7,12,6,6,5,96,28,0,,,,,2,,,,20,0,334,15,349,652
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,139,3,60,360,36,44,21,27,26,283,69,4,,,,,6,,,,49,9,985,33,1027,2095
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,7,203,815,80,60,62,92,71,610,185,9,,,,,54,,,,193,7,2434,67,2508,5087
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,141,2,32,141,18,18,9,6,5,122,31,2,,,,,4,,,,30,0,418,20,438,909
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,142,2,30,122,14,14,8,17,9,131,27,2,,,,,5,,,,24,0,403,10,413,839
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,143,1,23,111,12,14,4,10,11,113,26,0,,,,,2,,,,32,0,358,9,367,680
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,144,2,22,223,15,17,23,9,14,109,49,0,,,,,0,,,,22,0,503,20,523,989
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,145,1,18,106,5,9,6,5,2,78,26,0,,,,,0,,,,19,0,274,8,282,547
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,146,2,22,112,14,17,13,21,20,147,40,2,,,,,6,,,,28,2,442,16,460,904
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,147,2,43,108,17,12,11,10,13,96,35,2,,,,,1,,,,25,0,373,29,402,801
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,153,1,28,92,10,5,3,7,5,81,8,0,,,,,0,,,,11,0,250,6,256,406
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,154,2,56,203,20,30,17,15,30,216,73,3,,,,,0,,,,41,2,704,22,728,1430
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,155,3,63,358,39,21,24,25,22,229,74,0,,,,,4,,,,84,1,943,32,976,1852
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,157,3,76,370,46,57,18,23,67,310,57,0,,,,,3,,,,66,2,1093,40,1135,2031
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,218,1,2,137,8,10,2,2,1,176,1,0,,,,,0,,,,5,0,344,10,354,489
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,219,1,5,120,13,4,16,0,0,45,3,0,,,,,0,,,,5,0,211,5,216,314
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,220,1,11,130,21,11,40,6,2,100,7,0,,,,,0,,,,2,0,330,8,338,487
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,221,1,31,168,0,17,0,1,7,65,5,0,,,,,0,,,,1,0,295,3,298,409
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,222,1,5,49,2,7,4,3,3,41,6,2,,,,,0,,,,1,0,123,10,133,226
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,223,1,0,89,3,2,0,1,1,40,8,0,,,,,0,,,,1,0,145,4,149,228
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,224,1,4,53,8,10,4,4,4,84,10,2,,,,,0,,,,3,0,186,7,193,331
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,225,1,10,126,11,24,9,13,5,173,38,2,,,,,1,,,,10,0,422,22,444,688
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,226,1,3,52,3,11,7,1,4,141,8,0,,,,,1,,,,8,0,239,5,244,328
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,227,1,10,154,3,15,14,1,1,180,7,0,,,,,1,,,,6,0,392,4,396,478
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,228,3,62,268,75,52,19,34,15,411,44,15,,,,,2,,,,21,0,1018,24,1042,1630
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,229,2,37,294,37,34,30,41,11,401,34,7,,,,,2,,,,13,0,941,36,977,1486
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,230,2,17,284,14,12,7,6,6,87,26,0,,,,,2,,,,10,0,471,14,485,756
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,231,2,17,249,29,33,7,21,10,108,21,4,,,,,0,,,,5,0,504,20,524,836
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,232,2,32,231,23,41,11,16,16,156,53,3,,,,,2,,,,14,0,598,26,624,921
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,242,1,9,84,7,16,2,8,4,69,8,3,,,,,0,,,,2,0,212,6,218,334
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,243,1,20,166,12,21,20,2,6,147,25,5,,,,,0,,,,8,0,432,12,444,670
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,244,1,9,130,8,16,3,5,2,85,17,1,,,,,0,,,,2,0,278,8,286,405
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,245,1,29,94,35,25,11,6,2,117,11,7,,,,,3,,,,13,0,353,9,362,562
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,246,2,47,208,60,29,14,14,4,241,16,9,,,,,4,,,,13,0,659,26,685,1034
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,247,1,14,82,10,4,5,3,2,40,2,0,,,,,1,,,,3,0,166,2,168,222
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,248,1,11,102,13,11,2,2,2,85,19,0,,,,,3,,,,21,0,271,13,284,450
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,249,2,51,314,50,31,14,21,19,145,54,4,,,,,1,,,,15,0,719,28,747,1276
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,250,2,26,320,7,33,15,20,9,132,37,0,,,,,4,,,,14,0,617,17,634,1097
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,251,2,26,126,18,30,13,18,6,121,15,5,,,,,2,,,,9,1,389,19,409,754
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,252,2,27,197,16,24,11,17,13,171,26,3,,,,,1,,,,28,0,534,12,546,938
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,261,1,21,38,29,9,7,3,6,106,6,7,,,,,0,,,,18,0,250,12,262,412
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,262,1,3,27,5,2,11,0,1,17,3,2,,,,,0,,,,1,0,72,1,73,116
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,265,2,29,235,27,26,36,16,16,186,64,2,,,,,3,,,,16,0,656,12,668,1230
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,266,2,20,212,13,28,19,17,12,155,53,0,,,,,9,,,,5,0,543,21,564,988
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,268,2,32,114,9,37,19,2,17,120,36,6,,,,,0,,,,5,0,397,13,410,819
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,269,1,26,98,17,16,2,3,4,82,16,0,,,,,0,,,,8,0,272,3,275,474
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,270,2,17,161,9,26,28,14,9,313,20,0,,,,,0,,,,11,0,608,23,631,1068
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,271,2,30,266,16,23,16,24,6,407,33,0,,,,,3,,,,14,0,838,29,867,1466
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,272,2,24,203,7,15,22,13,17,329,19,1,,,,,2,,,,19,0,671,8,679,1184
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,273,1,6,45,6,0,6,2,1,37,4,1,,,,,2,,,,0,0,110,4,114,199
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,274,2,56,362,63,22,20,74,14,82,55,8,,,,,5,,,,34,0,795,28,823,1147
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,275,1,19,76,16,10,5,4,3,56,22,3,,,,,0,,,,1,0,215,7,222,405
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,276,2,96,278,72,32,31,25,19,181,39,6,,,,,6,,,,27,0,812,37,849,1490
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,277,2,48,185,32,18,11,9,17,180,34,8,,,,,5,,,,17,0,564,19,583,983
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,278,1,26,65,3,4,2,1,5,39,8,4,,,,,0,,,,9,0,166,7,173,296
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,300,2,103,227,62,25,28,13,6,78,87,20,,,,,13,,,,13,8,675,8,691,1194
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,302,1,19,65,36,4,3,0,2,23,5,0,,,,,0,,,,1,0,158,13,171,247
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,303,2,11,272,24,15,9,5,7,162,35,1,,,,,9,,,,11,2,561,14,577,959
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,304,2,35,350,36,29,31,15,15,81,44,4,,,,,2,,,,13,0,655,8,663,1125
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,305,1,14,106,14,8,8,2,4,57,14,5,,,,,0,,,,5,0,237,9,246,417
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,306,1,8,88,18,12,4,2,4,51,9,0,,,,,1,,,,7,0,204,0,204,305
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,330,1,10,115,6,12,2,4,3,54,13,1,,,,,1,,,,9,0,230,9,239,405
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,331,1,4,24,7,2,1,0,0,29,2,0,,,,,0,,,,3,0,72,3,75,106
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,332,1,3,33,3,6,4,1,1,72,1,0,,,,,0,,,,2,0,126,2,128,176
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,336,1,1,31,0,3,1,4,1,51,5,1,,,,,0,,,,5,0,103,3,106,136
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,338,1,14,134,22,10,4,3,8,32,2,3,,,,,0,,,,9,0,241,10,251,328
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,339,1,11,52,17,8,5,1,4,92,20,0,,,,,0,,,,10,0,220,4,224,361
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,340,1,72,97,30,21,9,7,9,62,15,3,,,,,0,,,,17,0,342,9,351,602
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,344,2,30,147,16,26,14,17,15,186,26,1,,,,,2,,,,15,1,495,18,514,1036
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,378,2,196,227,48,7,24,5,13,89,232,20,,,,,2,,,,,0,863,13,876,1265
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,379,2,161,189,66,5,22,4,14,61,178,20,,,,,3,,,,,0,723,31,754,1074
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,380,2,120,155,20,11,12,1,20,55,147,7,,,,,1,,,,,2,549,30,581,845
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,381,1,39,61,25,7,8,2,5,18,53,18,,,,,0,,,,,0,236,21,257,422
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,382,2,62,157,47,7,50,2,4,53,125,16,,,,,6,,,,,0,529,18,547,766
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,383,1,24,28,3,0,6,0,1,12,16,3,,,,,1,,,,,0,94,9,103,138
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,384,1,10,31,5,0,12,0,2,3,8,3,,,,,2,,,,,0,76,9,85,128
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,149,2,100,204,33,29,20,22,12,141,32,10,,,,,4,,,,,3,607,19,629,1140
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,150,2,82,151,40,26,11,16,17,174,39,4,,,,,3,,,,,1,563,19,583,898
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,151,2,51,162,32,44,32,25,15,175,22,0,,,,,4,,,,,0,562,23,585,1016
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,152,2,57,129,20,25,11,13,9,150,24,6,,,,,3,,,,,1,447,12,460,779
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,156,3,79,335,39,68,33,22,30,276,96,33,,,,,8,,,,,1,1019,33,1053,1935
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,158,1,25,50,12,13,10,8,5,84,14,2,,,,,0,,,,,0,223,14,237,391
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,159,1,31,110,12,39,9,9,5,130,21,0,,,,,3,,,,,0,369,22,391,572
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,160,1,28,71,14,24,9,3,6,88,16,0,,,,,0,,,,,2,259,9,270,389
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,161,1,40,107,12,7,6,7,7,89,18,3,,,,,0,,,,,4,296,7,307,510
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,162,1,31,115,22,18,21,21,7,151,30,0,,,,,4,,,,,0,420,16,436,715
