CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,C_COMUN_PRD_MC,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1477,4,52,259,154,99,88,20,17,310,21,,,,,2,2,0,1,12,,,,,,,,,,,,,,,,44,76,,,,,,,,,,,,,,,,,,,1157,19,75,1251,2689
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1478,4,32,215,153,92,52,37,6,301,21,,,,,5,0,0,5,11,,,,,,,,,,,,,,,,38,56,,,,,,,,,,,,,,,,,,,1024,0,79,1103,2366
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1479,3,58,176,258,75,41,17,7,182,29,,,,,7,6,2,3,8,,,,,,,,,,,,,,,,14,28,,,,,,,,,,,,,,,,,,,911,0,89,1000,1960
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1480,3,67,197,193,111,32,30,5,210,39,,,,,5,1,0,5,9,,,,,,,,,,,,,,,,7,24,,,,,,,,,,,,,,,,,,,935,0,71,1006,2012
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1481,2,23,107,90,59,114,17,5,139,10,,,,,1,0,0,1,10,,,,,,,,,,,,,,,,11,33,,,,,,,,,,,,,,,,,,,620,0,55,675,1194
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1482,2,28,107,80,42,121,5,10,113,13,,,,,0,2,0,0,7,,,,,,,,,,,,,,,,18,79,,,,,,,,,,,,,,,,,,,625,0,50,675,1183
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1483,3,18,155,239,97,49,23,10,424,33,,,,,3,5,0,3,11,,,,,,,,,,,,,,,,11,10,,,,,,,,,,,,,,,,,,,1091,2,139,1232,2045
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1484,2,21,65,61,38,19,9,5,120,12,,,,,0,0,1,2,3,,,,,,,,,,,,,,,,15,17,,,,,,,,,,,,,,,,,,,388,0,41,429,853
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1485,2,44,94,54,45,69,8,6,166,10,,,,,0,3,0,0,7,,,,,,,,,,,,,,,,7,10,,,,,,,,,,,,,,,,,,,523,1,45,569,1125
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1486,2,47,118,63,41,36,12,10,201,16,,,,,2,0,0,1,10,,,,,,,,,,,,,,,,9,19,,,,,,,,,,,,,,,,,,,585,0,46,631,1176
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1487,2,34,127,62,104,82,20,10,150,36,,,,,1,2,1,1,7,,,,,,,,,,,,,,,,15,20,,,,,,,,,,,,,,,,,,,672,0,42,714,1317
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1488,1,10,63,41,60,13,13,4,72,15,,,,,1,2,2,1,6,,,,,,,,,,,,,,,,6,6,,,,,,,,,,,,,,,,,,,315,0,30,345,750
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1489,2,27,87,54,45,64,9,5,114,28,,,,,4,1,0,1,5,,,,,,,,,,,,,,,,2,30,,,,,,,,,,,,,,,,,,,476,0,46,522,1066
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1490,2,34,32,80,50,90,19,9,108,16,,,,,0,0,0,0,3,,,,,,,,,,,,,,,,7,11,,,,,,,,,,,,,,,,,,,459,0,47,506,907
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1491,2,26,47,113,54,13,19,11,143,14,,,,,2,1,0,4,6,,,,,,,,,,,,,,,,12,50,,,,,,,,,,,,,,,,,,,515,0,38,553,1235
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1492,2,19,81,58,48,50,13,6,229,14,,,,,1,1,0,2,11,,,,,,,,,,,,,,,,10,35,,,,,,,,,,,,,,,,,,,578,0,62,640,1175
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1493,2,63,244,155,93,28,17,7,78,5,,,,,3,1,0,2,6,,,,,,,,,,,,,,,,4,8,,,,,,,,,,,,,,,,,,,714,0,66,780,1390
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1494,1,6,35,7,18,16,5,3,39,3,,,,,0,0,0,0,2,,,,,,,,,,,,,,,,4,12,,,,,,,,,,,,,,,,,,,150,0,12,162,285
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1495,1,10,56,14,17,13,5,4,49,3,,,,,0,0,0,0,4,,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,180,0,17,197,433
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1496,2,56,103,286,48,13,9,6,55,8,,,,,9,8,0,3,1,,,,,,,,,,,,,,,,19,4,,,,,,,,,,,,,,,,,,,628,6,49,683,1451
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1497,2,21,147,53,59,38,6,4,211,13,,,,,0,1,0,1,6,,,,,,,,,,,,,,,,20,96,,,,,,,,,,,,,,,,,,,676,0,18,694,1138
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1498,2,9,238,207,46,25,3,,121,,,,,1,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,0,29,689,1217
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1499,2,3,105,212,35,7,5,,75,,,,,4,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452,0,15,467,754
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1500,2,4,142,198,27,10,6,,83,,,,,7,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,0,28,508,843
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1501,2,3,146,281,43,12,3,,96,,,,,4,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,597,0,25,622,1049
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1502,1,1,203,82,56,4,3,,48,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,0,15,419,676
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1503,2,4,311,177,25,9,6,,47,,,,,4,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,0,23,612,1039
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1504,2,0,420,126,51,18,8,,115,,,,,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,0,32,786,1254
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1505,1,1,132,164,0,4,0,,71,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,12,384,616
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1506,2,2,297,108,16,25,5,,135,,,,,2,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,0,22,616,1030
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1507,2,15,211,261,44,22,12,,91,,,,,11,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,684,1,17,702,1105
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1508,2,23,212,92,82,6,6,,76,,,,,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505,0,27,532,1200
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1509,2,2,181,106,46,24,4,,133,,,,,3,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509,0,14,523,755
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1510,1,3,46,63,14,2,2,,27,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,0,13,170,307
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1511,2,4,193,167,32,8,5,,96,,,,,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,0,19,531,772
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1512,2,12,207,116,20,37,4,,110,,,,,1,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,511,0,27,538,939
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1513,1,3,33,104,13,7,7,,95,,,,,2,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,271,0,18,289,628
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1514,1,9,94,68,27,10,5,,101,,,,,1,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,20,340,581
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1515,1,3,38,172,9,4,1,,19,,,,,2,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,0,11,261,488
5,16,MICHOACAN,2,PURUÁNDIRO,68,PENJAMILLO,1516,1,4,85,91,16,6,5,,52,,,,,3,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267,0,11,278,501
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1517,5,351,26,34,33,433,17,15,305,,,,,,12,3,0,0,1,,,,,,,,,,,,,,,,,,522,,,,,,,,,,,,,,,,,,1752,1,47,1800,3242
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1518,3,160,12,23,17,296,12,5,124,,,,,,5,4,1,0,6,,,,,,,,,,,,,,,,,,315,,,,,,,,,,,,,,,,,,980,0,51,1031,1848
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1519,3,168,19,12,12,252,7,5,108,,,,,,1,2,0,0,6,,,,,,,,,,,,,,,,,,241,,,,,,,,,,,,,,,,,,833,1,41,875,1541
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1520,3,204,20,13,20,244,14,6,190,,,,,,7,2,0,0,3,,,,,,,,,,,,,,,,,,304,,,,,,,,,,,,,,,,,,1027,1,44,1072,1710
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1521,3,198,21,10,20,296,5,3,152,,,,,,7,1,1,0,4,,,,,,,,,,,,,,,,,,287,,,,,,,,,,,,,,,,,,1005,0,56,1061,1831
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1522,3,160,7,18,6,198,5,6,153,,,,,,1,1,0,0,8,,,,,,,,,,,,,,,,,,317,,,,,,,,,,,,,,,,,,880,0,35,915,1614
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1523,2,74,9,17,12,180,7,4,120,,,,,,5,1,0,0,3,,,,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,649,0,33,682,1242
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1524,3,240,29,123,23,124,19,10,143,,,,,,15,6,1,2,8,,,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,908,0,39,947,1625
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1525,4,209,30,93,17,323,28,12,240,,,,,,127,4,2,1,79,,,,,,,,,,,,,,,,,,196,,,,,,,,,,,,,,,,,,1361,0,63,1424,2420
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1526,2,150,4,11,15,216,7,8,98,,,,,,0,1,0,0,5,,,,,,,,,,,,,,,,,,205,,,,,,,,,,,,,,,,,,720,0,33,753,1355
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1527,1,79,7,14,8,55,5,9,56,,,,,,1,0,0,1,5,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,,,,316,1,20,337,686
5,16,MICHOACAN,21,COALCOMÁN,69,PERIBÁN,1528,1,49,8,7,1,58,1,0,37,,,,,,0,0,0,0,1,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,203,0,9,212,432
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1529,4,375,250,40,35,9,418,8,207,,4,,,,,,,,7,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,1437,2,45,1484,2605
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1530,6,479,316,67,79,15,471,10,267,,10,,,,,,,,6,,,,,,,,,,144,,,,,,,,,,,,,,,,,,,,,,,,,,1864,1,60,1925,4196
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1531,5,491,356,78,57,18,573,10,243,,8,,,,,,,,12,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,2011,1,53,2065,3559
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1532,3,336,134,60,30,4,154,7,110,,9,,,,,,,,3,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,890,0,32,922,1876
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1533,4,247,197,41,18,8,309,7,131,,4,,,,,,,,4,,,,,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,1060,0,32,1092,2280
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1534,2,158,124,35,13,5,201,2,89,,3,,,,,,,,8,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,,,707,0,21,728,1396
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1535,3,204,137,43,14,10,206,20,195,,0,,,,,,,,4,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,885,12,31,928,1804
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1536,2,165,83,16,7,7,117,2,70,,4,,,,,,,,1,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,510,0,29,539,981
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1537,2,227,148,38,15,7,151,6,101,,0,,,,,,,,0,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,750,0,26,776,1411
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1538,2,111,78,20,14,2,122,2,83,,0,,,,,,,,0,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,455,0,16,471,874
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1539,2,104,83,20,11,3,126,2,72,,0,,,,,,,,2,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,451,0,15,466,967
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1540,2,189,87,13,11,3,198,2,70,,5,,,,,,,,4,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,606,0,18,624,1045
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1541,3,289,202,43,30,10,344,4,171,,4,,,,,,,,3,,,,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,1178,1,36,1215,1840
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1542,3,212,144,45,23,9,221,6,127,,1,,,,,,,,4,,,,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,835,0,20,855,1885
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1543,5,385,289,63,20,11,380,11,160,,12,,,,,,,,7,,,,,,,,,,91,,,,,,,,,,,,,,,,,,,,,,,,,,1429,1,40,1470,3002
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1544,2,129,155,1,6,6,269,7,31,,150,,,,,,,,90,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,904,1,22,927,1444
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1545,3,251,116,28,15,3,314,6,100,,3,,,,,,,,0,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,886,0,19,905,1331
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1546,2,121,95,8,4,2,162,3,27,,4,,,,,,,,27,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,473,0,26,499,874
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1547,1,144,101,14,5,4,135,3,46,,6,,,,,,,,1,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,484,1,5,490,731
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1548,1,123,71,11,10,3,106,2,30,,3,,,,,,,,2,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,380,0,10,390,638
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1549,1,104,73,2,0,3,83,1,15,,0,,,,,,,,0,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,4,294,406
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1550,1,104,51,9,4,0,91,1,22,,0,,,,,,,,0,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,302,0,8,310,494
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1551,1,67,63,14,4,1,101,2,31,,0,,,,,,,,0,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,10,307,516
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1552,2,161,79,18,15,8,127,2,77,,1,,,,,,,,2,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,505,1,17,523,895
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1553,2,65,46,9,4,3,50,5,30,,0,,,,,,,,5,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,233,1,9,243,841
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1554,2,96,28,27,5,1,100,2,52,,0,,,,,,,,3,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,341,0,16,357,755
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1555,2,150,69,18,2,3,155,5,62,,7,,,,,,,,2,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,509,0,14,523,835
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1556,2,146,65,25,8,9,169,3,43,,1,,,,,,,,2,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,522,0,19,541,928
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1557,2,88,71,22,10,1,60,8,43,,1,,,,,,,,2,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,352,0,18,370,829
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1558,1,40,63,38,5,0,40,1,56,,2,,,,,,,,1,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,261,0,16,277,575
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1559,1,87,43,17,4,7,86,0,42,,0,,,,,,,,1,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,304,0,4,308,674
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1560,1,102,59,12,6,0,89,4,65,,2,,,,,,,,6,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,15,386,651
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1561,1,113,68,13,6,2,101,0,57,,0,,,,,,,,0,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,393,0,13,406,748
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1562,1,150,69,9,2,3,113,4,38,,2,,,,,,,,0,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,411,0,9,420,664
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1563,2,136,115,15,9,3,205,3,56,,2,,,,,,,,4,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,578,0,24,602,951
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1564,1,98,112,31,4,0,75,2,48,,1,,,,,,,,2,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,11,397,642
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1565,2,88,131,20,11,2,104,2,96,,0,,,,,,,,1,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,465,0,13,478,785
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1566,2,180,196,32,17,5,167,2,103,,1,,,,,,,,53,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,765,0,24,789,1428
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1567,2,175,156,41,14,2,219,0,108,,2,,,,,,,,4,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,728,1,25,754,1484
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1568,4,294,247,73,40,15,271,9,193,,8,,,,,,,,13,,,,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,1224,1,56,1281,2763
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1569,2,110,83,19,8,2,88,2,55,,3,,,,,,,,4,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,25,408,899
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1570,2,128,92,33,15,4,84,5,54,,1,,,,,,,,0,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,433,0,13,446,981
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,6,441,248,107,38,21,462,11,267,,7,,,,,,,,12,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,1734,0,75,1809,3864
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,5,366,310,82,32,12,378,11,241,,7,,,,,,,,11,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,1524,1,58,1583,3232
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1573,3,258,202,43,41,12,114,4,135,,4,,,,,,,,3,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,831,0,27,858,1884
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1574,1,37,32,10,9,3,16,2,87,,0,,,,,,,,0,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,203,0,7,210,369
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1575,1,44,30,6,8,3,23,1,29,,0,,,,,,,,0,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,148,0,11,159,393
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1576,1,0,25,0,0,0,47,0,0,,207,,,,,,,,46,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,339,0,23,362,702
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1577,2,193,117,34,30,11,134,12,65,,4,,,,,,,,2,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,612,0,19,631,1118
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1578,1,88,37,43,8,0,13,1,39,,5,,,,,,,,2,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,243,0,13,256,525
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1579,1,122,51,25,6,0,50,0,18,,0,,,,,,,,3,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,278,0,12,290,602
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1580,2,111,95,44,16,0,45,1,47,,5,,,,,,,,4,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,20,403,852
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1581,1,67,38,10,3,2,10,5,23,,0,,,,,,,,0,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,160,0,5,165,276
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1582,1,85,52,4,5,1,23,0,16,,0,,,,,,,,21,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,211,0,5,216,308
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1583,4,366,164,71,21,10,220,11,174,,5,,,,,,,,10,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,1081,18,40,1139,2515
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1584,4,226,147,42,26,5,159,6,109,,4,,,,,,,,5,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,764,0,28,792,2595
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1585,1,19,79,15,12,1,14,1,24,,0,,,,,,,,2,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,168,0,12,180,383
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1586,2,53,81,68,11,3,14,0,52,,3,,,,,,,,1,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,15,306,825
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1587,3,134,130,49,60,12,25,5,101,,5,,,,,,,,11,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,542,0,47,589,1572
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1588,1,19,50,29,4,0,6,1,21,,0,,,,,,,,0,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,137,0,8,145,271
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1589,2,162,111,103,24,9,68,6,136,,7,,,,,,,,0,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,629,0,43,672,1400
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1590,2,17,215,40,6,63,18,178,59,83,,,,,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681,0,40,721,1172
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1591,1,13,91,6,0,23,9,127,33,44,,,,,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347,1,15,363,634
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1592,3,19,185,41,15,117,39,435,84,120,,,,,3,0,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1061,1,49,1111,1826
