CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,C_COMUN_ PRI_PVEM,C_COMUN_MC_PAS,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2007,2,135,121,7,2,88,2,7,75,19,5,,,,,,0,,,,,,,,,,,,,,,,,,,,0,461,7,468,774
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2008,1,45,57,2,2,34,1,7,42,12,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,203,5,208,369
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2009,1,42,70,3,0,32,5,13,81,11,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,257,2,259,481
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2010,1,56,125,4,3,75,0,6,94,23,7,,,,,,0,,,,,,,,,,,,,,,,,,,,0,393,8,401,583
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2011,1,37,77,1,2,100,0,6,56,16,8,,,,,,1,,,,,,,,,,,,,,,,,,,,0,304,6,310,427
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2012,1,73,76,2,4,99,4,6,65,11,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,341,3,344,551
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2013,1,27,107,1,5,35,11,1,36,4,5,,,,,,0,,,,,,,,,,,,,,,,,,,,0,232,10,242,394
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2014,1,43,116,5,2,48,2,6,66,21,7,,,,,,0,,,,,,,,,,,,,,,,,,,,0,316,12,328,554
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2015,1,16,79,4,6,33,1,1,57,2,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,199,4,203,359
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2016,1,13,51,0,0,38,1,6,16,2,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,127,1,128,209
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2017,1,31,77,8,10,8,2,1,40,8,16,,,,,,0,,,,,,,,,,,,,,,,,,,,0,201,8,209,410
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2018,1,16,33,1,3,3,0,2,21,3,6,,,,,,0,,,,,,,,,,,,,,,,,,,,0,88,3,91,161
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2019,1,50,126,12,2,18,0,2,47,42,8,,,,,,0,,,,,,,,,,,,,,,,,,,,0,307,7,314,523
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2020,1,30,50,1,5,22,0,1,26,2,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,141,3,144,238
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2021,1,33,74,5,2,20,3,7,45,14,9,,,,,,0,,,,,,,,,,,,,,,,,,,,0,212,2,214,392
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2022,1,9,50,0,1,7,0,0,2,2,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,72,2,74,127
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2023,1,36,89,2,3,24,1,0,51,3,10,,,,,,1,,,,,,,,,,,,,,,,,,,,0,220,11,231,389
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2024,1,10,104,12,2,41,1,2,40,2,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,218,2,220,348
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2025,1,26,108,3,0,10,0,0,48,2,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,201,0,201,289
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2026,1,21,63,4,2,6,2,1,39,5,9,,,,,,0,,,,,,,,,,,,,,,,,,,,0,152,3,155,247
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2027,1,21,58,2,3,25,0,1,35,7,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,156,6,162,260
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2028,1,17,70,2,8,38,2,3,32,0,12,,,,,,0,,,,,,,,,,,,,,,,,,,,0,184,3,187,329
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2029,1,22,117,1,1,13,1,1,70,5,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,235,3,238,375
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2030,1,13,65,3,2,32,0,1,59,6,3,,,,,,0,,,,,,,,,,,,,,,,,,,,0,184,3,187,283
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2031,1,36,71,5,3,13,1,1,59,2,3,,,,,,0,,,,,,,,,,,,,,,,,,,,0,194,2,196,343
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2032,1,40,127,1,4,58,2,1,78,4,6,,,,,,2,,,,,,,,,,,,,,,,,,,,0,323,7,330,572
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2033,1,8,38,0,2,33,1,3,24,0,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,111,4,115,191
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2034,1,38,116,6,2,48,3,8,56,4,13,,,,,,0,,,,,,,,,,,,,,,,,,,,0,294,6,300,553
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2035,1,15,56,2,1,31,0,6,17,2,6,,,,,,0,,,,,,,,,,,,,,,,,,,,0,136,5,141,221
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2036,1,5,46,0,1,5,0,1,13,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,71,3,74,126
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2037,1,15,44,0,0,7,0,1,10,2,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,80,2,82,184
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2039,1,47,172,3,3,26,4,4,85,6,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,354,12,366,614
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2040,1,11,75,1,2,11,6,0,30,4,12,,,,,,2,,,,,,,,,,,,,,,,,,,,0,154,0,154,236
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2041,1,48,81,1,1,20,0,5,24,0,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,184,6,190,307
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2042,1,27,64,0,2,9,2,5,9,6,6,,,,,,0,,,,,,,,,,,,,,,,,,,,0,130,2,132,187
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2043,1,148,162,0,0,26,1,12,45,2,17,,,,,,0,,,,,,,,,,,,,,,,,,,,0,413,7,420,622
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2044,1,89,151,2,4,19,2,10,61,9,12,,,,,,0,,,,,,,,,,,,,,,,,,,,0,359,20,379,633
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2045,1,23,32,1,2,17,0,95,20,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,190,16,206,316
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2046,1,36,64,2,35,38,0,95,42,1,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,317,21,338,560
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2047,1,55,102,7,7,65,4,19,45,2,5,,,,,,0,,,,,,,,,,,,,,,,,,,,0,311,15,326,529
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2048,1,44,64,2,3,80,0,28,69,9,6,,,,,,0,,,,,,,,,,,,,,,,,,,,0,305,15,320,591
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2049,1,43,56,2,4,90,2,9,42,5,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,253,5,258,356
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2050,2,69,149,4,9,86,3,16,100,6,2,,,,,,1,,,,,,,,,,,,,,,,,,,,0,445,9,454,764
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2051,1,8,26,0,11,25,1,0,18,2,12,,,,,,0,,,,,,,,,,,,,,,,,,,,0,103,4,107,149
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2052,1,2,31,0,1,13,0,0,11,0,9,,,,,,0,,,,,,,,,,,,,,,,,,,,0,67,5,72,107
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2053,1,16,21,1,7,25,0,3,30,4,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,109,3,112,159
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2054,1,28,58,0,12,45,1,11,62,1,3,,,,,,0,,,,,,,,,,,,,,,,,,,,0,221,10,231,414
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2055,1,46,96,10,17,24,13,24,79,29,11,,,,,,0,,,,,,,,,,,,,,,,,,,,0,349,11,360,622
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2056,1,19,72,5,11,20,6,26,59,10,7,,,,,,0,,,,,,,,,,,,,,,,,,,,0,235,10,245,438
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2057,1,6,101,6,13,12,3,10,57,2,9,,,,,,0,,,,,,,,,,,,,,,,,,,,0,219,9,228,376
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2058,1,17,61,7,34,61,17,26,71,16,7,,,,,,4,,,,,,,,,,,,,,,,,,,,0,321,10,331,511
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2059,1,16,34,11,9,40,22,23,29,11,5,,,,,,2,,,,,,,,,,,,,,,,,,,,0,202,14,216,351
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2060,1,38,101,18,18,19,31,38,79,17,11,,,,,,4,,,,,,,,,,,,,,,,,,,,0,374,13,387,640
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2061,1,82,85,14,23,51,12,6,40,18,21,,,,,,0,,,,,,,,,,,,,,,,,,,,0,352,9,361,724
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2062,1,77,99,25,19,26,4,6,56,6,11,,,,,,1,,,,,,,,,,,,,,,,,,,,0,330,16,346,677
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2063,1,42,65,59,12,62,4,19,54,19,5,,,,,,0,,,,,,,,,,,,,,,,,,,,0,341,9,350,691
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2064,2,30,100,34,30,19,1,42,102,16,69,,,,,,1,,,,,,,,,,,,,,,,,,,,0,444,10,454,764
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2065,1,23,39,3,3,3,3,5,72,7,41,,,,,,0,,,,,,,,,,,,,,,,,,,,0,199,7,206,353
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2066,1,21,109,13,3,10,8,7,132,11,5,,,,,,1,,,,,,,,,,,,,,,,,,,,0,320,16,336,593
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2067,2,47,81,29,2,11,8,5,291,16,16,,,,,,1,,,,,,,,,,,,,,,,,,,,0,507,7,514,828
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2068,2,65,91,36,4,8,47,5,187,14,14,,,,,,6,,,,,,,,,,,,,,,,,,,,0,477,11,488,907
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2069,1,23,61,42,3,6,10,1,128,8,30,,,,,,0,,,,,,,,,,,,,,,,,,,,0,312,11,323,588
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2070,1,51,55,49,9,33,5,14,137,11,14,,,,,,1,,,,,,,,,,,,,,,,,,,,0,379,14,393,724
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2071,1,17,65,8,11,22,0,4,50,5,21,,,,,,0,,,,,,,,,,,,,,,,,,,,0,203,4,207,390
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2072,1,45,78,3,2,37,1,5,105,13,18,,,,,,0,,,,,,,,,,,,,,,,,,,,0,307,5,312,558
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2073,1,35,122,10,3,24,5,7,70,8,10,,,,,,0,,,,,,,,,,,,,,,,,,,,0,294,6,300,569
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2074,1,16,108,21,2,44,5,5,122,16,11,,,,,,1,,,,,,,,,,,,,,,,,,,,0,351,10,361,643
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2075,1,16,110,3,1,44,3,3,80,13,7,,,,,,0,,,,,,,,,,,,,,,,,,,,0,280,4,284,515
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2076,1,17,100,11,9,29,1,10,95,16,10,,,,,,1,,,,,,,,,,,,,,,,,,,,0,299,7,306,543
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2077,1,38,97,34,19,24,0,10,75,7,23,,,,,,0,,,,,,,,,,,,,,,,,,,,0,327,17,344,614
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2078,1,15,50,8,11,56,2,2,31,22,13,,,,,,0,,,,,,,,,,,,,,,,,,,,0,210,12,222,405
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2079,1,19,58,8,9,34,1,8,82,8,14,,,,,,0,,,,,,,,,,,,,,,,,,,,0,241,6,247,400
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2080,1,9,35,11,4,25,3,0,51,8,8,,,,,,0,,,,,,,,,,,,,,,,,,,,0,154,4,158,234
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2081,1,16,48,6,4,33,0,2,33,4,13,,,,,,0,,,,,,,,,,,,,,,,,,,,0,159,6,165,247
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2082,2,13,153,24,14,50,12,5,247,10,9,,,,,,4,,,,,,,,,,,,,,,,,,,,0,541,18,559,993
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2083,1,13,56,9,3,42,8,6,109,7,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,255,3,258,498
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2084,1,16,71,2,0,12,0,0,30,1,59,,,,,,0,,,,,,,,,,,,,,,,,,,,0,191,4,195,272
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2085,1,37,68,4,7,74,0,6,65,13,3,,,,,,0,,,,,,,,,,,,,,,,,,,,0,277,13,290,528
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2086,1,34,42,0,2,50,3,4,146,12,2,,,,,,1,,,,,,,,,,,,,,,,,,,,0,296,9,305,535
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2087,1,21,102,4,7,60,0,2,54,13,10,,,,,,0,,,,,,,,,,,,,,,,,,,,0,273,5,278,465
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2088,1,17,66,20,4,26,0,4,35,3,14,,,,,,0,,,,,,,,,,,,,,,,,,,,0,189,4,193,371
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2089,1,19,89,3,5,73,0,4,86,7,15,,,,,,0,,,,,,,,,,,,,,,,,,,,0,301,12,313,557
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2090,1,45,93,6,19,23,0,2,34,6,4,,,,,,0,,,,,,,,,,,,,,,,,,,,0,232,8,240,596
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2091,1,23,52,7,3,7,1,2,50,6,6,,,,,,0,,,,,,,,,,,,,,,,,,,,0,157,4,161,396
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2092,1,32,90,15,8,23,3,2,91,7,9,,,,,,0,,,,,,,,,,,,,,,,,,,,0,280,6,286,619
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2093,1,45,31,11,5,9,2,2,31,8,0,,,,,,0,,,,,,,,,,,,,,,,,,,,0,144,9,153,293
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2094,1,27,63,17,7,38,3,2,72,11,21,,,,,,0,,,,,,,,,,,,,,,,,,,,0,261,6,267,554
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2095,2,38,121,14,7,31,4,4,68,9,20,,,,,,2,,,,,,,,,,,,,,,,,,,,0,318,13,331,781
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2096,2,50,149,15,28,68,4,10,149,18,19,,,,,,0,,,,,,,,,,,,,,,,,,,,0,510,23,533,1095
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2097,2,33,75,8,32,8,1,18,114,17,14,,,,,,2,,,,,,,,,,,,,,,,,,,,0,322,15,337,754
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2098,1,37,58,2,1,55,2,4,22,4,2,,,,,,0,,,,,,,,,,,,,,,,,,,,0,187,4,191,485
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2099,1,42,103,5,2,4,1,8,39,15,5,,,,,,0,,,,,,,,,,,,,,,,,,,,0,224,4,228,678
1,25,SINALOA,1,EL FUERTE,10,EL FUERTE,2100,1,88,105,4,0,10,0,4,21,3,1,,,,,,0,,,,,,,,,,,,,,,,,,,,0,236,8,244,464
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,1,17,1090,1169,106,85,159,46,581,735,389,59,,,,,,1,172,246,,,,,,,,,,,,,,,,,,2,4838,149,4989,12276
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,2,1,32,26,2,2,0,4,11,37,13,3,,,,,,0,10,11,,,,,,,,,,,,,,,,,,0,151,5,156,274
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,3,1,72,91,9,9,7,5,37,34,29,1,,,,,,1,16,24,,,,,,,,,,,,,,,,,,3,335,13,351,641
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,4,1,40,58,10,4,7,2,39,28,11,4,,,,,,0,11,10,,,,,,,,,,,,,,,,,,0,224,11,235,403
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,5,1,39,51,2,3,8,0,21,43,25,4,,,,,,0,8,9,,,,,,,,,,,,,,,,,,0,213,5,218,486
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,6,1,44,29,2,2,2,1,9,12,7,1,,,,,,0,0,5,,,,,,,,,,,,,,,,,,5,114,2,121,224
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,7,1,59,62,8,1,6,4,56,44,16,4,,,,,,0,14,12,,,,,,,,,,,,,,,,,,0,286,7,293,607
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,8,1,73,66,3,0,10,2,25,49,18,2,,,,,,0,9,11,,,,,,,,,,,,,,,,,,0,268,11,279,565
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,9,1,35,59,9,2,7,1,23,9,28,1,,,,,,0,6,5,,,,,,,,,,,,,,,,,,0,185,4,189,377
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,10,1,56,52,2,0,7,1,23,33,9,3,,,,,,0,9,8,,,,,,,,,,,,,,,,,,0,203,6,209,428
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,11,1,44,46,9,1,5,3,15,20,17,1,,,,,,0,4,6,,,,,,,,,,,,,,,,,,0,171,7,178,403
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,12,1,27,38,3,6,4,2,14,16,11,4,,,,,,0,3,5,,,,,,,,,,,,,,,,,,5,133,0,138,282
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,13,1,58,49,6,1,4,0,10,17,5,1,,,,,,0,3,5,,,,,,,,,,,,,,,,,,0,159,11,170,376
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,14,2,86,102,3,5,7,4,20,27,26,1,,,,,,0,12,14,,,,,,,,,,,,,,,,,,0,307,10,317,770
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,111,2,106,84,12,8,9,5,45,59,32,4,,,,,,0,15,19,,,,,,,,,,,,,,,,,,1,398,13,412,767
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,112,1,115,99,8,7,19,4,19,47,30,1,,,,,,0,21,27,,,,,,,,,,,,,,,,,,0,397,10,407,733
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,113,1,34,29,10,1,3,0,12,12,15,0,,,,,,1,8,8,,,,,,,,,,,,,,,,,,0,133,3,136,271
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,114,3,272,225,22,17,40,7,101,98,82,20,,,,,,0,55,70,,,,,,,,,,,,,,,,,,1,1009,36,1046,1876
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,115,2,144,97,8,13,21,9,55,73,37,9,,,,,,0,31,41,,,,,,,,,,,,,,,,,,1,538,18,557,1183
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,116,2,139,127,17,10,12,10,59,75,42,12,,,,,,1,25,34,,,,,,,,,,,,,,,,,,0,563,18,581,1133
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,117,1,52,54,2,2,5,0,16,29,11,0,,,,,,0,15,15,,,,,,,,,,,,,,,,,,1,201,8,210,356
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,118,1,40,44,2,9,2,3,11,19,19,3,,,,,,0,5,9,,,,,,,,,,,,,,,,,,1,166,4,171,338
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,119,1,73,77,4,5,6,6,20,22,19,1,,,,,,0,7,9,,,,,,,,,,,,,,,,,,0,249,9,258,561
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,120,1,89,62,1,4,5,2,13,44,17,1,,,,,,0,13,12,,,,,,,,,,,,,,,,,,0,263,12,275,567
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,121,1,67,67,6,5,9,2,36,32,35,6,,,,,,0,11,11,,,,,,,,,,,,,,,,,,0,287,12,299,659
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,122,2,169,123,16,9,13,9,62,77,82,10,,,,,,0,54,51,,,,,,,,,,,,,,,,,,1,675,17,693,1470
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,123,1,60,71,10,1,5,0,35,35,17,1,,,,,,0,11,13,,,,,,,,,,,,,,,,,,1,259,14,274,600
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,124,1,39,43,9,4,5,1,14,11,19,1,,,,,,0,2,6,,,,,,,,,,,,,,,,,,0,154,6,160,379
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,125,1,29,49,1,4,2,0,12,2,8,1,,,,,,0,2,4,,,,,,,,,,,,,,,,,,0,114,5,119,297
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,126,1,52,75,4,3,7,3,16,21,14,0,,,,,,0,4,22,,,,,,,,,,,,,,,,,,0,221,14,235,511
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,127,1,37,47,3,1,5,1,15,13,12,2,,,,,,0,8,6,,,,,,,,,,,,,,,,,,0,150,3,153,311
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,128,1,28,34,1,2,5,1,13,21,15,1,,,,,,0,10,12,,,,,,,,,,,,,,,,,,0,143,5,148,340
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,129,1,46,68,6,0,4,0,20,23,12,2,,,,,,0,8,13,,,,,,,,,,,,,,,,,,0,202,8,210,409
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,130,1,40,45,3,2,3,1,15,21,12,6,,,,,,0,6,9,,,,,,,,,,,,,,,,,,0,163,4,167,300
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,131,1,42,44,3,5,6,2,9,30,10,0,,,,,,1,6,5,,,,,,,,,,,,,,,,,,0,163,2,165,286
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,132,1,61,46,4,3,12,2,18,22,10,2,,,,,,0,9,11,,,,,,,,,,,,,,,,,,2,200,14,216,496
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,133,1,64,91,8,5,9,3,11,32,27,3,,,,,,0,7,10,,,,,,,,,,,,,,,,,,0,270,14,284,589
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,134,1,29,17,2,4,4,0,11,22,5,0,,,,,,0,7,5,,,,,,,,,,,,,,,,,,0,106,4,110,240
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,135,1,29,40,6,0,1,1,8,14,11,1,,,,,,0,5,9,,,,,,,,,,,,,,,,,,1,125,6,132,260
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,136,1,50,44,4,2,9,1,12,15,15,4,,,,,,0,9,8,,,,,,,,,,,,,,,,,,0,173,14,187,386
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,137,1,37,34,1,2,2,1,16,23,4,2,,,,,,1,6,27,,,,,,,,,,,,,,,,,,0,156,16,172,372
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,138,1,64,48,6,0,5,1,13,24,25,2,,,,,,0,3,14,,,,,,,,,,,,,,,,,,0,205,13,218,460
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,139,1,42,68,5,3,5,3,9,20,19,1,,,,,,0,17,6,,,,,,,,,,,,,,,,,,0,198,11,209,467
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,140,1,33,51,6,8,1,2,12,7,9,0,,,,,,0,3,6,,,,,,,,,,,,,,,,,,0,138,5,143,293
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,141,1,35,99,5,4,2,4,13,19,39,2,,,,,,0,6,11,,,,,,,,,,,,,,,,,,0,239,6,245,524
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,142,9,580,561,57,31,54,30,247,266,224,33,,,,,,1,99,115,,,,,,,,,,,,,,,,,,0,2298,77,2375,5412
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,143,1,92,73,32,4,6,4,22,18,32,2,,,,,,0,21,14,,,,,,,,,,,,,,,,,,0,320,11,331,668
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,144,1,78,63,32,6,5,2,28,26,20,8,,,,,,0,16,8,,,,,,,,,,,,,,,,,,0,292,14,306,558
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,145,1,47,66,9,3,3,5,20,19,39,2,,,,,,2,12,12,,,,,,,,,,,,,,,,,,0,239,12,251,462
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,146,1,104,61,3,6,7,1,23,34,17,4,,,,,,0,16,26,,,,,,,,,,,,,,,,,,0,302,15,317,559
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,147,1,91,75,7,2,5,3,21,34,15,5,,,,,,0,10,14,,,,,,,,,,,,,,,,,,0,282,18,300,640
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,148,1,34,51,5,5,1,2,8,25,18,1,,,,,,1,11,16,,,,,,,,,,,,,,,,,,0,178,6,184,359
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,149,1,41,42,5,1,1,0,15,12,16,1,,,,,,0,5,3,,,,,,,,,,,,,,,,,,0,142,3,145,322
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,150,1,60,35,2,2,1,2,9,31,19,2,,,,,,0,5,10,,,,,,,,,,,,,,,,,,0,178,5,183,380
1,25,SINALOA,2,LOS MOCHIS,1,AHOME,151,1,112,66,8,3,4,3,8,25,16,4,,,,,,1,12,15,,,,,,,,,,,,,,,,,,1,277,7,285,505
