id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,PAN,PRI,PRD,PT,PVEM,Convergencia,PANAL,PRI-PANAL,NoRegistrados,Nulos,TOTAL
27,18/10/2009,11,Regidores,27,5,502,3,C,Contigua,0,CENTRO SUR,,4,CENTRO,5549,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,125,106,1,5,0,6,2,0,3,253
27,18/10/2009,11,Regidores,27,5,502,4,C,Contigua,0,CENTRO SUR,,4,CENTRO,5549,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,123,110,1,2,3,4,0,0,4,249
27,18/10/2009,11,Regidores,27,5,502,7,C,Contigua,0,CENTRO SUR,,4,CENTRO,5549,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,134,92,0,1,7,8,2,1,15,268
27,18/10/2009,11,Regidores,27,5,504,1,C,Contigua,0,CENTRO SUR,,4,CENTRO,1360,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,219,137,5,3,7,0,2,0,13,394
27,18/10/2009,11,Regidores,27,6,563,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1308,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,183,245,0,0,0,6,0,0,4,444
27,18/10/2009,11,Regidores,27,6,564,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,989,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,140,156,0,0,2,1,1,0,5,306
27,18/10/2009,11,Regidores,27,6,568,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,153,188,0,0,0,2,2,0,8,354
27,18/10/2009,11,Regidores,27,6,513,3,C,Contigua,0,COMALCALCO,,5,COMALCALCO,2691,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,184,205,1,2,1,6,0,9,0,416
27,18/10/2009,11,Regidores,27,6,516,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1267,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,219,176,1,2,1,2,2,0,5,413
27,18/10/2009,11,Regidores,27,6,520,1,S,Especial,0,COMALCALCO,,5,COMALCALCO,695,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,162,174,0,2,2,2,0,0,2,346
27,18/10/2009,11,Regidores,27,6,523,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1352,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,216,221,0,0,2,8,1,0,7,459
27,18/10/2009,11,Regidores,27,6,525,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1353,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,209,199,0,3,0,4,0,3,7,426
27,18/10/2009,11,Regidores,27,6,528,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,2487,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,190,187,0,1,1,12,2,0,4,397
27,18/10/2009,11,Regidores,27,6,537,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,817,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,128,97,0,1,0,8,0,0,0,239
27,18/10/2009,11,Regidores,27,6,542,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1288,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,13,244,150,3,2,15,2,0,0,21,450
27,18/10/2009,11,Regidores,27,6,547,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,817,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,190,104,1,1,1,3,1,0,6,310
27,18/10/2009,11,Regidores,27,6,548,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1151,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,248,194,4,1,0,1,1,0,8,458
27,18/10/2009,11,Regidores,27,6,549,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1064,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,154,199,1,2,15,4,0,0,0,378
27,18/10/2009,11,Regidores,27,6,550,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1375,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,207,311,2,1,3,8,0,0,0,533
27,18/10/2009,11,Regidores,27,6,555,1,E,Extraordinaria,2,COMALCALCO,,5,COMALCALCO,3507,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,177,189,0,0,2,2,0,0,4,374
27,18/10/2009,11,Regidores,27,6,557,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1513,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,236,137,0,1,0,0,0,0,7,384
27,18/10/2009,11,Regidores,27,6,581,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1444,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,300,236,0,1,1,4,0,0,15,559
27,18/10/2009,11,Regidores,27,6,582,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1253,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,234,163,2,5,0,3,0,0,8,422
27,18/10/2009,11,Regidores,27,6,584,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1193,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,210,200,0,1,0,10,3,0,6,433
27,18/10/2009,11,Regidores,27,6,586,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1411,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,259,204,0,1,1,6,3,0,7,488
27,18/10/2009,11,Regidores,27,6,588,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1163,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,225,195,3,2,1,3,0,0,8,438
27,18/10/2009,11,Regidores,27,6,589,1,B,Basica,0,COMALCALCO,,5,COMALCALCO,1260,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,247,231,2,1,0,0,2,0,20,506
27,18/10/2009,11,Regidores,27,6,595,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1053,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,225,148,2,1,1,2,0,0,10,394
27,18/10/2009,11,Regidores,27,6,599,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,854,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,173,101,2,1,1,0,3,0,6,292
27,18/10/2009,11,Regidores,27,6,600,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1597,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,151,217,2,1,0,1,1,0,2,381
27,18/10/2009,11,Regidores,27,6,602,1,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1347,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,281,220,0,1,2,1,3,0,11,520
27,18/10/2009,11,Regidores,27,6,607,2,C,Contigua,0,COMALCALCO,,5,COMALCALCO,1560,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,172,224,1,4,6,2,0,0,10,421
27,18/10/2009,11,Regidores,27,7,609,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,2059,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,135,253,3,4,1,4,2,0,22,429
27,18/10/2009,11,Regidores,27,7,610,2,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1530,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,108,178,2,6,1,8,0,1,10,318
27,18/10/2009,11,Regidores,27,7,627,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,812,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,143,86,3,2,2,2,0,0,12,257
27,18/10/2009,11,Regidores,27,7,631,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1387,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,21,125,213,13,4,1,13,2,0,21,413
27,18/10/2009,11,Regidores,27,7,633,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,986,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,162,87,23,4,1,0,0,0,30,312
27,18/10/2009,11,Regidores,27,7,640,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1242,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,147,192,3,15,6,3,1,0,10,378
27,18/10/2009,11,Regidores,27,7,613,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1319,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,151,242,0,3,0,13,0,1,24,440
27,18/10/2009,11,Regidores,27,9,728,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1232,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,38,204,154,10,0,0,6,0,0,7,419
27,18/10/2009,11,Regidores,27,9,732,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,211,160,70,1,0,4,0,0,23,489
27,18/10/2009,11,Regidores,27,9,736,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1209,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,229,111,7,6,0,8,0,0,11,432
27,18/10/2009,11,Regidores,27,11,832,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1661,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,127,153,94,3,0,0,5,0,8,437
27,18/10/2009,11,Regidores,27,11,832,1,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1661,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,28,128,132,137,1,7,3,1,0,5,442
27,18/10/2009,11,Regidores,27,11,833,1,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1120,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,50,102,45,202,1,8,4,0,0,2,414
27,18/10/2009,11,Regidores,27,11,835,1,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,760,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,116,72,50,3,3,3,4,0,4,298
27,18/10/2009,11,Regidores,27,11,836,1,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1680,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,81,102,51,8,36,28,4,0,16,401
27,18/10/2009,11,Regidores,27,7,634,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,1220,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,165,160,5,13,0,2,0,0,10,358
27,18/10/2009,11,Regidores,27,7,649,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1238,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,137,197,21,4,9,4,1,0,0,375
27,18/10/2009,11,Regidores,27,7,652,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1163,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,108,205,9,5,3,1,0,0,28,360
27,18/10/2009,11,Regidores,27,7,654,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,2063,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,144,201,9,5,2,8,8,0,20,417
27,18/10/2009,11,Regidores,27,7,654,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,2063,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,16,113,259,8,2,1,2,0,0,18,419
27,18/10/2009,11,Regidores,27,9,738,2,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1852,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,158,133,25,1,0,5,1,0,7,392
27,18/10/2009,11,Regidores,27,7,658,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,1223,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,115,236,7,0,0,12,0,0,28,402
27,18/10/2009,11,Regidores,27,7,659,1,B,Basica,0,CUNDUACAN,,6,CUNDUACAN,2004,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,124,209,2,3,0,3,0,1,26,372
27,18/10/2009,11,Regidores,27,7,663,1,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,2822,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,184,169,9,0,0,5,0,0,19,390
27,18/10/2009,11,Regidores,27,7,663,2,C,Contigua,0,CUNDUACAN,,6,CUNDUACAN,2822,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,4,189,159,6,6,6,2,0,0,19,391
27,18/10/2009,11,Regidores,27,9,747,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1896,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,131,197,23,1,0,4,0,0,14,418
27,18/10/2009,11,Regidores,27,9,755,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,399,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,104,103,29,0,0,1,0,0,11,254
27,18/10/2009,11,Regidores,27,12,847,1,S,Especial,0,JONUTA,,11,JONUTA,1403,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,89,49,2,50,0,0,0,0,3,194
27,18/10/2009,11,Regidores,27,12,858,1,B,Basica,0,JONUTA,,11,JONUTA,955,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,74,193,1,96,0,0,1,0,4,369
27,18/10/2009,11,Regidores,27,8,670,1,S,Especial,0,EMILIANO ZAPATA,,7,EMILIANO ZAPATA,827,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,39,13,0,0,0,0,1,1,1,1,56
27,18/10/2009,11,Regidores,27,9,758,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,756,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,77,51,28,2,0,1,0,0,6,221
27,18/10/2009,11,Regidores,27,9,759,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1184,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,42,110,121,51,1,0,1,0,0,14,340
27,18/10/2009,11,Regidores,27,9,763,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,878,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,74,78,18,2,3,3,0,0,5,232
27,18/10/2009,11,Regidores,27,12,863,1,B,Basica,0,JONUTA,,11,JONUTA,1173,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,233,157,1,65,0,0,0,0,8,464
27,18/10/2009,11,Regidores,27,8,674,1,C,Contigua,0,EMILIANO ZAPATA,,7,EMILIANO ZAPATA,2260,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,248,127,7,0,1,0,3,3,0,20,409
27,18/10/2009,11,Regidores,27,8,680,1,B,Basica,0,EMILIANO ZAPATA,,7,EMILIANO ZAPATA,232,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,124,44,8,0,0,0,0,0,0,3,179
27,18/10/2009,11,Regidores,27,9,772,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,529,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,17,213,89,12,3,0,0,0,0,11,345
27,18/10/2009,11,Regidores,27,9,774,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,836,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,18,104,96,31,1,0,0,0,0,11,261
27,18/10/2009,11,Regidores,27,9,777,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,896,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,32,179,42,16,3,1,3,0,0,8,284
27,18/10/2009,11,Regidores,27,10,782,1,B,Basica,0,JALAPA,,9,JALAPA,980,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,11,146,222,0,1,2,4,4,0,9,399
27,18/10/2009,11,Regidores,27,13,876,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1263,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,196,91,12,2,25,5,1,0,6,344
27,18/10/2009,11,Regidores,27,13,879,3,C,Contigua,0,MACUSPANA,,12,MACUSPANA,2647,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,170,93,33,2,19,9,0,0,6,337
27,18/10/2009,11,Regidores,27,10,783,1,C,Contigua,0,JALAPA,,9,JALAPA,1063,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,12,157,228,2,1,7,5,2,0,6,420
27,18/10/2009,11,Regidores,27,10,785,1,C,Contigua,0,JALAPA,,9,JALAPA,1065,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,256,115,3,6,2,1,1,0,15,402
27,18/10/2009,11,Regidores,27,10,786,1,B,Basica,0,JALAPA,,9,JALAPA,1273,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,233,174,1,27,1,4,0,0,21,462
27,18/10/2009,11,Regidores,27,10,788,1,C,Contigua,0,JALAPA,,9,JALAPA,846,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,164,151,3,0,1,0,0,1,7,335
27,18/10/2009,11,Regidores,27,10,789,1,C,Contigua,0,JALAPA,,9,JALAPA,1404,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,154,172,3,4,5,0,1,0,9,350
27,18/10/2009,11,Regidores,27,13,886,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1312,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,76,150,24,1,25,5,0,0,24,348
27,18/10/2009,11,Regidores,27,13,888,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,289,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,20,69,81,20,6,12,2,0,0,9,219
27,18/10/2009,11,Regidores,27,9,699,2,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1944,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,180,144,27,1,2,3,0,0,15,382
27,18/10/2009,11,Regidores,27,10,795,1,B,Basica,0,JALAPA,,9,JALAPA,1066,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,192,155,2,3,2,1,0,0,10,367
27,18/10/2009,11,Regidores,27,13,917,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1034,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,103,84,46,3,16,14,0,0,5,272
27,18/10/2009,11,Regidores,27,13,918,2,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1658,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,111,86,86,1,10,8,2,0,5,312
27,18/10/2009,11,Regidores,27,13,922,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1792,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,3,174,90,48,2,14,27,0,0,15,373
27,18/10/2009,11,Regidores,27,9,707,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1832,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,57,125,151,62,0,0,3,0,0,12,410
27,18/10/2009,11,Regidores,27,10,806,1,C,Contigua,0,JALAPA,,9,JALAPA,945,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,109,201,4,0,2,0,0,0,0,317
27,18/10/2009,11,Regidores,27,11,812,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1262,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,94,105,195,36,1,20,12,3,0,8,474
27,18/10/2009,11,Regidores,27,13,891,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,585,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,171,23,0,3,80,0,0,0,22,347
27,18/10/2009,11,Regidores,27,13,900,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1484,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,7,91,113,62,2,68,21,0,2,0,366
27,18/10/2009,11,Regidores,27,9,709,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,24,181,137,6,0,1,2,0,0,12,363
27,18/10/2009,11,Regidores,27,9,711,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1212,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,21,151,149,21,0,1,0,0,0,7,350
27,18/10/2009,11,Regidores,27,9,712,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1435,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,177,188,29,3,0,3,0,0,13,457
27,18/10/2009,11,Regidores,27,9,719,1,B,Basica,0,HUIMANGUILLO,,8,HUIMANGUILLO,1309,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,8,202,235,9,4,1,3,0,0,1,463
27,18/10/2009,11,Regidores,27,11,815,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1381,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,70,122,204,53,4,17,13,6,0,10,499
27,18/10/2009,11,Regidores,27,11,816,1,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1111,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,111,104,133,46,1,10,5,10,0,6,426
27,18/10/2009,11,Regidores,27,11,818,1,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,813,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,92,63,14,154,1,6,3,0,0,2,335
27,18/10/2009,11,Regidores,27,11,821,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1827,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,109,80,45,159,1,7,1,0,0,0,402
27,18/10/2009,11,Regidores,27,11,823,2,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,2385,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,110,111,66,139,3,2,4,1,0,10,446
27,18/10/2009,11,Regidores,27,13,923,2,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1753,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,1,159,77,42,3,9,5,0,0,17,313
27,18/10/2009,11,Regidores,27,13,928,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,2098,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,141,159,33,2,10,2,0,0,15,362
27,18/10/2009,11,Regidores,27,13,928,2,C,Contigua,0,MACUSPANA,,12,MACUSPANA,2098,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,183,96,43,2,16,7,0,0,0,349
27,18/10/2009,11,Regidores,27,13,930,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1241,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,10,198,89,54,0,42,4,1,0,9,407
27,18/10/2009,11,Regidores,27,13,931,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1417,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,221,102,58,0,26,13,0,0,8,433
27,18/10/2009,11,Regidores,27,13,933,1,B,Basica,0,MACUSPANA,,12,MACUSPANA,1048,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,5,148,42,32,0,19,0,1,1,4,252
27,18/10/2009,11,Regidores,27,9,724,3,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,2651,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,18,139,147,9,3,0,3,1,0,12,332
27,18/10/2009,11,Regidores,27,9,725,1,C,Contigua,0,HUIMANGUILLO,,8,HUIMANGUILLO,1804,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,33,112,135,54,0,0,2,0,0,10,346
27,18/10/2009,11,Regidores,27,11,825,2,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1906,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,148,124,55,87,0,12,7,3,0,8,444
27,18/10/2009,11,Regidores,27,11,826,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,1880,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,100,154,49,167,5,5,2,2,0,12,496
27,18/10/2009,11,Regidores,27,11,829,2,C,Contigua,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,2790,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,83,114,137,161,3,21,5,2,0,4,530
27,18/10/2009,11,Regidores,27,11,831,1,B,Basica,0,JALPA DE MENDEZ,,10,JALPA DE MENDEZ,922,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,119,48,129,0,16,7,2,0,8,378
27,18/10/2009,11,Regidores,27,13,903,1,C,Contigua,0,MACUSPANA,,12,MACUSPANA,1796,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,2,113,90,30,1,29,9,0,0,2,276
27,18/10/2009,11,Regidores,27,13,904,1,E,Extraordinaria,0,MACUSPANA,,12,MACUSPANA,376,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,0,60,19,22,0,18,4,0,0,1,124
27,18/10/2009,11,Regidores,27,14,986,10,C,Contigua,0,NACAJUCA,,13,NACAJUCA,8852,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,6,188,106,1,2,0,3,0,0,0,306
